game_pk,game_date,game_datetime_utc,matchup,side,pitcher,opp_team,n_opp,starter_rate_basis,starter_rate_bf,opp_xwOBA_neutral,opp_xwOBA_vs_sp,platoon_delta_sp,opp_xwOBA_sd,pit_xwOBA,opp_xwOBA,lg_xwOBA,mx_xwOBA,edge_xwOBA,starter_xwOBA,mx_xwOBA_sp,edge_xwOBA_sp,pit_xBA,opp_xBA,lg_xBA,mx_xBA,edge_xBA,pit_xSLG,opp_xSLG,lg_xSLG,mx_xSLG,edge_xSLG,pit_Hard Hit%,opp_Hard Hit%,lg_Hard Hit%,mx_Hard Hit%,edge_Hard Hit%,pit_EV,opp_EV,lg_EV,mx_EV,edge_EV,pit_LA°,opp_LA°,lg_LA°,mx_LA°,edge_LA°,pit_K%,opp_K%,lg_K%,mx_K%,edge_K%,pit_BB%,opp_BB%,lg_BB%,mx_BB%,edge_BB%,bullpen_xwOBA,expected_sp_ip,expected_sp_ip_raw,sp_share,bp_share,mx_xwOBA_bp,edge_xwOBA_bp,bullpen_pitchers,bullpen_relief_bf,sp_bf_per_ip,bp_bf_per_ip,opener,opener_reason,opener_confidence,pitching_basis,model_tag,model_metric,snapshot_utc,scheduled_start_utc
823090,2026-09-09,2026-09-09T20:10:00Z,Texas Rangers @ Seattle Mariners,away,Cody Bradford,Seattle Mariners,9,measured,134.0,0.317786332544234,0.3172115649479524,-0.0005747675962816112,0.019787174164629363,0.3256436854274072,0.3172115649479524,0.31633298794158643,0.32676494117199895,0.010431953230412516,0.3527918751887122,0.3537717123899805,0.03743872444839408,0.285,0.24837901726427625,0.24298230624734893,0.2913299367907825,0.04834763054343358,0.502,0.39701779548472776,0.3945484093801127,0.5051419004488306,0.11059349106871785,40.0,37.48480743691899,39.05323229629989,38.393551808996364,-0.6596804873035254,90.3,88.65221779548473,88.86049765776029,90.09172013772444,1.2312224799641456,19.7,13.497822045152722,14.019431802342845,19.178390242809876,5.15895844046703,11.9,20.589030544488715,22.099549172877662,11.08662722315218,-11.012921949725483,5.2,10.076706507304117,8.907485305701995,5.882566407877096,-3.0249188978248984,0.2874057009086835,5.14317219807785,5.145833333333333,0.5848022910005753,0.41519770899942465,0.28872614341739494,-0.027606844524191487,9.0,1065.0210997442455,4.427184466019417,4.191546776670718,False,,,starter_bullpen_sequential,shadow_woba+plat_consol_v1,wOBA,2026-09-09T23:01:31.403447+00:00,2026-09-09T20:10:00Z
823090,2026-09-09,2026-09-09T20:10:00Z,Texas Rangers @ Seattle Mariners,home,Kade Anderson,Texas Rangers,9,measured,63.0,0.3235158531704266,0.3281825198370933,0.004666666666666708,0.021015925814567835,0.3220991350839936,0.3281825198370933,0.31633298794158643,0.33211192970549314,0.015778941763906706,0.3320509128475991,0.344489223212645,0.028156235271058594,0.197,0.23739150066401063,0.24298230624734893,0.19246720616440088,-0.050515100082948045,0.336,0.40343426294820717,0.3945484093801127,0.3435672508820162,-0.050981158498096535,31.1,41.42050464807438,39.05323229629989,32.98517481937499,-6.068057476924899,87.3,89.632005312085,88.86049765776029,88.07150765432469,-0.7889900034356003,17.8,15.240637450199202,14.019431802342845,19.021205647856355,5.00177384551351,17.5,23.557450199203192,22.099549172877662,18.654470064575285,-3.4450791083023766,11.1,8.76690571049137,8.907485305701995,10.924817728765822,2.017332423063827,0.3098875851911687,5.031323435678995,5.0,0.5509799828854642,0.44902001711453576,0.31692409685883555,0.0005911089172491168,9.0,1345.0,4.142857142857143,4.280222727670701,False,,,starter_bullpen_sequential,shadow_woba+plat_consol_v1,wOBA,2026-09-09T23:01:31.403447+00:00,2026-09-09T20:10:00Z
823172,2026-09-09,2026-09-09T19:45:00Z,St. Louis Cardinals @ San Francisco Giants,away,Andre Pallante,San Francisco Giants,9,measured,584.0,0.31204954950081887,0.3133536663666887,0.001304116865869842,0.02122352881352919,0.30242420206077025,0.3133536663666887,0.31633298794158643,0.29908377985655554,-0.017249208085030887,0.30068026139496873,0.2978483620228889,-0.01848462591869754,0.249,0.22361487383798143,0.24298230624734893,0.22915291424132192,-0.013829392006027008,0.371,0.35178990703851265,0.3945484093801127,0.3307935158485188,-0.06375489353159391,33.6,34.610942895086325,39.05323229629989,29.77801357008502,-9.27521872621487,87.1,86.7517662682603,88.86049765776029,84.9912686105,-3.8692290472602906,5.8,12.863293492695883,14.019431802342845,4.643861690353036,-9.37557011198981,16.8,23.383612217795484,22.099549172877662,17.77614023643046,-4.323408936447201,7.7,9.40382470119522,8.907485305701995,8.129056373840028,-0.778428931861967,0.30513835367537406,5.566919223623229,5.698333333333333,0.6088145879198864,0.3911854120801136,0.3010065008376707,-0.015326487103915709,8.0,1555.8035714285713,4.123287671232877,4.296077763931082,False,,,starter_bullpen_sequential,shadow_woba+plat_consol_v1,wOBA,2026-09-09T23:01:31.403447+00:00,2026-09-09T19:45:00Z
823172,2026-09-09,2026-09-09T19:45:00Z,St. Louis Cardinals @ San Francisco Giants,home,Blade Tidwell,St. Louis Cardinals,9,measured,176.0,0.3174632494699052,0.31691079263059574,-0.0005524568393094342,0.02768021999695777,0.30989605012365057,0.31691079263059574,0.31633298794158643,0.31070263167961204,-0.00563035626197439,0.30846847389187915,0.3090319134869276,-0.007301074454658829,0.234,0.23969721115537848,0.24298230624734893,0.23083634473886935,-0.012145961508479575,0.375,0.4092844621513944,0.3945484093801127,0.3890059360470182,-0.005542473333094489,38.7,43.198857901726434,39.05323229629989,42.808128866588284,3.7548965702883947,88.6,90.41989375830013,88.86049765776029,90.15939610053984,1.2988984427795458,21.5,13.815936254980079,14.019431802342845,21.296504452637237,7.277072650294391,20.5,22.632616201859232,22.099549172877662,20.994484028096544,-1.1050651447811184,10.2,8.830996015936254,8.907485305701995,10.112411783030264,1.2049264773282697,0.3116992867883758,5.127193803449442,5.125,0.5581371383903247,0.44186286160967525,0.3128129920473618,-0.0035199958942246368,7.0,521.0,4.2214285714285715,4.424457154355767,False,,,starter_bullpen_sequential,shadow_woba+plat_consol_v1,wOBA,2026-09-09T23:01:31.403447+00:00,2026-09-09T19:45:00Z
823251,2026-09-09,2026-09-09T20:10:00Z,Washington Nationals @ San Diego Padres,away,Jackson Kent,San Diego Padres,9,measured,112.0,0.3209583935393566,0.32933023948889184,0.008371845949535217,0.02782202251372814,0.3131152359058563,0.32933023948889184,0.31633298794158643,0.3225300960184798,0.006197108076893387,0.32196839053848414,0.3351971852631193,0.018864197321532883,0.25,0.24235139442231082,0.24298230624734893,0.2493508664943736,0.006368560247024674,0.392,0.3944820717131475,0.3945484093801127,0.3919340908115908,-0.0026143185685219006,40.3,41.974794156706515,39.05323229629989,43.31483221878006,4.261599922480173,87.2,89.55620185922973,88.86049765776029,87.89570420146946,-0.9647934562908347,8.3,11.75261620185923,14.019431802342845,6.033184399516385,-7.986247402826461,18.8,24.447808764940238,22.099549172877662,20.797655245608247,-1.3018939272694148,17.0,8.327861885790172,8.907485305701995,15.893784519386932,6.986299213684937,0.3014939835917074,4.9290617100571845,4.866666666666666,0.5675989709669447,0.43240102903305533,0.3059024139880233,-0.010430573953563116,10.0,825.3547008547008,4.719512195121951,4.353233557463661,False,,,starter_bullpen_sequential,shadow_woba+plat_consol_v1,wOBA,2026-09-09T23:01:31.403447+00:00,2026-09-09T20:10:00Z
823251,2026-09-09,2026-09-09T20:10:00Z,Washington Nationals @ San Diego Padres,home,Walker Buehler,Washington Nationals,9,measured,576.0,0.33009656398551496,0.3302646914755548,0.00016812749003985994,0.033399903718623974,0.30593638714232757,0.3302646914755548,0.31633298794158643,0.31935001346934444,0.0030170255277580105,0.3245699686304122,0.33886443917682046,0.022531451235234035,0.244,0.24547808764940246,0.24298230624734893,0.24650623459586865,0.0035239283485197226,0.397,0.4414395750332006,0.3945484093801127,0.4441825315264197,0.04963412214630697,38.6,46.96990703851262,39.05323229629989,46.42479777169083,7.371565475390938,89.4,90.84594953519256,88.86049765776029,91.38545187743226,2.5249542196719688,11.8,13.973625498007967,14.019431802342845,11.754193695665121,-2.2652381066777245,20.3,26.03229747675963,22.099549172877662,23.912507655440486,1.8129584825628235,8.9,8.343187250996015,8.907485305701995,8.33617614685614,-0.571309158845855,0.2787164609906465,5.281271180223376,5.325892857142858,0.5936280025843651,0.4063719974156349,0.29084335053985716,-0.02548963740172927,7.0,1656.5097580015613,4.240384615384616,4.122480433177785,False,,,starter_bullpen_sequential,shadow_woba+plat_consol_v1,wOBA,2026-09-09T23:01:31.403447+00:00,2026-09-09T20:10:00Z
823416,2026-09-09,2026-09-09T22:40:00Z,Houston Astros @ Philadelphia Phillies,away,Hunter Brown,Philadelphia Phillies,9,measured,365.0,0.32693613639225305,0.32839217888893296,0.0014560424966799101,0.028538577546628464,0.3027161938607439,0.32839217888893296,0.31633298794158643,0.31371083278133927,-0.0026221551602471638,0.30351247052507235,0.31508291994541104,-0.0012500679961753858,0.202,0.25807330677290835,0.24298230624734893,0.21454569582963726,-0.028436610417711672,0.328,0.40440982735723774,0.3945484093801127,0.3361980943772626,-0.058350315002850095,36.9,39.229667994687915,39.05323229629989,37.06670777007963,-1.9865245262202578,86.0,89.20146082337317,88.86049765776029,86.34096316561288,-2.5195344921474145,5.4,12.016042496679948,14.019431802342845,3.396610694337104,-10.622821108005741,25.5,20.20201859229748,22.099549172877662,23.310496973206174,1.210947800328512,12.6,8.465073041168658,8.907485305701995,11.974189870450678,3.066704564748683,0.3014866418276887,5.476721185945864,5.580729166666666,0.6069378100148097,0.39306218998519027,0.31159215639951143,-0.004740831542074997,7.0,1405.3091168091169,4.181818181818182,4.209745510195041,False,,,starter_bullpen_sequential,shadow_woba+plat_consol_v1,wOBA,2026-09-09T23:01:31.403447+00:00,2026-09-09T22:40:00Z
823416,2026-09-09,2026-09-09T22:40:00Z,Houston Astros @ Philadelphia Phillies,home,Cristopher Sánchez,Houston Astros,9,measured,752.0,0.32577607137559644,0.3323040926239364,0.006528021248339955,0.034571215063810785,0.2929732796573302,0.3323040926239364,0.31633298794158643,0.3057228708798811,-0.010610117061705338,0.2913254680682613,0.3060339863844478,-0.010299001557138643,0.234,0.24480053120849934,0.24298230624734893,0.23575101079366698,-0.007231295453681952,0.35,0.4010924302788845,0.3945484093801127,0.3558051363536572,-0.03874327302645553,41.0,37.53768924302789,39.05323229629989,39.408908519717095,0.3556762234172055,89.1,88.38605577689242,88.86049765776029,88.62555811913212,-0.23493953862816852,2.5,14.926268260292167,14.019431802342845,3.406836457949323,-10.612595344393522,27.5,20.310491367861886,22.099549172877662,25.27375143478877,3.174202261911109,5.6,8.459070385126163,8.907485305701995,5.318088386447609,-3.5893969192543853,0.2962587285449437,6.0307995686421645,6.303160919540231,0.6659792044515974,0.3340207955484026,0.3051025608303714,-0.011230427111215024,8.0,1409.9259259259259,4.138686131386861,4.216098120836614,False,,,starter_bullpen_sequential,shadow_woba+plat_consol_v1,wOBA,2026-09-09T23:01:31.403447+00:00,2026-09-09T22:40:00Z
823497,2026-09-09,2026-09-09T23:05:00Z,Colorado Rockies @ New York Yankees,away,Tomoyuki Sugano,New York Yankees,9,measured,566.0,0.3256163556157013,0.3270431816449177,0.0014268260292163992,0.03183695252196812,0.3409406778746801,0.3270431816449177,0.31633298794158643,0.35182736719425933,0.0354943792526729,0.3551430912825205,0.3671672918718628,0.05083430393027638,0.312,0.24925790172642764,0.24298230624734893,0.3200581414330613,0.0770758351857124,0.554,0.4323147410358566,0.3945484093801127,0.6070291017270966,0.21248069234698386,43.4,44.16594953519257,39.05323229629989,49.08178138199755,10.028549085697662,91.1,90.16733067729085,88.86049765776029,92.40683301953054,3.5463353617702467,14.9,14.26191235059761,14.019431802342845,15.142480548254765,1.1230487459119196,14.0,25.710092961487383,22.099549172877662,16.287268968480685,-5.812280204396977,5.3,9.695298804780876,8.907485305701995,5.768753121876636,-3.1387321838253586,0.3235764664000693,5.012149362124905,4.975,0.5500813450684761,0.44991865493152394,0.3330724071422262,0.01673941920063976,9.0,1469.2542653031278,4.298734177215191,4.419089472382035,False,,,starter_bullpen_sequential,shadow_woba+plat_consol_v1,wOBA,2026-09-09T23:01:31.403447+00:00,2026-09-09T23:05:00Z
823497,2026-09-09,2026-09-09T23:05:00Z,Colorado Rockies @ New York Yankees,home,Will Warren,Colorado Rockies,9,measured,594.0,0.33587985485529864,0.33670614967601575,0.0008262948207171106,0.017462061019817655,0.3112454638382738,0.33670614967601575,0.31633298794158643,0.33098445102336205,0.014651463081775618,0.33231022881002686,0.3537123913906872,0.03737940344910079,0.263,0.23631978751660027,0.24298230624734893,0.2557886007287989,0.012806294481449959,0.42,0.3940252324037185,0.3945484093801127,0.41944307384122825,0.024894664461115545,44.4,35.99314741035857,39.05323229629989,40.92095970174874,1.8677274054488535,90.9,87.56998671978752,88.86049765776029,89.60948906202724,0.7489914042669454,12.0,17.159814077025235,14.019431802342845,15.14038227468239,1.120950472339544,22.4,24.010996015936257,22.099549172877662,24.337433607788714,2.2378844349110523,7.9,8.4934395750332,8.907485305701995,7.532785106006336,-1.374700199695659,0.28173541338520147,5.10015344330906,5.089743589743589,0.5834929936014535,0.41650700639854654,0.299144424902322,-0.017188563039264415,7.0,1310.846590909091,4.356968215158924,4.0673053731097735,False,,,starter_bullpen_sequential,shadow_woba+plat_consol_v1,wOBA,2026-09-09T23:01:31.403447+00:00,2026-09-09T23:05:00Z
