game_pk,game_date,matchup,side,pitcher,throws,opp_team,n_opp,n_LHB,n_RHB,n_SW,n_platoon_adv,n_low_sample,pit_min_split_bf,pit_low_sample,reliable,opp_OPS_raw,opp_OPS_vs_hand,pit_OPS_raw,pit_OPS_allowed,mx_OPS,edge_OPS,model_tag,model_metric,snapshot_utc,lineup_status_away,lineup_status_home,lineup_posted_away,lineup_posted_home,lineup_savant_backfill_away,lineup_savant_backfill_home
822858,2026-08-22,Los Angeles Angels @ Texas Rangers,away,Ryan Johnson,R,Texas Rangers,9,4,5,0,4,1,114,False,True,0.715255245683931,0.720120936404253,0.8609290836653386,0.8199589308655832,0.8218119753197717,0.10295320730130775,xw+plat_consol_v12,xwOBA,2026-08-22T22:30:40.699752+00:00,posted,posted,9,9,1,0
822858,2026-08-22,Los Angeles Angels @ Texas Rangers,home,Cody Bradford,L,Los Angeles Angels,9,1,7,1,8,3,23,True,False,0.644586237712243,0.711172914595763,0.6961458167330677,0.7269735103946534,0.714461231673849,-0.004397536344614927,xw+plat_consol_v12,xwOBA,2026-08-22T22:30:40.699752+00:00,posted,posted,9,9,1,0
823100,2026-08-22,Chicago Cubs @ Seattle Mariners,away,David Peterson,L,Seattle Mariners,9,4,3,2,5,0,152,False,True,0.6486980079681276,0.6831016226414941,0.7520929614873839,0.7498715328720835,0.728332219723675,0.009473451705211078,xw+plat_consol_v12,xwOBA,2026-08-22T22:30:40.699752+00:00,posted,posted,9,9,0,0
823100,2026-08-22,Chicago Cubs @ Seattle Mariners,home,Kade Anderson,L,Chicago Cubs,9,2,6,1,7,2,0,True,False,0.8405612217795484,0.7904741622758288,,0.7159152310698895,0.7904741622758288,0.07161539425736485,xw+plat_consol_v12,xwOBA,2026-08-22T22:30:40.699752+00:00,posted,posted,9,9,0,0
823261,2026-08-22,Minnesota Twins @ San Diego Padres,away,Dean Kremer,R,San Diego Padres,9,3,5,1,4,0,85,False,True,0.7053426294820718,0.7047498686723179,0.7821065073041168,0.7042056551636985,0.6913678086531401,-0.027490959365323864,xw+plat_consol_v12,xwOBA,2026-08-22T22:30:40.699752+00:00,posted,posted,9,9,0,0
823261,2026-08-22,Minnesota Twins @ San Diego Padres,home,Casey Mize,R,Minnesota Twins,9,2,5,2,4,1,174,False,True,0.7726037184594954,0.7657865650105233,0.6478533864541832,0.6857449590541895,0.7340440398330458,0.015185271814581847,xw+plat_consol_v12,xwOBA,2026-08-22T22:30:40.699752+00:00,posted,posted,9,9,0,0
823422,2026-08-22,St. Louis Cardinals @ Philadelphia Phillies,away,Quinn Mathews,L,Philadelphia Phillies,9,3,6,0,6,1,3,True,False,0.7735933598937583,0.7305251860107678,0.6860573705179283,0.7152850868010378,0.7370644691965711,0.01820570117810716,xw+plat_consol_v12,xwOBA,2026-08-22T22:30:40.699752+00:00,posted,posted,9,9,0,0
823422,2026-08-22,St. Louis Cardinals @ Philadelphia Phillies,home,Andrew Painter,R,St. Louis Cardinals,9,4,5,0,4,1,146,False,True,0.6452390438247012,0.7127468993414054,0.8458525896414343,0.8183598679383671,0.8125175255868197,0.09365875756835573,xw+plat_consol_v12,xwOBA,2026-08-22T22:30:40.699752+00:00,posted,posted,9,9,0,0
823509,2026-08-22,Toronto Blue Jays @ New York Yankees,away,Dylan Cease,R,New York Yankees,9,6,3,0,6,0,248,False,True,0.7309030544488712,0.7322414191027009,0.5307261620185924,0.5524340108214274,0.5549736176184716,-0.1638851503999923,xw+plat_consol_v12,xwOBA,2026-08-22T22:30:40.699752+00:00,posted,posted,9,9,0,0
823509,2026-08-22,Toronto Blue Jays @ New York Yankees,home,Ryan Weathers,L,Toronto Blue Jays,9,2,7,0,7,2,135,False,True,0.7777673306772908,0.7250160699433511,0.6959729083665339,0.6950556948595233,0.7031635098244311,-0.015695258194032835,xw+plat_consol_v12,xwOBA,2026-08-22T22:30:40.699752+00:00,posted,posted,9,9,0,0
