game_pk,game_date,game_datetime_utc,matchup,side,pitcher,opp_team,n_opp,starter_rate_basis,starter_rate_bf,opp_xwOBA_neutral,opp_xwOBA_vs_sp,platoon_delta_sp,opp_xwOBA_sd,pit_xwOBA,opp_xwOBA,lg_xwOBA,mx_xwOBA,edge_xwOBA,starter_xwOBA,mx_xwOBA_sp,edge_xwOBA_sp,pit_xBA,opp_xBA,lg_xBA,mx_xBA,edge_xBA,pit_xSLG,opp_xSLG,lg_xSLG,mx_xSLG,edge_xSLG,pit_Hard Hit%,opp_Hard Hit%,lg_Hard Hit%,mx_Hard Hit%,edge_Hard Hit%,pit_EV,opp_EV,lg_EV,mx_EV,edge_EV,pit_LA°,opp_LA°,lg_LA°,mx_LA°,edge_LA°,pit_K%,opp_K%,lg_K%,mx_K%,edge_K%,pit_BB%,opp_BB%,lg_BB%,mx_BB%,edge_BB%,bullpen_xwOBA,expected_sp_ip,expected_sp_ip_raw,sp_share,bp_share,mx_xwOBA_bp,edge_xwOBA_bp,bullpen_pitchers,bullpen_relief_bf,sp_bf_per_ip,bp_bf_per_ip,opener,opener_reason,opener_confidence,pitching_basis,model_tag,model_metric,snapshot_utc,scheduled_start_utc
822858,2026-08-22,2026-08-22T23:05:00Z,Los Angeles Angels @ Texas Rangers,away,Ryan Johnson,Texas Rangers,9,measured,271.0,0.3173353076657662,0.317573023469219,0.0002377158034528315,0.01830830806892212,0.33032092783928513,0.317573023469219,0.3161464206001488,0.3317040496575381,0.015557629057389277,0.35548421040435274,0.3570883240726628,0.040941903472513974,0.265,0.2290175298804781,0.2433335193298614,0.24940931107833195,0.00607579174847056,0.479,0.373529614873838,0.39554720867432697,0.4523371208312139,0.056789912156886946,37.5,38.76831341301462,39.16381115749735,37.12130433735218,-2.042506820145171,88.3,88.81410358565738,88.88942150696161,88.22468207869576,-0.6647394282658468,19.9,13.382310756972114,14.034434011009074,19.247876745963033,5.21344273495396,17.3,23.263851261620186,22.11918244192775,18.195275882491128,-3.923906559436624,10.7,9.180929614873838,8.921847703287318,11.010717751094802,2.088870047807484,0.30225690011269585,4.677995006969193,4.479166666666667,0.527248654362086,0.472751345637914,0.3033935548258994,-0.012752865774249389,8.0,370.0,4.381188118811881,4.251906292768187,False,,,starter_bullpen_sequential,shadow_woba+plat_consol_v1,wOBA,2026-08-23T06:34:34.589990+00:00,2026-08-22T23:05:00Z
822858,2026-08-22,2026-08-22T23:05:00Z,Los Angeles Angels @ Texas Rangers,home,Cody Bradford,Los Angeles Angels,9,measured,65.0,0.3089627760573625,0.31553621563239576,0.0065734395750332575,0.02055406423738383,0.3111587510281891,0.31553621563239576,0.3161464206001488,0.30797311690518825,-0.008173303694960554,0.32593722460615077,0.3253081220743152,0.009161701474166395,0.298,0.22733690795352995,0.2433335193298614,0.27840964432982757,0.03507612499996618,0.511,0.3889502532022639,0.39554720867432697,0.5024775172917482,0.1069303086174212,42.0,42.08927613941018,39.16381115749735,45.137323095196706,5.973511937699357,92.7,89.51829014000596,88.88942150696161,93.32886863304435,4.43944712608274,20.6,15.929282097110518,14.034434011009074,22.49484808610144,8.460414075092368,15.4,28.528418230563002,22.11918244192775,19.862291108820052,-2.256891333107699,6.2,8.418022043491213,8.921847703287318,5.84987980128994,-3.071967901997378,0.2913098763822074,5.153010707186851,5.111111111111112,0.5732138227164912,0.42678617728350876,0.28469058080467013,-0.03145583979547867,9.0,1441.6703061930573,4.209677419354838,4.198388034621425,False,,,starter_bullpen_sequential,shadow_woba+plat_consol_v1,wOBA,2026-08-23T06:34:34.589990+00:00,2026-08-22T23:05:00Z
823100,2026-08-22,2026-08-22T23:15:00Z,Chicago Cubs @ Seattle Mariners,away,David Peterson,Seattle Mariners,9,measured,507.0,0.31307118780115994,0.3144414401251971,0.0013702523240371467,0.029151859904916214,0.31972735361291515,0.3144414401251971,0.3161464206001488,0.31748964493351467,0.0013432243333658667,0.331893973739728,0.3301040665697965,0.013957645969647714,0.275,0.2358756972111554,0.2433335193298614,0.2665716458287691,0.02323812649890769,0.417,0.3811458167330678,0.39554720867432697,0.4018175380642122,0.006270329389885254,41.2,36.96223107569721,39.16381115749735,38.883956267550296,-0.2798548899470532,89.3,88.74998671978753,88.88942150696161,89.1605652128259,0.27114370586429004,7.8,14.681221779548475,14.034434011009074,8.4467877685394,-5.587646242469674,18.7,22.529163346613547,22.11918244192775,19.04660607089582,-3.072576371031932,9.3,10.425019920318725,8.921847703287318,10.866884134688966,1.9450364314016486,0.300980292914257,5.4198807915124325,5.466145833333334,0.6064324984300059,0.3935675015699941,0.2980525847122722,-0.018093835887876608,7.0,934.3191489361702,4.231788079470199,4.157697808215601,False,,,starter_bullpen_sequential,shadow_woba+plat_consol_v1,wOBA,2026-08-23T06:34:34.589990+00:00,2026-08-22T23:15:00Z
823100,2026-08-22,2026-08-22T23:15:00Z,Chicago Cubs @ Seattle Mariners,home,Kade Anderson,Chicago Cubs,9,prior_only,0.0,0.33304033043583714,0.33763262791259674,0.004592297476759599,0.023515555808761048,,0.33763262791259674,0.3161464206001488,,,0.3161464206001488,,,,0.24819973439575035,0.2433335193298614,,,,0.39958857901726424,0.39554720867432697,,,,38.09646746347942,39.16381115749735,,,,88.67070385126164,88.88942150696161,,,,15.17683930942895,14.034434011009074,,,,22.97389110225764,22.11918244192775,,,,10.02414342629482,8.921847703287318,,,0.30290622026637515,5.219826102382303,5.2,0.5557377604836703,0.4442622395163297,0.319092613786615,0.002946193186466217,6.0,979.0,3.8823529411764706,4.285571694610685,False,,,starter_unmeasured_no_lean,shadow_woba+plat_consol_v1,wOBA,2026-08-23T06:34:34.589990+00:00,2026-08-22T23:15:00Z
823261,2026-08-22,2026-08-23T00:40:00Z,Minnesota Twins @ San Diego Padres,away,Dean Kremer,San Diego Padres,9,measured,217.0,0.32007499596263334,0.31842107829995075,-0.0016539176626825802,0.02571301852267022,0.3171207061740833,0.31842107829995075,0.3161464206001488,0.3200861719232896,0.003939751323140783,0.32905249861203434,0.33142001489827305,0.015273594298124249,0.236,0.25039282868525903,0.2433335193298614,0.24284655781275832,-0.0004869615171030628,0.44,0.40416626826029217,0.39554720867432697,0.4495876955636594,0.05404048688933244,33.8,42.58448871181939,39.16381115749735,36.752187182986944,-2.4116239745104053,87.0,89.59487383798141,88.88942150696161,87.70545233101981,-1.1839691759417974,15.0,10.44249667994688,14.034434011009074,11.408062668937804,-2.6263713420712698,24.4,20.33776892430279,22.11918244192775,22.434896183700864,0.31571374177311284,7.4,9.879707835325364,8.921847703287318,8.194472760891205,-0.7273749423961124,0.30152732408808924,5.382688628171214,5.416666666666667,0.5665134683316466,0.4334865316683534,0.30527423608626925,-0.010872184513879557,8.0,1102.6,3.7941176470588234,4.320057495356354,False,,,starter_bullpen_sequential,shadow_woba+plat_consol_v1,wOBA,2026-08-23T06:34:34.589990+00:00,2026-08-23T00:40:00Z
823261,2026-08-22,2026-08-23T00:40:00Z,Minnesota Twins @ San Diego Padres,home,Casey Mize,Minnesota Twins,9,measured,408.0,0.3299088575110752,0.32758880439022536,-0.0023200531208498187,0.018824111499384667,0.2787826701692854,0.32758880439022536,0.3161464206001488,0.2896929545736605,-0.026453466026488293,0.2814933898819191,0.2916815659659125,-0.02446485463423631,0.23,0.2445832669322709,0.2433335193298614,0.23118126737880504,-0.012152251951056348,0.361,0.4138541832669323,0.39554720867432697,0.37770803808748876,-0.017839170586838204,36.9,39.312563081009294,39.16381115749735,37.0401535196745,-2.123657637822852,88.8,88.86892430278884,88.88942150696161,88.77950279582723,-0.10991871113438378,18.3,16.3404780876494,14.034434011009074,20.606044076640323,6.5716100656312495,23.3,20.109189907038513,22.11918244192775,21.18270537639104,-0.9364770655367103,6.1,8.79851261620186,8.921847703287318,6.015673966173612,-2.906173737113706,0.274827995833993,5.142021332977074,5.0964912280701755,0.5933144097493996,0.40668559025060036,0.28679176549123475,-0.02935465510891405,7.0,1450.6015274034141,4.444444444444445,4.060368245688202,False,,,starter_bullpen_sequential,shadow_woba+plat_consol_v1,wOBA,2026-08-23T06:34:34.589990+00:00,2026-08-23T00:40:00Z
823422,2026-08-22,2026-08-22T22:05:00Z,St. Louis Cardinals @ Philadelphia Phillies,away,Quinn Mathews,Philadelphia Phillies,9,measured,41.0,0.32888435212455885,0.32295420604222147,-0.005930146082337384,0.026799819740186682,0.3083349865015834,0.32295420604222147,0.3161464206001488,0.3175239803070463,0.0013775597068975132,0.3152315039717367,0.3220195879220392,0.005873167321890416,0.194,0.2641267021906453,0.2433335193298614,0.21057756599296862,-0.03275595333689277,0.265,0.4263546477205447,0.39554720867432697,0.2856396889377862,-0.10990751973654078,24.0,40.4858496151569,39.16381115749735,24.81015922725782,-14.35365193023953,85.6,89.45559502664298,88.88942150696161,86.16617351968137,-2.7232479872802458,20.7,13.465216104203671,14.034434011009074,20.130782093194597,6.096348082185523,24.4,19.813558318531673,22.11918244192775,21.85663164727885,-0.2625507946489023,14.6,8.784665482534043,8.921847703287318,14.375510579242478,5.45366287595516,0.3000085240180084,4.693654865218128,4.5,0.5469666588857163,0.4530333411142837,0.31209623966706207,-0.004050180933086733,9.0,1444.0,4.714285714285714,4.255861920956166,False,,,starter_bullpen_sequential,shadow_woba+plat_consol_v1,wOBA,2026-08-23T06:34:34.589990+00:00,2026-08-22T22:05:00Z
823422,2026-08-22,2026-08-22T22:05:00Z,St. Louis Cardinals @ Philadelphia Phillies,home,Andrew Painter,St. Louis Cardinals,9,measured,383.0,0.3206785297427558,0.3208198312035792,0.00014130146082341755,0.025296284546798022,0.3290974230219694,0.3208198312035792,0.3161464206001488,0.3339013524078943,0.01775493180774551,0.358057229937919,0.36335018391743973,0.047203763317290925,0.267,0.252731208499336,0.2433335193298614,0.2773117031108579,0.03397818378099651,0.445,0.43434156706507304,0.39554720867432697,0.48864457416281726,0.09309736548849029,35.5,42.59742363877822,39.16381115749735,38.612394822742786,-0.5514163347545633,87.3,90.24509960159364,88.88942150696161,88.65567809463201,-0.23374341232960205,15.7,14.026799468791499,14.034434011009074,15.692365457782424,1.6579314467733504,18.5,20.2270385126162,22.11918244192775,16.91745223702703,-5.20173020490072,8.9,8.751155378486056,8.921847703287318,8.729725664318224,-0.19212203896909408,0.29531981491458137,4.736719475402694,4.557291666666667,0.5383965548281384,0.4616034451718616,0.29955336476982447,-0.016593055830324333,8.0,1250.76,4.44043321299639,4.229858765237194,False,,,starter_bullpen_sequential,shadow_woba+plat_consol_v1,wOBA,2026-08-23T06:34:34.589990+00:00,2026-08-22T22:05:00Z
823509,2026-08-22,2026-08-22T17:35:00Z,Toronto Blue Jays @ New York Yankees,away,Dylan Cease,New York Yankees,9,measured,553.0,0.31854210490365137,0.3199689309328678,0.0014268260292164547,0.02682835262434489,0.2658961072772433,0.3199689309328678,0.3161464206001488,0.26870062475497225,-0.04744579584517655,0.2584358990199309,0.26156063436399685,-0.054585786236151956,0.184,0.24509774236387785,0.2433335193298614,0.18533404160328187,-0.05799947772657951,0.276,0.4218106241699867,0.39554720867432697,0.29432575863977417,-0.1012214500345528,32.4,44.21290836653387,39.16381115749735,36.57708963294973,-2.5867215245476203,85.8,90.05625498007967,88.88942150696161,86.96683347311804,-1.9225880338435672,13.2,13.600690571049139,14.034434011009074,12.766256560040064,-1.2681774509690094,36.3,25.129800796812752,22.11918244192775,41.24075432350387,19.12157188157612,10.7,8.935192563081008,8.921847703287318,10.716004532305552,1.7941568290182346,0.2815317384642721,6.13027664370727,6.411231884057971,0.676989083887132,0.32301091611286803,0.28366512072903505,-0.032481299871113756,8.0,1387.8998102466794,4.011547344110855,4.088721187968666,False,,,starter_bullpen_sequential,shadow_woba+plat_consol_v1,wOBA,2026-08-23T06:34:34.589990+00:00,2026-08-22T17:35:00Z
823509,2026-08-22,2026-08-22T17:35:00Z,Toronto Blue Jays @ New York Yankees,home,Ryan Weathers,Toronto Blue Jays,9,measured,551.0,0.3161017795464431,0.32411957503117084,0.008017795484727752,0.009620598522853957,0.29633283939514254,0.32411957503117084,0.3161464206001488,0.3013260966271194,-0.014820323973029403,0.3041730292780566,0.31184421698779524,-0.004302203612353561,0.251,0.25229136786188583,0.2433335193298614,0.2602400750530805,0.016906555723219113,0.417,0.38352802124834,0.39554720867432697,0.4043289431786556,0.00878173450432862,41.1,31.17965471447544,39.16381115749735,32.721121129183544,-6.442690028313805,89.4,87.05877822045153,88.88942150696161,87.56935671348992,-1.320064793471687,9.3,12.127596281540505,14.034434011009074,7.393162270531432,-6.641271740477642,25.4,18.90998671978752,22.11918244192775,21.71480179900999,-0.40438064291776143,6.9,6.70921646746348,8.921847703287318,5.188789941845881,-3.7330577614414366,0.28159764302297263,5.860314304763694,6.052083333333334,0.6527107091623533,0.3472892908376467,0.2815578803855158,-0.03458854021463298,8.0,1473.8530612244897,4.135922330097087,4.107501798436339,False,,,starter_bullpen_sequential,shadow_woba+plat_consol_v1,wOBA,2026-08-23T06:34:34.589990+00:00,2026-08-22T17:35:00Z
823743,2026-08-22,2026-08-22T18:10:00Z,Atlanta Braves @ Milwaukee Brewers,away,Martín Pérez,Milwaukee Brewers,9,measured,455.0,0.33279938081518534,0.33243576859738994,-0.000363612217795406,0.023190566089207634,0.2846133169127999,0.33243576859738994,0.3161464206001488,0.2994070471787218,-0.016739373421427006,0.2947110667748016,0.3098959646971621,-0.006250455902986729,0.259,0.2560496679946879,0.2433335193298614,0.2725348492606374,0.029201329930776038,0.385,0.4201237715803453,0.39554720867432697,0.40892123243778866,0.013374023763461695,37.2,45.15853917662683,39.16381115749735,42.89413128397557,3.730320126478219,88.1,90.63346613545815,88.88942150696161,89.84404462849653,0.9546231215349223,7.8,8.029402390438248,14.034434011009074,1.7949683794291733,-12.2394656315799,18.2,22.25444887118194,22.11918244192775,18.311299276946137,-3.8078831649816145,9.9,10.93112881806109,8.921847703287318,12.12956989379353,3.207722190506212,0.27038982912051585,5.191638357534222,5.1625,0.5848175982844227,0.4151824017155773,0.284632568476371,-0.03151385212377783,7.0,942.0869565217391,4.11849710982659,3.9858735762680366,False,,,starter_bullpen_sequential,shadow_woba+plat_consol_v1,wOBA,2026-08-23T06:34:34.589990+00:00,2026-08-22T18:10:00Z
823743,2026-08-22,2026-08-22T18:10:00Z,Atlanta Braves @ Milwaukee Brewers,home,Logan Henderson,Atlanta Braves,9,measured,240.0,0.32696144115622117,0.32667033889858504,-0.0002911022576361222,0.019819571293406956,0.28042282579111,0.32667033889858504,0.3161464206001488,0.28986043070230855,-0.026285989897840256,0.27792541782357316,0.28717703099914443,-0.02896938960100437,0.204,0.2522544488711819,0.2433335193298614,0.2114789105563479,-0.03185460877351348,0.337,0.4324459495351926,0.39554720867432697,0.3684371468118486,-0.027110061862478385,37.5,43.16918990703852,39.16381115749735,41.335216713300895,2.1714055558035454,87.9,90.06212483399734,88.88942150696161,89.07270332703573,0.18328182007411442,20.9,15.838087649402393,14.034434011009074,22.703653638393313,8.669219627384239,31.3,21.707755644090305,22.11918244192775,30.717805843135416,8.598623401207664,5.0,8.688871181938913,8.921847703287318,4.869434824995633,-4.052412878291685,0.2842810351159634,5.61758650190522,5.729166666666666,0.6070550109228461,0.3929449890771539,0.29400597596028566,-0.022140444639863144,7.0,1297.8664772727273,3.807692307692308,4.093441828420782,False,,,starter_bullpen_sequential,shadow_woba+plat_consol_v1,wOBA,2026-08-23T06:34:34.589990+00:00,2026-08-22T18:10:00Z
823831,2026-08-22,2026-08-22T20:10:00Z,Washington Nationals @ Miami Marlins,away,Jake Irvin,Miami Marlins,9,measured,313.0,0.3239510081585296,0.3236057226339612,-0.0003452855245684172,0.020006009816609313,0.3156718872209377,0.3236057226339612,0.3161464206001488,0.3232632823795646,0.007116861779415784,0.3289192301695275,0.33667989966534534,0.020533479065196536,0.247,0.24489057104913683,0.2433335193298614,0.24858051293434708,0.005246993604485689,0.461,0.3970164674634794,0.39554720867432697,0.4627123829645249,0.06716517429019792,43.8,40.84127490039841,39.16381115749735,45.676040910410755,6.512229752913406,88.8,89.35359893758299,88.88942150696161,89.26417743062137,0.3747559236597624,17.1,11.582629482071713,14.034434011009074,14.64819547106264,0.613761460053567,23.0,22.55468791500664,22.11918244192775,23.45284792542004,1.3336654834922896,9.9,8.978964143426296,8.921847703287318,9.963378436415985,1.041530733128667,0.29875326444448075,4.969268370399361,4.866666666666667,0.5608513558181707,0.4391486441818293,0.3061284737107531,-0.010017946889395724,8.0,820.0,4.383620689655173,4.231606823576281,False,,,starter_bullpen_sequential,shadow_woba+plat_consol_v1,wOBA,2026-08-23T06:34:34.589990+00:00,2026-08-22T20:10:00Z
823831,2026-08-22,2026-08-22T20:10:00Z,Washington Nationals @ Miami Marlins,home,Eury Pérez,Washington Nationals,9,measured,494.0,0.3077042102274639,0.3072556046497747,-0.0004486055776892206,0.01677656243624218,0.29395200169663205,0.3072556046497747,0.3161464206001488,0.2858422151111332,-0.03030420548901558,0.2902435051515402,0.2820811429770921,-0.03406527762305672,0.208,0.23721062416998678,0.2433335193298614,0.20276618676801578,-0.04056733256184561,0.36,0.3918313413014608,0.39554720867432697,0.35661807181318467,-0.0389291368611423,39.8,37.501407702523245,39.16381115749735,38.11059195843091,-1.0532191990664401,88.3,88.01907038512617,88.88942150696161,87.42964887816456,-1.4597726287970545,19.3,12.282310756972112,14.034434011009074,17.547876745963038,3.513442734953964,26.9,23.27875166002656,22.11918244192775,28.310197327534656,6.191014885606904,9.9,8.001142098273572,8.921847703287318,8.878352265946258,-0.04349543734105943,0.3003179756558077,5.795539436552195,5.965909090909091,0.6318916668105835,0.3681083331894165,0.2922984398838313,-0.023847980716317496,8.0,1183.6014746543779,4.033942558746737,4.250124625798327,False,,,starter_bullpen_sequential,shadow_woba+plat_consol_v1,wOBA,2026-08-23T06:34:34.589990+00:00,2026-08-22T20:10:00Z
823910,2026-08-22,2026-08-22T23:15:00Z,Pittsburgh Pirates @ Los Angeles Dodgers,away,Jared Jones,Los Angeles Dodgers,9,measured,269.0,0.329901761668846,0.3307734748162564,0.0008717131474104134,0.02968462006390983,0.3026211877926486,0.3307734748162564,0.3161464206001488,0.3162602481426499,0.00011382754250111038,0.316768677669417,0.33142452167182446,0.015278101071675654,0.219,0.2586709163346614,0.2433335193298614,0.23280364675323628,-0.010529872576625104,0.392,0.4354124833997343,0.39554720867432697,0.4315077688570577,0.03596056018273075,39.1,41.6591235059761,39.16381115749735,41.59124663667574,2.427435479178392,89.6,89.94701195219123,88.88942150696161,90.6575904452296,1.7681689382679906,16.4,14.543505976095618,14.034434011009074,16.90907196508654,2.874637954077466,26.8,21.231235059760955,22.11918244192775,25.724146952332106,3.604964510404354,7.8,8.377450199203187,8.921847703287318,7.324055927306219,-1.597791775981099,0.28597168596283834,4.854727692921446,4.714285714285714,0.5406210446929371,0.45937895530706285,0.29841414243266606,-0.01773227816748274,8.0,897.0210449927431,4.25,4.229401239248385,False,,,starter_bullpen_sequential,shadow_woba+plat_consol_v1,wOBA,2026-08-23T06:34:34.589990+00:00,2026-08-22T23:15:00Z
823910,2026-08-22,2026-08-22T23:15:00Z,Pittsburgh Pirates @ Los Angeles Dodgers,home,Tarik Skubal,Pittsburgh Pirates,9,measured,446.0,0.3294347360705084,0.33770219954992403,0.008267463479415649,0.03166952852066476,0.27641953063080327,0.33770219954992403,0.3161464206001488,0.2928057649532019,-0.02334065564694693,0.276818025750943,0.29569228079097526,-0.020454139809173544,0.226,0.23809402390438253,0.2433335193298614,0.22113373262582445,-0.02219978670403694,0.343,0.3962756972111554,0.39554720867432697,0.34363171111476076,-0.051915497559566204,36.4,41.63221779548473,39.16381115749735,38.69420985770278,-0.46960129979456866,87.3,89.14868525896415,88.88942150696161,87.55926375200252,-1.3301577549590888,11.3,10.323718459495351,14.034434011009074,7.589284448486277,-6.445149562522797,30.3,26.598326693227094,22.11918244192775,36.43576343387409,14.316580991946335,4.5,9.248100929614875,8.921847703287318,4.6645555458129,-4.257292157474418,0.2756507297475973,5.9101785902405615,6.118421052631579,0.6586169069391552,0.3413830930608448,0.28723692404822376,-0.02890949655192504,8.0,1134.641176470588,4.125,4.089783448741515,False,,,starter_bullpen_sequential,shadow_woba+plat_consol_v1,wOBA,2026-08-23T06:34:34.589990+00:00,2026-08-22T23:15:00Z
824073,2026-08-22,2026-08-22T23:15:00Z,Detroit Tigers @ Kansas City Royals,away,Drew Anderson,Kansas City Royals,9,measured,328.0,0.3183072307459892,0.3184163940926028,0.00010916334661359439,0.02356976725478711,0.3096429315186283,0.3184163940926028,0.3161464206001488,0.31181261101703617,-0.0043338095831126355,0.31756692070096937,0.3198470935737256,0.0037006729735767907,0.217,0.2490459495351926,0.2433335193298614,0.22209423180978402,-0.021239287520077366,0.354,0.4007237715803453,0.39554720867432697,0.3586328307431927,-0.03691437793113428,37.7,40.637529880478084,39.16381115749735,39.1186360881208,-0.04517506937654758,90.0,89.57407702523241,88.88942150696161,90.6846555182708,1.7952340113091907,10.9,14.863320053120852,14.034434011009074,11.728886042111776,-2.3055479688972973,26.5,20.171155378486056,22.11918244192775,24.166156182908818,2.046973740981066,9.1,8.087224435590969,8.921847703287318,8.248710896147854,-0.6731368071394641,0.3021429658197493,4.317818267243716,4.0,0.48625438524919895,0.513745614750801,0.3042080645951783,-0.011938356004970507,8.0,1160.8715909090909,4.278688524590164,4.168802899766103,False,,,starter_bullpen_sequential,shadow_woba+plat_consol_v1,wOBA,2026-08-23T06:34:34.589990+00:00,2026-08-22T23:15:00Z
824073,2026-08-22,2026-08-22T23:15:00Z,Detroit Tigers @ Kansas City Royals,home,Michael Wacha,Detroit Tigers,9,measured,632.0,0.32807900310205274,0.328252442677086,0.0001734395750332407,0.01727811384558121,0.30991652545750825,0.328252442677086,0.3161464206001488,0.3217241449499208,0.005577724349771995,0.30997628696723345,0.3218460394895892,0.005699618889440372,0.25,0.26396998671978755,0.2433335193298614,0.27120183385211255,0.027868314522251164,0.417,0.4278868525896415,0.39554720867432697,0.45109360808759874,0.055546399413271774,37.1,37.260531208499344,39.16381115749735,35.297016990408295,-3.866794167089054,88.7,87.99211155378487,88.88942150696161,87.80269004682324,-1.0867314601383669,17.1,14.783399734395752,14.034434011009074,17.848965723386677,3.814531712377603,19.0,20.25835325365206,22.11918244192775,17.401579503670085,-4.7176029382576665,6.5,8.369827357237718,8.921847703287318,6.097826328283957,-2.824021375003361,0.30980656149515257,5.916376597294878,6.126666666666667,0.6478931005905493,0.3521068994094507,0.32149985331751246,0.00535343271736366,9.0,1070.8704525288376,4.045081967213115,4.217867994777573,False,,,starter_bullpen_sequential,shadow_woba+plat_consol_v1,wOBA,2026-08-23T06:34:34.589990+00:00,2026-08-22T23:15:00Z
824151,2026-08-22,2026-08-22T23:10:00Z,Athletics @ Houston Astros,away,Jacob Lopez,Houston Astros,9,measured,396.0,0.32862099611273027,0.3334605711459308,0.004839575033200538,0.036446458081546215,0.3314748404786876,0.3334605711459308,0.3161464206001488,0.3476232128039711,0.031476792203822324,0.34077952028228803,0.3594427330616268,0.04329631246147797,0.208,0.2518284196547145,0.2433335193298614,0.21526138869990283,-0.028072130629958558,0.331,0.4101994687915007,0.39554720867432697,0.34326123707215356,-0.05228597160217341,28.9,38.61734395750332,39.16381115749735,28.496747568404,-10.667063589093349,84.6,88.25893758300133,88.88942150696161,83.9695160760397,-4.919905430921915,22.0,14.06324037184595,14.034434011009074,22.028806360836874,7.994372349827801,20.5,19.63120849933599,22.11918244192775,18.194152306169684,-3.9250301357580675,11.6,9.309747675962818,8.921847703287318,12.104339440963319,3.182491737676001,0.3181788454787578,5.2887294786776105,5.291666666666666,0.5883007970121733,0.4116992029878267,0.33073361686252367,0.014587196262374869,7.0,917.7045454545455,4.457446808510638,4.445242931237214,False,,,starter_bullpen_sequential,shadow_woba+plat_consol_v1,wOBA,2026-08-23T06:34:34.589990+00:00,2026-08-22T23:10:00Z
