season,player_id,player_name,role,pa,woba
2023,669707,"Triolo, Jared",BAT,209.0,0.35
2023,669720,"Hays, Austin",BAT,566.0,0.33
2023,669742,"Hall, Darick",BAT,56.0,0.193
2023,669743,"Call, Alex",BAT,439.0,0.28
2023,669911,"Toglia, Michael",BAT,152.0,0.225
2023,670032,"Lopez, Nicky",BAT,262.0,0.288
2023,670042,"Raley, Luke",BAT,406.0,0.353
2023,670097,"Short, Zack",BAT,253.0,0.281
2023,670128,"Kohlwey, Taylor",BAT,13.0,0.136
2023,670156,"Mastrobuoni, Miles",BAT,149.0,0.275
2023,670223,"Mervis, Matt",BAT,99.0,0.239
2023,670242,"Wallner, Matt",BAT,254.0,0.377
2023,670276,"Stevenson, Cal",BAT,12.0,0.174
2023,670541,"Alvarez, Yordan",BAT,496.0,0.415
2023,670623,"Paredes, Isaac",BAT,571.0,0.362
2023,670712,"Brosseau, Mike",BAT,78.0,0.281
2023,670764,"Walls, Taylor",BAT,349.0,0.287
2023,670770,"Friedl, TJ",BAT,556.0,0.353
2023,670869,"Soto, Livan",BAT,12.0,0.321
2023,671056,"Herrera, Iván",BAT,44.0,0.349
2023,671083,"Kennedy, Buddy",BAT,29.0,0.255
2023,671213,"Casas, Triston",BAT,502.0,0.367
2023,671218,"Ramos, Heliot",BAT,60.0,0.236
2023,671221,"Waters, Drew",BAT,337.0,0.296
2023,671277,"García Jr., Luis",BAT,482.0,0.297
2023,671289,"Freeman, Tyler",BAT,168.0,0.29
2023,671732,"Butler, Lawrence",BAT,129.0,0.251
2023,671739,"Harris II, Michael",BAT,539.0,0.345
2023,672275,"Bailey, Patrick",BAT,353.0,0.282
2023,672279,"Siani, Michael",BAT,6.0,0.116
2023,672284,"Kelenic, Jarred",BAT,416.0,0.321
2023,672356,"Arias, Gabriel",BAT,345.0,0.276
2023,672386,"Kirk, Alejandro",BAT,422.0,0.308
2023,672478,"Diaz, Jordan",BAT,293.0,0.278
2023,672515,"Moreno, Gabriel",BAT,380.0,0.325
2023,672580,"Garcia, Maikel",BAT,515.0,0.299
2023,672695,"Perdomo, Geraldo",BAT,495.0,0.319
2023,672724,"Peraza, Oswald",BAT,191.0,0.246
2023,672744,"Canario, Alexander",BAT,17.0,0.387
2023,672779,"Marcano, Tucupita",BAT,220.0,0.275
2023,672820,"Sosa, Lenyn",BAT,173.0,0.241
2023,673237,"Diaz, Yainer",BAT,377.0,0.354
2023,673357,"Robert Jr., Luis",BAT,595.0,0.358
2023,673490,"Kim, Ha-Seong",BAT,626.0,0.33
2023,673548,"Suzuki, Seiya",BAT,583.0,0.358
2023,673962,"Jung, Josh",BAT,515.0,0.334
2023,675656,"Smith, Kevin",BAT,146.0,0.236
2023,675961,"Williams, Alika",BAT,112.0,0.238
2023,675986,"Smith-Njigba, Canaan",BAT,37.0,0.199
2023,676059,"Westburg, Jordan",BAT,228.0,0.309
2023,676070,"Amaya, Jacob",BAT,9.0,0.196
2023,676116,"Noda, Ryan",BAT,495.0,0.342
2023,676356,"DeLuca, Jonny",BAT,45.0,0.32
2023,676369,"Velázquez, Nelson",BAT,179.0,0.369
2023,676391,"Clement, Ernie",BAT,52.0,0.378
2023,676475,"Burleson, Alec",BAT,347.0,0.3
2023,676480,"Barrero, José",BAT,149.0,0.276
2023,676609,"Caballero, José",BAT,280.0,0.305
2023,676625,"Bannon, Rylan",BAT,6.0,0.0
2023,676632,"Madris, Bligh",BAT,30.0,0.222
2023,676694,"Meyers, Jake",BAT,341.0,0.297
2023,676701,"Trejo, Alan",BAT,227.0,0.277
2023,676724,"Young, Jared",BAT,47.0,0.302
2023,676761,"Lopez, Irving",BAT,12.0,0.0
2023,676801,"McCormick, Chas",BAT,457.0,0.362
2023,676882,"Seagle, Chandler",BAT,1.0,0.0
2023,676914,"Schneider, Davis",BAT,141.0,0.424
2023,676946,"Batten, Matthew",BAT,139.0,0.321
2023,677008,"Kjerstad, Heston",BAT,33.0,0.318
2023,677347,"Paris, Kyren",BAT,46.0,0.156
2023,677551,"Franco, Wander",BAT,491.0,0.349
2023,677587,"Rocchio, Brayan",BAT,86.0,0.263
2023,677588,"Tena, José",BAT,34.0,0.264
2023,677592,"Pereira, Everson",BAT,103.0,0.202
2023,677594,"Rodríguez, Julio",BAT,714.0,0.347
2023,677595,"Mauricio, Ronny",BAT,108.0,0.284
2023,677649,"Duran, Ezequiel",BAT,439.0,0.33
2023,677800,"Abreu, Wilyer",BAT,85.0,0.375
2023,677941,"Adams, Jordyn",BAT,40.0,0.11
2023,677950,"Thomas, Alek",BAT,402.0,0.278
2023,677951,"Witt Jr., Bobby",BAT,694.0,0.343
2023,678009,"Meadows, Parker",BAT,145.0,0.308
2023,678225,"Bae, Ji Hwan",BAT,371.0,0.272
2023,678246,"Vargas, Miguel",BAT,304.0,0.295
2023,678545,"Basabe, Osleivis",BAT,94.0,0.262
2023,678554,"Mead, Curtis",BAT,92.0,0.302
2023,678662,"Tovar, Ezequiel",BAT,615.0,0.298
2023,678882,"Rafaela, Ceddanne",BAT,89.0,0.287
2023,678894,"Peguero, Liover",BAT,213.0,0.284
2023,679032,"Rojas, Johan",BAT,164.0,0.335
2023,679529,"Torkelson, Spencer",BAT,684.0,0.326
2023,679631,"Vavra, Terrin",BAT,56.0,0.261
2023,679845,"Loftin, Nick",BAT,68.0,0.348
2023,679881,"Martínez, J.P.",BAT,44.0,0.246
2023,680118,"Blanco, Dairon",BAT,138.0,0.333
2023,680418,"Cropley, Tyler",BAT,7.0,0.126
2023,680574,"McLain, Matt",BAT,403.0,0.37
2023,680700,"Palacios, Richie",BAT,102.0,0.346
2023,680716,"Ornelas, Jonathan",BAT,8.0,0.201
2023,680757,"Kwan, Steven",BAT,718.0,0.313
2023,680776,"Duran, Jarren",BAT,362.0,0.354
2023,680777,"Jeffers, Ryan",BAT,335.0,0.369
2023,680779,"Davis, Henry",BAT,255.0,0.287
2023,680814,"Burdick, Peyton",BAT,37.0,0.269
2023,680869,"Gelof, Zack",BAT,300.0,0.357
2023,680911,"Miller, Owen",BAT,314.0,0.292
2023,680977,"Donovan, Brendan",BAT,371.0,0.345
2023,681082,"Stott, Bryson",BAT,640.0,0.323
2023,681146,"Bride, Jonah",BAT,106.0,0.237
2023,681297,"Cowser, Colton",BAT,77.0,0.226
2023,681351,"O'Hoppe, Logan",BAT,199.0,0.337
2023,681481,"Carpenter, Kerry",BAT,459.0,0.347
2023,681546,"Outman, James",BAT,567.0,0.344
2023,681584,"Villar, David",BAT,140.0,0.244
2023,681807,"Fry, David",BAT,113.0,0.321
2023,681962,"Capra, Vinny",BAT,21.0,0.22
2023,681987,"Eaton, Nate",BAT,56.0,0.101
2023,682073,"Hensley, David",BAT,94.0,0.184
2023,682515,"Porter, Logan",BAT,38.0,0.297
2023,682617,"Luciano, Marco",BAT,45.0,0.293
2023,682622,"Marte, Noelvi",BAT,123.0,0.357
2023,682626,"Alvarez, Francisco",BAT,423.0,0.31
2023,682641,"Matos, Luis",BAT,253.0,0.295
2023,682829,"De La Cruz, Elly",BAT,427.0,0.305
2023,682848,"Rodríguez, Endy",BAT,204.0,0.271
2023,682928,"Abrams, CJ",BAT,614.0,0.306
2023,682985,"Greene, Riley",BAT,416.0,0.344
2023,682998,"Carroll, Corbin",BAT,645.0,0.37
2023,683002,"Henderson, Gunnar",BAT,622.0,0.346
2023,683011,"Volpe, Anthony",BAT,601.0,0.29
2023,683021,"Stefanic, Michael",BAT,71.0,0.332
2023,683146,"Baty, Brett",BAT,389.0,0.266
2023,683734,"Vaughn, Andrew",BAT,615.0,0.321
2023,683737,"Busch, Michael",BAT,81.0,0.241
2023,685133,"Meckler, Wade",BAT,64.0,0.273
2023,686217,"Frelick, Sal",BAT,223.0,0.309
2023,686452,"Millas, Drew",BAT,33.0,0.365
2023,686469,"Pasquantino, Vinnie",BAT,260.0,0.327
2023,686490,"Eden, Cam",BAT,6.0,0.147
2023,686527,"Canzone, Dominic",BAT,182.0,0.282
2023,686531,"Lipcius, Andre",BAT,38.0,0.326
2023,686668,"Doyle, Brenton",BAT,431.0,0.257
2023,686676,"Lee, Korey",BAT,70.0,0.134
2023,686681,"Massey, Michael",BAT,461.0,0.283
2023,686759,"Hopkins, TJ",BAT,44.0,0.189
2023,686823,"Brennan, Will",BAT,455.0,0.285
2023,686894,"Wiemer, Joey",BAT,410.0,0.284
2023,687093,"Grissom, Vaughn",BAT,80.0,0.289
2023,687263,"Neto, Zach",BAT,329.0,0.302
2023,687401,"Ortiz, Joey",BAT,34.0,0.192
2023,687462,"Horwitz, Spencer",BAT,44.0,0.322
2023,687799,"Marlowe, Cade",BAT,100.0,0.327
2023,687952,"Encarnacion-Strand, Christian",BAT,241.0,0.346
2023,689172,"Wisely, Brett",BAT,131.0,0.222
2023,691016,"Soderstrom, Tyler",BAT,138.0,0.216
2023,691023,"Walker, Jordan",BAT,465.0,0.341
2023,691026,"Winn, Masyn",BAT,137.0,0.211
2023,691176,"Domínguez, Jasson",BAT,33.0,0.403
2023,691406,"Caminero, Junior",BAT,36.0,0.276
2023,691718,"Crow-Armstrong, Pete",BAT,19.0,0.123
2023,691783,"Lawlar, Jordan",BAT,34.0,0.166
2023,693049,"Colás, Oscar",BAT,263.0,0.249
2023,693304,"Gonzales, Nick",BAT,128.0,0.268
2023,694384,"Schanuel, Nolan",BAT,132.0,0.336
2023,694497,"Carter, Evan",BAT,75.0,0.435
2023,696100,"Goodman, Hunter",BAT,77.0,0.266
2023,696285,"Young, Jacob",BAT,121.0,0.294
2023,807799,"Yoshida, Masataka",BAT,580.0,0.339
2023,543063,"Crawford, Brandon",P,5.0,0.316
2023,570731,"Schoop, Jonathan",P,5.0,0.177
2023,607732,"Stallings, Jacob",P,36.0,0.406
2023,660271,"Ohtani, Shohei",P,531.0,0.277
2023,676475,"Burleson, Alec",P,13.0,0.629
2023,445276,"Jansen, Kenley",RP,188.0,0.303
2023,445926,"Chavez, Jesse",RP,144.0,0.263
2023,453178,"Kennedy, Ian",RP,75.0,0.347
2023,453268,"Bard, Daniel",RP,232.0,0.345
2023,455119,"Martin, Chris",RP,199.0,0.243
2023,456713,"Bush, Matt",RP,48.0,0.429
2023,472551,"Abad, Fernando",RP,32.0,0.461
2023,472610,"García, Luis",RP,267.0,0.313
2023,476595,"Luetge, Lucas",RP,65.0,0.357
2023,488984,"Hunter, Tommy",RP,106.0,0.367
2023,489446,"Yates, Kirby",RP,254.0,0.282
2023,493603,"Ottavino, Adam",RP,261.0,0.294
2023,502083,"McAllister, Zach",RP,29.0,0.462
2023,502085,"Robertson, David",RP,269.0,0.289
2023,502179,"Espino, Paolo",RP,28.0,0.582
2023,502202,"Boxberger, Brad",RP,84.0,0.314
2023,517008,"Colomé, Alex",RP,15.0,0.356
2023,518397,"Alexander, Scott",RP,208.0,0.299
2023,518489,"Brasier, Ryan",RP,239.0,0.248
2023,518585,"Cruz, Fernando",RP,279.0,0.29
2023,518617,"Diekman, Jake",RP,243.0,0.271
2023,518886,"Kimbrel, Craig",RP,278.0,0.269
2023,519008,"McFarland, T.J.",RP,11.0,0.483
2023,519043,"Moore, Matt",RP,218.0,0.296
2023,519151,"Pressly, Ryan",RP,268.0,0.269
2023,519293,"Smith, Will",RP,226.0,0.262
2023,521230,"Hendriks, Liam",RP,20.0,0.285
2023,523260,"Kelly, Joe",RP,168.0,0.279
2023,541640,"Ramírez, Erasmo",RP,274.0,0.372
2023,542585,"Cisnero, José",RP,267.0,0.344
2023,542888,"Armstrong, Shawn",RP,207.0,0.233
2023,542914,"Bass, Anthony",RP,88.0,0.32
2023,542947,"Bleier, Richard",RP,132.0,0.352
2023,543056,"Coulombe, Danny",RP,210.0,0.269
2023,543272,"Hand, Brad",RP,236.0,0.344
2023,543339,"Hudson, Daniel",RP,14.0,0.301
2023,543351,"Jackson, Jay",RP,116.0,0.239
2023,543507,"May, Trevor",RP,205.0,0.29
2023,543518,"McGough, Scott",RP,301.0,0.318
2023,543521,"McHugh, Collin",RP,268.0,0.335
2023,543594,"Nolin, Sean",RP,18.0,0.603
2023,543766,"Shaw, Bryan",RP,190.0,0.299
2023,543859,"Tonkin, Michael",RP,325.0,0.283
2023,543901,"Weber, Ryan",RP,60.0,0.335
2023,544727,"Familia, Jeurys",RP,64.0,0.39
2023,547184,"Kelly, Michael",RP,71.0,0.265
2023,547973,"Chapman, Aroldis",RP,249.0,0.258
2023,548384,"Raley, Brooks",RP,236.0,0.289
2023,552640,"Kittredge, Andrew",RP,50.0,0.298
2023,554340,"García, Yimi",RP,282.0,0.312
2023,570257,"Rodríguez, Joely",RP,51.0,0.372
2023,571479,"Bellatti, Andrew",RP,113.0,0.331
2023,571539,"Carasiti, Matt",RP,110.0,0.345
2023,571656,"Farmer, Buck",RP,309.0,0.303
2023,571670,"Floro, Dylan",RP,248.0,0.335
2023,571710,"Givens, Mychal",RP,22.0,0.386
2023,571863,"Koch, Matt",RP,163.0,0.331
2023,571882,"Law, Derek",RP,240.0,0.311
2023,571901,"Loup, Aaron",RP,231.0,0.358
2023,571946,"Miller, Shelby",RP,163.0,0.222
2023,571948,"Milner, Hoby",RP,252.0,0.251
2023,572193,"Tepera, Ryan",RP,57.0,0.442
2023,572403,"VerHagen, Drew",RP,268.0,0.314
2023,572888,"Greene, Shane",RP,12.0,0.293
2023,572955,"Johnson, Pierce",RP,277.0,0.335
2023,573009,"Mantiply, Joe",RP,157.0,0.292
2023,573124,"Rogers, Taylor",RP,216.0,0.292
2023,573204,"Thielbar, Caleb",RP,120.0,0.293
2023,592094,"Adam, Jason",RP,222.0,0.283
2023,592229,"Covey, Dylan",RP,191.0,0.332
2023,592254,"De León, José",RP,70.0,0.299
2023,592346,"González, Chi Chi",RP,19.0,0.459
2023,592390,"Hembree, Heath",RP,4.0,0.174
2023,592426,"Jackson, Luke",RP,143.0,0.276
2023,592454,"Kahnle, Tommy",RP,165.0,0.272
2023,592473,"Kolarek, Adam",RP,22.0,0.152
2023,592527,"Mariot, Michael",RP,13.0,0.439
2023,592741,"Shreve, Chasen",RP,193.0,0.325
2023,592773,"Stanek, Ryne",RP,213.0,0.3
2023,592779,"Stewart, Brock",RP,109.0,0.242
2023,592848,"Weiss, Zack",RP,58.0,0.305
2023,593423,"Montas, Frankie",RP,7.0,0.403
2023,593576,"Neris, Héctor",RP,273.0,0.259
2023,593619,"Tapia, Domingo",RP,75.0,0.313
2023,593833,"Suero, Wander",RP,35.0,0.315
2023,593974,"Peralta, Wandy",RP,227.0,0.293
2023,594580,"Moll, Sam",RP,268.0,0.265
2023,594943,"Neal, Zach",RP,124.0,0.403
2023,595345,"Okert, Steven",RP,247.0,0.319
2023,595411,"Sherriff, Ryan",RP,29.0,0.317
2023,595897,"Burdi, Nick",RP,15.0,0.386
2023,595928,"Curtiss, John",RP,81.0,0.304
2023,596001,"Junis, Jakob",RP,367.0,0.328
2023,596057,"Norris, Daniel",RP,63.0,0.343
2023,596112,"Stephenson, Robert",RP,201.0,0.243
2023,596271,"Lawrence, Casey",RP,122.0,0.393
2023,598264,"Barnes, Matt",RP,99.0,0.33
2023,598286,"Ramirez, Nick",RP,172.0,0.286
2023,600917,"Leclerc, José",RP,233.0,0.261
2023,600921,"Machado, Andrés",RP,207.0,0.356
2023,600986,"Vieira, Thyago",RP,10.0,0.07
2023,605130,"Barlow, Scott",RP,299.0,0.299
2023,605151,"Bradley, Archie",RP,39.0,0.46
2023,605155,"Brewer, Colten",RP,34.0,0.369
2023,605177,"Chafin, Andrew",RP,224.0,0.324
2023,605218,"Edwards Jr., Carl",RP,142.0,0.309
2023,605242,"Fulmer, Michael",RP,237.0,0.32
2023,605280,"Holmes, Clay",RP,262.0,0.265
2023,605347,"López, Jorge",RP,266.0,0.37
2023,605441,"Ríos, Yacksel",RP,13.0,0.558
2023,605446,"Rodríguez, Dereck",RP,30.0,0.504
2023,605447,"Romano, Jordan",RP,248.0,0.281
2023,605463,"Scott, Tayler",RP,88.0,0.407
2023,605498,"Suárez, Andrew",RP,130.0,0.392
2023,606149,"Gallegos, Giovanny",RP,229.0,0.322
2023,606160,"Montero, Rafael",RP,298.0,0.359
2023,606303,"Payamps, Joel",RP,287.0,0.272
2023,606625,"Moronta, Reyes",RP,11.0,0.613
2023,606930,"Barnes, Jacob",RP,61.0,0.36
2023,606965,"Devenski, Chris",RP,173.0,0.283
2023,607179,"Weems, Jordan",RP,232.0,0.294
2023,607188,"Faria, Jake",RP,14.0,0.5
2023,607216,"Krehbiel, Joey",RP,19.0,0.244
2023,607237,"Garrett, Amir",RP,112.0,0.354
2023,607259,"Martinez, Nick",RP,461.0,0.294
2023,607359,"Patton, Spencer",RP,55.0,0.372
2023,607455,"Banda, Anthony",RP,35.0,0.379
2023,607457,"Barraclough, Kyle",RP,46.0,0.518
2023,607481,"Bummer, Aaron",RP,267.0,0.313
2023,607755,"Vasquez, Andrew",RP,219.0,0.316
2023,608032,"Estévez, Carlos",RP,281.0,0.32
2023,608328,"De Jong, Chase",RP,60.0,0.501
2023,608371,"Sims, Lucas",RP,258.0,0.287
2023,608638,"Chargois, JT",RP,174.0,0.297
2023,608648,"Duffey, Tyler",RP,7.0,0.286
2023,608665,"Graveman, Kendall",RP,282.0,0.312
2023,608678,"Leone, Dominic",RP,235.0,0.352
2023,608717,"Stratton, Chris",RP,338.0,0.283
2023,608718,"Suter, Brent",RP,292.0,0.294
2023,608723,"Voth, Austin",RP,160.0,0.352
2023,611093,"Bracho, Silvino",RP,31.0,0.289
2023,612434,"Castro, Miguel",RP,268.0,0.286
2023,613534,"Adams, Austin",RP,81.0,0.306
2023,614179,"Ruiz, José",RP,207.0,0.385
2023,621016,"Cuas, Jose",RP,292.0,0.339
2023,621051,"Wilson, Steven",RP,219.0,0.289
2023,621057,"Garza, Justin",RP,91.0,0.378
2023,621074,"Rucker, Michael",RP,176.0,0.339
2023,621139,"Kriske, Brooks",RP,25.0,0.307
2023,621199,"Bowman, Matt",RP,20.0,0.393
2023,621219,"Mills, Alec",RP,10.0,0.676
2023,621237,"Alvarado, José",RP,172.0,0.262
2023,621249,"Underwood Jr., Duane",RP,100.0,0.347
2023,621294,"Heller, Ben",RP,82.0,0.323
2023,621295,"Wittgren, Nick",RP,128.0,0.329
2023,621345,"Minter, A.J.",RP,260.0,0.283
2023,621363,"Poche, Colin",RP,246.0,0.258
2023,621366,"Borucki, Ryan",RP,152.0,0.238
2023,621368,"Hearn, Taylor",RP,76.0,0.418
2023,621381,"Strahm, Matt",RP,351.0,0.274
2023,621383,"Banks, Tanner",RP,255.0,0.331
2023,622065,"Young, Alex",RP,236.0,0.324
2023,622075,"Almonte, Yency",RP,207.0,0.314
2023,622088,"Antone, Tejay",RP,21.0,0.21
2023,622098,"Smith, Drew",RP,244.0,0.341
2023,622103,"Reyes, Gerardo",RP,49.0,0.388
2023,622250,"Sborz, Josh",RP,215.0,0.291
2023,622251,"Staumont, Josh",RP,89.0,0.301
2023,622259,"Wingenter, Trey",RP,76.0,0.327
2023,622503,"Crismatt, Nabil",RP,65.0,0.413
2023,622554,"Domínguez, Seranthony",RP,224.0,0.318
2023,622772,"Cordero, Jimmy",RP,132.0,0.267
2023,622780,"Perdomo, Angel",RP,117.0,0.287
2023,623149,"Sewald, Paul",RP,249.0,0.281
2023,623211,"Brazobán, Huascar",RP,257.0,0.308
2023,623352,"Hader, Josh",RP,231.0,0.239
2023,623381,"Pannone, Thomas",RP,14.0,0.391
2023,623433,"Anderson, Nick",RP,141.0,0.279
2023,623437,"Topa, Justin",RP,279.0,0.269
2023,623451,"Stephens, Jackson",RP,52.0,0.322
2023,623465,"Phillips, Evan",RP,234.0,0.232
2023,623474,"Herget, Jimmy",RP,127.0,0.367
2023,624522,"Thompson, Keegan",RP,125.0,0.282
2023,624647,"González, Victor",RP,135.0,0.276
2023,625643,"López, Reynaldo",RP,278.0,0.286
2023,628452,"Iglesias, Raisel",RP,231.0,0.285
2023,628708,"Marte, Yunior",RP,182.0,0.354
2023,640444,"Crowe, Wil",RP,47.0,0.357
2023,640448,"Finnegan, Kyle",RP,288.0,0.32
2023,640451,"Harvey, Hunter",RP,235.0,0.252
2023,640454,"Krook, Matt",RP,27.0,0.471
2023,640462,"Puk, A.J.",RP,242.0,0.3
2023,640470,"Alzolay, Adbert",RP,253.0,0.269
2023,641302,"Alexander, Tyler",RP,181.0,0.313
2023,641329,"Baker, Bryan",RP,186.0,0.287
2023,641360,"Bickford, Phil",RP,304.0,0.319
2023,641401,"Brogdon, Connor",RP,127.0,0.345
2023,641420,"Burdi, Zack",RP,20.0,0.405
2023,641427,"Busenitz, Alan",RP,29.0,0.278
2023,641447,"Castano, Daniel",RP,20.0,0.56
2023,641627,"Gott, Trevor",RP,261.0,0.309
2023,641656,"Hamilton, Ian",RP,239.0,0.275
2023,641672,"Hatch, Thomas",RP,129.0,0.341
2023,641703,"Honeywell, Brent",RP,235.0,0.347
2023,641729,"Jiménez, Joe",RP,238.0,0.302
2023,641743,"Kay, Anthony",RP,66.0,0.352
2023,641755,"Kinley, Tyler",RP,76.0,0.377
2023,641835,"Mayza, Tim",RP,215.0,0.279
2023,641871,"Middleton, Keynan",RP,212.0,0.296
2023,641941,"Pagán, Emilio",RP,273.0,0.241
2023,642048,"Saucedo, Tayler",RP,207.0,0.298
2023,642100,"Speier, Gabe",RP,216.0,0.278
2023,642121,"Sulser, Cole",RP,23.0,0.396
2023,642207,"Williams, Devin",RP,231.0,0.214
2023,642231,"Yacabonis, Jimmy",RP,62.0,0.338
2023,642239,"Zastryzny, Rob",RP,97.0,0.349
2023,642397,"Soto, Gregory",RP,250.0,0.274
2023,642528,"Loáisiga, Jonathan",RP,69.0,0.241
2023,642545,"Barria, Jaime",RP,362.0,0.357
2023,642546,"Hernández, Jonathan",RP,147.0,0.348
2023,642578,"Rodríguez, José",RP,12.0,0.339
2023,642585,"Bautista, Félix",RP,237.0,0.218
2023,642701,"Santana, Dennis",RP,50.0,0.355
2023,642758,"Acevedo, Domingo",RP,47.0,0.456
2023,642770,"Guerra, Javy",RP,97.0,0.347
2023,643256,"Cimber, Adam",RP,95.0,0.393
2023,643338,"Green, Chad",RP,52.0,0.305
2023,643361,"Herget, Kevin",RP,105.0,0.346
2023,643377,"Jax, Griffin",RP,274.0,0.283
2023,643410,"Leiter Jr., Mark",RP,269.0,0.293
2023,643493,"Pruitt, Austin",RP,197.0,0.288
2023,643511,"Rogers, Tyler",RP,309.0,0.284
2023,646241,"De Jesus, Enmanuel",RP,34.0,0.411
2023,647315,"Pop, Zach",RP,56.0,0.334
2023,650496,"Mejía, J.C.",RP,50.0,0.373
2023,650556,"Abreu, Bryan",RP,287.0,0.255
2023,650633,"King, Michael",RP,431.0,0.281
2023,650671,"Quijada, José",RP,41.0,0.267
2023,650893,"Cabrera, Génesis",RP,239.0,0.311
2023,650895,"Castillo, Diego",RP,41.0,0.351
2023,650960,"Duarte, Daniel",RP,136.0,0.31
2023,656061,"Abreu, Albert",RP,268.0,0.332
2023,656234,"Bird, Jake",RP,381.0,0.32
2023,656257,"Brigham, Jeff",RP,160.0,0.317
2023,656266,"Bukauskas, J.B.",RP,30.0,0.268
2023,656271,"Burke, Brock",RP,250.0,0.322
2023,656290,"Carlton, Drew",RP,85.0,0.298
2023,656322,"Coonrod, Sam",RP,34.0,0.336
2023,656353,"Davidson, Tucker",RP,236.0,0.364
2023,656382,"Doyle, Tommy",RP,103.0,0.364
2023,656457,"Gilbert, Tyler",RP,72.0,0.382
2023,656464,"Ginkel, Kevin",RP,255.0,0.246
2023,656529,"Hentges, Sam",RP,223.0,0.292
2023,656546,"Hoffman, Jeff",RP,208.0,0.226
2023,656638,"Lange, Alex",RP,288.0,0.294
2023,656641,"Latz, Jacob",RP,22.0,0.135
2023,656657,"Logue, Zach",RP,49.0,0.346
2023,656730,"Megill, Trevor",RP,148.0,0.309
2023,656786,"Mushinski, Parker",RP,69.0,0.428
2023,656793,"Nelson, Nick",RP,20.0,0.214
2023,656814,"Ortiz, Luis",RP,80.0,0.347
2023,656820,"Padilla, Nicholas",RP,23.0,0.471
2023,656887,"Reid-Foley, Sean",RP,34.0,0.237
2023,656924,"Ryan, Ryder",RP,4.0,0.174
2023,656945,"Scott, Tanner",RP,307.0,0.236
2023,656970,"Smeltzer, Devin",RP,100.0,0.413
2023,656981,"Solomon, Peter",RP,67.0,0.435
2023,656986,"Sousa, Bennett",RP,34.0,0.23
2023,657024,"Swanson, Erik",RP,262.0,0.28
2023,657031,"Taylor, Josh",RP,83.0,0.381
2023,657044,"Thompson, Ryan",RP,121.0,0.264
2023,657097,"Webb, Jacob",RP,232.0,0.294
2023,657240,"Merryweather, Julian",RP,303.0,0.291
2023,657248,"Otto Jr., Glenn",RP,51.0,0.456
2023,657265,"Strzelecki, Peter",RP,163.0,0.303
2023,657272,"Uelmen, Erich",RP,8.0,0.595
2023,657424,"Gage, Matt",RP,27.0,0.341
2023,657508,"Baumann, Mike",RP,273.0,0.303
2023,657514,"Bernardino, Brennan",RP,216.0,0.313
2023,657571,"Ferguson, Caleb",RP,270.0,0.321
2023,657585,"Garrett, Reed",RP,87.0,0.347
2023,657612,"Hill, Tim",RP,202.0,0.39
2023,657697,"Nittoli, Vinny",RP,15.0,0.308
2023,660261,"Fujinami, Shintaro",RP,357.0,0.332
2023,660730,"Rodríguez, Elvin",RP,10.0,0.0
2023,660787,"De los Santos, Yerry",RP,104.0,0.257
2023,660813,"Graterol, Brusdar",RP,257.0,0.245
2023,660825,"Bazardo, Eduard",RP,67.0,0.305
2023,660853,"De Los Santos, Enyel",RP,262.0,0.282
2023,660896,"Alcala, Jorge",RP,75.0,0.356
2023,660906,"Pérez, Francisco",RP,74.0,0.321
2023,661309,"Martinez, Adrián",RP,241.0,0.341
2023,661383,"Ortega, Oliver",RP,62.0,0.278
2023,661395,"Duran, Jhoan",RP,255.0,0.271
2023,661403,"Clase, Emmanuel",RP,302.0,0.265
2023,661440,"Llovera, Mauricio",RP,160.0,0.312
2023,661527,"Martinez, Seth",RP,195.0,0.345
2023,662253,"Muñoz, Andrés",RP,211.0,0.279
2023,663158,"Suarez, Robert",RP,108.0,0.222
2023,663321,"Hernandez, Nick",RP,18.0,0.445
2023,663385,"Smith, Chad",RP,60.0,0.375
2023,663423,"Thornton, Trent",RP,125.0,0.31
2023,663432,"Rainey, Tanner",RP,5.0,0.316
2023,663455,"Pilkington, Konnor",RP,8.0,0.197
2023,663462,"Campbell, Isaiah",RP,120.0,0.273
2023,663485,"Sands, Cole",RP,99.0,0.34
2023,663542,"Hudson, Bryan",RP,44.0,0.362
2023,663546,"Hjelle, Sean",RP,139.0,0.372
2023,663558,"Morán, Jovani",RP,184.0,0.307
2023,663574,"Santillan, Tony",RP,18.0,0.414
2023,663629,"Small, Ethan",RP,23.0,0.502
2023,663658,"Ward, Thaddeus",RP,160.0,0.347
2023,663704,"McArthur, James",RP,90.0,0.28
2023,663752,"Morris, Cody",RP,38.0,0.469
2023,663804,"Kowar, Jackson",RP,137.0,0.377
2023,663855,"Hicks, Jordan",RP,285.0,0.296
2023,663878,"Pearson, Nate",RP,182.0,0.31
2023,663941,"Beck, Tristan",RP,354.0,0.298
2023,663947,"Holton, Tyler",RP,324.0,0.234
2023,663971,"Calvo, Blair",RP,3.0,0.0
2023,663978,"Paddack, Chris",RP,22.0,0.34
2023,663986,"Stephan, Trevor",RP,294.0,0.311
2023,663989,"Vespi, Nick",RP,59.0,0.344
2023,663992,"Lovelady, Richard",RP,96.0,0.291
2023,664076,"Cleavinger, Garrett",RP,48.0,0.267
2023,664126,"Fairbanks, Pete",RP,184.0,0.24
2023,664129,"Hartlieb, Geoff",RP,16.0,0.311
2023,664139,"Gibaut, Ian",RP,318.0,0.298
