game_pk,game_date,game_datetime_utc,matchup,side,pitcher,opp_team,n_opp,opp_xwOBA_neutral,opp_xwOBA_vs_sp,platoon_delta_sp,pit_xwOBA,opp_xwOBA,lg_xwOBA,mx_xwOBA,edge_xwOBA,starter_xwOBA,mx_xwOBA_sp,edge_xwOBA_sp,pit_xBA,opp_xBA,lg_xBA,mx_xBA,edge_xBA,pit_xSLG,opp_xSLG,lg_xSLG,mx_xSLG,edge_xSLG,pit_Hard Hit%,opp_Hard Hit%,lg_Hard Hit%,mx_Hard Hit%,edge_Hard Hit%,pit_EV,opp_EV,lg_EV,mx_EV,edge_EV,pit_LA°,opp_LA°,lg_LA°,mx_LA°,edge_LA°,pit_K%,opp_K%,lg_K%,mx_K%,edge_K%,pit_BB%,opp_BB%,lg_BB%,mx_BB%,edge_BB%,bullpen_xwOBA,expected_sp_ip,sp_share,bp_share,mx_xwOBA_bp,edge_xwOBA_bp,bullpen_pitchers,bullpen_relief_bf,sp_bf_per_ip,bp_bf_per_ip,opener,opener_reason,opener_confidence,pitching_basis,model_tag,snapshot_utc,scheduled_start_utc,lineup_status_away,lineup_status_home,lineup_posted_away,lineup_posted_home,lineup_savant_backfill_away,lineup_savant_backfill_home
822946,2026-07-30,2026-07-30T16:10:00Z,Texas Rangers @ Tampa Bay Rays,away,Cole Winn,Tampa Bay Rays,9,0.3145095601890086,0.3143714459791812,-0.0001381142098274002,0.30278744503977123,0.3143714459791812,0.31640807891953066,0.3009538643110244,-0.015454214608506267,0.33078440582794166,0.32865523637258637,0.012247157453055713,0.276,0.24291500664010623,0.24411114664567393,0.2746476052156034,0.030536458569929453,0.458,0.38358379814077026,0.3981836371538455,0.4412069285524033,0.04302329139855776,44.0,37.630996015936255,39.32703848582511,42.10242846783371,2.7753899820085977,88.3,88.86164674634793,88.92020649330412,88.24144025304379,-0.6787662402603303,13.3,14.454316069057107,13.969353211799149,13.784962857257959,-0.1843903545411898,23.1,21.34191235059761,22.16295849836404,22.244240331686562,0.08128183332252092,6.4,9.545843293492696,8.89935873781233,6.86492126885217,-2.03443746896016,0.2991037980555877,1.0,0.11627450491647716,0.8837254950835228,0.2973091088525878,-0.019098970066942833,8.0,868.2075757575758,4.376146788990825,4.157524139144982,True,reliever_spot_start,medium,opener_bullpen_sequential,xw+plat_consol_v10,2026-07-30T17:43:30.236301+00:00,2026-07-30T16:10:00Z,posted,posted,9,9,0,0
822946,2026-07-30,2026-07-30T16:10:00Z,Texas Rangers @ Tampa Bay Rays,home,Shane McClanahan,Texas Rangers,9,0.316682933598464,0.3180773559092209,0.0013944223107569265,0.31097122321582915,0.3180773559092209,0.31640807891953066,0.31209183528573126,-0.004316243633799399,0.315283315677974,0.31694665874396555,0.0005385798244348927,0.242,0.24709827357237718,0.24411114664567393,0.2449612933542582,0.0008501467085842707,0.405,0.39533864541832675,0.3981836371538455,0.4021063058715295,0.003922668717683986,39.7,37.86098273572377,39.32703848582511,38.220040778051434,-1.1069977077736795,89.2,88.84294820717132,88.92020649330412,89.1227417138672,0.20253522056307816,10.2,13.74589641434263,13.969353211799149,9.976543202543478,-3.9928100092556704,22.2,21.619814077025232,22.16295849836404,21.65594780793315,-0.5070106904308922,8.3,7.746772908366534,8.89935873781233,7.225039133016031,-1.674319604796299,0.3041670486841473,5.436403508771929,0.6120916792895053,0.38790832071049475,0.3044312699290462,-0.011976808990484478,8.0,1062.0515873015872,4.1313131313131315,3.9941456199277967,False,,,starter_bullpen_sequential,xw+plat_consol_v10,2026-07-30T17:43:30.236301+00:00,2026-07-30T16:10:00Z,posted,posted,9,9,0,0
823023,2026-07-30,2026-07-30T18:15:00Z,Chicago Cubs @ St. Louis Cardinals,away,Javier Assad,St. Louis Cardinals,9,0.3291257337285473,0.3302333034496628,0.0011075697211154756,0.3244293860470068,0.3302333034496628,0.31640807891953066,0.3381288147079379,0.02172073578840722,0.326969082574456,0.3412557625999455,0.024847683680414845,0.269,0.2592270916334661,0.24411114664567393,0.2856571222067878,0.04154597556111386,0.443,0.42240292164674637,0.3981836371538455,0.46994521328662653,0.071761576132781,48.0,42.62911022576362,39.32703848582511,52.03029187092685,12.703253385101739,90.2,89.81758300132803,88.92020649330412,91.09737650802391,2.177170014719792,13.7,10.920876494023904,13.969353211799149,10.651523282224755,-3.317829929574394,16.0,18.573811420982736,22.16295849836404,13.408903994367908,-8.754054503996134,6.1,8.512536520584328,8.89935873781233,5.834855555932914,-3.0645031818794157,0.32097783871025337,5.260416666666666,0.5760986224206645,0.42390137757933555,0.333879169700286,0.01747109078075537,8.0,751.1351351351351,4.010204081632653,4.150796056096791,False,,,starter_bullpen_sequential,xw+plat_consol_v10,2026-07-30T17:43:30.236301+00:00,2026-07-30T18:15:00Z,posted,posted,9,9,0,0
823023,2026-07-30,2026-07-30T18:15:00Z,Chicago Cubs @ St. Louis Cardinals,home,Andre Pallante,Chicago Cubs,9,0.32427607520865975,0.32227607520865975,-0.0020000000000000018,0.30895366049384865,0.32227607520865975,0.31640807891953066,0.31543037730206164,-0.0009777016174690178,0.2995866571036082,0.30514268904236175,-0.011265389877168908,0.238,0.2405867197875166,0.24411114664567393,0.23456380462847531,-0.009547342017198618,0.368,0.40401248339973445,0.3981836371538455,0.37338700041473166,-0.024796636739113864,33.9,40.21240371845949,39.32703848582511,34.663186920294635,-4.663851565530479,87.7,88.90767596281542,88.92020649330412,87.6874694695113,-1.2327370237928221,6.4,16.39253652058433,13.969353211799149,8.823183308785179,-5.14616990301397,17.7,22.408764940239045,22.16295849836404,17.896308359351426,-4.266650139012615,6.8,11.327250996015938,8.89935873781233,8.655152471338964,-0.24420626647336618,0.3253777138071199,5.814583333333333,0.6368119578068703,0.3631880421931297,0.33346875450855157,0.017060675589020913,8.0,1258.9512195121952,4.175074183976261,4.346471927018465,False,,,starter_bullpen_sequential,xw+plat_consol_v10,2026-07-30T17:43:30.236301+00:00,2026-07-30T18:15:00Z,posted,posted,9,9,0,0
823271,2026-07-30,2026-07-31T01:40:00Z,San Francisco Giants @ San Diego Padres,home,JP Sears,San Francisco Giants,9,0.3158678296792877,0.31247606341102746,-0.0033917662682602656,0.30269619243229,0.31247606341102746,0.31640807891953066,0.30029586462559166,-0.016112214293938998,0.31833707357385677,0.3143810863737251,-0.0020269925458055726,0.249,0.25529827357237717,0.24411114664567393,0.2604111733242251,0.016300026678551155,0.425,0.3986254980079681,0.3981836371538455,0.4254716187343719,0.027287981580526366,45.8,36.55729083665339,39.32703848582511,42.57437083451407,3.247332348688957,90.9,88.44884462151394,88.92020649330412,90.42863812820981,1.5084316349056905,15.4,13.802257636122178,13.969353211799149,15.232904424323028,1.263551212523879,19.8,20.64116865869854,22.16295849836404,18.440459538486206,-3.7224989598778357,7.8,8.147755644090307,8.89935873781233,7.141244206043443,-1.7581145317688867,0.283428466251683,4.933333333333334,0.5519477188758619,0.4480522811241381,0.2829445278703415,-0.03346355104918913,7.0,1190.7309339596572,4.142857142857143,4.079740995458716,False,,,starter_bullpen_sequential,xw+plat_consol_v10,2026-07-30T17:43:30.236301+00:00,2026-07-31T01:40:00Z,projected,projected,0,0,0,0
823595,2026-07-30,2026-07-30T23:10:00Z,Miami Marlins @ New York Mets,away,Eury Pérez,New York Mets,9,0.32113251044373925,0.3211271983587459,-5.31208499332525e-06,0.31018681208110654,0.3211271983587459,0.31640807891953066,0.31481494431843793,-0.0015931346010927272,0.31048458495381376,0.31511535748476693,-0.0012927214347637217,0.214,0.25422284196547146,0.24411114664567393,0.2228644161816075,-0.021246730464066443,0.39,0.41128764940239043,0.3981836371538455,0.4028346930915144,0.0046510559376688465,38.9,41.87747675962816,39.32703848582511,41.422743961173126,2.095705475348012,88.1,89.27038512616201,88.92020649330412,88.45017863285788,-0.4700278604462369,19.4,11.381062416998672,13.969353211799149,16.811709205199524,2.842355993400375,26.6,22.235936254980082,22.16295849836404,26.68758796016019,4.524629461796149,9.5,8.045099601593627,8.89935873781233,8.588084654954292,-0.3112740828580378,0.3096250728553516,5.972222222222222,0.6535559263912543,0.34644407360874574,0.3142482242612145,-0.0021598546583161404,8.0,1142.611111111111,4.043918918918918,4.228290142970291,False,,,starter_bullpen_sequential,xw+plat_consol_v10,2026-07-30T17:43:30.236301+00:00,2026-07-30T23:10:00Z,projected,projected,0,0,0,0
823595,2026-07-30,2026-07-30T23:10:00Z,Miami Marlins @ New York Mets,home,Nolan McLean,Miami Marlins,9,0.3153768238495529,0.3154883776344135,0.00011155378486060741,0.2961944048521815,0.3154883776344135,0.31640807891953066,0.2952974402909554,-0.021110638628575262,0.2952631004898541,0.2944048611746777,-0.022003217744852976,0.218,0.24495697211155376,0.24411114664567393,0.21875535244537375,-0.02535579420030018,0.337,0.38760239043824696,0.3981836371538455,0.32804463415763374,-0.07013900299621179,35.2,37.809800796812745,39.32703848582511,33.841983512883,-5.485054972942116,87.7,88.24228419654715,88.92020649330412,87.02207770324303,-1.8981287900610937,8.6,14.494661354581675,13.969353211799149,9.125308142782526,-4.844045069016623,28.6,19.853970783532535,22.16295849836404,25.620386576591045,3.4574280782270037,8.7,8.868605577689243,8.89935873781233,8.669935755940024,-0.2294229818723057,0.2979794921885947,5.8809523809523805,0.6571538770497746,0.34284612295022543,0.2970083006086634,-0.019399778310867255,8.0,943.1333333333333,4.156424581005587,4.08862924142242,False,,,starter_bullpen_sequential,xw+plat_consol_v10,2026-07-30T17:43:30.236301+00:00,2026-07-30T23:10:00Z,projected,projected,0,0,0,0
823674,2026-07-30,2026-07-30T17:40:00Z,Kansas City Royals @ Minnesota Twins,away,Noah Cameron,Minnesota Twins,9,0.3117815085028393,0.3173671658733573,0.005585657370517971,0.328739483084717,0.3173671658733573,0.31640807891953066,0.3273802379948014,0.010972159075270771,0.3358827362861311,0.336900854254192,0.020492775334661317,0.271,0.23527649402390438,0.24411114664567393,0.26119221001007914,0.017081063364405208,0.456,0.37953598937583,0.3981836371538455,0.43464470914084885,0.036461071987003324,39.8,37.05189907038513,39.32703848582511,37.49749891624438,-1.8295395695807315,89.7,88.54642762284197,88.92020649330412,89.32622112953784,0.4060146362337207,15.3,14.98366533864542,13.969353211799149,16.31431212684627,2.3449589150471226,21.1,20.655590969455513,22.16295849836404,19.664927382672417,-2.4980311156916244,7.8,8.817822045152722,8.89935873781233,7.728535726957189,-1.1708230108551412,0.31881635582478185,5.1951754385964914,0.581442988594352,0.41855701140564805,0.31415457119130097,-0.0022535077282296867,7.0,1034.1891891891892,4.393188854489164,4.318102411489428,False,,,starter_bullpen_sequential,xw+plat_consol_v10,2026-07-30T17:43:30.236301+00:00,2026-07-30T17:40:00Z,posted,posted,9,9,0,0
823674,2026-07-30,2026-07-30T17:40:00Z,Kansas City Royals @ Minnesota Twins,home,Bailey Ober,Kansas City Royals,9,0.31034853006459345,0.31285052209646597,0.002501992031872513,0.31662793232149133,0.31285052209646597,0.31640807891953066,0.3119709539126343,-0.004437125006896359,0.3215086151401653,0.317893710073987,0.0014856311544563239,0.25,0.23857795484727756,0.24411114664567393,0.2443333273854678,0.0002221807397938813,0.443,0.4023888446215139,0.3981836371538455,0.4476785119586854,0.04949487480483988,32.7,43.45213811420983,39.32703848582511,36.129974975023856,-3.1970635108012573,87.9,90.10913678618859,88.92020649330412,89.08893029288448,0.16872379958036277,22.3,13.47917662682603,13.969353211799149,21.80982341502688,7.840470203227731,17.5,22.473811420982738,22.16295849836404,17.74545126257529,-4.417507235788751,6.4,8.075325365205844,8.89935873781233,5.807393977470119,-3.0919647603422105,0.3105814437586275,5.025,0.5533443515931071,0.44665564840689287,0.3046334811202558,-0.011774597799274866,7.0,816.1282051282051,4.222222222222222,4.308413416203881,False,,,starter_bullpen_sequential,xw+plat_consol_v10,2026-07-30T17:43:30.236301+00:00,2026-07-30T17:40:00Z,posted,posted,9,9,0,0
823921,2026-07-30,2026-07-31T02:10:00Z,Seattle Mariners @ Los Angeles Dodgers,away,Bryan Woo,Los Angeles Dodgers,9,0.3432633443833328,0.3445409008242359,0.0012775564409031048,0.30043782015921006,0.3445409008242359,0.31640807891953066,0.3266490210030575,0.010240942083526827,0.29541879633383145,0.3216853961404556,0.005277317220924949,0.24,0.27047622841965474,0.24411114664567393,0.2659210597824109,0.02180991313673694,0.383,0.4551737051792828,0.3981836371538455,0.4378169086247739,0.03963327147092838,43.1,43.02424966799469,39.32703848582511,47.15191461363012,7.824876127805005,89.6,89.83545816733067,88.92020649330412,90.51525167402654,1.5950451807224226,16.6,15.705152722443563,13.969353211799149,18.335799510644417,4.366446298845268,24.0,19.960823373173973,22.16295849836404,21.615334477639216,-0.5476240207248253,5.1,10.095059760956175,8.89935873781233,5.785226362673032,-3.114132375139298,0.30785512657990705,5.454166666666667,0.5964224392511249,0.4035775607488751,0.3339844567061407,0.01757637778661003,7.0,978.0,4.11849710982659,4.286688131536235,False,,,starter_bullpen_sequential,xw+plat_consol_v10,2026-07-30T17:43:30.236301+00:00,2026-07-31T02:10:00Z,projected,projected,0,0,0,0
