game_pk,game_date,matchup,side,pitcher,throws,opp_team,n_opp,n_LHB,n_RHB,n_SW,n_platoon_adv,n_low_sample,pit_min_split_bf,pit_low_sample,reliable,opp_OPS_raw,opp_OPS_vs_hand,pit_OPS_raw,pit_OPS_allowed,mx_OPS,edge_OPS,model_tag,model_metric,snapshot_utc,lineup_status_away,lineup_status_home,lineup_posted_away,lineup_posted_home,lineup_savant_backfill_away,lineup_savant_backfill_home
822692,2026-08-26,Colorado Rockies @ Washington Nationals,away,Tanner Gordon,R,Washington Nationals,9,4,4,1,5,1,155,False,True,0.7014908366533866,0.7251730372892625,0.8806937583001327,0.853494406521239,0.8552367731310051,0.13606159276724406,xw+plat_consol_v12,xwOBA,2026-08-27T06:56:28.830061+00:00,posted,posted,9,9,0,0
822692,2026-08-26,Colorado Rockies @ Washington Nationals,home,Matt Waldron,R,Colorado Rockies,9,4,3,2,6,2,76,False,True,0.7987814077025233,0.7854806205824139,0.9368007968127489,0.8114224607999547,0.873857802047119,0.154682621683358,xw+plat_consol_v12,xwOBA,2026-08-27T06:56:28.830061+00:00,posted,posted,9,9,0,0
822772,2026-08-26,Kansas City Royals @ Toronto Blue Jays,away,Randy Dobnak,R,Toronto Blue Jays,9,3,6,0,3,0,93,False,True,0.716650464807437,0.7177022437691921,0.667991235059761,0.6790888217491586,0.6838001146482128,-0.03537506571554827,xw+plat_consol_v12,xwOBA,2026-08-27T06:56:28.830061+00:00,posted,posted,9,9,0,0
822772,2026-08-26,Kansas City Royals @ Toronto Blue Jays,home,Spencer Miles,R,Kansas City Royals,9,4,4,1,5,0,150,False,True,0.7439875166002656,0.7376327532815107,0.5867338645418326,0.6180807886193355,0.6300266300276909,-0.08914855033607016,xw+plat_consol_v12,xwOBA,2026-08-27T06:56:28.830061+00:00,posted,posted,9,9,0,0
823015,2026-08-26,Baltimore Orioles @ St. Louis Cardinals,away,Kyle Bradish,R,St. Louis Cardinals,9,5,4,0,5,0,240,False,True,0.696724833997344,0.7198568441511828,0.7452135458167332,0.7448984019945958,0.7412153493741145,0.02204016901035344,xw+plat_consol_v12,xwOBA,2026-08-27T06:56:28.830061+00:00,posted,posted,9,9,1,0
823015,2026-08-26,Baltimore Orioles @ St. Louis Cardinals,home,Michael McGreevy,R,Baltimore Orioles,9,5,3,1,6,1,216,False,True,0.7502414102181058,0.7446186019758935,0.7363598937583001,0.7378709551446302,0.7540210750129864,0.034845894649225384,xw+plat_consol_v12,xwOBA,2026-08-27T06:56:28.830061+00:00,posted,posted,9,9,1,0
823096,2026-08-26,Philadelphia Phillies @ Seattle Mariners,away,Jesús Luzardo,L,Seattle Mariners,9,1,6,2,8,3,163,False,True,0.6332281540504648,0.6843233570188719,0.675022310756972,0.6753396334352344,0.6399355952368421,-0.07923958512691898,xw+plat_consol_v12,xwOBA,2026-08-27T06:56:28.830061+00:00,posted,posted,9,9,0,0
823096,2026-08-26,Philadelphia Phillies @ Seattle Mariners,home,Bryan Woo,R,Philadelphia Phillies,9,5,4,0,5,0,241,False,True,0.7735601593625498,0.7675483075953122,0.6598794156706507,0.6698623488580557,0.7122496234526324,-0.006925556911128616,xw+plat_consol_v12,xwOBA,2026-08-27T06:56:28.830061+00:00,posted,posted,9,9,0,0
823180,2026-08-26,Cincinnati Reds @ San Francisco Giants,away,Nick Lodolo,L,San Francisco Giants,9,5,4,0,4,5,88,False,False,0.49284822228861674,0.6333527382412552,0.9027702523240372,0.8274876681419289,0.7512311959950824,0.03205601563132132,xw+plat_consol_v12,xwOBA,2026-08-27T06:56:28.830061+00:00,posted,posted,9,9,0,0
823180,2026-08-26,Cincinnati Reds @ San Francisco Giants,home,Logan Webb,R,Cincinnati Reds,9,3,5,1,4,0,240,False,True,0.6933856573705179,0.6969494765486292,0.6202361221779548,0.6330276645872963,0.613367022208788,-0.10580815815497302,xw+plat_consol_v12,xwOBA,2026-08-27T06:56:28.830061+00:00,posted,posted,9,9,0,0
823255,2026-08-26,Pittsburgh Pirates @ San Diego Padres,away,Bubba Chandler,R,San Diego Padres,9,3,5,1,4,0,263,False,True,0.6749670650730413,0.6969359855367717,0.6623893758300132,0.6746483740412259,0.6534338387215586,-0.06574134164220247,xw+plat_consol_v12,xwOBA,2026-08-27T06:56:28.830061+00:00,posted,posted,9,9,0,0
823255,2026-08-26,Pittsburgh Pirates @ San Diego Padres,home,Randy Vásquez,R,Pittsburgh Pirates,9,4,3,2,6,0,216,False,True,0.7937248339973441,0.7811310646284846,0.7683792828685259,0.7637926173574267,0.8164322426028375,0.09725706223907649,xw+plat_consol_v12,xwOBA,2026-08-27T06:56:28.830061+00:00,posted,posted,9,9,0,0
823506,2026-08-26,Houston Astros @ New York Yankees,away,Peter Lambert,R,New York Yankees,9,7,2,0,7,0,242,False,True,0.752588047808765,0.7544251863655357,0.5993819389110225,0.6306335232621855,0.6458465699278998,-0.07332861043586125,xw+plat_consol_v12,xwOBA,2026-08-27T06:56:28.830061+00:00,posted,posted,9,9,0,0
