game_pk,game_date,game_datetime_utc,matchup,side,pitcher,opp_team,n_opp,opp_xwOBA_neutral,opp_xwOBA_vs_sp,platoon_delta_sp,pit_xwOBA,opp_xwOBA,lg_xwOBA,mx_xwOBA,edge_xwOBA,starter_xwOBA,mx_xwOBA_sp,edge_xwOBA_sp,pit_xBA,opp_xBA,lg_xBA,mx_xBA,edge_xBA,pit_xSLG,opp_xSLG,lg_xSLG,mx_xSLG,edge_xSLG,pit_Hard Hit%,opp_Hard Hit%,lg_Hard Hit%,mx_Hard Hit%,edge_Hard Hit%,pit_EV,opp_EV,lg_EV,mx_EV,edge_EV,pit_LA°,opp_LA°,lg_LA°,mx_LA°,edge_LA°,pit_K%,opp_K%,lg_K%,mx_K%,edge_K%,pit_BB%,opp_BB%,lg_BB%,mx_BB%,edge_BB%,bullpen_xwOBA,expected_sp_ip,sp_share,bp_share,mx_xwOBA_bp,edge_xwOBA_bp,bullpen_pitchers,bullpen_relief_bf,opener,opener_reason,opener_confidence,pitching_basis,model_tag,snapshot_utc,scheduled_start_utc,lineup_status_away,lineup_status_home,lineup_posted_away,lineup_posted_home,lineup_savant_backfill_away,lineup_savant_backfill_home
823598,2026-07-28,2026-07-28T23:10:00Z,Atlanta Braves @ New York Mets,away,Chris Sale,New York Mets,9,0.3192987364835823,0.3193040485685757,5.312084993380761e-06,0.2849597772692345,0.3193040485685757,0.31648363027003595,0.2874974300176707,-0.028986200252365257,0.28416581311615896,0.28669822358695773,-0.02978540668307822,0.223,0.2528972111553785,0.24408848074566267,0.23104768367341946,-0.013040797072243204,0.332,0.4075938911022577,0.3983504881322584,0.33970379321091954,-0.05864669492133884,33.5,41.643187250996014,39.3273084266431,35.47272439227657,-3.854584034366532,87.5,89.18794156706507,88.92090944714485,87.76703211992023,-1.1538773272246203,12.0,11.342656042496682,13.983413511643226,9.359242530853455,-4.624170980789771,29.7,22.431553784860558,22.16621674572936,30.055518948163076,7.889302202433715,5.8,7.9167065073041165,8.917416859112773,5.149125410173133,-3.7682914489396397,0.28624654675870176,5.565789473684211,0.618421052631579,0.381578947368421,0.28879269561227455,-0.0276909346577614,7.0,850.5285714285715,False,,,starter_bullpen_sequential,xw+plat_consol_v9,2026-07-28T10:47:13.909944+00:00,2026-07-28T23:10:00Z,projected,projected,0,0,0,0
823598,2026-07-28,2026-07-28T23:10:00Z,Atlanta Braves @ New York Mets,home,Christian Scott,Atlanta Braves,9,0.326770527984664,0.32896707512941836,0.0021965471447543683,0.30419517993639217,0.32896707512941836,0.31648363027003595,0.3151690990471797,-0.0013145312228562411,0.3110171510161822,0.32328497495298414,0.006801344682948185,0.225,0.25071580345285527,0.24408848074566267,0.2311090453943711,-0.012979435351291563,0.366,0.43063851261620195,0.3983504881322584,0.3956658779471604,-0.0026846101850979687,34.0,41.444196547144756,39.3273084266431,35.83013277482005,-3.4971756518230492,87.6,89.76416998671979,88.92090944714485,88.44326053957494,-0.4776489075699146,17.5,15.583134130146084,13.983413511643226,19.099720618502857,5.116307106859631,28.8,20.41965471447543,22.16621674572936,26.53073650424336,4.364519758514,10.7,8.674953519256308,8.917416859112773,10.409068469327753,1.49165161021498,0.2972823703602001,4.529761904761904,0.5033068783068783,0.49669312169312174,0.3069451555527494,-0.009538474717286527,7.0,872.6746411483253,False,,,starter_bullpen_sequential,xw+plat_consol_v9,2026-07-28T10:47:13.909944+00:00,2026-07-28T23:10:00Z,projected,projected,0,0,0,0
823676,2026-07-28,2026-07-28T23:40:00Z,Kansas City Royals @ Minnesota Twins,away,Seth Lugo,Minnesota Twins,9,0.316151269172915,0.31401581100558423,-0.0021354581673307393,0.3365325351807063,0.31401581100558423,0.31648363027003595,0.3347405909118414,0.01825696064180543,0.34773683310017295,0.34502531321855434,0.028541682948518388,0.278,0.24132563081009292,0.24408848074566267,0.27485330385218504,0.03076482310652237,0.479,0.3952555112881806,0.3983504881322584,0.475278418246042,0.07692793011378363,44.5,37.80865869853918,39.3273084266431,42.78160340475168,3.454294978108578,90.7,88.70106241699868,88.92090944714485,90.48015296985383,1.5592435227089823,14.9,16.039628154050465,13.983413511643226,16.95621464240724,2.9728011307640134,18.8,20.16940239043825,22.16621674572936,17.106426833676725,-5.059789912052636,7.6,9.055989375830015,8.917416859112773,7.718100470538709,-1.199316388574064,0.3187780323237054,5.517857142857143,0.6130952380952381,0.38690476190476186,0.3184432617181269,0.0019596314480909705,8.0,1113.5022556390977,False,,,starter_bullpen_sequential,xw+plat_consol_v9,2026-07-28T10:47:13.909944+00:00,2026-07-28T23:40:00Z,projected,projected,0,0,0,0
823676,2026-07-28,2026-07-28T23:40:00Z,Kansas City Royals @ Minnesota Twins,home,Taj Bradley,Kansas City Royals,9,0.3115705253199091,0.3117617603796701,0.00019123505976104127,0.30995341662383963,0.3117617603796701,0.31648363027003595,0.3052665322732815,-0.011217097996754466,0.3086322943666155,0.3040275647737427,-0.012456065496293245,0.227,0.23918061088977427,0.24408848074566267,0.22243572702045072,-0.021652753725211943,0.385,0.38954555112881806,0.3983504881322584,0.3764901554100794,-0.021860332722178966,44.4,41.63033200531209,39.3273084266431,47.000082512222704,7.672774085579604,91.0,89.59498007968128,88.92090944714485,91.67407063253643,2.7531611853915763,16.8,15.264860557768925,13.983413511643226,18.081447046125696,4.09803353448247,26.8,22.17553784860558,22.16621674572936,26.81126965237001,4.64505290664065,9.6,8.376361221779549,8.917416859112773,9.017529291221702,0.10011243210892928,0.31262896674141116,6.025,0.6694444444444445,0.3305555555555555,0.3077757017471373,-0.008707928522898645,7.0,848.1282051282051,False,,,starter_bullpen_sequential,xw+plat_consol_v9,2026-07-28T10:47:13.909944+00:00,2026-07-28T23:40:00Z,projected,projected,0,0,0,0
823838,2026-07-28,2026-07-28T22:40:00Z,Philadelphia Phillies @ Miami Marlins,away,Aaron Nola,Miami Marlins,9,0.3167354592854373,0.3168470130702978,0.00011155378486049639,0.3096052138309315,0.3168470130702978,0.31648363027003595,0.3099190268830032,-0.006564603387032741,0.3193884574382671,0.31975517552708643,0.003271545257050479,0.248,0.24996387782204516,0.24408848074566267,0.2539695503470364,0.009881069601373721,0.433,0.3903266932270917,0.3983504881322584,0.42427827554516856,0.025927787412910186,40.5,39.2736786188579,39.3273084266431,40.444771017844964,1.117462591201864,88.6,88.74077025232403,88.92090944714485,88.41986080517918,-0.5010486419656672,14.1,12.283187250996017,13.983413511643226,12.39977373935279,-1.5836397722904358,23.6,18.753333333333334,22.16621674572936,19.96636014812658,-2.199856597602782,7.6,8.614130146082339,8.917416859112773,7.341519427043961,-1.5758974320688122,0.29497878031897434,5.392857142857142,0.5992063492063492,0.4007936507936508,0.2952134977220471,-0.021270132547988874,9.0,1128.6521181001283,False,,,starter_bullpen_sequential,xw+plat_consol_v9,2026-07-28T10:47:13.909944+00:00,2026-07-28T22:40:00Z,projected,projected,0,0,0,0
823838,2026-07-28,2026-07-28T22:40:00Z,Philadelphia Phillies @ Miami Marlins,home,Sandy Alcantara,Philadelphia Phillies,9,0.32258893445414916,0.32380805796012524,0.001219123505976083,0.30444847500112104,0.32380805796012524,0.31648363027003595,0.31118314130026475,-0.0053004889697712,0.30236155161461836,0.3093591499396087,-0.00712448033042723,0.252,0.2577081009296149,0.24408848074566267,0.26606106619972864,0.021972585454065968,0.371,0.41600903054448873,0.3983504881322584,0.3874461182554453,-0.010904369876813091,35.4,42.381460823373175,39.3273084266431,38.1491582610062,-1.1781501656369002,88.3,89.5382470119522,88.92090944714485,88.91733756480735,-0.0035718823374963904,11.5,11.824807436918991,13.983413511643226,9.341393925275765,-4.642019586367461,18.4,22.420557768924304,22.16621674572936,18.61112645790981,-3.555090287819553,6.4,7.842363877822047,8.917416859112773,5.628438101642677,-3.2889787574700957,0.3103785766208114,6.657196969696969,0.7396885521885521,0.2603114478114479,0.31636610785863656,-0.00011752241139939557,8.0,1123.5457516339868,False,,,starter_bullpen_sequential,xw+plat_consol_v9,2026-07-28T10:47:13.909944+00:00,2026-07-28T22:40:00Z,projected,projected,0,0,0,0
823923,2026-07-28,2026-07-29T02:10:00Z,Seattle Mariners @ Los Angeles Dodgers,away,Luis Castillo,Los Angeles Dodgers,9,0.33907362939429536,0.34134985781395005,0.002276228419654691,0.31680955359828195,0.34134985781395005,0.31648363027003595,0.34087845954447166,0.024394829274435703,0.32173958032302435,0.347018769668045,0.03053513939800906,0.254,0.2611136786188579,0.24408848074566267,0.2717165274108022,0.027628046665139544,0.427,0.4433601593625498,0.3983504881322584,0.4752467831417679,0.07689629500950951,41.1,43.110013280212485,39.3273084266431,45.0532115392971,5.725903112654002,89.7,89.93965471447544,88.92090944714485,90.7187452673306,1.7978358201857532,16.6,15.335458167330678,13.983413511643226,17.952044655687452,3.9686311440442257,20.1,22.15683930942895,22.16621674572936,20.09149667840027,-2.0747200673290926,7.2,10.538725099601592,8.917416859112773,8.509058387193186,-0.40835847191958763,0.30844927426942853,5.661458333333334,0.629050925925926,0.37094907407407396,0.3304657963551983,0.01398216608516234,7.0,952.0,False,,,starter_bullpen_sequential,xw+plat_consol_v9,2026-07-28T10:47:13.909944+00:00,2026-07-29T02:10:00Z,projected,projected,0,0,0,0
824003,2026-07-28,2026-07-29T01:38:00Z,Houston Astros @ Los Angeles Angels,away,Peter Lambert,Los Angeles Angels,9,0.31705009538879414,0.3113263238084488,-0.005723771580345316,0.29726402603591817,0.3113263238084488,0.31648363027003595,0.29434750956726347,-0.022136120702772488,0.2944423030237695,0.28964417431596423,-0.026839455954071723,0.206,0.23755405046480746,0.24408848074566267,0.20048522669425442,-0.04360325405140825,0.348,0.40604116865869855,0.3983504881322584,0.35471859807615597,-0.04363189005610241,37.6,40.04895086321382,39.3273084266431,38.289946927480976,-1.0373614991621238,89.0,88.65814077025232,88.92090944714485,88.73723132310747,-0.18367812403738526,18.9,15.583851261620186,13.983413511643226,20.50043774997696,6.517024238333734,23.2,24.757051792828683,22.16621674572936,25.91166585539613,3.745449109666769,9.4,8.441513944223107,8.917416859112773,8.898342684811087,-0.019074174301685787,0.3024495417413968,5.828431372549019,0.6476034858387799,0.3523965141612201,0.3029908876411349,-0.013492742628901044,8.0,1171.1568627450981,False,,,starter_bullpen_sequential,xw+plat_consol_v9,2026-07-28T10:47:13.909944+00:00,2026-07-29T01:38:00Z,projected,projected,0,0,0,0
824003,2026-07-28,2026-07-29T01:38:00Z,Houston Astros @ Los Angeles Angels,home,Reid Detmers,Houston Astros,9,0.32297190048394836,0.32852568534450616,0.005553784860557798,0.296074690522501,0.32852568534450616,0.31648363027003595,0.305179706727156,-0.011303923542879957,0.28864648065261983,0.29962934511895917,-0.016854285151076787,0.219,0.24995697211155382,0.24408848074566267,0.22426530217732532,-0.019823178568337346,0.354,0.41807357237715803,0.3983504881322584,0.37152720790033616,-0.02682328023192221,37.8,37.51808764940239,39.3273084266431,36.06104180235818,-3.266266624284917,89.8,88.67806108897743,88.92090944714485,89.55715164183258,0.6362421946877248,18.2,14.520106241699867,13.983413511643226,18.73669273005664,4.753279218413413,27.6,20.498300132802125,22.16621674572936,25.523213553090383,3.3569968073610212,7.5,8.290092961487385,8.917416859112773,6.97238877507645,-1.9450280840363234,0.3071802320111352,5.392857142857142,0.5992063492063492,0.4007936507936508,0.31347777210178696,-0.003005858168248998,8.0,1321.0526315789473,False,,,starter_bullpen_sequential,xw+plat_consol_v9,2026-07-28T10:47:13.909944+00:00,2026-07-29T01:38:00Z,projected,projected,0,0,0,0
824243,2026-07-28,2026-07-28T22:40:00Z,Baltimore Orioles @ Detroit Tigers,away,Dean Kremer,Detroit Tigers,9,0.3284873337341881,0.32765599243272736,-0.0008313413014607307,0.315855152181097,0.32765599243272736,0.31648363027003595,0.3273256512555589,0.010842020985522949,0.32468853490001565,0.3361505428998654,0.019666912629829447,0.248,0.253864807436919,0.24408848074566267,0.25793299238057,0.013844511634907325,0.481,0.4214416998671979,0.3983504881322584,0.5088821620040749,0.1105316738718165,34.1,38.78770252324037,39.3273084266431,33.63211745115088,-5.695190975492217,87.1,88.4203984063745,88.92090944714485,86.59948895922966,-2.3214204879151907,15.0,16.089057104913678,13.983413511643226,17.10564359327045,3.122230081627224,26.2,21.23559096945551,22.16621674572936,25.1000199890641,2.93380324333474,6.2,9.65054448871182,8.917416859112773,6.709720625975797,-2.207696233136976,0.3027573778047694,5.375,0.5972222222222222,0.4027777777777778,0.3142404670933114,-0.002243163176724572,8.0,1184.0,False,,,starter_bullpen_sequential,xw+plat_consol_v9,2026-07-28T10:47:13.909944+00:00,2026-07-28T22:40:00Z,projected,projected,0,0,0,0
