game_pk,game_date,matchup,side,pitcher,throws,opp_team,n_opp,n_LHB,n_RHB,n_SW,n_platoon_adv,n_low_sample,pit_min_split_bf,pit_low_sample,reliable,opp_OPS_raw,opp_OPS_vs_hand,pit_OPS_raw,pit_OPS_allowed,mx_OPS,edge_OPS,model_tag,model_metric,snapshot_utc,lineup_status_away,lineup_status_home,lineup_posted_away,lineup_posted_home,lineup_savant_backfill_away,lineup_savant_backfill_home,selection_rule_tag,hybrid_action,hybrid_selection,pregame_market_utc,pregame_away_ml,pregame_home_ml,pregame_p_home,hybrid_p,hybrid_ml
822850,2026-09-05,Tampa Bay Rays @ Texas Rangers,away,Drew Rasmussen,R,Texas Rangers,9,4,5,0,4,0,225,False,True,0.7035745019920319,0.7162031416332677,0.5463697211155378,0.5668145642723812,0.5653229132297973,-0.1538397758479193,xw+plat_consol_v12,xwOBA,2026-09-06T01:01:41.601414+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-06T01:01:41.601414+00:00,-107.0,-112.0,0.5054504229528212,,
822850,2026-09-05,Tampa Bay Rays @ Texas Rangers,home,Jacob deGrom,R,Tampa Bay Rays,9,6,3,0,6,0,232,False,True,0.7806276228419654,0.7772467690470761,0.6421673306772908,0.6536480526948976,0.6998405390456364,-0.019322150032080265,xw+plat_consol_v12,xwOBA,2026-09-06T01:01:41.601414+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-06T01:01:41.601414+00:00,-107.0,-112.0,0.5054504229528212,,
823094,2026-09-05,Athletics @ Seattle Mariners,away,Jeffrey Springs,L,Seattle Mariners,9,4,4,1,5,0,156,False,True,0.6973941567065074,0.6972534374020524,0.8923359893758301,0.8534611475443555,0.8433332051707244,0.12417051609300778,xw+plat_consol_v12,xwOBA,2026-09-06T01:01:41.601414+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-06T01:01:41.601414+00:00,198.0,-245.0,0.6790996186401266,,
823094,2026-09-05,Athletics @ Seattle Mariners,home,George Kirby,R,Athletics,9,3,5,1,4,0,294,False,True,0.6681904382470119,0.6952245274778374,0.7662964143426295,0.7626994275876278,0.7390086121128115,0.019845923035094915,xw+plat_consol_v12,xwOBA,2026-09-06T01:01:41.601414+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-06T01:01:41.601414+00:00,198.0,-245.0,0.6790996186401266,,
823257,2026-09-05,New York Yankees @ San Diego Padres,away,Carlos Rodón,L,San Diego Padres,9,2,7,0,7,0,60,False,True,0.7365535192563081,0.7301247277281228,0.59832802124834,0.6167727325959362,0.6256457936214542,-0.0935168954562624,xw+plat_consol_v12,xwOBA,2026-09-06T01:01:41.601414+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-06T01:01:41.601414+00:00,105.0,-126.0,0.533347098905637,,
823257,2026-09-05,New York Yankees @ San Diego Padres,home,Robbie Ray,L,New York Yankees,9,4,5,0,5,1,162,False,True,0.7750730411686587,0.7351628544306038,0.6823487383798141,0.6825992580337675,0.7105608076737612,-0.008601881403955458,xw+plat_consol_v12,xwOBA,2026-09-06T01:01:41.601414+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-06T01:01:41.601414+00:00,105.0,-126.0,0.533347098905637,,
823335,2026-09-05,Los Angeles Angels @ Pittsburgh Pirates,away,Yusei Kikuchi,L,Pittsburgh Pirates,9,2,5,2,7,0,48,True,False,0.7725636122177955,0.7558923950059686,0.842996015936255,0.7982594161356498,0.8397476597582051,0.12058497068048846,xw+plat_consol_v12,xwOBA,2026-09-06T01:01:41.601414+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-06T01:01:41.601414+00:00,154.0,-188.0,0.6237851395130107,,
823335,2026-09-05,Los Angeles Angels @ Pittsburgh Pirates,home,Braxton Ashcraft,R,Los Angeles Angels,9,4,5,0,4,0,280,False,True,0.676539176626826,0.6926843118325214,0.642074369189907,0.6571626243386678,0.6346122427602297,-0.08455044631748698,xw+plat_consol_v12,xwOBA,2026-09-06T01:01:41.601414+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-06T01:01:41.601414+00:00,154.0,-188.0,0.6237851395130107,,
823419,2026-09-05,Atlanta Braves @ Philadelphia Phillies,away,Martín Pérez,L,Philadelphia Phillies,9,5,4,0,4,0,154,False,True,0.7316624169986721,0.7253875663011907,0.7018972111553785,0.6812700557988902,0.7081015986412874,-0.011061090436429222,xw+plat_consol_v12,xwOBA,2026-09-06T01:01:41.601414+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-06T01:01:41.601414+00:00,137.0,-166.0,0.5966152073033878,,
823419,2026-09-05,Atlanta Braves @ Philadelphia Phillies,home,Zack Wheeler,R,Atlanta Braves,9,4,4,1,5,0,227,False,True,0.7373450199203188,0.7416509703506856,0.6475543160690571,0.6599129108625151,0.6786803435355241,-0.040482345542192544,xw+plat_consol_v12,xwOBA,2026-09-06T01:01:41.601414+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-06T01:01:41.601414+00:00,137.0,-166.0,0.5966152073033878,,
