game_pk,game_date,matchup,side,pitcher,throws,opp_team,n_opp,n_LHB,n_RHB,n_SW,n_platoon_adv,n_low_sample,pit_min_split_bf,pit_low_sample,reliable,opp_OPS_raw,opp_OPS_vs_hand,pit_OPS_raw,pit_OPS_allowed,mx_OPS,edge_OPS,model_tag,model_metric,snapshot_utc,lineup_status_away,lineup_status_home,lineup_posted_away,lineup_posted_home,lineup_savant_backfill_away,lineup_savant_backfill_home
822688,2026-08-30,Miami Marlins @ Washington Nationals,away,Janson Junk,R,Washington Nationals,9,4,4,1,5,0,153,False,True,0.737847277556441,0.7223339489574891,0.7247760956175299,0.733482086384704,0.7325583549218387,0.014259834519946946,xw+plat_consol_v12,xwOBA,2026-08-30T17:51:06.940011+00:00,posted,posted,9,9,0,0
822688,2026-08-30,Miami Marlins @ Washington Nationals,home,Andrew Alvarez,L,Miami Marlins,9,2,6,1,7,0,104,False,True,0.744316865869854,0.7412936878867165,0.6863341301460822,0.6808697365394533,0.7050176557629505,-0.013280864638941292,xw+plat_consol_v12,xwOBA,2026-08-30T17:51:06.940011+00:00,posted,posted,9,9,0,0
822766,2026-08-30,Seattle Mariners @ Toronto Blue Jays,away,Logan Gilbert,R,Toronto Blue Jays,9,3,6,0,3,0,262,False,True,0.6918871181938911,0.7044385336644844,0.6656318725099601,0.6643360821650753,0.6578035513653394,-0.06049496903655238,xw+plat_consol_v12,xwOBA,2026-08-30T17:51:06.940011+00:00,posted,posted,9,9,0,0
822766,2026-08-30,Seattle Mariners @ Toronto Blue Jays,home,Max Scherzer,R,Seattle Mariners,9,4,3,2,6,1,79,False,True,0.7111803452855245,0.7198279878750092,0.8327290836653387,0.8048607557592711,0.7956780279262394,0.07737950752434763,xw+plat_consol_v12,xwOBA,2026-08-30T17:51:06.940011+00:00,posted,posted,9,9,0,0
822933,2026-08-30,San Diego Padres @ Tampa Bay Rays,away,Robbie Ray,L,Tampa Bay Rays,9,2,6,1,7,0,157,False,True,0.7113490039840638,0.7241751367813307,0.7006313413014609,0.6970551419961056,0.70668483886171,-0.01161368154018183,xw+plat_consol_v12,xwOBA,2026-08-30T17:51:06.940011+00:00,posted,posted,9,9,0,0
822933,2026-08-30,San Diego Padres @ Tampa Bay Rays,home,Drew Rasmussen,R,San Diego Padres,9,4,5,0,4,0,211,False,True,0.6925277556440903,0.699175923339798,0.548611952191235,0.5728506002729102,0.5582249001777704,-0.16007362022412142,xw+plat_consol_v12,xwOBA,2026-08-30T17:51:06.940011+00:00,posted,posted,9,9,0,0
823010,2026-08-30,Pittsburgh Pirates @ St. Louis Cardinals,away,Braxton Ashcraft,R,St. Louis Cardinals,9,4,5,0,4,0,268,False,True,0.6599646746347942,0.6972424933798765,0.647593625498008,0.6604438534362387,0.6427005797923356,-0.07559794060955616,xw+plat_consol_v12,xwOBA,2026-08-30T17:51:06.940011+00:00,posted,posted,9,9,0,0
823010,2026-08-30,Pittsburgh Pirates @ St. Louis Cardinals,home,Matthew Liberatore,L,Pittsburgh Pirates,9,3,4,2,6,0,138,False,True,0.7455569721115538,0.7374775420466054,0.8176666666666668,0.7952643378308486,0.8269006822867794,0.10860216188488758,xw+plat_consol_v12,xwOBA,2026-08-30T17:51:06.940011+00:00,posted,posted,9,9,0,0
823502,2026-08-30,Boston Red Sox @ New York Yankees,away,Ranger Suarez,L,New York Yankees,9,4,5,0,5,0,133,False,True,0.7306961487383798,0.7143906160551728,0.674588844621514,0.6487364819147949,0.6594766427951435,-0.058821877606748285,xw+plat_consol_v12,xwOBA,2026-08-30T17:51:06.940011+00:00,posted,posted,9,9,0,0
823502,2026-08-30,Boston Red Sox @ New York Yankees,home,Will Warren,R,Boston Red Sox,9,3,4,2,5,0,242,False,True,0.7183535192563082,0.7256040630202694,0.7916597609561754,0.7857609455777065,0.7892708349364752,0.07097231453458341,xw+plat_consol_v12,xwOBA,2026-08-30T17:51:06.940011+00:00,posted,posted,9,9,0,0
