game_pk,game_date,matchup,side,pitcher,throws,opp_team,n_opp,n_LHB,n_RHB,n_SW,n_platoon_adv,n_low_sample,pit_min_split_bf,pit_low_sample,reliable,opp_OPS_raw,opp_OPS_vs_hand,pit_OPS_raw,pit_OPS_allowed,mx_OPS,edge_OPS,model_tag,model_metric,snapshot_utc,lineup_status_away,lineup_status_home,lineup_posted_away,lineup_posted_home,lineup_savant_backfill_away,lineup_savant_backfill_home
822697,2026-08-11,Chicago Cubs @ Washington Nationals,away,Shota Imanaga,L,Washington Nationals,9,2,6,1,7,2,153,False,True,0.9388401062416999,0.7430045483716495,0.7006581673306772,0.7033338353474585,0.7296940792602683,0.010004701629458324,woba+plat_consol_v5,wOBA,2026-08-12T00:45:07.452741+00:00,posted,posted,9,9,0,0
822697,2026-08-11,Chicago Cubs @ Washington Nationals,home,Jake Irvin,R,Chicago Cubs,9,3,5,1,4,0,96,False,True,0.7423070385126161,0.7464242976634052,0.7386374501992032,0.7282616620227904,0.7546123334376093,0.03492295580679927,woba+plat_consol_v5,wOBA,2026-08-12T00:45:07.452741+00:00,posted,posted,9,9,0,0
822778,2026-08-11,Boston Red Sox @ Toronto Blue Jays,away,Patrick Sandoval,L,Toronto Blue Jays,9,3,6,0,6,2,27,True,False,0.6739033200531209,0.6760314578734947,0.896128818061089,0.7592710427278401,0.7208128855536184,0.0011235079228084643,woba+plat_consol_v5,wOBA,2026-08-12T00:45:07.452741+00:00,posted,posted,9,9,0,0
822778,2026-08-11,Boston Red Sox @ Toronto Blue Jays,home,Dylan Cease,R,Boston Red Sox,9,3,4,2,5,0,221,False,True,0.7462146082337318,0.7468508980830874,0.5244366533864542,0.5555895899101565,0.5731150681583618,-0.1465743094724482,woba+plat_consol_v5,wOBA,2026-08-12T00:45:07.452741+00:00,posted,posted,9,9,0,0
823019,2026-08-11,Philadelphia Phillies @ St. Louis Cardinals,away,Cristopher Sánchez,L,St. Louis Cardinals,9,2,7,0,7,0,148,False,True,0.7237455511288181,0.7209084237149465,0.6654980079681276,0.6881631730955672,0.6954858453280549,-0.02420353230275507,woba+plat_consol_v5,wOBA,2026-08-12T00:45:07.452741+00:00,posted,posted,9,9,0,0
823019,2026-08-11,Philadelphia Phillies @ St. Louis Cardinals,home,Andre Pallante,R,Philadelphia Phillies,9,6,3,0,6,0,241,False,True,0.7735123505976096,0.767580295428552,0.6736666666666667,0.6795392397572824,0.7156884297166269,-0.0040009479141830395,woba+plat_consol_v5,wOBA,2026-08-12T00:45:07.452741+00:00,posted,posted,9,9,0,0
823186,2026-08-11,Houston Astros @ San Francisco Giants,away,Hunter Brown,R,San Francisco Giants,9,5,4,0,5,1,108,False,True,0.7783941567065074,0.7487235437913988,0.6394669322709163,0.6651184330914296,0.6876767721758069,-0.03201260545500306,woba+plat_consol_v5,wOBA,2026-08-12T00:45:07.452741+00:00,posted,posted,9,9,0,0
823186,2026-08-11,Houston Astros @ San Francisco Giants,home,Carson Whisenhunt,L,Houston Astros,9,2,7,0,7,0,24,True,False,0.7234225763612218,0.7402323906535119,0.8849938911022577,0.8193645738092744,0.8451308599228812,0.1254414822920712,woba+plat_consol_v5,wOBA,2026-08-12T00:45:07.452741+00:00,posted,posted,9,9,0,0
823264,2026-08-11,Milwaukee Brewers @ San Diego Padres,away,Kyle Harrison,L,San Diego Padres,9,2,6,1,7,2,100,False,True,0.7300876494023905,0.7133537965110358,0.6245099601593627,0.6385697968056876,0.6356173222642397,-0.08407205536657025,woba+plat_consol_v5,wOBA,2026-08-12T00:45:07.452741+00:00,posted,posted,9,9,0,0
823264,2026-08-11,Milwaukee Brewers @ San Diego Padres,home,Walker Buehler,R,Milwaukee Brewers,9,6,2,1,7,1,215,False,True,0.7746718796105045,0.7711648232638956,0.7822422310756973,0.7774757908172946,0.8159637371338272,0.09627435950301722,woba+plat_consol_v5,wOBA,2026-08-12T00:45:07.452741+00:00,posted,posted,9,9,0,0
823512,2026-08-11,Seattle Mariners @ New York Yankees,away,Bryan Woo,R,New York Yankees,9,7,2,0,7,1,216,False,True,0.7694053120849934,0.7452644092530865,0.6741288180610889,0.6782673054996514,0.6874295354250756,-0.03225984220573441,woba+plat_consol_v5,wOBA,2026-08-12T00:45:07.452741+00:00,posted,posted,9,9,0,0
823512,2026-08-11,Seattle Mariners @ New York Yankees,home,Ryan Weathers,L,Seattle Mariners,9,4,4,1,5,1,118,False,True,0.6949274900398407,0.7027708130997666,0.7020239043824702,0.6868855011944667,0.6848151502920837,-0.03487422733872625,woba+plat_consol_v5,wOBA,2026-08-12T00:45:07.452741+00:00,posted,posted,9,9,0,0
823673,2026-08-11,Baltimore Orioles @ Minnesota Twins,away,Brandon Young,R,Minnesota Twins,9,3,4,2,5,1,187,False,True,0.699738379814077,0.7449009024994667,0.6979211155378486,0.7025223496562853,0.7230299850397353,0.003340607408925278,woba+plat_consol_v5,wOBA,2026-08-12T00:45:07.452741+00:00,posted,posted,9,9,0,0
823673,2026-08-11,Baltimore Orioles @ Minnesota Twins,home,Bailey Ober,R,Baltimore Orioles,9,2,7,0,2,2,161,False,True,0.6054103585657371,0.6835660163998336,0.7121274900398407,0.7227960626538599,0.6977881673646309,-0.021901210266179083,woba+plat_consol_v5,wOBA,2026-08-12T00:45:07.452741+00:00,posted,posted,9,9,0,0
823832,2026-08-11,Pittsburgh Pirates @ Miami Marlins,away,Paul Skenes,R,Miami Marlins,9,4,4,1,5,0,215,False,True,0.7543365205843293,0.7490023309777076,0.6628586985391768,0.6704464560543493,0.6935379273705456,-0.02615145026026433,woba+plat_consol_v5,wOBA,2026-08-12T00:45:07.452741+00:00,posted,posted,9,9,0,0
823832,2026-08-11,Pittsburgh Pirates @ Miami Marlins,home,Eury Pérez,R,Pittsburgh Pirates,9,3,3,3,6,1,197,False,True,0.7879859229747677,0.7779220697529826,0.6422358565737051,0.6556980703212294,0.698426508953262,-0.021262868677548008,woba+plat_consol_v5,wOBA,2026-08-12T00:45:07.452741+00:00,posted,posted,9,9,0,0
823917,2026-08-11,Kansas City Royals @ Los Angeles Dodgers,away,Michael Wacha,R,Los Angeles Dodgers,9,5,3,1,6,1,245,False,True,0.7007678618857902,0.776585478973218,0.6848257636122178,0.6922569799538283,0.7348191656418943,0.015129788011084333,woba+plat_consol_v5,wOBA,2026-08-12T00:45:07.452741+00:00,posted,posted,9,9,0,0
823917,2026-08-11,Kansas City Royals @ Los Angeles Dodgers,home,Blake Snell,L,Kansas City Royals,9,5,4,0,4,1,6,True,False,0.7410841965471447,0.7282061391562529,0.7887537848605578,0.7111140332656409,0.7402923514589225,0.020602973828112492,woba+plat_consol_v5,wOBA,2026-08-12T00:45:07.452741+00:00,posted,posted,9,9,0,0
823997,2026-08-11,Texas Rangers @ Los Angeles Angels,away,Cody Bradford,L,Los Angeles Angels,9,3,5,1,6,2,8,True,False,0.6524985391766269,0.7029247980776605,0.6163001328021249,0.7043895441228205,0.6967137887365711,-0.022975588894238896,woba+plat_consol_v5,wOBA,2026-08-12T00:45:07.452741+00:00,posted,posted,9,9,0,0
823997,2026-08-11,Texas Rangers @ Los Angeles Angels,home,Ryan Johnson,R,Texas Rangers,9,5,4,0,5,0,98,False,True,0.6966804780876494,0.7218140687480347,0.8694286852589641,0.826943911631806,0.8242557974492993,0.10456641981848935,woba+plat_consol_v5,wOBA,2026-08-12T00:45:07.452741+00:00,posted,posted,9,9,0,0
824240,2026-08-11,Cleveland Guardians @ Detroit Tigers,away,Tanner Bibee,R,Detroit Tigers,9,4,5,0,4,1,241,False,True,0.806401593625498,0.7849705248190112,0.6841673306772907,0.6878991242842108,0.7514470164195902,0.03175763878878024,woba+plat_consol_v5,wOBA,2026-08-12T00:45:07.452741+00:00,posted,posted,9,9,0,0
824240,2026-08-11,Cleveland Guardians @ Detroit Tigers,home,Drew Anderson,R,Cleveland Guardians,9,4,2,3,7,0,139,False,True,0.7104257636122178,0.7144099362978026,0.6629543160690572,0.7061972630002961,0.6854625706989567,-0.034226806931853315,woba+plat_consol_v5,wOBA,2026-08-12T00:45:07.452741+00:00,posted,posted,9,9,0,0
824563,2026-08-11,Cincinnati Reds @ Chicago White Sox,away,Nick Lodolo,L,Chicago White Sox,9,3,4,2,6,0,70,False,True,0.6809657370517929,0.7085185426681584,0.8216733067729084,0.7895526743721785,0.788889734576976,0.069200356946166,woba+plat_consol_v5,wOBA,2026-08-12T00:45:07.452741+00:00,posted,posted,9,9,0,0
824563,2026-08-11,Cincinnati Reds @ Chicago White Sox,home,Sean Burke,R,Cincinnati Reds,9,2,6,1,3,1,206,False,True,0.6867096945551129,0.7069536593301363,0.6493282868525896,0.6536732472380616,0.6476247524434348,-0.07206462518737522,woba+plat_consol_v5,wOBA,2026-08-12T00:45:07.452741+00:00,posted,posted,9,9,0,0
824886,2026-08-11,New York Mets @ Atlanta Braves,away,Nolan McLean,R,Atlanta Braves,9,5,3,1,6,0,212,False,True,0.7675001328021249,0.7657193381935482,0.6607768924302789,0.6678668171627089,0.7007922820259166,-0.018897095604893388,woba+plat_consol_v5,wOBA,2026-08-12T00:45:07.452741+00:00,posted,posted,9,9,0,0
824886,2026-08-11,New York Mets @ Atlanta Braves,home,Martín Pérez,L,New York Mets,9,2,5,2,7,1,117,False,True,0.6351922974767598,0.6876024921797455,0.6438055776892431,0.6479867093794578,0.6237185904275425,-0.09597078720326746,woba+plat_consol_v5,wOBA,2026-08-12T00:45:07.452741+00:00,posted,posted,9,9,0,0
824970,2026-08-11,Tampa Bay Rays @ Athletics,away,Nick Martinez,R,Athletics,9,4,4,1,5,0,206,False,True,0.6860682602921646,0.6984678204593198,0.6785043824701196,0.6832367001835853,0.6595523564685388,-0.060137021162271154,woba+plat_consol_v5,wOBA,2026-08-12T00:45:07.452741+00:00,posted,posted,9,9,0,0
