game_pk,game_date,matchup,side,pitcher,throws,opp_team,n_opp,n_LHB,n_RHB,n_SW,n_platoon_adv,n_low_sample,pit_min_split_bf,pit_low_sample,reliable,opp_OPS_raw,opp_OPS_vs_hand,pit_OPS_raw,pit_OPS_allowed,mx_OPS,edge_OPS,model_tag,model_metric,snapshot_utc,lineup_status_away,lineup_status_home,lineup_posted_away,lineup_posted_home,lineup_savant_backfill_away,lineup_savant_backfill_home
822865,2026-08-04,San Francisco Giants @ Texas Rangers,away,Blade Tidwell,R,Texas Rangers,9,5,4,0,5,0,23,True,False,0.7246871181938911,0.7364851955385988,0.6470916334661355,0.7060191237230709,0.7161137081505333,-0.004305072007284361,woba+plat_consol_v2,wOBA,2026-08-05T00:57:35.309902+00:00,posted,posted,9,9,1,0
822865,2026-08-04,San Francisco Giants @ Texas Rangers,home,MacKenzie Gore,L,San Francisco Giants,9,3,6,0,6,5,131,False,False,0.5456935866983372,0.6912041290409711,0.7186693227091634,0.7023904665688678,0.6844234834874461,-0.0359952966703716,woba+plat_consol_v2,wOBA,2026-08-05T00:57:35.309902+00:00,posted,posted,9,9,1,0
823108,2026-08-04,Detroit Tigers @ Seattle Mariners,away,Troy Melton,R,Seattle Mariners,9,5,3,1,6,0,108,False,True,0.7502422310756972,0.7419229417948188,0.5856701195219124,0.6219138655992148,0.6303479675805386,-0.09007081257727911,woba+plat_consol_v2,wOBA,2026-08-05T00:57:35.309902+00:00,posted,posted,9,9,0,0
823108,2026-08-04,Detroit Tigers @ Seattle Mariners,home,Emerson Hancock,R,Detroit Tigers,9,5,4,0,5,1,186,False,True,0.8748000000000001,0.7941120331536123,0.6316257636122178,0.6443453437162616,0.7062091798635938,-0.014209600294223912,woba+plat_consol_v2,wOBA,2026-08-05T00:57:35.309902+00:00,posted,posted,9,9,0,0
823432,2026-08-04,Washington Nationals @ Philadelphia Phillies,away,Carson Palmquist,L,Philadelphia Phillies,9,5,4,0,4,0,34,True,False,0.7249134130146083,0.7199926651170988,0.818607171314741,0.7458615918647901,0.7692386513458158,0.04881987118799813,woba+plat_consol_v2,wOBA,2026-08-05T00:57:35.309902+00:00,posted,posted,9,9,0,0
823432,2026-08-04,Washington Nationals @ Philadelphia Phillies,home,Jesús Luzardo,L,Washington Nationals,9,4,5,0,5,3,137,False,True,0.8166013189448441,0.7429858095837347,0.5976082337317398,0.6394138743403733,0.674202948177309,-0.046215831980508715,woba+plat_consol_v2,wOBA,2026-08-05T00:57:35.309902+00:00,posted,posted,9,9,0,0
823517,2026-08-04,St. Louis Cardinals @ New York Yankees,away,Hunter Dobbins,R,New York Yankees,9,7,2,0,7,1,71,False,True,0.753527827116637,0.7505977134908081,0.6769131474103586,0.7243155915669233,0.7380811183705996,0.01766233821278196,woba+plat_consol_v2,wOBA,2026-08-05T00:57:35.309902+00:00,posted,posted,9,9,0,1
823517,2026-08-04,St. Louis Cardinals @ New York Yankees,home,Ryan Weathers,L,St. Louis Cardinals,9,3,6,0,6,1,111,False,True,0.6714666666666667,0.6929622393359635,0.7128996015936254,0.7005226748512177,0.683490927287339,-0.03692785287047873,woba+plat_consol_v2,wOBA,2026-08-05T00:57:35.309902+00:00,posted,posted,9,9,0,1
823756,2026-08-04,Pittsburgh Pirates @ Milwaukee Brewers,away,Jared Jones,R,Milwaukee Brewers,9,4,4,1,5,0,82,False,True,0.7657017264276228,0.7607010973090012,0.6160565737051793,0.678872565898799,0.7111106243795483,-0.009308155778269378,woba+plat_consol_v2,wOBA,2026-08-05T00:57:35.309902+00:00,posted,posted,9,9,0,0
823756,2026-08-04,Pittsburgh Pirates @ Milwaukee Brewers,home,Logan Henderson,R,Pittsburgh Pirates,9,3,3,3,6,0,53,False,True,0.7992438247011953,0.7914584373271,0.5888956175298805,0.6425759312105739,0.6954374549935406,-0.02498132516427709,woba+plat_consol_v2,wOBA,2026-08-05T00:57:35.309902+00:00,posted,posted,9,9,0,0
