game_pk,game_date,matchup,side,pitcher,throws,opp_team,n_opp,n_LHB,n_RHB,n_SW,n_platoon_adv,n_low_sample,pit_min_split_bf,pit_low_sample,reliable,opp_OPS_raw,opp_OPS_vs_hand,pit_OPS_raw,pit_OPS_allowed,mx_OPS,edge_OPS,model_tag,model_metric,snapshot_utc,lineup_status_away,lineup_status_home,lineup_posted_away,lineup_posted_home,lineup_savant_backfill_away,lineup_savant_backfill_home
822775,2026-08-15,New York Yankees @ Toronto Blue Jays,away,Cam Schlittler,R,Toronto Blue Jays,9,5,3,1,6,1,221,False,True,0.6997070385126162,0.7150046910608773,0.5738645418326693,0.5906565882861238,0.5792523192734472,-0.14006483831440875,xw+plat_consol_v12,xwOBA,2026-08-15T21:02:59.966565+00:00,posted,posted,9,9,0,0
822775,2026-08-15,New York Yankees @ Toronto Blue Jays,home,Braydon Fisher,R,New York Yankees,9,7,2,0,7,0,123,False,True,0.7348714475431607,0.7388178291605826,0.7031420982735723,0.6972464581951415,0.7015668843714807,-0.017750273216375234,xw+plat_consol_v12,xwOBA,2026-08-15T21:02:59.966565+00:00,posted,posted,9,9,0,0
822941,2026-08-15,Baltimore Orioles @ Tampa Bay Rays,away,Kyle Bradish,R,Tampa Bay Rays,9,5,3,1,6,0,215,False,True,0.7880873837981408,0.7796390310607086,0.7074549800796813,0.7110830839030722,0.7630376572569018,0.04372049966904579,xw+plat_consol_v12,xwOBA,2026-08-15T21:02:59.966565+00:00,posted,posted,9,9,0,0
822941,2026-08-15,Baltimore Orioles @ Tampa Bay Rays,home,Ian Seymour,L,Baltimore Orioles,9,2,6,1,7,2,139,False,True,0.7913059760956175,0.7336556823566798,0.6573941567065072,0.6707705128285787,0.6877674088525362,-0.031549748735319794,xw+plat_consol_v12,xwOBA,2026-08-15T21:02:59.966565+00:00,posted,posted,9,9,0,0
823184,2026-08-15,Colorado Rockies @ San Francisco Giants,away,Michael Lorenzen,R,San Francisco Giants,9,6,3,0,6,2,244,False,True,0.7221128266033254,0.738777871028715,0.9643043824701194,0.9330368759346156,0.9460790260452185,0.22676186845736257,xw+plat_consol_v12,xwOBA,2026-08-15T21:02:59.966565+00:00,posted,posted,9,9,0,1
823184,2026-08-15,Colorado Rockies @ San Francisco Giants,home,Logan Webb,R,Colorado Rockies,9,5,2,2,7,1,212,False,True,0.886067994687915,0.7815592606086039,0.6232706507304117,0.6350593897501022,0.6751879210893206,-0.044129236498535396,xw+plat_consol_v12,xwOBA,2026-08-15T21:02:59.966565+00:00,posted,posted,9,9,0,1
823347,2026-08-15,Boston Red Sox @ Pittsburgh Pirates,away,Sonny Gray,R,Pittsburgh Pirates,9,3,3,3,6,2,180,False,True,0.7851054448871183,0.7712563963234164,0.6761466135458167,0.6830703448648762,0.7216841272036901,0.002366969615834158,xw+plat_consol_v12,xwOBA,2026-08-15T21:02:59.966565+00:00,posted,posted,9,9,0,0
823347,2026-08-15,Boston Red Sox @ Pittsburgh Pirates,home,Jared Jones,R,Boston Red Sox,9,3,4,2,5,0,99,False,True,0.7465737051792829,0.7461943921849018,0.7231075697211156,0.7240707837465604,0.7468626207798561,0.02754546319200013,xw+plat_consol_v12,xwOBA,2026-08-15T21:02:59.966565+00:00,posted,posted,9,9,0,0
823588,2026-08-15,Washington Nationals @ New York Mets,away,Brad Lord,R,New York Mets,9,4,3,2,6,0,124,False,True,0.6967118193891102,0.7029765784302985,0.6976961487383799,0.6923287892104814,0.6667175667297834,-0.05259959085807253,xw+plat_consol_v12,xwOBA,2026-08-15T21:02:59.966565+00:00,posted,posted,9,9,0,0
823588,2026-08-15,Washington Nationals @ New York Mets,home,Sean Manaea,L,Washington Nationals,9,2,6,1,7,1,149,False,True,0.8251731739707836,0.7472473122388309,0.7834743691899071,0.7673913990479594,0.800761937065787,0.08144477947793105,xw+plat_consol_v12,xwOBA,2026-08-15T21:02:59.966565+00:00,posted,posted,9,9,0,0
823671,2026-08-15,Philadelphia Phillies @ Minnesota Twins,away,Jesús Luzardo,L,Minnesota Twins,9,0,7,2,9,1,438,False,True,0.7435569721115537,0.7434174272005095,0.7190000000000001,0.7012599760028561,0.7155784932527673,-0.003738664335088626,xw+plat_consol_v12,xwOBA,2026-08-15T21:02:59.966565+00:00,posted,posted,9,9,0,0
823671,2026-08-15,Philadelphia Phillies @ Minnesota Twins,home,Connor Prielipp,L,Philadelphia Phillies,9,4,5,0,5,0,100,False,True,0.7277909694555114,0.7193721694295249,0.7650998671978751,0.7241253453121842,0.7463064825241776,0.026989324936321668,xw+plat_consol_v12,xwOBA,2026-08-15T21:02:59.966565+00:00,posted,posted,9,9,0,0
823914,2026-08-15,Milwaukee Brewers @ Los Angeles Dodgers,away,Jacob Misiorowski,R,Los Angeles Dodgers,9,4,4,1,5,0,223,False,True,0.7697484727755644,0.772730686959693,0.45330119521912354,0.48611236014571996,0.5158071064626203,-0.20351005112523568,xw+plat_consol_v12,xwOBA,2026-08-15T21:02:59.966565+00:00,posted,posted,9,9,0,0
823914,2026-08-15,Milwaukee Brewers @ Los Angeles Dodgers,home,Justin Wrobleski,L,Milwaukee Brewers,9,2,6,1,7,2,128,False,True,0.7384156706507305,0.7639890705653187,0.6652294820717132,0.665443422524213,0.7105213629448822,-0.008795794642973753,xw+plat_consol_v12,xwOBA,2026-08-15T21:02:59.966565+00:00,posted,posted,9,9,0,0
823990,2026-08-15,Kansas City Royals @ Los Angeles Angels,away,Randy Dobnak,R,Los Angeles Angels,9,4,5,0,4,0,60,False,True,0.6991593625498008,0.7043651951681387,0.6856594953519256,0.6820478228048286,0.6694296262668012,-0.04988753132105472,xw+plat_consol_v12,xwOBA,2026-08-15T21:02:59.966565+00:00,projected,projected,0,0,0,0
823990,2026-08-15,Kansas City Royals @ Los Angeles Angels,home,Reid Detmers,L,Kansas City Royals,9,4,4,1,5,0,144,False,True,0.7044156706507304,0.7029430390291512,0.6392826029216467,0.6418186031997632,0.6413760437142443,-0.07794111387361169,xw+plat_consol_v12,xwOBA,2026-08-15T21:02:59.966565+00:00,projected,projected,0,0,0,0
824157,2026-08-15,Seattle Mariners @ Houston Astros,away,Emerson Hancock,R,Houston Astros,9,3,6,0,3,0,204,False,True,0.7796239043824702,0.7719604724380498,0.6482007968127491,0.6578711410832352,0.7119090478266458,-0.007408109761210202,xw+plat_consol_v12,xwOBA,2026-08-15T21:02:59.966565+00:00,posted,posted,9,9,1,0
824157,2026-08-15,Seattle Mariners @ Houston Astros,home,Hayden Wesneski,R,Seattle Mariners,9,4,3,2,6,1,35,True,False,0.7574297476759628,0.7368402401444539,0.721201593625498,0.7319565717879218,0.7400069296100751,0.02068977202221911,xw+plat_consol_v12,xwOBA,2026-08-15T21:02:59.966565+00:00,posted,posted,9,9,1,0
824239,2026-08-15,Chicago White Sox @ Detroit Tigers,away,Anthony Kay,L,Detroit Tigers,9,3,6,0,6,3,145,False,True,0.7440918990703851,0.736254411484317,0.742770517928287,0.7541398098294901,0.7842018014233948,0.06488464383553882,xw+plat_consol_v12,xwOBA,2026-08-15T21:02:59.966565+00:00,posted,posted,9,9,0,0
824239,2026-08-15,Chicago White Sox @ Detroit Tigers,home,Troy Melton,R,Chicago White Sox,9,4,4,1,5,0,132,False,True,0.744125630810093,0.7515375723514873,0.5695880478087649,0.6101810118858649,0.6355238667046647,-0.08379329088319132,xw+plat_consol_v12,xwOBA,2026-08-15T21:02:59.966565+00:00,posted,posted,9,9,0,0
824400,2026-08-15,San Diego Padres @ Cleveland Guardians,away,Wandy Peralta,L,Cleveland Guardians,9,5,1,3,4,3,122,False,True,0.6015229747675963,0.6869131944569307,0.7246788844621516,0.7135547291109445,0.7039144951234132,-0.015402662464442773,xw+plat_consol_v12,xwOBA,2026-08-15T21:02:59.966565+00:00,posted,posted,9,9,0,0
