game_pk,game_date,matchup,side,pitcher,throws,opp_team,n_opp,n_LHB,n_RHB,n_SW,n_platoon_adv,n_low_sample,pit_min_split_bf,pit_low_sample,reliable,opp_OPS_raw,opp_OPS_vs_hand,pit_OPS_raw,pit_OPS_allowed,mx_OPS,edge_OPS,model_tag,model_metric,snapshot_utc,lineup_status_away,lineup_status_home,lineup_posted_away,lineup_posted_home,lineup_savant_backfill_away,lineup_savant_backfill_home
822857,2026-08-21,Los Angeles Angels @ Texas Rangers,away,Reid Detmers,L,Texas Rangers,9,3,6,0,6,1,150,False,True,0.7446382470119521,0.7397125188580704,0.6220000000000001,0.6253287771642327,0.6505939542906154,-0.06830473276296212,xw+plat_consol_v12,xwOBA,2026-08-22T01:43:31.599633+00:00,posted,posted,9,9,0,0
822857,2026-08-21,Los Angeles Angels @ Texas Rangers,home,MacKenzie Gore,L,Los Angeles Angels,9,2,7,0,7,2,152,False,True,0.6643936254980081,0.702622678780235,0.7036581673306772,0.6969997516681952,0.6818562402263232,-0.03704244682725433,xw+plat_consol_v12,xwOBA,2026-08-22T01:43:31.599633+00:00,posted,posted,9,9,0,0
823101,2026-08-21,Chicago Cubs @ Seattle Mariners,away,Matthew Boyd,L,Seattle Mariners,9,4,3,2,5,1,91,False,True,0.6900472775564409,0.7068061797083023,0.6858632138114211,0.7055776630964997,0.7081946950128252,-0.010703992040752341,xw+plat_consol_v12,xwOBA,2026-08-22T01:43:31.599633+00:00,posted,posted,9,9,0,0
823101,2026-08-21,Chicago Cubs @ Seattle Mariners,home,Emerson Hancock,R,Chicago Cubs,9,3,4,2,5,0,221,False,True,0.7465216467463479,0.7515147153747359,0.6533073041168659,0.6629183259288303,0.6890564907837649,-0.02984219626981266,xw+plat_consol_v12,xwOBA,2026-08-22T01:43:31.599633+00:00,posted,posted,9,9,0,0
823262,2026-08-21,Minnesota Twins @ San Diego Padres,away,Connor Prielipp,L,San Diego Padres,9,2,6,1,7,1,112,False,True,0.7288756972111554,0.706501952419385,0.7449532536520583,0.7361975069549513,0.7249891046897389,0.0060904176361613604,xw+plat_consol_v12,xwOBA,2026-08-22T01:43:31.599633+00:00,posted,posted,9,9,0,0
823262,2026-08-21,Minnesota Twins @ San Diego Padres,home,Randy Vásquez,R,Minnesota Twins,9,2,5,2,4,1,196,False,True,0.7891893758300133,0.7734693103428764,0.7637617529880479,0.7675139546837071,0.8264707229295902,0.10757203587601272,xw+plat_consol_v12,xwOBA,2026-08-22T01:43:31.599633+00:00,posted,posted,9,9,0,0
823420,2026-08-21,St. Louis Cardinals @ Philadelphia Phillies,away,Hunter Dobbins,R,Philadelphia Phillies,9,5,4,0,5,1,94,False,True,0.7820759628154051,0.7727953279914468,0.7015468791500664,0.7146993892864466,0.7613087359333215,0.04241004887974398,xw+plat_consol_v12,xwOBA,2026-08-22T01:43:31.599633+00:00,posted,posted,9,9,0,0
823420,2026-08-21,St. Louis Cardinals @ Philadelphia Phillies,home,Jesús Luzardo,L,St. Louis Cardinals,9,3,6,0,6,2,155,False,True,0.8141925630810094,0.7419041294492615,0.6126666666666666,0.6464051299245906,0.6791446622225816,-0.03975402483099588,xw+plat_consol_v12,xwOBA,2026-08-22T01:43:31.599633+00:00,posted,posted,9,9,0,0
823510,2026-08-21,Toronto Blue Jays @ New York Yankees,away,Mason Fluharty,L,New York Yankees,9,4,5,0,5,1,101,False,True,0.8706547144754316,0.7382473812202631,0.6991721115537849,0.6777948471418339,0.708300167731752,-0.010598519321825539,xw+plat_consol_v12,xwOBA,2026-08-22T01:43:31.599633+00:00,posted,posted,9,9,0,0
823510,2026-08-21,Toronto Blue Jays @ New York Yankees,home,Cam Schlittler,R,Toronto Blue Jays,9,3,5,1,4,0,235,False,True,0.7122207171314742,0.7214359272137231,0.5620597609561754,0.5814426524887786,0.5843180043943512,-0.1345806826592263,xw+plat_consol_v12,xwOBA,2026-08-22T01:43:31.599633+00:00,posted,posted,9,9,0,0
823746,2026-08-21,Atlanta Braves @ Milwaukee Brewers,away,Chris Sale,L,Milwaukee Brewers,9,3,6,0,6,0,133,False,True,0.7596223107569721,0.7627968434606225,0.5888074369189906,0.5895060625163567,0.6336597852679157,-0.08523890178566185,xw+plat_consol_v12,xwOBA,2026-08-22T01:43:31.599633+00:00,posted,posted,9,9,0,0
823746,2026-08-21,Atlanta Braves @ Milwaukee Brewers,home,Jacob Misiorowski,R,Atlanta Braves,9,5,3,1,6,0,240,False,True,0.7641410358565737,0.7606892436764889,0.4460390438247012,0.4811757882517455,0.5016966945203261,-0.21720199253325145,xw+plat_consol_v12,xwOBA,2026-08-22T01:43:31.599633+00:00,posted,posted,9,9,0,0
