game_pk,game_date,game_datetime_utc,matchup,side,pitcher,opp_team,n_opp,starter_rate_basis,starter_rate_bf,starter_rate_primary,starter_rate_blend_in,starter_rate_blended,opp_xwOBA_neutral,opp_xwOBA_vs_sp,platoon_delta_sp,opp_xwOBA_sd,pit_xwOBA,opp_xwOBA,lg_xwOBA,mx_xwOBA,edge_xwOBA,starter_xwOBA,mx_xwOBA_sp,edge_xwOBA_sp,pit_xBA,opp_xBA,lg_xBA,mx_xBA,edge_xBA,pit_xSLG,opp_xSLG,lg_xSLG,mx_xSLG,edge_xSLG,pit_Hard Hit%,opp_Hard Hit%,lg_Hard Hit%,mx_Hard Hit%,edge_Hard Hit%,pit_EV,opp_EV,lg_EV,mx_EV,edge_EV,pit_LA°,opp_LA°,lg_LA°,mx_LA°,edge_LA°,pit_K%,opp_K%,lg_K%,mx_K%,edge_K%,pit_BB%,opp_BB%,lg_BB%,mx_BB%,edge_BB%,bullpen_xwOBA,expected_sp_ip,expected_sp_ip_raw,sp_share,bp_share,mx_xwOBA_bp,edge_xwOBA_bp,bullpen_pitchers,bullpen_relief_bf,sp_bf_per_ip,bp_bf_per_ip,opener,opener_reason,opener_confidence,pitching_basis,model_tag,model_metric,snapshot_utc,scheduled_start_utc,lineup_status_away,lineup_status_home,lineup_posted_away,lineup_posted_home,lineup_savant_backfill_away,lineup_savant_backfill_home,selection_rule_tag,hybrid_action,hybrid_selection,pregame_market_utc,hybrid_price_source,pregame_away_ml,pregame_home_ml,pregame_p_home,hybrid_p,hybrid_ml
822840,2026-09-22,2026-09-23T00:05:00Z,New York Mets @ Texas Rangers,away,Sean Manaea,Texas Rangers,9,measured,601.0,0.333775004680915,0.34352442093938057,True,0.3182058351170145,0.32287250178368115,0.004666666666666652,0.02281279657998418,0.3269129735246622,0.32287250178368115,0.3143927828132138,0.33390839939686334,0.01951561658364953,0.33753300882422566,0.34663685984928616,0.03224407703607235,0.258,0.24788525896414346,0.2427904203775671,0.2634140041987347,0.02062358382116758,0.451,0.40808366533864543,0.3942530274742939,0.4668213564440649,0.072568328969771,41.5,41.68215139442231,38.972021049781716,44.38592703875733,5.413905988975614,89.2,89.4660026560425,88.82712407425164,89.83887858179087,1.011754507539223,14.7,13.239893758300132,14.015396894336368,13.924496863963762,-0.0909000303726053,22.0,22.43673306772909,22.10348730964467,22.331685519807465,0.22819821016279462,6.8,8.086533864541833,8.899472645234066,6.178841429253947,-2.720631215980119,0.31065518329039554,5.4370464763543875,5.568627450980392,0.6048774374922394,0.39512256250776057,0.3144229048383702,3.012202515639828e-05,10.0,1285.814722911497,4.3341013824884795,4.320324805405105,False,,,starter_bullpen_sequential,xw+starter_blend_v13,xwOBA,2026-09-23T05:51:08.102775+00:00,2026-09-23T00:05:00Z,posted,posted,9,9,0,0,lean,FOLLOW,TEX,2026-09-23T05:51:08.102775+00:00,saved_pregame,105.0,-126.0,0.533347098905637,0.533347098905637,-126.0
822840,2026-09-22,2026-09-23T00:05:00Z,New York Mets @ Texas Rangers,home,MacKenzie Gore,New York Mets,9,measured,720.0,0.3114137540016114,0.3187105110713485,True,0.32878239303619944,0.328343614815748,-0.0004387782204514634,0.025638319306252294,0.3020902250616987,0.328343614815748,0.3143927828132138,0.31569218938391486,0.001299406570701045,0.31394542855055785,0.3278764097024838,0.013483626889269962,0.242,0.25476069057104916,0.2427904203775671,0.25393130018193383,0.011140879804366732,0.381,0.43526215139442226,0.3942530274742939,0.42063058017249505,0.026377552698201134,40.5,43.06525896414343,38.972021049781716,44.75372180005476,5.781700750273046,88.9,89.96090305444888,88.82712407425164,90.03377898019725,1.2066549059456122,15.7,13.748021248339976,14.015396894336368,15.43262435400361,1.4172274596672416,23.9,22.074501992031873,22.10348730964467,23.868658832823925,1.765171523179255,9.6,9.105949535192563,8.899472645234066,9.822729842836596,0.9232571976025294,0.28962595339603764,4.537530361017617,4.44140625,0.5125222311117315,0.48747776888826855,0.3028819974519396,-0.0115107853612742,9.0,1275.4741103483648,4.341796875,4.199096719612612,False,,,starter_bullpen_sequential,xw+starter_blend_v13,xwOBA,2026-09-23T05:51:08.102775+00:00,2026-09-23T00:05:00Z,posted,posted,9,9,0,0,lean,FOLLOW,TEX,2026-09-23T05:51:08.102775+00:00,saved_pregame,105.0,-126.0,0.533347098905637,0.533347098905637,-126.0
823089,2026-09-22,2026-09-23T01:40:00Z,Houston Astros @ Seattle Mariners,away,Cristian Javier,Seattle Mariners,9,measured,267.0,0.32720239313711547,0.3358136759632311,True,0.3219417566776023,0.3233367101968586,0.0013949535192563367,0.01854255148573326,0.3167061692005584,0.3233367101968586,0.3143927828132138,0.32509178311105963,0.010699000297845818,0.3303913305642512,0.339790388781526,0.025397605968312198,0.255,0.23539521912350597,0.2427904203775671,0.24723290475442572,0.004442484376858624,0.42,0.4066642762284197,0.3942530274742939,0.43322177412340285,0.03896874664910893,33.5,39.962921646746345,38.972021049781716,34.35176927200959,-4.6202517777721255,89.1,89.37675962815405,88.82712407425164,89.6496355539024,0.8225114796507569,22.9,14.9129614873838,14.015396894336368,23.797564593047433,9.782167698711065,21.3,24.53803452855246,22.10348730964467,23.646048613790867,1.5425613041461972,9.7,9.940424966799469,8.899472645234066,10.834588297722537,1.93511565248847,0.30109772768951537,4.7172868939526875,4.666666666666666,0.5328276476535597,0.4671723523464403,0.30832747023200024,-0.006065312581213567,7.0,1272.6692789968652,4.380952380952381,4.2308947449103105,False,,,starter_bullpen_sequential,xw+starter_blend_v13,xwOBA,2026-09-23T05:51:08.102775+00:00,2026-09-23T01:40:00Z,posted,posted,9,9,0,0,lean,FOLLOW,SEA,2026-09-23T05:51:08.102775+00:00,saved_pregame,109.0,-132.0,0.5431991809088762,0.5431991809088762,-132.0
823089,2026-09-22,2026-09-23T01:40:00Z,Houston Astros @ Seattle Mariners,home,Logan Gilbert,Houston Astros,9,measured,713.0,0.29650833736939897,0.2994140456070182,True,0.3161234635749215,0.31253674378740487,-0.0035867197875166235,0.043010464173431344,0.2991239641662198,0.31253674378740487,0.3143927828132138,0.2987385721690999,-0.01565421064411393,0.2968444875022865,0.2950920460229672,-0.01930073679024663,0.227,0.2445038512616202,0.2427904203775671,0.22860199405757112,-0.014188426319995978,0.386,0.401525630810093,0.3942530274742939,0.3931203635533312,-0.0011326639209627287,41.0,37.72865869853918,38.972021049781716,39.69193706079994,0.7199160110182206,89.6,88.34228419654715,88.82712407425164,89.1151601222955,0.28803604804386396,16.5,14.47859229747676,14.015396894336368,16.96319540314039,2.9477985088040217,27.2,20.932031872509963,22.10348730964467,25.75843616694092,3.654948857296251,6.5,8.204780876494025,8.899472645234066,5.992610778546698,-2.9068618666873682,0.3025436308645477,5.528581118898952,5.683333333333334,0.6000317031805831,0.3999682968194169,0.3042090839860513,-0.010183698827162524,9.0,1500.0,4.049450549450549,4.298868259488992,False,,,starter_bullpen_sequential,xw+starter_blend_v13,xwOBA,2026-09-23T05:51:08.102775+00:00,2026-09-23T01:40:00Z,posted,posted,9,9,0,0,lean,FOLLOW,SEA,2026-09-23T05:51:08.102775+00:00,saved_pregame,109.0,-132.0,0.5431991809088762,0.5431991809088762,-132.0
823166,2026-09-22,2026-09-23T01:45:00Z,Minnesota Twins @ San Francisco Giants,away,Taj Bradley,San Francisco Giants,9,measured,724.0,0.3078971823802444,0.2993818192700313,True,0.29802658479400235,0.29813866978736225,0.00011208499335990663,0.018126290184659128,0.30397604925468547,0.29813866978736225,0.3143927828132138,0.2882213839354557,-0.0261713988777581,0.30252279683921574,0.2868823623205813,-0.027510420492632526,0.227,0.22449940617577196,0.2427904203775671,0.2098985829945409,-0.0328918373830262,0.38,0.36470100950118767,0.3942530274742939,0.3515163459828788,-0.04273668149141513,45.1,36.21172802850356,38.972021049781716,41.905677203637296,2.93365615385558,90.8,87.5895486935867,88.82712407425164,89.56242461933506,0.7353005450834189,15.2,11.63171021377672,14.015396894336368,12.816313319440352,-1.1990835748960151,27.5,25.058847980997623,22.10348730964467,31.176904794418736,9.073417484774065,10.1,7.090290973871734,8.899472645234066,8.046762060048001,-0.852710585186065,0.30658552017993285,5.871053681068891,6.112500000000001,0.6422959936983492,0.3577040063016508,0.2906257411793163,-0.023767041633897534,8.0,1509.9516129032259,4.194392523364486,4.3830416815743,False,,,starter_bullpen_sequential,xw+starter_blend_v13,xwOBA,2026-09-23T05:51:08.102775+00:00,2026-09-23T01:45:00Z,posted,posted,9,9,0,1,lean,FOLLOW,MIN,2026-09-23T05:51:08.102775+00:00,saved_pregame,-144.0,119.0,0.4362128146453089,0.5637871853546911,-144.0
823166,2026-09-22,2026-09-23T01:45:00Z,Minnesota Twins @ San Francisco Giants,home,Anthony Molina,Minnesota Twins,9,measured,114.0,0.3083237302865485,0.3013767246659149,True,0.31276166112123294,0.3124750741358412,-0.00028658698539174576,0.014576244966501202,0.3060487741582362,0.3124750741358412,0.3143927828132138,0.30432464099640155,-0.01006814181681226,0.3037335234903096,0.3018808333350385,-0.0125119494781753,0.243,0.2389859229747676,0.2427904203775671,0.23919221850910513,-0.0035982018684619643,0.416,0.4095752988047809,0.3942530274742939,0.43216744686608194,0.03791441939178802,38.6,38.61795484727756,38.972021049781716,38.24931366019733,-0.7227073895843859,87.7,88.86438247011952,88.82712407425164,87.7372583958679,-1.0898656783837453,13.5,15.15261620185923,14.015396894336368,14.637219307522864,0.6218224131864964,21.9,21.911261620185922,22.10348730964467,21.709543962897214,-0.3939433467474558,5.3,7.424169986719788,8.899472645234066,4.421396918466507,-4.4780757267675595,0.3082937394231635,4.717286893952689,4.666666666666667,0.4922936321399815,0.5077063678600184,0.30669426057579513,-0.007698522237418681,9.0,790.0,3.9655172413793105,4.504655072907071,False,,,starter_bullpen_sequential,xw+starter_blend_v13,xwOBA,2026-09-23T05:51:08.102775+00:00,2026-09-23T01:45:00Z,posted,posted,9,9,0,1,lean,FOLLOW,MIN,2026-09-23T05:51:08.102775+00:00,saved_pregame,-144.0,119.0,0.4362128146453089,0.5637871853546911,-144.0
823328,2026-09-22,2026-09-22T22:40:00Z,St. Louis Cardinals @ Pittsburgh Pirates,away,Andre Pallante,Pittsburgh Pirates,9,measured,629.0,0.3097397507288359,0.30314351039575554,True,0.32104778809266254,0.3212387575481739,0.00019096945551133615,0.024243758232852717,0.30978545327250495,0.3212387575481739,0.3143927828132138,0.3164519535991198,0.002059170785906006,0.30532492657637367,0.3119734466683162,-0.002419336144897588,0.255,0.24033492695883135,0.2427904203775671,0.2524210233632617,0.009630602985694625,0.378,0.4061373173970784,0.3942530274742939,0.38939436168592373,-0.004858665788370187,34.2,39.85535192563081,38.972021049781716,34.97516934303843,-3.9968517067432856,87.2,89.28725099601594,88.82712407425164,87.6601269217643,-1.1669971524873404,5.2,12.519203187250996,14.015396894336368,3.7038062929146296,-10.311590601421738,16.5,25.348658698539175,22.10348730964467,18.922483256449553,-3.1810040531951174,7.5,8.53750332005312,8.899472645234066,7.194951594653088,-1.7045210505809782,0.316147309397462,5.3601156514237704,5.472222222222222,0.5878424585536233,0.41215754144637673,0.3228394541544033,0.008446671341189482,9.0,1751.7666666666667,4.165605095541402,4.3009755238633725,False,,,starter_bullpen_sequential,xw+starter_blend_v13,xwOBA,2026-09-23T05:51:08.102775+00:00,2026-09-22T22:40:00Z,posted,posted,9,9,0,0,lean,FOLLOW,PIT,2026-09-23T05:51:08.102775+00:00,saved_pregame,140.0,-169.0,0.6012451823302698,0.6012451823302698,-169.0
823328,2026-09-22,2026-09-22T22:40:00Z,St. Louis Cardinals @ Pittsburgh Pirates,home,Jared Jones,St. Louis Cardinals,9,measured,380.0,0.29270682975275286,0.3034637897468871,True,0.32651549053816786,0.32613381723139495,-0.00038167330677291167,0.023533293565480506,0.29058478180144576,0.32613381723139495,0.3143927828132138,0.30158798654630725,-0.01280479626690656,0.2969686057638979,0.30805893229809417,-0.006333850515119643,0.217,0.25980929614873843,0.2427904203775671,0.23221104513349822,-0.010579375244068878,0.365,0.4227285524568393,0.3942530274742939,0.39136268054861484,-0.002890346925679077,38.7,42.7199203187251,38.972021049781716,42.421739283750114,3.4497182339683974,89.3,89.97099601593625,88.82712407425164,90.4438719416846,1.616747867432963,17.1,11.903930942895085,14.015396894336368,14.988534048558721,0.9731371542223535,28.7,20.21899070385126,22.10348730964467,26.25309866589824,4.149611356253569,8.2,8.342523240371847,8.899472645234066,7.686825197185592,-1.2126474480484744,0.28249676060085044,5.081284302901832,5.1228070175438605,0.5588797495738403,0.44112025042615965,0.2933895859111727,-0.02100319690204111,8.0,1264.6698649609098,4.116040955631399,4.212578892186398,False,,,starter_bullpen_sequential,xw+starter_blend_v13,xwOBA,2026-09-23T05:51:08.102775+00:00,2026-09-22T22:40:00Z,posted,posted,9,9,0,0,lean,FOLLOW,PIT,2026-09-23T05:51:08.102775+00:00,saved_pregame,140.0,-169.0,0.6012451823302698,0.6012451823302698,-169.0
823412,2026-09-22,2026-09-22T22:40:00Z,Milwaukee Brewers @ Philadelphia Phillies,away,Dustin May,Philadelphia Phillies,9,measured,599.0,0.3209116999732781,0.3160895838032987,True,0.323252399090993,0.32458573242432637,0.001333333333333353,0.026457406484952033,0.30142185006058086,0.32458573242432637,0.3143927828132138,0.3105550624129684,-0.003837720400245437,0.31738393790236635,0.3276738639543181,0.013281081141104267,0.254,0.2585285524568393,0.2427904203775671,0.27046475813139,0.027674337753822886,0.393,0.4081662682602922,0.3942530274742939,0.4068690212829218,0.012615993808627879,44.2,38.98212483399735,38.972021049781716,44.211459176360414,5.239438126578698,89.8,89.22223107569721,88.82712407425164,90.19510700144558,1.3679829271939354,12.3,12.368658698539177,14.015396894336368,10.653261804202808,-3.3621350901335596,22.9,19.428950863213814,22.10348730964467,20.12908499616972,-1.9744023134749504,7.8,9.004223107569722,8.899472645234066,7.891809215982665,-1.0076634292514015,0.28699031838692624,4.107325718611518,3.902298850574713,0.4748210941550867,0.5251789058449132,0.2950777308064933,-0.019315052006720512,7.0,1557.891102808911,4.425742574257426,4.109379584063766,False,,,starter_bullpen_sequential,xw+starter_blend_v13,xwOBA,2026-09-23T05:51:08.102775+00:00,2026-09-22T22:40:00Z,posted,posted,9,9,0,0,lean,FOLLOW,PHI,2026-09-23T05:51:08.102775+00:00,saved_pregame,134.0,-162.0,0.5913146565171273,0.5913146565171273,-162.0
823412,2026-09-22,2026-09-22T22:40:00Z,Milwaukee Brewers @ Philadelphia Phillies,home,Zack Wheeler,Milwaukee Brewers,9,measured,599.0,0.2746370218616901,0.28523979839557345,True,0.3269801043406248,0.3277540751241573,0.0007739707835324738,0.02553127655969715,0.2825505102204381,0.3277540751241573,0.3143927828132138,0.29428777004637796,-0.02010501276683585,0.2788217061427096,0.2906712730604784,-0.023721509752735404,0.205,0.25389933598937586,0.2427904203775671,0.21437980871271314,-0.028410611664853952,0.326,0.40931899070385125,0.3942530274742939,0.3384577458397728,-0.05579528163452113,35.5,42.60810092961488,38.972021049781716,38.81214117864693,-0.15987987113478397,86.6,90.01604249667996,88.82712407425164,87.7889184224283,-1.038205651823347,14.1,9.008393094289511,14.015396894336368,9.092996199953143,-4.922400694383224,29.5,23.439893758300133,22.10348730964467,31.28360951297191,9.18012220332724,7.7,10.657954847277557,8.899472645234066,9.22147363057362,0.3220009853395531,0.2886056839328711,5.7160586305274546,5.918269230769231,0.6188866984675655,0.3811133015324345,0.3001605692129817,-0.014232213600232135,9.0,1480.5333333333333,3.9871794871794872,4.273758960892141,False,,,starter_bullpen_sequential,xw+starter_blend_v13,xwOBA,2026-09-23T05:51:08.102775+00:00,2026-09-22T22:40:00Z,posted,posted,9,9,0,0,lean,FOLLOW,PHI,2026-09-23T05:51:08.102775+00:00,saved_pregame,134.0,-162.0,0.5913146565171273,0.5913146565171273,-162.0
