game_pk,game_date,matchup,side,pitcher,opp_team,n_opp,pit_xwOBA,opp_xwOBA,lg_xwOBA,mx_xwOBA,edge_xwOBA,pit_xBA,opp_xBA,lg_xBA,mx_xBA,edge_xBA,pit_xSLG,opp_xSLG,lg_xSLG,mx_xSLG,edge_xSLG,pit_Hard Hit%,opp_Hard Hit%,lg_Hard Hit%,mx_Hard Hit%,edge_Hard Hit%,pit_EV,opp_EV,lg_EV,mx_EV,edge_EV,pit_LA°,opp_LA°,lg_LA°,mx_LA°,edge_LA°,pit_K%,opp_K%,lg_K%,mx_K%,edge_K%,pit_BB%,opp_BB%,lg_BB%,mx_BB%,edge_BB%
823279,2026-07-08,Arizona Diamondbacks @ San Diego Padres,away,Jose Cabrera,San Diego Padres,9,0.381,0.316,0.318,0.379,0.061,0.295,0.249,0.245,0.3,0.055,0.517,0.392,0.4,0.507,0.107,43.2,41.943,39.466,45.911,6.445,90.7,89.014,88.977,90.737,1.76,18.1,9.122,13.977,13.245,-0.732,16.7,21.236,22.094,16.051,-6.043,8.3,8.571,9.003,7.902,-1.101
823279,2026-07-08,Arizona Diamondbacks @ San Diego Padres,home,Michael King,Arizona Diamondbacks,9,0.329,0.329,0.318,0.34,0.022,0.247,0.262,0.245,0.264,0.019,0.406,0.417,0.4,0.423,0.023,34.4,39.048,39.466,34.036,-5.43,87.7,88.494,88.977,87.217,-1.76,13.4,13.396,13.977,12.819,-1.158,21.0,16.863,22.094,16.028,-6.066,9.8,8.345,9.003,9.084,0.081
823360,2026-07-08,Atlanta Braves @ Pittsburgh Pirates,away,Grant Holmes,Pittsburgh Pirates,9,0.331,0.323,0.318,0.336,0.018,0.244,0.252,0.245,0.251,0.006,0.421,0.404,0.4,0.425,0.025,43.7,40.457,39.466,44.797,5.331,90.7,88.654,88.977,90.377,1.4,13.4,10.973,13.977,10.396,-3.581,19.9,22.852,22.094,20.583,-1.511,10.7,8.974,9.003,10.666,1.663
823360,2026-07-08,Atlanta Braves @ Pittsburgh Pirates,home,Jared Jones,Atlanta Braves,9,0.325,0.329,0.318,0.336,0.018,0.247,0.256,0.245,0.258,0.013,0.428,0.435,0.4,0.465,0.065,40.5,41.55,39.466,42.639,3.173,90.8,89.774,88.977,91.597,2.62,11.4,15.068,13.977,12.491,-1.486,24.6,20.727,22.094,23.078,0.984,8.7,7.586,9.003,7.331,-1.672
823605,2026-07-08,Kansas City Royals @ New York Mets,away,Steven Cruz,New York Mets,9,0.311,0.344,0.318,0.336,0.018,0.226,0.269,0.245,0.248,0.003,0.385,0.451,0.4,0.434,0.034,33.8,43.997,39.466,37.68,-1.786,89.5,90.307,88.977,90.83,1.853,15.1,11.516,13.977,12.639,-1.338,29.8,20.541,22.094,27.705,5.611,12.9,8.959,9.003,12.837,3.834
823605,2026-07-08,Kansas City Royals @ New York Mets,home,Christian Scott,Kansas City Royals,9,0.335,0.325,0.318,0.342,0.024,0.241,0.252,0.245,0.248,0.003,0.404,0.415,0.4,0.419,0.019,34.7,44.15,39.466,38.818,-0.648,88.3,90.313,88.977,89.636,0.659,17.4,15.642,13.977,19.065,5.088,28.0,21.309,22.094,27.005,4.911,11.7,8.466,9.003,11.002,1.999
823684,2026-07-08,Cleveland Guardians @ Minnesota Twins,away,Slade Cecconi,Minnesota Twins,9,0.328,0.316,0.318,0.326,0.008,0.263,0.242,0.245,0.26,0.015,0.433,0.391,0.4,0.423,0.023,36.9,36.021,39.466,33.679,-5.787,88.1,88.31,88.977,87.433,-1.544,12.1,14.937,13.977,13.06,-0.917,17.7,19.197,22.094,15.379,-6.715,7.3,9.011,9.003,7.306,-1.697
823684,2026-07-08,Cleveland Guardians @ Minnesota Twins,home,Connor Prielipp,Cleveland Guardians,9,0.313,0.304,0.318,0.299,-0.019,0.234,0.233,0.245,0.223,-0.022,0.394,0.358,0.4,0.353,-0.047,39.1,37.721,39.466,37.371,-2.095,90.1,88.342,88.977,89.465,0.488,12.4,15.085,13.977,13.508,-0.469,23.8,21.777,22.094,23.459,1.365,8.4,10.21,9.003,9.526,0.523
823848,2026-07-08,Seattle Mariners @ Miami Marlins,away,George Kirby,Miami Marlins,9,0.3,0.327,0.318,0.308,-0.01,0.256,0.256,0.245,0.267,0.022,0.383,0.407,0.4,0.39,-0.01,41.6,39.293,39.466,41.418,1.952,89.4,88.598,88.977,89.021,0.044,10.0,12.617,13.977,8.64,-5.337,21.1,19.333,22.094,18.463,-3.631,5.6,9.41,9.003,5.853,-3.15
823848,2026-07-08,Seattle Mariners @ Miami Marlins,home,Tyler Phillips,Seattle Mariners,9,0.337,0.327,0.318,0.347,0.029,0.259,0.25,0.245,0.264,0.019,0.421,0.413,0.4,0.435,0.035,44.1,38.436,39.466,42.949,3.483,89.9,88.981,88.977,89.904,0.927,10.3,13.745,13.977,10.068,-3.909,17.5,21.725,22.094,17.208,-4.886,10.8,8.603,9.003,10.32,1.317
823928,2026-07-08,Colorado Rockies @ Los Angeles Dodgers,away,Gabriel Hughes,Los Angeles Dodgers,9,0.328,0.36,0.318,0.371,0.053,0.293,0.271,0.245,0.324,0.079,0.37,0.462,0.4,0.427,0.027,22.2,42.672,39.466,24.003,-15.463,85.8,90.308,88.977,87.131,-1.846,17.2,14.65,13.977,17.873,3.896,9.1,19.272,22.094,7.938,-14.156,9.1,11.879,9.003,12.007,3.004
823928,2026-07-08,Colorado Rockies @ Los Angeles Dodgers,home,Roki Sasaki,Colorado Rockies,9,0.336,0.318,0.318,0.336,0.018,0.247,0.251,0.245,0.253,0.008,0.433,0.397,0.4,0.43,0.03,45.6,35.837,39.466,41.407,1.941,90.4,87.583,88.977,89.006,0.029,13.5,15.09,13.977,14.613,0.636,22.8,20.027,22.094,20.667,-1.427,9.7,8.559,9.003,9.222,0.219
824253,2026-07-08,Athletics @ Detroit Tigers,away,Jeffrey Springs,Detroit Tigers,9,0.331,0.34,0.318,0.354,0.036,0.247,0.255,0.245,0.257,0.012,0.448,0.441,0.4,0.494,0.094,35.3,42.807,39.466,38.288,-1.178,87.8,89.45,88.977,88.273,-0.704,17.3,18.969,13.977,22.292,8.315,19.7,22.738,22.094,20.274,-1.82,8.1,10.104,9.003,9.091,0.088
824253,2026-07-08,Athletics @ Detroit Tigers,home,Troy Melton,Athletics,9,0.274,0.33,0.318,0.284,-0.034,0.216,0.259,0.245,0.228,-0.017,0.347,0.418,0.4,0.363,-0.037,35.0,41.614,39.466,36.905,-2.561,89.0,89.374,88.977,89.397,0.42,15.2,12.72,13.977,13.943,-0.034,19.2,19.147,22.094,16.639,-5.455,6.0,9.75,9.003,6.498,-2.505
824496,2026-07-08,Philadelphia Phillies @ Cincinnati Reds,away,Alan Rangel,Cincinnati Reds,9,0.291,0.323,0.318,0.296,-0.022,0.225,0.242,0.245,0.222,-0.023,0.343,0.413,0.4,0.354,-0.046,31.1,38.134,39.466,30.05,-9.416,86.9,89.713,88.977,87.636,-1.341,19.5,15.765,13.977,21.288,7.311,24.6,23.791,22.094,26.489,4.395,8.7,9.311,9.003,8.998,-0.005
824496,2026-07-08,Philadelphia Phillies @ Cincinnati Reds,home,Chase Burns,Philadelphia Phillies,9,0.272,0.33,0.318,0.282,-0.036,0.204,0.259,0.245,0.216,-0.029,0.345,0.428,0.4,0.369,-0.031,37.2,42.447,39.466,40.01,0.544,89.1,89.65,88.977,89.773,0.796,19.6,11.808,13.977,17.431,3.454,29.7,21.66,22.094,29.117,7.023,7.9,8.249,9.003,7.238,-1.765
824578,2026-07-08,Boston Red Sox @ Chicago White Sox,away,Jake Bennett,Chicago White Sox,9,0.263,0.34,0.318,0.281,-0.037,0.219,0.258,0.245,0.231,-0.014,0.351,0.438,0.4,0.384,-0.016,35.6,41.329,39.466,37.281,-2.185,87.4,89.09,88.977,87.513,-1.464,11.1,13.531,13.977,10.654,-3.323,19.7,21.893,22.094,19.521,-2.573,4.5,8.922,9.003,4.46,-4.543
824578,2026-07-08,Boston Red Sox @ Chicago White Sox,home,Davis Martin,Boston Red Sox,9,0.314,0.312,0.318,0.308,-0.01,0.261,0.244,0.245,0.26,0.015,0.387,0.393,0.4,0.38,-0.02,44.8,37.652,39.466,42.741,3.275,90.0,88.378,88.977,89.401,0.424,11.4,13.434,13.977,10.857,-3.12,22.7,21.392,22.094,21.979,-0.115,7.3,7.655,9.003,6.207,-2.796
824815,2026-07-08,Chicago Cubs @ Baltimore Orioles,away,Colin Rea,Baltimore Orioles,9,0.357,0.337,0.318,0.378,0.06,0.273,0.253,0.245,0.282,0.037,0.474,0.429,0.4,0.508,0.108,41.6,43.928,39.466,46.303,6.837,89.9,90.199,88.977,91.122,2.145,11.6,13.5,13.977,11.123,-2.854,17.2,23.01,22.094,17.913,-4.181,8.6,10.863,9.003,10.377,1.374
824815,2026-07-08,Chicago Cubs @ Baltimore Orioles,home,Dean Kremer,Chicago Cubs,9,0.308,0.328,0.318,0.318,-0.0,0.226,0.243,0.245,0.224,-0.021,0.461,0.402,0.4,0.463,0.063,33.3,39.668,39.466,33.47,-5.996,87.6,88.655,88.977,87.278,-1.699,12.9,16.304,13.977,15.227,1.25,30.8,20.661,22.094,28.802,6.708,4.6,11.426,9.003,5.838,-3.165
