game_pk,game_date,matchup,side,pitcher,throws,opp_team,n_opp,n_LHB,n_RHB,n_SW,n_platoon_adv,n_low_sample,pit_min_split_bf,pit_low_sample,reliable,opp_OPS_raw,opp_OPS_vs_hand,pit_OPS_raw,pit_OPS_allowed,mx_OPS,edge_OPS
823440,2026-07-16,New York Mets @ Philadelphia Phillies,away,Christian Scott,R,Philadelphia Phillies,9,6,3,0,6,0,89,False,True,0.763,0.759,0.685,0.69,0.715,-0.006
823440,2026-07-16,New York Mets @ Philadelphia Phillies,home,Aaron Nola,R,New York Mets,9,5,2,2,7,0,174,False,True,0.751,0.748,0.839,0.827,0.842,0.121
