game_pk,game_date,matchup,side,pitcher,throws,opp_team,n_opp,n_LHB,n_RHB,n_SW,n_platoon_adv,n_low_sample,pit_min_split_bf,pit_low_sample,reliable,opp_OPS_raw,opp_OPS_vs_hand,pit_OPS_raw,pit_OPS_allowed,mx_OPS,edge_OPS,model_tag,model_metric,snapshot_utc,lineup_status_away,lineup_status_home,lineup_posted_away,lineup_posted_home,lineup_savant_backfill_away,lineup_savant_backfill_home
822860,2026-08-19,Washington Nationals @ Texas Rangers,away,Cade Cavalli,R,Texas Rangers,9,6,3,0,6,0,237,False,True,0.705452855245684,0.7192014556322496,0.6990026560424967,0.7034423595166635,0.6936025922236887,-0.025887500862342927,xw+plat_consol_v12,xwOBA,2026-08-20T00:02:26.143818+00:00,posted,posted,9,9,0,0
822860,2026-08-19,Washington Nationals @ Texas Rangers,home,Kumar Rocker,R,Washington Nationals,9,5,2,2,7,1,230,False,True,0.7893155378486056,0.750180293169823,0.8077795484727756,0.7878673294890115,0.8041826119670481,0.08469251888101648,xw+plat_consol_v12,xwOBA,2026-08-20T00:02:26.143818+00:00,posted,posted,9,9,0,0
822937,2026-08-19,Toronto Blue Jays @ Tampa Bay Rays,away,Max Scherzer,R,Tampa Bay Rays,9,5,3,1,6,0,64,False,True,0.783635059760956,0.7781197187352311,0.8439166002656043,0.8170142964216335,0.8703121191373672,0.15082202605133554,xw+plat_consol_v12,xwOBA,2026-08-20T00:02:26.143818+00:00,posted,posted,9,9,0,0
822937,2026-08-19,Toronto Blue Jays @ Tampa Bay Rays,home,Drew Rasmussen,R,Toronto Blue Jays,9,5,3,1,6,1,193,False,True,0.7027338645418327,0.7146308770552565,0.5651593625498008,0.5909315588344982,0.579002996068995,-0.14048709701703666,xw+plat_consol_v12,xwOBA,2026-08-20T00:02:26.143818+00:00,posted,posted,9,9,0,0
823342,2026-08-19,Detroit Tigers @ Pittsburgh Pirates,away,Jackson Jobe,R,Pittsburgh Pirates,9,4,4,1,5,0,21,True,False,0.7510193891102258,0.7575309819765459,0.7789575033200532,0.7503323578339632,0.7848473202843325,0.06535722719830084,xw+plat_consol_v12,xwOBA,2026-08-20T00:02:26.143818+00:00,posted,posted,9,9,0,0
823342,2026-08-19,Detroit Tigers @ Pittsburgh Pirates,home,Paul Skenes,R,Detroit Tigers,9,4,5,0,4,2,233,False,True,0.8916369189907039,0.7919260960575367,0.6740982735723772,0.6747581861652026,0.7450742667504298,0.025584173664398135,xw+plat_consol_v12,xwOBA,2026-08-20T00:02:26.143818+00:00,posted,posted,9,9,0,0
823424,2026-08-19,Miami Marlins @ Philadelphia Phillies,away,Sandy Alcantara,R,Philadelphia Phillies,9,7,2,0,7,0,292,False,True,0.745517662682603,0.7641977628479543,0.6626974767596283,0.6713438105726122,0.6990217041732011,-0.020468388912830537,xw+plat_consol_v12,xwOBA,2026-08-20T00:02:26.143818+00:00,posted,posted,9,9,0,0
823424,2026-08-19,Miami Marlins @ Philadelphia Phillies,home,Aaron Nola,R,Miami Marlins,9,4,4,1,5,0,216,False,True,0.7576055776892431,0.7513219794232026,0.8450525896414343,0.8293262062418175,0.8606756175495942,0.14118552446356258,xw+plat_consol_v12,xwOBA,2026-08-20T00:02:26.143818+00:00,posted,posted,9,9,0,0
823587,2026-08-19,San Diego Padres @ New York Mets,away,Michael King,R,New York Mets,9,4,4,1,5,1,235,False,True,0.6494108897742363,0.7172641898856351,0.6532895086321381,0.6606429086933763,0.6540937384597983,-0.06539635462623328,xw+plat_consol_v12,xwOBA,2026-08-20T00:02:26.143818+00:00,posted,posted,9,9,0,0
823587,2026-08-19,San Diego Padres @ New York Mets,home,Robert Stock,R,San Diego Padres,9,2,6,1,3,0,29,True,False,0.6982804780876495,0.7108380838923278,0.8243683930942896,0.738743382391103,0.7374935503610173,0.018003457274985646,xw+plat_consol_v12,xwOBA,2026-08-20T00:02:26.143818+00:00,posted,posted,9,9,0,0
823664,2026-08-19,Atlanta Braves @ Minnesota Twins,away,AJ Smith-Shawver,R,Minnesota Twins,9,2,5,2,4,0,16,True,False,0.7808948207171315,0.7698639358706952,0.7367330677290838,0.7028944348465359,0.7546445909180722,0.03515449783204061,xw+plat_consol_v12,xwOBA,2026-08-20T00:02:26.143818+00:00,posted,posted,9,9,0,0
823664,2026-08-19,Atlanta Braves @ Minnesota Twins,home,Taj Bradley,R,Atlanta Braves,9,5,3,1,6,0,242,False,True,0.7656116865869854,0.7642643424494945,0.6827250996015937,0.6888643261048286,0.7220819718948833,0.0025918788088516997,xw+plat_consol_v12,xwOBA,2026-08-20T00:02:26.143818+00:00,posted,posted,9,9,0,0
823748,2026-08-19,Seattle Mariners @ Milwaukee Brewers,away,Logan Gilbert,R,Milwaukee Brewers,9,3,5,1,4,0,243,False,True,0.7779583001328021,0.7672040289759422,0.6524913678618859,0.6553462726301407,0.6990355068023553,-0.020454586283676357,xw+plat_consol_v12,xwOBA,2026-08-20T00:02:26.143818+00:00,posted,posted,9,9,0,0
823748,2026-08-19,Seattle Mariners @ Milwaukee Brewers,home,Dustin May,R,Seattle Mariners,9,4,3,2,6,1,199,False,True,0.7811285524568393,0.7477457756821525,0.6832430278884463,0.7032430292504451,0.7209084328826192,0.0014183397965875644,xw+plat_consol_v12,xwOBA,2026-08-20T00:02:26.143818+00:00,posted,posted,9,9,0,0
824076,2026-08-19,Athletics @ Kansas City Royals,away,Jeffrey Springs,L,Kansas City Royals,9,4,5,0,5,0,137,False,True,0.7045423638778221,0.70614745688416,0.8641155378486055,0.8359632973290818,0.8370554677644225,0.1175653746783909,xw+plat_consol_v12,xwOBA,2026-08-20T00:02:26.143818+00:00,posted,posted,9,9,0,0
824076,2026-08-19,Athletics @ Kansas City Royals,home,Seth Lugo,R,Athletics,9,4,4,1,5,0,212,False,True,0.6878682602921647,0.6989847243540728,0.781253652058433,0.7782063105167242,0.7520395541426039,0.032549461056572304,xw+plat_consol_v12,xwOBA,2026-08-20T00:02:26.143818+00:00,posted,posted,9,9,0,0
824155,2026-08-19,Los Angeles Angels @ Houston Astros,away,Walbert Ureña,R,Houston Astros,9,3,6,0,3,0,212,False,True,0.7743795484727756,0.7696944041751137,0.5753333333333334,0.5994615505249928,0.6478304380819967,-0.07165965500403493,xw+plat_consol_v12,xwOBA,2026-08-20T00:02:26.143818+00:00,posted,posted,9,9,0,0
824155,2026-08-19,Los Angeles Angels @ Houston Astros,home,Ethan Pecko,R,Los Angeles Angels,9,4,5,0,4,0,0,True,False,0.6978640106241699,0.7030034092062712,,0.7187417632090197,0.7030034092062712,-0.016486683879760378,xw+plat_consol_v12,xwOBA,2026-08-20T00:02:26.143818+00:00,posted,posted,9,9,0,0
