game_pk,game_date,matchup,side,pitcher,throws,opp_team,n_opp,n_LHB,n_RHB,n_SW,n_platoon_adv,n_low_sample,pit_min_split_bf,pit_low_sample,reliable,opp_OPS_raw,opp_OPS_vs_hand,pit_OPS_raw,pit_OPS_allowed,mx_OPS,edge_OPS,model_tag,model_metric,snapshot_utc,lineup_status_away,lineup_status_home,lineup_posted_away,lineup_posted_home,lineup_savant_backfill_away,lineup_savant_backfill_home,selection_rule_tag,hybrid_action,hybrid_selection,pregame_market_utc,hybrid_price_source,pregame_away_ml,pregame_home_ml,pregame_p_home,hybrid_p,hybrid_ml
822840,2026-09-22,New York Mets @ Texas Rangers,away,Sean Manaea,L,Texas Rangers,9,3,6,0,6,0,187,False,True,0.808739973439575,0.7793865071373945,0.7886666666666667,0.7845649905285285,0.8599905520095127,0.14082330130165466,xw+starter_blend_v13,xwOBA,2026-09-23T04:59:03.788352+00:00,posted,posted,9,9,0,0,lean,,,2026-09-23T04:59:03.788352+00:00,saved_pregame,105.0,-126.0,0.533347098905637,,
822840,2026-09-22,New York Mets @ Texas Rangers,home,MacKenzie Gore,L,New York Mets,9,4,4,1,5,0,188,False,True,0.6926998671978752,0.7020119389824347,0.724796015936255,0.7119569003380803,0.7081627518588217,-0.011004498849036315,xw+starter_blend_v13,xwOBA,2026-09-23T04:59:03.788352+00:00,posted,posted,9,9,0,0,lean,,,2026-09-23T04:59:03.788352+00:00,saved_pregame,105.0,-126.0,0.533347098905637,,
823089,2026-09-22,Houston Astros @ Seattle Mariners,away,Cristian Javier,R,Seattle Mariners,9,5,2,2,7,0,136,False,True,0.7502172642762285,0.7361088745300249,0.7369678618857902,0.753248488604395,0.758358398518123,0.039191147810265003,xw+starter_blend_v13,xwOBA,2026-09-23T04:59:03.788352+00:00,posted,posted,9,9,0,0,lean,,,2026-09-23T04:59:03.788352+00:00,saved_pregame,109.0,-132.0,0.5431991809088762,,
823089,2026-09-22,Houston Astros @ Seattle Mariners,home,Logan Gilbert,R,Houston Astros,9,2,7,0,2,0,332,False,True,0.7646191235059763,0.7613676467160646,0.7317447543160691,0.7150611740910056,0.7666267978319827,0.0474595471241247,xw+starter_blend_v13,xwOBA,2026-09-23T04:59:03.788352+00:00,posted,posted,9,9,0,0,lean,,,2026-09-23T04:59:03.788352+00:00,saved_pregame,109.0,-132.0,0.5431991809088762,,
823166,2026-09-22,Minnesota Twins @ San Francisco Giants,away,Taj Bradley,R,San Francisco Giants,9,5,4,0,5,1,308,False,True,0.6283073041168659,0.6783379291633377,0.6576677290836653,0.6628270239758963,0.622323518750136,-0.096843731957722,xw+starter_blend_v13,xwOBA,2026-09-23T04:59:03.788352+00:00,posted,posted,9,9,0,1,lean,,,2026-09-23T04:59:03.788352+00:00,saved_pregame,-144.0,119.0,0.4362128146453089,,
823166,2026-09-22,Minnesota Twins @ San Francisco Giants,home,Anthony Molina,R,Minnesota Twins,9,3,3,3,6,1,58,False,True,0.7317195219123507,0.7306598577555928,0.6335049136786189,0.7069015101957253,0.7093225843381136,-0.00984466636974446,xw+starter_blend_v13,xwOBA,2026-09-23T04:59:03.788352+00:00,posted,posted,9,9,0,1,lean,,,2026-09-23T04:59:03.788352+00:00,saved_pregame,-144.0,119.0,0.4362128146453089,,
823328,2026-09-22,St. Louis Cardinals @ Pittsburgh Pirates,away,Andre Pallante,R,Pittsburgh Pirates,9,4,3,2,6,1,284,False,True,0.7636754316069057,0.7737716575648338,0.6718772908366534,0.6778782588237774,0.7207515853827938,0.0015843346749357945,xw+starter_blend_v13,xwOBA,2026-09-23T04:59:03.788352+00:00,posted,posted,9,9,0,0,lean,,,2026-09-23T04:59:03.788352+00:00,saved_pregame,140.0,-169.0,0.6012451823302698,,
823328,2026-09-22,St. Louis Cardinals @ Pittsburgh Pirates,home,Jared Jones,R,St. Louis Cardinals,9,4,4,1,5,0,166,False,True,0.7349492695883135,0.731496760664252,0.649652855245684,0.6640819570145206,0.6720797094284403,-0.04708754127941772,xw+starter_blend_v13,xwOBA,2026-09-23T04:59:03.788352+00:00,posted,posted,9,9,0,0,lean,,,2026-09-23T04:59:03.788352+00:00,saved_pregame,140.0,-169.0,0.6012451823302698,,
823412,2026-09-22,Milwaukee Brewers @ Philadelphia Phillies,away,Dustin May,R,Philadelphia Phillies,9,6,3,0,6,0,245,False,True,0.7551590969455512,0.7522624890973667,0.7183333333333335,0.7358550547688372,0.7611968448496855,0.0420295941418275,xw+starter_blend_v13,xwOBA,2026-09-23T04:59:03.788352+00:00,posted,posted,9,9,0,0,lean,,,2026-09-23T04:59:03.788352+00:00,saved_pregame,134.0,-162.0,0.5913146565171273,,
823412,2026-09-22,Milwaukee Brewers @ Philadelphia Phillies,home,Zack Wheeler,R,Milwaukee Brewers,9,5,3,1,6,0,256,False,True,0.771784860557769,0.7687502159629381,0.6376231075697212,0.6470383807959159,0.683099252154261,-0.03606799855359699,xw+starter_blend_v13,xwOBA,2026-09-23T04:59:03.788352+00:00,posted,posted,9,9,0,0,lean,,,2026-09-23T04:59:03.788352+00:00,saved_pregame,134.0,-162.0,0.5913146565171273,,
