game_pk,game_date,matchup,side,pitcher,throws,opp_team,n_opp,n_LHB,n_RHB,n_SW,n_platoon_adv,n_low_sample,pit_min_split_bf,pit_low_sample,reliable,opp_OPS_raw,opp_OPS_vs_hand,pit_OPS_raw,pit_OPS_allowed,mx_OPS,edge_OPS,model_tag,model_metric,snapshot_utc,lineup_status_away,lineup_status_home,lineup_posted_away,lineup_posted_home,lineup_savant_backfill_away,lineup_savant_backfill_home
822777,2026-08-14,New York Yankees @ Toronto Blue Jays,away,Gerrit Cole,R,Toronto Blue Jays,9,4,5,0,4,2,127,False,True,0.6650733067729084,0.704173603583802,0.6638980079681275,0.6705559979879279,0.657520774823758,-0.06170731626529358,woba+plat_consol_v5,wOBA,2026-08-15T01:43:46.102610+00:00,posted,posted,9,9,0,0
822777,2026-08-14,New York Yankees @ Toronto Blue Jays,home,Shane Bieber,R,New York Yankees,9,7,2,0,7,0,96,False,True,0.7392942895086321,0.7409928696390572,0.8036563081009297,0.7958818152050298,0.8018820980762568,0.08265400698720515,woba+plat_consol_v5,wOBA,2026-08-15T01:43:46.102610+00:00,posted,posted,9,9,0,0
822942,2026-08-14,Baltimore Orioles @ Tampa Bay Rays,away,Chris Bassitt,R,Tampa Bay Rays,9,5,4,0,5,0,104,False,True,0.7960507304116867,0.7881848904278991,0.8213240371845949,0.8013615023502458,0.8707439166428861,0.15151582555383447,woba+plat_consol_v5,wOBA,2026-08-15T01:43:46.102610+00:00,posted,posted,9,9,0,0
822942,2026-08-14,Baltimore Orioles @ Tampa Bay Rays,home,Steven Matz,L,Baltimore Orioles,9,3,5,1,6,1,86,False,True,0.7588926958831342,0.7214616076462997,0.7476666666666666,0.7394014871877594,0.7524647169961229,0.03323662590707133,woba+plat_consol_v5,wOBA,2026-08-15T01:43:46.102610+00:00,posted,posted,9,9,0,0
823185,2026-08-14,Colorado Rockies @ San Francisco Giants,away,Kyle Freeland,L,San Francisco Giants,9,3,6,0,6,5,137,False,False,0.4520555112881806,0.6761973570992738,0.8612239043824702,0.8514323380780158,0.8110016322744459,0.09177354118539427,woba+plat_consol_v5,wOBA,2026-08-15T01:43:46.102610+00:00,posted,posted,9,9,0,0
823185,2026-08-14,Colorado Rockies @ San Francisco Giants,home,Landen Roupp,R,Colorado Rockies,9,6,2,1,7,1,221,False,True,0.8660993359893759,0.7704251415729069,0.6541235059760957,0.668896160716215,0.6996722507424205,-0.01955584034663116,woba+plat_consol_v5,wOBA,2026-08-15T01:43:46.102610+00:00,posted,posted,9,9,0,0
823346,2026-08-14,Boston Red Sox @ Pittsburgh Pirates,away,Jake Bennett,L,Pittsburgh Pirates,9,2,4,3,7,4,80,False,True,0.7693120849933599,0.7528548232281125,0.5967569721115538,0.6301754452420938,0.6633845814147546,-0.055843509674296965,woba+plat_consol_v5,wOBA,2026-08-15T01:43:46.102610+00:00,posted,posted,9,9,0,0
823346,2026-08-14,Boston Red Sox @ Pittsburgh Pirates,home,Bubba Chandler,R,Boston Red Sox,9,3,4,2,5,0,236,False,True,0.7313598937583001,0.7353376700637022,0.6845298804780876,0.688761301845068,0.6978159925683224,-0.021412098520729228,woba+plat_consol_v5,wOBA,2026-08-15T01:43:46.102610+00:00,posted,posted,9,9,0,0
823591,2026-08-14,Washington Nationals @ New York Mets,away,Andrew Alvarez,L,New York Mets,9,3,5,1,6,0,82,False,True,0.7140313413014608,0.7129113110934227,0.6878302788844622,0.6764778851742096,0.6798690595109685,-0.03935903157808307,woba+plat_consol_v5,wOBA,2026-08-15T01:43:46.102610+00:00,posted,posted,9,9,0,0
823591,2026-08-14,Washington Nationals @ New York Mets,home,Robert Stock,R,Washington Nationals,9,5,2,2,7,1,13,True,False,0.7494252324037185,0.7251101929761745,1.038534926958831,0.7955451725042421,0.7869473169777339,0.06771922588868229,woba+plat_consol_v5,wOBA,2026-08-15T01:43:46.102610+00:00,posted,posted,9,9,0,0
823913,2026-08-14,Milwaukee Brewers @ Los Angeles Dodgers,away,Robert Gasser,L,Los Angeles Dodgers,9,4,4,1,5,2,83,False,True,0.7444584329349271,0.7475174765785636,0.7294231075697212,0.7324623507605618,0.7764969347726007,0.05726884368354912,woba+plat_consol_v5,wOBA,2026-08-15T01:43:46.102610+00:00,posted,posted,9,9,0,0
823913,2026-08-14,Milwaukee Brewers @ Los Angeles Dodgers,home,Yoshinobu Yamamoto,R,Milwaukee Brewers,9,4,4,1,5,0,257,False,True,0.7384350597609562,0.7400138835919863,0.5478942895086321,0.5699429306407015,0.5834383465848221,-0.13578974450422954,woba+plat_consol_v5,wOBA,2026-08-15T01:43:46.102610+00:00,posted,posted,9,9,0,0
823993,2026-08-14,Kansas City Royals @ Los Angeles Angels,away,Seth Lugo,R,Los Angeles Angels,9,4,4,1,5,0,203,False,True,0.701067994687915,0.7088194153997199,0.777767330677291,0.77524317409585,0.7593431511892413,0.040115060100189726,woba+plat_consol_v5,wOBA,2026-08-15T01:43:46.102610+00:00,posted,posted,9,9,0,0
823993,2026-08-14,Kansas City Royals @ Los Angeles Angels,home,Grayson Rodriguez,R,Kansas City Royals,9,6,2,1,7,0,116,False,True,0.7436661354581673,0.7380501474437079,0.9203147410358566,0.8645807539575168,0.869111324346443,0.1498832332573914,woba+plat_consol_v5,wOBA,2026-08-15T01:43:46.102610+00:00,posted,posted,9,9,0,0
824159,2026-08-14,Seattle Mariners @ Houston Astros,away,George Kirby,R,Houston Astros,9,3,6,0,3,0,256,False,True,0.77974395750332,0.7719426028324872,0.7360151394422311,0.73798567721102,0.7987001987053363,0.07947210761628465,woba+plat_consol_v5,wOBA,2026-08-15T01:43:46.102610+00:00,posted,posted,9,9,1,0
824159,2026-08-14,Seattle Mariners @ Houston Astros,home,Peter Lambert,R,Seattle Mariners,9,4,3,2,6,1,221,False,True,0.7327397462378283,0.7318687040381795,0.583011155378486,0.6158165220153283,0.6195238894623458,-0.09970420162670579,woba+plat_consol_v5,wOBA,2026-08-15T01:43:46.102610+00:00,posted,posted,9,9,1,0
824237,2026-08-14,Chicago White Sox @ Detroit Tigers,away,Sean Newcomb,L,Detroit Tigers,9,4,5,0,5,3,116,False,True,0.7103195219123507,0.7176065003531163,0.6093054448871181,0.6271058525035592,0.6375319194409166,-0.08169617164813503,woba+plat_consol_v5,wOBA,2026-08-15T01:43:46.102610+00:00,posted,posted,9,9,0,0
