season,player_id,player_name,role,pa,woba
2025,596142,"Sánchez, Gary",BAT,101.0,0.311
2025,596146,"Kepler, Max",BAT,474.0,0.3
2025,600869,"Candelario, Jeimer",BAT,91.0,0.189
2025,602104,"Urías, Ramón",BAT,391.0,0.292
2025,605113,"Ahmed, Nick",BAT,10.0,0.069
2025,605131,"Barnes, Austin",BAT,44.0,0.227
2025,605137,"Bell, Josh",BAT,533.0,0.324
2025,605141,"Betts, Mookie",BAT,663.0,0.318
2025,605170,"Caratini, Victor",BAT,386.0,0.318
2025,605204,"Davis, J.D.",BAT,9.0,0.098
2025,605244,"Garcia, Aramis",BAT,4.0,0.0
2025,605353,"Machín, Vimael",BAT,12.0,0.227
2025,605361,"Martini, Nick",BAT,111.0,0.259
2025,606115,"Arcia, Orlando",BAT,214.0,0.233
2025,606192,"Hernández, Teoscar",BAT,546.0,0.315
2025,606466,"Marte, Ketel",BAT,556.0,0.381
2025,606992,"Haase, Eric",BAT,77.0,0.286
2025,607043,"Nimmo, Brandon",BAT,652.0,0.329
2025,607067,"Rea, Colin",BAT,1.0,0.0
2025,607208,"Turner, Trea",BAT,639.0,0.352
2025,607680,"Pillar, Kevin",BAT,43.0,0.202
2025,607732,"Stallings, Jacob",BAT,129.0,0.171
2025,608070,"Ramírez, José",BAT,673.0,0.359
2025,608324,"Bregman, Alex",BAT,495.0,0.356
2025,608348,"Kelly, Carson",BAT,421.0,0.332
2025,608369,"Seager, Corey",BAT,445.0,0.365
2025,608385,"Winker, Jesse",BAT,81.0,0.301
2025,608671,"Jankowski, Travis",BAT,50.0,0.256
2025,608701,"Refsnyder, Rob",BAT,209.0,0.359
2025,609280,"Andujar, Miguel",BAT,341.0,0.354
2025,620443,"Torrens, Luis",BAT,283.0,0.278
2025,621020,"Swanson, Dansby",BAT,645.0,0.31
2025,621028,"Newman, Kevin",BAT,116.0,0.209
2025,621035,"Taylor, Chris",BAT,125.0,0.25
2025,621043,"Correa, Carlos",BAT,584.0,0.322
2025,621438,"Taylor, Tyrone",BAT,341.0,0.264
2025,621439,"Buxton, Byron",BAT,542.0,0.367
2025,621493,"Ward, Taylor",BAT,663.0,0.339
2025,621512,"Nido, Tomás",BAT,37.0,0.314
2025,621566,"Olson, Matt",BAT,724.0,0.366
2025,622268,"Walton, Donovan",BAT,9.0,0.11
2025,622534,"Margot, Manuel",BAT,20.0,0.265
2025,622569,"Reyes, Pablo",BAT,34.0,0.214
2025,622761,"Mateo, Jorge",BAT,83.0,0.214
2025,623168,"Heineman, Tyler",BAT,174.0,0.341
2025,623993,"Santander, Anthony",BAT,221.0,0.255
2025,624413,"Alonso, Pete",BAT,709.0,0.368
2025,624415,"Biggio, Cavan",BAT,83.0,0.257
2025,624424,"Conforto, Michael",BAT,486.0,0.287
2025,624428,"Frazier, Adam",BAT,459.0,0.3
2025,624431,"Trevino, Jose",BAT,302.0,0.271
2025,624512,"McGuire, Reese",BAT,140.0,0.29
2025,624513,"Nuñez, Dom",BAT,7.0,0.252
2025,624585,"Soler, Jorge",BAT,315.0,0.298
2025,624641,"Sosa, Edmundo",BAT,261.0,0.332
2025,628451,"Ibáñez, Andy",BAT,193.0,0.289
2025,630105,"Cronenworth, Jake",BAT,515.0,0.333
2025,640459,"Navarreto, Brian",BAT,15.0,0.362
2025,640492,"Azócar, José",BAT,21.0,0.276
2025,640902,"Pereda, Jhonny",BAT,78.0,0.295
2025,641302,"Alexander, Tyler",BAT,1.0,0.0
2025,641313,"Anderson, Tim",BAT,90.0,0.229
2025,641343,"Bauers, Jake",BAT,218.0,0.333
2025,641355,"Bellinger, Cody",BAT,656.0,0.347
2025,641487,"Crawford, J.P.",BAT,654.0,0.322
2025,641555,"Escarra, J.C.",BAT,98.0,0.28
2025,641584,"Fraley, Jake",BAT,217.0,0.316
2025,641598,"Garver, Mitch",BAT,290.0,0.284
2025,641645,"Guillorme, Luis",BAT,21.0,0.159
2025,641658,"Hampson, Garrett",BAT,91.0,0.205
2025,641680,"Heim, Jonah",BAT,433.0,0.266
2025,641856,"McKinney, Billy",BAT,21.0,0.219
2025,641857,"McMahon, Ryan",BAT,586.0,0.306
2025,641933,"O'Neill, Tyler",BAT,209.0,0.297
2025,641943,"Palacios, Joshua",BAT,145.0,0.271
2025,642020,"Robinson, Chuckie",BAT,2.0,0.0
2025,642086,"Smith, Dominic",BAT,225.0,0.325
2025,642133,"Tellez, Rowdy",BAT,312.0,0.307
2025,642136,"Thaiss, Matt",BAT,190.0,0.298
2025,642180,"Wade, Tyler",BAT,127.0,0.262
2025,642201,"White, Eli",BAT,271.0,0.29
2025,642215,"Wilson, Weston",BAT,125.0,0.288
2025,642350,"Siri, Jose",BAT,36.0,0.146
2025,642708,"Rosario, Amed",BAT,191.0,0.321
2025,642715,"Adames, Willy",BAT,686.0,0.321
2025,642727,"Alcántara, Sergio",BAT,4.0,0.0
2025,642731,"Estrada, Thairo",BAT,165.0,0.284
2025,642851,"Wynns, Austin",BAT,110.0,0.365
2025,643217,"Benintendi, Andrew",BAT,470.0,0.317
2025,643289,"Dubón, Mauricio",BAT,398.0,0.283
2025,643376,"Jansen, Danny",BAT,337.0,0.318
2025,643396,"Kiner-Falefa, Isiah",BAT,459.0,0.279
2025,643446,"McNeil, Jeff",BAT,462.0,0.324
2025,643565,"Tauchman, Mike",BAT,385.0,0.335
2025,644433,"Tromp, Chadwick",BAT,22.0,0.221
2025,645277,"Albies, Ozzie",BAT,667.0,0.295
2025,645302,"Robles, Victor",BAT,114.0,0.268
2025,645305,"Sánchez, Ali",BAT,23.0,0.224
2025,645444,"Herrera, Jose",BAT,204.0,0.251
2025,646240,"Devers, Rafael",BAT,729.0,0.365
2025,647304,"Naylor, Josh",BAT,604.0,0.351
2025,647351,"Toro, Abraham",BAT,284.0,0.286
2025,649966,"Urías, Luis",BAT,330.0,0.293
2025,650333,"Arraez, Luis",BAT,675.0,0.313
2025,650402,"Torres, Gleyber",BAT,628.0,0.332
2025,650489,"Castro, Willi",BAT,454.0,0.302
2025,650490,"Díaz, Yandy",BAT,651.0,0.364
2025,650559,"De La Cruz, Bryan",BAT,50.0,0.208
2025,650859,"Rengifo, Luis",BAT,541.0,0.275
2025,650968,"Pozo, Yohel",BAT,168.0,0.275
2025,655316,"Monasterio, Andruw",BAT,135.0,0.328
2025,656180,"Adams, Riley",BAT,286.0,0.25
2025,656185,"Allen, Greg",BAT,14.0,0.0
2025,656248,"Bouchard, Sean",BAT,73.0,0.225
2025,656305,"Chapman, Matt",BAT,535.0,0.336
2025,656413,"Fairchild, Stuart",BAT,55.0,0.266
2025,656484,"Gray, Tristan",BAT,86.0,0.298
2025,656537,"Hill, Derek",BAT,149.0,0.272
2025,656541,"Hilliard, Sam",BAT,61.0,0.326
2025,656555,"Hoskins, Rhys",BAT,328.0,0.324
2025,656577,"Jackson, Alex",BAT,100.0,0.327
2025,656582,"Joe, Connor",BAT,80.0,0.231
2025,656716,"McKinstry, Zach",BAT,511.0,0.333
2025,656775,"Mullins, Cedric",BAT,498.0,0.302
2025,656811,"O'Hearn, Ryan",BAT,544.0,0.349
2025,656896,"Rivera, Emmanuel",BAT,127.0,0.258
2025,656941,"Schwarber, Kyle",BAT,724.0,0.391
2025,656976,"Smith, Pavin",BAT,288.0,0.348
2025,657041,"Thomas, Lane",BAT,142.0,0.235
2025,657077,"Verdugo, Alex",BAT,213.0,0.264
2025,657136,"Wong, Connor",BAT,188.0,0.23
2025,657557,"DeJong, Paul",BAT,208.0,0.278
2025,657656,"Laureano, Ramón",BAT,488.0,0.364
2025,657757,"Sheets, Gavin",BAT,545.0,0.323
2025,660162,"Moncada, Yoán",BAT,289.0,0.339
2025,660271,"Ohtani, Shohei",BAT,727.0,0.418
2025,660644,"Bruján, Vidal",BAT,95.0,0.275
2025,660670,"Acuña Jr., Ronald",BAT,412.0,0.403
2025,660688,"Ruiz, Keibert",BAT,267.0,0.262
2025,660757,"Gonzalez, Oscar",BAT,61.0,0.217
2025,660821,"Sánchez, Jesús",BAT,497.0,0.304
2025,660844,"Rivas, Leo",BAT,111.0,0.333
2025,661388,"Contreras, William",BAT,659.0,0.332
2025,662139,"Varsho, Daulton",BAT,271.0,0.345
2025,663330,"Jones, Jahmai",BAT,150.0,0.399
2025,663368,"Perkins, Blake",BAT,171.0,0.287
2025,663457,"Nootbaar, Lars",BAT,583.0,0.304
2025,663536,"English, Tristin",BAT,23.0,0.123
2025,663538,"Hoerner, Nico",BAT,649.0,0.324
2025,663584,"Senger, Hayden",BAT,78.0,0.19
2025,663586,"Riley, Austin",BAT,447.0,0.318
2025,663604,"Lockridge, Brandon",BAT,148.0,0.254
2025,663609,"Baker, Luken",BAT,41.0,0.317
2025,663616,"Larnach, Trevor",BAT,567.0,0.317
2025,663624,"Mountcastle, Ryan",BAT,357.0,0.284
2025,663647,"Hayes, Ke'Bryan",BAT,570.0,0.266
2025,663656,"Tucker, Kyle",BAT,597.0,0.363
2025,663662,"Cameron, Daz",BAT,42.0,0.221
2025,663697,"India, Jonathan",BAT,567.0,0.301
2025,663698,"Bart, Joey",BAT,332.0,0.317
2025,663728,"Raleigh, Cal",BAT,705.0,0.392
2025,663731,"Kaiser, Connor",BAT,19.0,0.149
2025,663743,"Fortes, Nick",BAT,242.0,0.286
2025,663757,"Grisham, Trent",BAT,581.0,0.353
2025,663796,"Montes, Coco",BAT,10.0,0.176
2025,663837,"Vierling, Matt",BAT,100.0,0.278
2025,663853,"Gonzalez, Romy",BAT,341.0,0.352
2025,663886,"Stephenson, Tyler",BAT,342.0,0.319
2025,663897,"Williams, Luke",BAT,34.0,0.167
2025,663898,"Rodgers, Brendan",BAT,128.0,0.246
2025,663967,"Salazar, César",BAT,16.0,0.297
2025,663968,"Mangum, Jake",BAT,428.0,0.307
2025,663993,"Lowe, Nathaniel",BAT,609.0,0.301
2025,664023,"Happ, Ian",BAT,663.0,0.333
2025,664034,"France, Ty",BAT,490.0,0.302
2025,664040,"Lowe, Brandon",BAT,553.0,0.334
2025,664056,"Bader, Harrison",BAT,501.0,0.346
2025,664059,"Haggerty, Sam",BAT,182.0,0.307
2025,664068,"Kingery, Scott",BAT,29.0,0.182
2025,664238,"Moore, Dylan",BAT,243.0,0.28
2025,664702,"Straw, Myles",BAT,299.0,0.299
2025,664728,"Isbel, Kyle",BAT,409.0,0.287
2025,664761,"Bohm, Alec",BAT,504.0,0.322
2025,664770,"Lukes, Nathan",BAT,438.0,0.317
2025,664774,"Wade Jr., LaMonte",BAT,242.0,0.241
2025,664913,"Brown, Seth",BAT,76.0,0.265
2025,664954,"Sullivan, Brett",BAT,9.0,0.255
2025,664983,"McCarthy, Jake",BAT,222.0,0.256
2025,665019,"Clemens, Kody",BAT,386.0,0.307
2025,665052,"Conine, Griffin",BAT,86.0,0.318
2025,665155,"Maton, Nick",BAT,63.0,0.273
2025,665161,"Peña, Jeremy",BAT,543.0,0.363
2025,665487,"Tatis Jr., Fernando",BAT,691.0,0.353
2025,665489,"Guerrero Jr., Vladimir",BAT,680.0,0.366
2025,665561,"Marchán, Rafael",BAT,118.0,0.264
2025,665742,"Soto, Juan",BAT,715.0,0.39
2025,665750,"Taveras, Leody",BAT,180.0,0.23
2025,665804,"Amaya, Miguel",BAT,103.0,0.346
2025,665828,"Cabrera, Oswaldo",BAT,122.0,0.286
2025,665833,"Cruz, Oneil",BAT,544.0,0.295
2025,665839,"Valdez, Enmanuel",BAT,102.0,0.29
2025,665861,"Rivero, Sebastián",BAT,34.0,0.198
2025,665862,"Chisholm Jr., Jazz",BAT,531.0,0.349
2025,665877,"Fermín, José",BAT,70.0,0.352
2025,665923,"Ruiz, Esteury",BAT,23.0,0.264
2025,665926,"Giménez, Andrés",BAT,369.0,0.269
2025,665953,"Chaparro, Andrés",BAT,73.0,0.228
2025,665966,"Narváez, Carlos",BAT,446.0,0.315
2025,666018,"Aranda, Jonathan",BAT,422.0,0.381
2025,666023,"Fermin, Freddy",BAT,348.0,0.28
2025,666126,"Cortes, Carlos",BAT,99.0,0.363
2025,666134,"Jones, Nolan",BAT,403.0,0.27
2025,666139,"Lowe, Josh",BAT,435.0,0.284
2025,666149,"Fitzgerald, Tyler",BAT,243.0,0.269
2025,666150,"Fletcher, Dominic",BAT,34.0,0.311
2025,666152,"Hamilton, David",BAT,194.0,0.26
2025,666158,"Lux, Gavin",BAT,503.0,0.322
2025,666160,"Moniak, Mickey",BAT,461.0,0.348
2025,666163,"Rortvedt, Ben",BAT,128.0,0.211
2025,666165,"Sabol, Blake",BAT,18.0,0.157
2025,666176,"Adell, Jo",BAT,573.0,0.333
2025,666181,"Benson, Will",BAT,253.0,0.298
2025,666182,"Bichette, Bo",BAT,628.0,0.361
2025,666185,"Carlson, Dylan",BAT,241.0,0.273
2025,666198,"Kieboom, Carter",BAT,8.0,0.221
2025,666211,"Trammell, Taylor",BAT,135.0,0.282
2025,666310,"Naylor, Bo",BAT,414.0,0.289
2025,666397,"Julien, Edouard",BAT,208.0,0.286
2025,666464,"Encarnacion, Jerar",BAT,56.0,0.247
2025,666624,"Morel, Christopher",BAT,305.0,0.299
2025,666915,"Dalbec, Bobby",BAT,21.0,0.284
2025,666969,"García, Adolis",BAT,547.0,0.286
2025,666971,"Gurriel Jr., Lourdes",BAT,546.0,0.307
2025,667452,"Julks, Corey",BAT,13.0,0.26
2025,667472,"Myers, Dane",BAT,333.0,0.275
2025,667670,"Rooker, Brent",BAT,699.0,0.349
2025,667690,"Stubbs, C.J.",BAT,3.0,0.0
2025,668227,"Arozarena, Randy",BAT,709.0,0.332
2025,668670,"Rogers, Jake",BAT,142.0,0.27
2025,668709,"Bleday, JJ",BAT,344.0,0.302
2025,668715,"Steer, Spencer",BAT,568.0,0.316
2025,668723,"Vilade, Ryan",BAT,15.0,0.151
2025,668731,"Baddoo, Akil",BAT,18.0,0.157
2025,668800,"Knizner, Andrew",BAT,88.0,0.27
2025,668804,"Reynolds, Bryan",BAT,654.0,0.315
2025,668845,"Schunk, Aaron",BAT,33.0,0.177
2025,668885,"Martin, Austin",BAT,181.0,0.333
2025,668901,"Vientos, Mark",BAT,463.0,0.303
2025,668904,"Lewis, Royce",BAT,403.0,0.292
2025,668930,"Turang, Brice",BAT,659.0,0.346
2025,668939,"Rutschman, Adley",BAT,365.0,0.298
2025,668942,"Rojas, Josh",BAT,211.0,0.232
2025,668952,"Kreidler, Ryan",BAT,44.0,0.15
2025,668974,"Handley, Maverick",BAT,47.0,0.106
2025,669003,"Mitchell, Garrett",BAT,78.0,0.261
2025,669004,"Melendez, MJ",BAT,65.0,0.151
2025,669016,"Marsh, Brandon",BAT,425.0,0.339
2025,669065,"Stowers, Kyle",BAT,457.0,0.386
2025,669087,"Huff, Sam",BAT,58.0,0.261
2025,669127,"Langeliers, Shea",BAT,522.0,0.365
2025,669134,"Campusano, Luis",BAT,27.0,0.154
2025,669194,"Nelson, Ryne",BAT,1.0,0.882
2025,669200,"McCoy, Mason",BAT,26.0,0.224
2025,669208,"Bliss, Ryan",BAT,39.0,0.268
2025,669221,"Murphy, Sean",BAT,337.0,0.309
2025,669224,"Wells, Austin",BAT,448.0,0.302
2025,669234,"Malloy, Justyn-Henry",BAT,127.0,0.301
2025,669236,"Jackson, Jeremiah",BAT,183.0,0.336
2025,669242,"Edman, Tommy",BAT,377.0,0.284
2025,669256,"Solak, Nick",BAT,11.0,0.08
2025,669257,"Smith, Will",BAT,436.0,0.389
2025,669261,"Suwinski, Jack",BAT,178.0,0.25
2025,669288,"Johnson, Daniel",BAT,57.0,0.243
2025,669289,"Espinal, Santiago",BAT,328.0,0.259
2025,669304,"Miranda, Jose F",BAT,36.0,0.179
2025,669326,"Teodosio, Bryce",BAT,150.0,0.243
2025,669357,"Gorman, Nolan",BAT,402.0,0.292
2025,669364,"Edwards, Xavier",BAT,619.0,0.308
2025,669369,"Johnson, Bryce",BAT,84.0,0.359
2025,669374,"Hiura, Keston",BAT,21.0,0.289
2025,669392,"Taylor, Samad",BAT,9.0,0.11
2025,669394,"Burger, Jake",BAT,376.0,0.295
2025,669397,"Allen, Nick",BAT,416.0,0.245
2025,669398,"Workman, Gage",BAT,17.0,0.218
2025,669432,"Rogers, Trevor",BAT,2.0,0.0
2025,669450,"Hummel, Cooper",BAT,105.0,0.268
2025,669477,"Schmitt, Casey",BAT,348.0,0.307
2025,669701,"Smith, Josh",BAT,563.0,0.311
2025,669707,"Triolo, Jared",BAT,376.0,0.296
2025,669717,"Wilson, Will",BAT,91.0,0.236
2025,669720,"Hays, Austin",BAT,416.0,0.327
2025,669722,"Davidson, Logan",BAT,48.0,0.221
2025,669743,"Call, Alex",BAT,322.0,0.331
2025,669911,"Toglia, Michael",BAT,337.0,0.265
2025,670032,"Lopez, Nicky",BAT,28.0,0.13
2025,670042,"Raley, Luke",BAT,219.0,0.291
2025,670092,"Brooks, Trenton",BAT,43.0,0.199
2025,670097,"Short, Zack",BAT,56.0,0.295
2025,670156,"Mastrobuoni, Miles",BAT,175.0,0.282
2025,670223,"Mervis, Matt",BAT,134.0,0.274
2025,670224,"Misner, Kameron",BAT,217.0,0.272
2025,670231,"Rave, John",BAT,175.0,0.267
2025,670242,"Wallner, Matt",BAT,392.0,0.334
2025,670276,"Stevenson, Cal",BAT,8.0,0.221
2025,670541,"Alvarez, Yordan",BAT,199.0,0.338
2025,670623,"Paredes, Isaac",BAT,438.0,0.353
2025,670764,"Walls, Taylor",BAT,317.0,0.265
2025,670770,"Friedl, TJ",BAT,685.0,0.333
2025,671056,"Herrera, Iván",BAT,452.0,0.365
2025,671083,"Kennedy, Buddy",BAT,32.0,0.132
2025,671213,"Casas, Triston",BAT,112.0,0.256
2025,671218,"Ramos, Heliot",BAT,695.0,0.319
2025,671221,"Waters, Drew",BAT,219.0,0.268
2025,671277,"García Jr., Luis",BAT,526.0,0.3
2025,671284,"Elko, Tim",BAT,72.0,0.228
2025,671286,"Rodríguez, Johnathan",BAT,77.0,0.273
2025,671289,"Freeman, Tyler",BAT,428.0,0.319
2025,671655,"Valera, George",BAT,48.0,0.33
2025,671732,"Butler, Lawrence",BAT,630.0,0.31
2025,671739,"Harris II, Michael",BAT,641.0,0.289
2025,671976,"Peters, Tristan",BAT,12.0,0.0
2025,672012,"Black, Tyler",BAT,13.0,0.43
2025,672016,"Clarke, Denzel",BAT,159.0,0.281
2025,672275,"Bailey, Patrick",BAT,452.0,0.265
2025,672279,"Siani, Michael",BAT,19.0,0.259
2025,672284,"Kelenic, Jarred",BAT,65.0,0.236
2025,672356,"Arias, Gabriel",BAT,471.0,0.278
2025,672359,"Ornelas, Tirso",BAT,16.0,0.142
2025,672386,"Kirk, Alejandro",BAT,506.0,0.334
2025,672515,"Moreno, Gabriel",BAT,309.0,0.34
2025,672569,"Campero, Gustavo",BAT,66.0,0.277
2025,672580,"Garcia, Maikel",BAT,666.0,0.347
2025,672640,"Lopez, Otto",BAT,594.0,0.295
2025,672642,"Berroa, Steward",BAT,6.0,0.115
2025,672695,"Perdomo, Geraldo",BAT,720.0,0.37
2025,672724,"Peraza, Oswald",BAT,265.0,0.214
2025,672744,"Canario, Alexander",BAT,234.0,0.27
2025,672761,"Pérez, Wenceel",BAT,383.0,0.318
2025,672820,"Sosa, Lenyn",BAT,544.0,0.313
2025,673237,"Diaz, Yainer",BAT,567.0,0.3
2025,673357,"Robert Jr., Luis",BAT,431.0,0.289
2025,673490,"Kim, Ha-Seong",BAT,191.0,0.288
2025,673548,"Suzuki, Seiya",BAT,651.0,0.343
2025,673962,"Jung, Josh",BAT,511.0,0.298
2025,674441,"Hurtubise, Jacob",BAT,15.0,0.201
2025,675659,"Jones, Greg",BAT,2.0,0.0
2025,675915,"Bañuelos, David",BAT,2.0,0.361
2025,676044,"Seymour, Bob",BAT,83.0,0.239
2025,676059,"Westburg, Jordan",BAT,352.0,0.332
2025,676070,"Amaya, Jacob",BAT,73.0,0.12
2025,676116,"Noda, Ryan",BAT,59.0,0.211
2025,676356,"DeLuca, Jonny",BAT,59.0,0.35
2025,676391,"Clement, Ernie",BAT,588.0,0.308
2025,676439,"Feduccia, Hunter",BAT,105.0,0.226
2025,676466,"Winkler, Jack",BAT,16.0,0.267
2025,676475,"Burleson, Alec",BAT,546.0,0.346
2025,676480,"Barrero, José",BAT,31.0,0.209
2025,676551,"Hicklen, Brewer",BAT,4.0,0.614
2025,676572,"Wagaman, Eric",BAT,514.0,0.293
2025,676609,"Caballero, José",BAT,370.0,0.309
2025,676679,"Vázquez, Luis",BAT,53.0,0.201
2025,676694,"Meyers, Jake",BAT,381.0,0.323
2025,676701,"Trejo, Alan",BAT,43.0,0.181
2025,676724,"Young, Jared",BAT,47.0,0.301
2025,676801,"McCormick, Chas",BAT,116.0,0.257
2025,676812,"McCusker, Carson",BAT,30.0,0.17
2025,676914,"Schneider, Davis",BAT,227.0,0.351
2025,677008,"Kjerstad, Heston",BAT,167.0,0.248
2025,677060,"Stevens, Chad",BAT,14.0,0.136
2025,677347,"Paris, Kyren",BAT,140.0,0.283
2025,677587,"Rocchio, Brayan",BAT,383.0,0.278
2025,677588,"Tena, José",BAT,169.0,0.296
2025,677592,"Pereira, Everson",BAT,73.0,0.212
2025,677594,"Rodríguez, Julio",BAT,710.0,0.341
2025,677595,"Mauricio, Ronny",BAT,184.0,0.29
2025,677649,"Duran, Ezequiel",BAT,219.0,0.249
2025,677800,"Abreu, Wilyer",BAT,417.0,0.334
2025,677870,"Jiménez, Leo",BAT,32.0,0.139
2025,677941,"Adams, Jordyn",BAT,5.0,0.0
2025,677942,"Alexander, Blaze",BAT,266.0,0.313
2025,677943,"Banfield, Will",BAT,10.0,0.088
2025,677950,"Thomas, Alek",BAT,469.0,0.287
2025,677951,"Witt Jr., Bobby",BAT,687.0,0.36
2025,677956,"Hinds, Rece",BAT,44.0,0.177
2025,678009,"Meadows, Parker",BAT,213.0,0.277
2025,678011,"Seigler, Anthony",BAT,73.0,0.239
2025,678225,"Bae, Ji Hwan",BAT,25.0,0.174
2025,678246,"Vargas, Miguel",BAT,569.0,0.314
2025,678391,"Vivas, Jorbit",BAT,66.0,0.242
2025,678489,"Barrosa, Jorge",BAT,77.0,0.171
2025,678554,"Mead, Curtis",BAT,264.0,0.278
2025,678662,"Tovar, Ezequiel",BAT,390.0,0.301
2025,678877,"Noel, Jhonkensy",BAT,153.0,0.207
2025,678882,"Rafaela, Ceddanne",BAT,587.0,0.307
2025,678894,"Peguero, Liover",BAT,88.0,0.281
2025,679032,"Rojas, Johan",BAT,172.0,0.254
2025,679529,"Torkelson, Spencer",BAT,649.0,0.339
2025,679631,"Vavra, Terrin",BAT,1.0,0.0
2025,679822,"Foscue, Justin",BAT,9.0,0.139
2025,679845,"Loftin, Nick",BAT,188.0,0.279
2025,680118,"Blanco, Dairon",BAT,8.0,0.209
2025,680474,"Schuemann, Max",BAT,213.0,0.262
2025,680574,"McLain, Matt",BAT,577.0,0.286
2025,680577,"Keirsey Jr., DaShawn",BAT,88.0,0.142
2025,680700,"Palacios, Richie",BAT,48.0,0.369
2025,680716,"Ornelas, Jonathan",BAT,10.0,0.246
2025,680718,"Barger, Addison",BAT,502.0,0.322
2025,680728,"Del Castillo, Adrian",BAT,131.0,0.295
2025,680737,"Helman, Michael",BAT,110.0,0.319
2025,680757,"Kwan, Steven",BAT,693.0,0.31
2025,680769,"Alexander, CJ",BAT,17.0,0.156
2025,680776,"Duran, Jarren",BAT,696.0,0.335
2025,680777,"Jeffers, Ryan",BAT,464.0,0.333
2025,680779,"Davis, Henry",BAT,283.0,0.229
2025,680837,"Fitzgerald, Ryan",BAT,53.0,0.328
2025,680862,"MacIver, Willie",BAT,111.0,0.256
2025,680869,"Gelof, Zack",BAT,101.0,0.224
2025,680911,"Miller, Owen",BAT,17.0,0.228
2025,680977,"Donovan, Brendan",BAT,515.0,0.337
