game_pk,game_date,game_datetime_utc,matchup,side,pitcher,opp_team,n_opp,starter_rate_basis,starter_rate_bf,opp_xwOBA_neutral,opp_xwOBA_vs_sp,platoon_delta_sp,pit_xwOBA,opp_xwOBA,lg_xwOBA,mx_xwOBA,edge_xwOBA,starter_xwOBA,mx_xwOBA_sp,edge_xwOBA_sp,pit_xBA,opp_xBA,lg_xBA,mx_xBA,edge_xBA,pit_xSLG,opp_xSLG,lg_xSLG,mx_xSLG,edge_xSLG,pit_Hard Hit%,opp_Hard Hit%,lg_Hard Hit%,mx_Hard Hit%,edge_Hard Hit%,pit_EV,opp_EV,lg_EV,mx_EV,edge_EV,pit_LA°,opp_LA°,lg_LA°,mx_LA°,edge_LA°,pit_K%,opp_K%,lg_K%,mx_K%,edge_K%,pit_BB%,opp_BB%,lg_BB%,mx_BB%,edge_BB%,bullpen_xwOBA,expected_sp_ip,sp_share,bp_share,mx_xwOBA_bp,edge_xwOBA_bp,bullpen_pitchers,bullpen_relief_bf,sp_bf_per_ip,bp_bf_per_ip,opener,opener_reason,opener_confidence,pitching_basis,model_tag,model_metric,snapshot_utc,scheduled_start_utc,lineup_status_away,lineup_status_home,lineup_posted_away,lineup_posted_home,lineup_savant_backfill_away,lineup_savant_backfill_home
822777,2026-08-14,2026-08-14T23:15:00Z,New York Yankees @ Toronto Blue Jays,away,Gerrit Cole,Toronto Blue Jays,9,measured,329.0,0.31660472059438266,0.3155247737152326,-0.0010799468791500844,0.287644869657219,0.3155247737152326,0.31636602120491053,0.28719547269039875,-0.029170548514511785,0.28779391771757795,0.28702864618208745,-0.029337375022823076,0.239,0.24698618857901727,0.24343892127113034,0.24248258562007322,-0.0009563356510571275,0.376,0.3685606905710492,0.39633008783228185,0.3496550575119545,-0.046675030320327326,43.3,33.54225763612218,39.17678783247826,37.07245631914828,-2.1043315133299814,90.2,87.82347941567066,88.89232734153263,89.13115207413803,0.23882473260539427,20.6,12.65527224435591,14.01658030711011,19.238691937245797,5.222111630135688,26.4,19.448871181938912,22.099220643133144,23.233860030386676,1.1346393872535323,5.2,7.247277556440902,8.931771708836349,4.219302118549387,-4.712469590286962,0.28733052281768806,6.1190476190476195,0.6783562779945936,0.32164372200540636,0.28754731481106355,-0.028818706393846982,7.0,1356.631417624521,4.073076923076923,4.1019238680696075,False,,,starter_bullpen_sequential,woba+plat_consol_v5,wOBA,2026-08-15T01:43:46.102610+00:00,2026-08-14T23:15:00Z,posted,posted,9,9,0,0
822777,2026-08-14,2026-08-14T23:15:00Z,New York Yankees @ Toronto Blue Jays,home,Shane Bieber,New York Yankees,9,measured,195.0,0.32230179422496064,0.32501122317582387,0.002709428950863235,0.3063373893151968,0.32501122317582387,0.31636602120491053,0.31367051077409386,-0.002695510430816672,0.3272809711769844,0.3362244414216258,0.019858420216715245,0.302,0.25088950863213816,0.24343892127113034,0.31124288265522804,0.0678039613840977,0.547,0.4385136786188579,0.39633008783228185,0.6052202181178374,0.2088901302855556,44.3,46.79758300132802,39.17678783247826,52.917378929167,13.740591096688739,89.5,91.12948207171316,88.89232734153263,91.7371547301805,2.8448273886478717,11.0,13.794820717131474,14.01658030711011,10.778240410021363,-3.2383398970887463,16.4,25.658539176626828,22.099220643133144,19.041397400022543,-3.057823243110601,11.8,9.519681274900398,8.931771708836349,12.576702887814806,3.6449311789784566,0.2790609779562053,4.902777777777778,0.5656660139727564,0.4343339860272436,0.2842968203440589,-0.03206920086085163,7.0,1220.6349377394636,4.458904109589041,4.096797986077045,False,,,starter_bullpen_sequential,woba+plat_consol_v5,wOBA,2026-08-15T01:43:46.102610+00:00,2026-08-14T23:15:00Z,posted,posted,9,9,0,0
822942,2026-08-14,2026-08-14T23:10:00Z,Baltimore Orioles @ Tampa Bay Rays,away,Chris Bassitt,Tampa Bay Rays,9,measured,261.0,0.3302497412543514,0.33039104271517483,0.00014130146082341755,0.3201851668238782,0.33039104271517483,0.31636602120491053,0.3343208931598335,0.017954871954922957,0.33853728194252186,0.3535451915884032,0.037179170383492666,0.284,0.25045683930942897,0.24343892127113034,0.29218722294886035,0.048748301677730005,0.407,0.3967779548472776,0.39633008783228185,0.40745992439307416,0.011129836560792306,34.5,36.190225763612226,39.17678783247826,31.869963259456938,-7.3068245730213235,87.4,88.34231075697213,88.89232734153263,86.8499834154395,-2.042343926093139,9.8,13.707835325365206,14.01658030711011,9.491255018255098,-4.5253252888550115,14.2,17.512908366533864,22.099220643133144,11.253034793426249,-10.846185849706895,8.4,8.51867197875166,8.931771708836349,8.011495026313938,-0.9202766825224113,0.2969972205377605,4.808333333333334,0.5582068370139655,0.44179316298603455,0.3100309409408046,-0.006335080264105952,8.0,983.0,4.621621621621622,4.195908930538005,False,,,starter_bullpen_sequential,woba+plat_consol_v5,wOBA,2026-08-15T01:43:46.102610+00:00,2026-08-14T23:10:00Z,posted,posted,9,9,0,0
822942,2026-08-14,2026-08-14T23:10:00Z,Baltimore Orioles @ Tampa Bay Rays,home,Steven Matz,Baltimore Orioles,9,measured,265.0,0.31483118391441184,0.3179161772743056,0.0030849933598937618,0.2930725366682255,0.3179161772743056,0.31636602120491053,0.29218264153844414,-0.024183379666466387,0.31344338411956296,0.31497921961306546,-0.001386801591845066,0.274,0.23746932270916338,0.24343892127113034,0.2672809840043729,0.023842062733242547,0.466,0.42948180610889775,0.39633008783228185,0.5049793790357914,0.10864929120350952,35.9,42.283877822045156,39.17678783247826,38.74720970750386,-0.4295781249743982,87.9,90.04066401062417,88.89232734153263,89.04833666909154,0.1560093275589054,14.5,15.56990703851262,14.01658030711011,16.053326731402507,2.0367464242923976,18.1,25.455298804780877,22.099220643133144,20.848740134630006,-1.2504805085031379,7.5,9.350438247011953,8.931771708836349,7.8515538841202765,-1.0802178247160725,0.28878031713352625,1.5,0.1740342974022401,0.8259657025977599,0.2873793107997535,-0.028986710405157046,8.0,1152.657894736842,4.209424083769633,3.9955801503272705,True,reliever_spot_start,medium,opener_bullpen_sequential,woba+plat_consol_v5,wOBA,2026-08-15T01:43:46.102610+00:00,2026-08-14T23:10:00Z,posted,posted,9,9,0,0
823185,2026-08-14,2026-08-15T02:15:00Z,Colorado Rockies @ San Francisco Giants,away,Kyle Freeland,San Francisco Giants,9,measured,509.0,0.31449256080596394,0.31873107342216583,0.004238512616201895,0.3429593573577542,0.31873107342216583,0.31636602120491053,0.3440801152720924,0.027714094067181894,0.36058757619442133,0.36328321475682235,0.04691719355191182,0.283,0.19845258964143428,0.24343892127113034,0.23070297294809042,-0.012735948323039925,0.479,0.3332416998671979,0.39633008783228185,0.40275209765032177,0.00642200981803992,42.5,34.96523240371846,39.17678783247826,37.931194959431956,-1.2455928730463057,90.1,87.54836653386454,88.89232734153263,88.7560391923319,-0.1362881492007375,14.3,22.3257636122178,14.01658030711011,22.609183305107685,8.592602997997576,18.9,25.78905710491368,22.099220643133144,22.05567278384189,-0.043547859291255264,5.1,4.743373173970784,8.931771708836349,2.7084439656376618,-6.223327743198688,0.3098742751461364,5.845238095238095,0.6523945696241893,0.3476054303758107,0.30803925765302026,-0.00832676355189027,7.0,946.3333333333333,4.517751479289941,4.459992927536959,False,,,starter_bullpen_sequential,woba+plat_consol_v5,wOBA,2026-08-15T01:43:46.102610+00:00,2026-08-15T02:15:00Z,posted,posted,9,9,0,0
823185,2026-08-14,2026-08-15T02:15:00Z,Colorado Rockies @ San Francisco Giants,home,Landen Roupp,Colorado Rockies,9,measured,522.0,0.3200157267567533,0.32211001626538543,0.002094289508632108,0.30287414393928747,0.32211001626538543,0.31636602120491053,0.3075685071393131,-0.008797514065597423,0.30653000780560835,0.3120954185409867,-0.004270602663923817,0.226,0.24375883134130147,0.24343892127113034,0.22629699308344434,-0.017141928187686006,0.327,0.4596047808764941,0.39633008783228185,0.37920604052199364,-0.017124047310288215,29.0,41.38499335989376,39.17678783247826,30.634589353493674,-8.542198478984588,86.1,88.75508632138114,88.89232734153263,85.96275897984849,-2.9295683616841472,9.7,19.653227091633468,14.01658030711011,15.336646784523358,1.3200664774132491,23.6,22.933917662682603,22.099220643133144,24.491382098014768,2.3921614548816237,10.9,6.472403718459495,8.931771708836349,7.8986793248883655,-1.0330923839479835,0.29758002305586984,5.349637681159421,0.5915228943348011,0.4084771056651989,0.30101300697155103,-0.015353014233359497,8.0,819.5837837837838,4.221024258760108,4.271716345507809,False,,,starter_bullpen_sequential,woba+plat_consol_v5,wOBA,2026-08-15T01:43:46.102610+00:00,2026-08-15T02:15:00Z,posted,posted,9,9,0,0
823346,2026-08-14,2026-08-14T22:40:00Z,Boston Red Sox @ Pittsburgh Pirates,away,Jake Bennett,Pittsburgh Pirates,9,measured,305.0,0.322630797315662,0.32570065123332476,0.003069853917662735,0.2892691201603372,0.32570065123332476,0.31636602120491053,0.296806339599602,-0.01955968160530852,0.29198072125101304,0.30059584369029174,-0.01577017751461879,0.225,0.23867250996015937,0.24343892127113034,0.2205946134686736,-0.022844307802456748,0.352,0.3818395750332005,0.39633008783228185,0.33913027180657773,-0.05719981602570412,35.5,36.48775564409031,39.17678783247826,33.063336660066,-6.113451172412262,87.8,87.78887118193892,88.89232734153263,86.69654384040628,-2.195783501126357,11.7,14.002177954847278,14.01658030711011,11.68559764773717,-2.330982659372939,18.0,23.18358565737052,22.099220643133144,18.883224371187847,-3.215996271945297,5.2,9.085737051792828,8.931771708836349,5.289637286920536,-3.642134421915813,0.2844797052382391,5.836538461538462,0.6385021594330486,0.36149784056695144,0.29011305882843336,-0.026252962376477174,7.0,900.4662162162163,4.0041322314049586,4.182582741907917,False,,,starter_bullpen_sequential,woba+plat_consol_v5,wOBA,2026-08-15T01:43:46.102610+00:00,2026-08-14T22:40:00Z,posted,posted,9,9,0,0
823346,2026-08-14,2026-08-14T22:40:00Z,Boston Red Sox @ Pittsburgh Pirates,home,Bubba Chandler,Boston Red Sox,9,measured,508.0,0.32490289526780247,0.32403304135013977,-0.0008698539176626996,0.3003377770175801,0.32403304135013977,0.31636602120491053,0.3079521812439294,-0.008413839960981107,0.3048376249574172,0.31222525844179366,-0.0041407627631168675,0.231,0.2516525896414343,0.24343892127113034,0.23879397716533185,-0.004644944105798493,0.368,0.39353333333333335,0.39633008783228185,0.36540316042811116,-0.03092692740417069,37.4,36.22913678618858,39.17678783247826,34.586033995369036,-4.590753837109226,88.9,87.85564409030546,88.89232734153263,87.86331674877282,-1.0290105927598177,16.8,13.829057104913678,14.01658030711011,16.612476797803566,2.595896490693457,20.3,18.94531208499336,22.099220643133144,17.402868704551725,-4.696351938581419,12.2,9.704913678618858,8.931771708836349,13.256042668669537,4.324270959833187,0.29400584391666645,5.225378787878789,0.5845698945623028,0.4154301054376972,0.3019393471851644,-0.014426674019746122,8.0,747.4791666666667,4.351648351648352,4.281142816166698,False,,,starter_bullpen_sequential,woba+plat_consol_v5,wOBA,2026-08-15T01:43:46.102610+00:00,2026-08-14T22:40:00Z,posted,posted,9,9,0,0
823591,2026-08-14,2026-08-14T23:10:00Z,Washington Nationals @ New York Mets,away,Andrew Alvarez,New York Mets,9,measured,296.0,0.3174003240778806,0.32018359101015154,0.0027832669322709336,0.3033139970115696,0.32018359101015154,0.31636602120491053,0.30579422159172054,-0.010571799613189992,0.30486932898164065,0.3085481688912862,-0.007817852313624307,0.258,0.25261567065073043,0.24343892127113034,0.26772564833747314,0.0242867270663428,0.368,0.4103779548472776,0.39633008783228185,0.38104371083657446,-0.015286376995707396,42.3,42.33614873837982,39.17678783247826,45.711228273514685,6.534440441036423,89.7,89.38177954847278,88.89232734153263,90.18945220694015,1.2971248654075112,7.9,12.297397078353255,14.01658030711011,6.180816771243146,-7.835763535866963,22.0,21.873413014608236,22.099220643133144,21.775206198093162,-0.3240144450399818,10.8,8.508818061088977,8.931771708836349,10.28857857717607,1.3568068683397208,0.30137415853830846,5.027777777777778,0.5550054009416876,0.4449945990583124,0.30235944816210536,-0.01400657304280517,9.0,737.9310344827586,4.226666666666667,4.289415005838402,False,,,starter_bullpen_sequential,woba+plat_consol_v5,wOBA,2026-08-15T01:43:46.102610+00:00,2026-08-14T23:10:00Z,posted,posted,9,9,0,0
823591,2026-08-14,2026-08-14T23:10:00Z,Washington Nationals @ New York Mets,home,Robert Stock,Washington Nationals,9,measured,41.0,0.3125587790972554,0.3140472253123948,0.0014884462151394384,0.3146760813145393,0.3140472253123948,0.31636602120491053,0.31164873795064,-0.00471728325427051,0.3321813927854511,0.32974667856984907,0.013380657364938542,0.255,0.25226879150066406,0.24343892127113034,0.2642492067282181,0.020810285457087768,0.453,0.42259840637450197,0.39633008783228185,0.4830243374524251,0.08669424962014327,29.6,39.377822045152726,39.17678783247826,29.75189128625372,-9.424896546224542,86.3,88.70193891102257,88.89232734153263,86.10961156948993,-2.7827157720427067,15.1,12.945365205843293,14.01658030711011,14.028784898733184,0.012204591623074634,19.5,21.052244355909696,22.099220643133144,18.57616481456322,-3.523055828569923,12.2,7.27543160690571,8.931771708836349,9.937587804269299,1.0058160954329498,0.29812376865806367,4.0,0.4860090238404235,0.5139909761595765,0.2945360592036635,-0.02182996200124704,7.0,211.0,5.027027027027026,4.253166343924637,False,,,starter_bullpen_sequential,woba+plat_consol_v5,wOBA,2026-08-15T01:43:46.102610+00:00,2026-08-14T23:10:00Z,posted,posted,9,9,0,0
