game_pk,game_date,matchup,side,pitcher,throws,opp_team,n_opp,n_LHB,n_RHB,n_SW,n_platoon_adv,n_low_sample,pit_min_split_bf,pit_low_sample,reliable,opp_OPS_raw,opp_OPS_vs_hand,pit_OPS_raw,pit_OPS_allowed,mx_OPS,edge_OPS,model_tag,model_metric,snapshot_utc,lineup_status_away,lineup_status_home,lineup_posted_away,lineup_posted_home,lineup_savant_backfill_away,lineup_savant_backfill_home,selection_rule_tag,hybrid_action,hybrid_selection,pregame_market_utc,pregame_away_ml,pregame_home_ml,pregame_p_home,hybrid_p,hybrid_ml
823579,2026-09-04,San Francisco Giants @ New York Mets,away,Matt Wilkinson,L,New York Mets,9,3,5,1,6,0,9,True,False,0.6873590969455512,0.709500325896745,0.5613333333333334,0.7412443834375042,0.7371410155129688,0.01800310907758551,xw+plat_consol_v12,xwOBA,2026-09-05T01:31:43.873417+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-05T01:31:43.873417+00:00,168.0,-205.0,0.6430243445692884,,
823579,2026-09-04,San Francisco Giants @ New York Mets,home,Nolan McLean,R,San Francisco Giants,9,6,3,0,6,1,258,False,True,0.8531585657370518,0.773243826858119,0.6353970783532537,0.6452331907648987,0.6853014008503633,-0.03383650558502005,xw+plat_consol_v12,xwOBA,2026-09-05T01:31:43.873417+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-05T01:31:43.873417+00:00,168.0,-205.0,0.6430243445692884,,
823824,2026-09-04,Chicago Cubs @ Miami Marlins,away,Shota Imanaga,L,Miami Marlins,9,2,7,0,7,2,172,False,True,0.7407614873837981,0.7521801510799252,0.7369235059760956,0.728465207513077,0.7615256998935371,0.0423877934581538,xw+plat_consol_v12,xwOBA,2026-09-05T01:31:43.873417+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-05T01:31:43.873417+00:00,-161.0,133.0,0.4102934934683162,,
823824,2026-09-04,Chicago Cubs @ Miami Marlins,home,Janson Junk,R,Chicago Cubs,9,3,4,2,5,0,161,False,True,0.7663941567065075,0.7683610800335413,0.7218438247011952,0.7276535973168367,0.7745153289593392,0.05537742252395583,xw+plat_consol_v12,xwOBA,2026-09-05T01:31:43.873417+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-05T01:31:43.873417+00:00,-161.0,133.0,0.4102934934683162,,
823905,2026-09-04,Washington Nationals @ Los Angeles Dodgers,away,Jackson Kent,L,Los Angeles Dodgers,9,2,6,1,7,0,21,True,False,0.7277163346613547,0.7331148776352927,0.7314674634794157,0.7251921431309325,0.7394385764040824,0.02030066996869906,xw+plat_consol_v12,xwOBA,2026-09-05T01:31:43.873417+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-05T01:31:43.873417+00:00,224.0,-280.0,0.7047855811062772,,
823905,2026-09-04,Washington Nationals @ Los Angeles Dodgers,home,Blake Snell,L,Washington Nationals,9,2,6,1,7,1,35,True,False,0.9856645418326694,0.7681516636666743,0.45315139442231084,0.5811207332978104,0.6232962664924722,-0.09584163994291117,xw+plat_consol_v12,xwOBA,2026-09-05T01:31:43.873417+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-05T01:31:43.873417+00:00,224.0,-280.0,0.7047855811062772,,
824067,2026-09-04,Toronto Blue Jays @ Kansas City Royals,away,Jameson Taillon,R,Kansas City Royals,9,5,3,1,6,0,174,False,True,0.7424092961487385,0.740518068534985,0.86218406374502,0.7927152472843922,0.8074679751124454,0.08833006867706206,xw+plat_consol_v12,xwOBA,2026-09-05T01:31:43.873417+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-05T01:31:43.873417+00:00,-102.0,-119.0,0.5183284457478006,,
824067,2026-09-04,Toronto Blue Jays @ Kansas City Royals,home,Daniel Lynch IV,L,Toronto Blue Jays,9,2,7,0,7,0,103,False,True,0.715602390438247,0.7111870649583858,0.6450974767596281,0.6561309377641075,0.6495701485161736,-0.06956775791920977,xw+plat_consol_v12,xwOBA,2026-09-05T01:31:43.873417+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-05T01:31:43.873417+00:00,-102.0,-119.0,0.5183284457478006,,
824146,2026-09-04,Arizona Diamondbacks @ Houston Astros,away,Merrill Kelly,R,Houston Astros,9,4,5,0,4,0,239,False,True,0.771710491367862,0.7678464761736623,0.7976350597609562,0.7999244367349155,0.8570281766919837,0.1378902702566004,xw+plat_consol_v12,xwOBA,2026-09-05T01:31:43.873417+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-05T01:31:43.873417+00:00,109.0,-131.0,0.5423839616474178,,
824146,2026-09-04,Arizona Diamondbacks @ Houston Astros,home,Cristian Javier,R,Arizona Diamondbacks,9,3,4,2,5,0,92,False,True,0.7217120849933598,0.726450140808168,0.848788844621514,0.8034157389352153,0.8082503145491131,0.08911240811372978,xw+plat_consol_v12,xwOBA,2026-09-05T01:31:43.873417+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-05T01:31:43.873417+00:00,109.0,-131.0,0.5423839616474178,,
824311,2026-09-04,St. Louis Cardinals @ Colorado Rockies,away,Andre Pallante,R,Colorado Rockies,9,5,2,2,7,1,259,False,True,0.8938504648074369,0.8102175986843003,0.68852802124834,0.6913059233957104,0.7647932174221714,0.0456553109867881,xw+plat_consol_v12,xwOBA,2026-09-05T01:31:43.873417+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-05T01:31:43.873417+00:00,-133.0,110.0,0.45481163380831546,,
824311,2026-09-04,St. Louis Cardinals @ Colorado Rockies,home,Ryan Feltner,R,St. Louis Cardinals,9,4,4,1,5,1,213,False,True,0.7346563081009296,0.7327902028650864,0.8675521912350598,0.8461126171356509,0.8584286849345631,0.1392907784991798,xw+plat_consol_v12,xwOBA,2026-09-05T01:31:43.873417+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-05T01:31:43.873417+00:00,-133.0,110.0,0.45481163380831546,,
824387,2026-09-04,Detroit Tigers @ Cleveland Guardians,away,Andrew Sears,L,Cleveland Guardians,9,5,2,2,4,0,11,True,False,0.6945519256308101,0.7068012119613508,0.9312297476759629,0.7142411689831095,0.7203628917429934,0.0012249853076100603,xw+plat_consol_v12,xwOBA,2026-09-05T01:31:43.873417+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-05T01:31:43.873417+00:00,133.0,-161.0,0.5897065065316837,,
824387,2026-09-04,Detroit Tigers @ Cleveland Guardians,home,Foster Griffin,L,Detroit Tigers,9,2,7,0,7,1,169,False,True,0.7087248339973441,0.7309954136192975,0.6911325365205844,0.6878796853834349,0.6994087605837589,-0.01972914585162444,xw+plat_consol_v12,xwOBA,2026-09-05T01:31:43.873417+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-05T01:31:43.873417+00:00,133.0,-161.0,0.5897065065316837,,
824424,2026-09-04,Detroit Tigers @ Cleveland Guardians,away,Keider Montero,R,Cleveland Guardians,9,5,2,2,7,0,242,False,True,0.7032385126162018,0.7105467968026783,0.636178486055777,0.6453627886774863,0.6258331971316761,-0.09330470930370727,xw+plat_consol_v12,xwOBA,2026-09-05T01:31:43.873417+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-05T01:31:43.873417+00:00,108.0,-130.0,0.5403677058353318,,
824424,2026-09-04,Detroit Tigers @ Cleveland Guardians,home,Logan Allen,L,Detroit Tigers,9,3,6,0,6,0,29,True,False,0.7141580345285525,0.7145012748055609,0.8850000000000001,0.7724032803855508,0.776406243960282,0.05726833752489868,xw+plat_consol_v12,xwOBA,2026-09-05T01:31:43.873417+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-05T01:31:43.873417+00:00,108.0,-130.0,0.5403677058353318,,
824471,2026-09-04,Milwaukee Brewers @ Cincinnati Reds,away,Shane Drohan,L,Cincinnati Reds,9,2,5,2,7,1,145,False,True,0.7287367861885791,0.7446212401198392,0.7202509960159362,0.7224743107545779,0.7483508989454913,0.029212992510108005,xw+plat_consol_v12,xwOBA,2026-09-05T01:31:43.873417+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-05T01:31:43.873417+00:00,-155.0,128.0,0.4191321499013807,,
824471,2026-09-04,Milwaukee Brewers @ Cincinnati Reds,home,Rhett Lowder,R,Milwaukee Brewers,9,5,3,1,6,0,192,False,True,0.774580876494024,0.7684310482441322,0.7784031872509961,0.7768953123627801,0.8202171757781398,0.10107926934275646,xw+plat_consol_v12,xwOBA,2026-09-05T01:31:43.873417+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-05T01:31:43.873417+00:00,-155.0,128.0,0.4191321499013807,,
824554,2026-09-04,Minnesota Twins @ Chicago White Sox,away,Zebby Matthews,R,Chicago White Sox,9,5,3,1,6,0,202,False,True,0.7486130146082337,0.7530614799882357,0.7592454183266932,0.7584072609882562,0.7850380009144021,0.06590009447901879,xw+plat_consol_v12,xwOBA,2026-09-05T01:31:43.873417+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-05T01:31:43.873417+00:00,109.0,-131.0,0.5423839616474178,,
824554,2026-09-04,Minnesota Twins @ Chicago White Sox,home,Erick Fedde,R,Minnesota Twins,9,2,5,2,4,1,243,False,True,0.8263386454183268,0.7661790778580305,0.7764382470119522,0.7610623126178587,0.8135333017793794,0.0943953953439961,xw+plat_consol_v12,xwOBA,2026-09-05T01:31:43.873417+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-05T01:31:43.873417+00:00,109.0,-131.0,0.5423839616474178,,
824797,2026-09-04,Boston Red Sox @ Baltimore Orioles,away,Ranger Suarez,L,Baltimore Orioles,9,3,6,0,6,0,144,False,True,0.7649543160690571,0.7431847732627186,0.6658021248339973,0.6533110133336414,0.6788953446066458,-0.04024256182873753,xw+plat_consol_v12,xwOBA,2026-09-05T01:31:43.873417+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-05T01:31:43.873417+00:00,-118.0,-102.0,0.4826358742837298,,
824797,2026-09-04,Boston Red Sox @ Baltimore Orioles,home,Shane Baz,R,Boston Red Sox,9,3,3,3,6,0,276,False,True,0.748592828685259,0.741412378439239,0.733456839309429,0.7307261179195532,0.74471855631974,0.02558064988435671,xw+plat_consol_v12,xwOBA,2026-09-05T01:31:43.873417+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-05T01:31:43.873417+00:00,-118.0,-102.0,0.4826358742837298,,
