game_pk,game_date,game_datetime_utc,matchup,side,pitcher,opp_team,n_opp,starter_rate_basis,starter_rate_bf,opp_xwOBA_neutral,opp_xwOBA_vs_sp,platoon_delta_sp,opp_xwOBA_sd,pit_xwOBA,opp_xwOBA,lg_xwOBA,mx_xwOBA,edge_xwOBA,starter_xwOBA,mx_xwOBA_sp,edge_xwOBA_sp,pit_xBA,opp_xBA,lg_xBA,mx_xBA,edge_xBA,pit_xSLG,opp_xSLG,lg_xSLG,mx_xSLG,edge_xSLG,pit_Hard Hit%,opp_Hard Hit%,lg_Hard Hit%,mx_Hard Hit%,edge_Hard Hit%,pit_EV,opp_EV,lg_EV,mx_EV,edge_EV,pit_LA°,opp_LA°,lg_LA°,mx_LA°,edge_LA°,pit_K%,opp_K%,lg_K%,mx_K%,edge_K%,pit_BB%,opp_BB%,lg_BB%,mx_BB%,edge_BB%,bullpen_xwOBA,expected_sp_ip,expected_sp_ip_raw,sp_share,bp_share,mx_xwOBA_bp,edge_xwOBA_bp,bullpen_pitchers,bullpen_relief_bf,sp_bf_per_ip,bp_bf_per_ip,opener,opener_reason,opener_confidence,pitching_basis,model_tag,model_metric,snapshot_utc,scheduled_start_utc,lineup_status_away,lineup_status_home,lineup_posted_away,lineup_posted_home,lineup_savant_backfill_away,lineup_savant_backfill_home
822694,2026-08-27,2026-08-27T17:05:00Z,Colorado Rockies @ Washington Nationals,away,Gabriel Hughes,Washington Nationals,9,measured,185.0,0.31595304363731136,0.31493338892283596,-0.0010196547144754042,0.021234958900111366,0.3075117963124445,0.31493338892283596,0.3150587385747636,0.3078636393077748,-0.0071950992669888025,0.29814341704377667,0.2980247973421934,-0.017033941232570182,0.23,0.24777689243027887,0.24333949933394003,0.23419414199072278,-0.009145357343217253,0.346,0.4000847277556441,0.3953364394149224,0.35015572055113636,-0.04518071886378605,30.1,37.13112881806109,39.111872164186984,28.575645081163334,-10.53622708302365,88.3,88.092005312085,88.87603527076313,87.51597004132189,-1.3600652294412328,13.6,13.861354581673307,14.007490090814962,13.453864490858344,-0.553625599956618,18.9,20.07721115537849,22.078442738627515,17.18686844578795,-4.8915742928395645,8.1,8.103452855245683,8.9243738376924,7.354910195521596,-1.5694636421708044,0.31850892619733023,4.878700027216534,4.776041666666666,0.5399879670067996,0.46001203299320037,0.31941302473607724,0.00435428616131367,8.0,1218.9302642873038,4.426573426573427,4.463984439336053,False,,,starter_bullpen_sequential,xw+plat_consol_v12,xwOBA,2026-08-28T01:00:01.261100+00:00,2026-08-27T17:05:00Z,posted,posted,9,9,0,0
822694,2026-08-27,2026-08-27T17:05:00Z,Colorado Rockies @ Washington Nationals,home,Jake Irvin,Colorado Rockies,9,measured,339.0,0.3142311087025715,0.31569857218198716,0.001467463479415676,0.011524453794717886,0.32778858942829014,0.31569857218198716,0.3150587385747636,0.3278419167735916,0.012783178198828016,0.34435734363889825,0.34505667799905954,0.02999793942429596,0.25,0.23960557768924304,0.24333949933394003,0.2461638763384928,0.002824377004552764,0.464,0.3939925630810093,0.3953364394149224,0.46242271403096935,0.06708627461604694,45.0,35.66610889774236,39.111872164186984,41.03549156790329,1.9236194037163088,89.1,87.11301460823374,88.87603527076313,87.3369793374706,-1.5390559332925307,17.2,16.671075697211155,14.007490090814962,19.863585606396192,5.856095515581231,22.4,24.381646746347943,22.078442738627515,24.7367485824838,2.658305843856283,9.7,8.055219123505976,8.9243738376924,8.755306189438128,-0.16906764825427167,0.3058165358928842,5.065107428099674,5.020833333333334,0.5700984182844042,0.4299015817155958,0.30501318442369396,-0.010045554151069613,8.0,818.125,4.432653061224489,4.3026768387732455,False,,,starter_bullpen_sequential,xw+plat_consol_v12,xwOBA,2026-08-28T01:00:01.261100+00:00,2026-08-27T17:05:00Z,posted,posted,9,9,0,0
822771,2026-08-27,2026-08-27T23:07:00Z,Kansas City Royals @ Toronto Blue Jays,away,Noah Cameron,Toronto Blue Jays,9,measured,600.0,0.30600083700859065,0.3179049538744605,0.01190411686586984,0.015483827405114467,0.31357894137240216,0.3179049538744605,0.3150587385747636,0.3127809659132858,-0.0022777726614777727,0.31329410551068054,0.3161243792572307,0.0010656406824671172,0.249,0.25455405046480745,0.24333949933394003,0.26047542112657135,0.01713592179263132,0.407,0.3881691899070385,0.3953364394149224,0.39962129604337543,0.004284856628453015,38.1,33.72045152722444,39.111872164186984,32.84806203584495,-6.263810128342037,89.0,87.75237715803453,88.87603527076313,87.87634188727141,-0.9996933834917172,15.1,14.174528552456842,14.007490090814962,15.267038461641881,1.25954837082692,21.3,18.756254980079678,22.078442738627515,18.094946088599553,-3.9834966500279627,7.7,6.82432934926959,8.9243738376924,5.888069790111253,-3.0363040475811474,0.31422550661727144,6.258908016734242,6.588541666666666,0.6941856095016025,0.30581439049839754,0.3051915603715791,-0.009867178203184501,8.0,989.4083333333333,4.1610738255033555,4.1856478969391695,False,,,starter_bullpen_sequential,xw+plat_consol_v12,xwOBA,2026-08-28T01:00:01.261100+00:00,2026-08-27T23:07:00Z,posted,posted,9,9,0,0
822771,2026-08-27,2026-08-27T23:07:00Z,Kansas City Royals @ Toronto Blue Jays,home,Spencer Arrighetti,Kansas City Royals,9,measured,401.0,0.3148863700142435,0.3168085479690908,0.0019221779548472817,0.031181227209024623,0.3122431918719902,0.3168085479690908,0.3150587385747636,0.3131876660312827,-0.0018710725434809006,0.33902370031432405,0.34090660906458814,0.025847870489824565,0.238,0.2427062416998672,0.24333949933394003,0.23738063767977716,-0.0059588616541628725,0.396,0.39880557768924296,0.3953364394149224,0.39947496112087233,0.004138521705949916,31.1,41.50645418326694,39.111872164186984,33.004063821868826,-6.107808342318158,87.4,89.63505976095618,88.87603527076313,88.15902449019306,-0.7170107805700638,18.4,15.721567065073042,14.007490090814962,20.114076974258076,6.106586883443114,22.7,21.167516600265607,22.078442738627515,21.76342926511579,-0.31501347351172626,13.0,8.0532802124834,8.9243738376924,11.731091129341896,2.8067172916494965,0.28090461664962285,4.528515410538699,4.3161764705882355,0.5392131679701773,0.46078683202982273,0.2807509338010392,-0.03430780477372436,8.0,1458.179800755754,4.7727272727272725,4.13057298348344,False,,,starter_bullpen_sequential,xw+plat_consol_v12,xwOBA,2026-08-28T01:00:01.261100+00:00,2026-08-27T23:07:00Z,posted,posted,9,9,0,0
823014,2026-08-27,2026-08-27T18:15:00Z,Baltimore Orioles @ St. Louis Cardinals,away,Trevor Rogers,St. Louis Cardinals,9,measured,556.0,0.32015846642875523,0.32526152087762644,0.005103054448871214,0.025281590787991404,0.30112843376263077,0.32526152087762644,0.3150587385747636,0.30907023270624284,-0.005988505868520733,0.3056857833193237,0.31558503421582623,0.0005262956410626574,0.247,0.24192084993359897,0.24333949933394003,0.24556001017983778,0.0022205108458977496,0.394,0.4166337317397078,0.3953364394149224,0.4152252965812711,0.019888857166348695,38.5,42.47758300132802,39.111872164186984,41.813057137381946,2.7011849731949624,88.9,89.60833997343957,88.87603527076313,89.63230470267645,0.7562694319133243,17.4,14.909243027888449,14.007490090814962,18.301752937073488,4.294262846258526,20.5,20.99362549800797,22.078442738627515,19.492739039796827,-2.585703698830688,6.5,7.7952191235059765,8.9243738376924,5.677588727714084,-3.2467851099783163,0.29370684830550403,5.58070236671261,5.697916666666666,0.6195530277578714,0.38044697224212864,0.298460961782843,-0.016597776791920593,8.0,1122.0,4.205811138014528,4.215192090453722,False,,,starter_bullpen_sequential,xw+plat_consol_v12,xwOBA,2026-08-28T01:00:01.261100+00:00,2026-08-27T18:15:00Z,posted,posted,9,9,0,0
823014,2026-08-27,2026-08-27T18:15:00Z,Baltimore Orioles @ St. Louis Cardinals,home,Gordon Graceffo,Baltimore Orioles,9,measured,253.0,0.3235857748182302,0.32439055569472425,0.000804780876494049,0.02549893483934224,0.31680441834898954,0.32439055569472425,0.3150587385747636,0.32557898764568977,0.010520249070926191,0.3350846284914345,0.3450095983143236,0.02995085973956002,0.252,0.2426815405046481,0.24333949933394003,0.2513186242864993,0.007979124952559286,0.446,0.43460239043824705,0.3953364394149224,0.4902980014246108,0.09496156200968836,45.4,43.11418326693227,39.111872164186984,50.045774134816675,10.933901970629691,91.5,90.18172642762283,88.87603527076313,92.80569115685971,3.929655886096583,10.7,15.04324037184595,14.007490090814962,11.735750281030988,-2.2717398097839734,15.0,25.890172642762288,22.078442738627515,17.589673068834195,-4.488769669793321,11.9,9.16839309428951,8.9243738376924,12.225381837013728,3.301007999321328,0.3112202090987184,2.257098070115371,1.3333333333333333,0.23399728098876568,0.7660027190112343,0.3196433558893423,0.0045846173145787095,7.0,1216.0,3.9497487437185934,4.328052856899337,True,reliever_spot_start,medium,opener_bullpen_sequential,xw+plat_consol_v12,xwOBA,2026-08-28T01:00:01.261100+00:00,2026-08-27T18:15:00Z,posted,posted,9,9,0,0
823179,2026-08-27,2026-08-28T01:45:00Z,Arizona Diamondbacks @ San Francisco Giants,away,Jose Cabrera,San Francisco Giants,9,measured,81.0,0.31361800772219567,0.3150419121046658,0.0014239043824701425,0.019369790931955264,0.3101171544906897,0.3150419121046658,0.3150587385747636,0.30952372754413626,-0.005535011030627313,0.33203797711312905,0.3320202438259379,0.016961505251174347,0.268,0.22661885790172642,0.24333949933394003,0.24958485607104958,0.0062453567371095475,0.456,0.3902066401062417,0.3953364394149224,0.4500830435761998,0.05474660416127741,35.0,40.72812749003984,39.111872164186984,36.44633670736548,-2.6655354568215017,88.2,88.44884462151394,88.87603527076313,87.77280935075082,-1.1032259200123065,14.1,15.483877822045155,14.007490090814962,15.576387731230191,1.56889764041523,14.8,29.631580345285524,22.078442738627515,19.863148606172377,-2.2152941324551385,8.6,9.21726427622842,8.9243738376924,8.882244762178303,-0.04212907551409728,0.2833716271105275,4.6050380982604375,4.416666666666667,0.5495692070338638,0.4504307929661362,0.2820757981239475,-0.03298294045081607,9.0,1111.0,4.584905660377358,3.9374422654316854,False,,,starter_bullpen_sequential,xw+plat_consol_v12,xwOBA,2026-08-28T01:00:01.261100+00:00,2026-08-28T01:45:00Z,posted,posted,9,9,0,0
823179,2026-08-27,2026-08-28T01:45:00Z,Arizona Diamondbacks @ San Francisco Giants,home,Landen Roupp,Arizona Diamondbacks,9,measured,574.0,0.3202581390446955,0.31944140597696646,-0.0008167330677290585,0.020426775305235973,0.30245471818166786,0.31944140597696646,0.3150587385747636,0.3070107541574585,-0.008047984417305087,0.3022342342099056,0.30643850460117794,-0.008620233973585634,0.231,0.2501957503320053,0.24333949933394003,0.2375085774602487,-0.00583092187369133,0.342,0.39346108897742366,0.3953364394149224,0.34037766068168734,-0.05495877873323507,29.3,39.78719787516601,39.111872164186984,29.805908877197744,-9.30596328698924,86.1,88.90911022576361,88.87603527076313,86.13307495500048,-2.7429603157626445,10.1,13.655059760956174,14.007490090814962,9.74756967014121,-4.259920420673751,22.6,19.08491367861886,22.078442738627515,19.53575504590134,-2.542687692726176,11.1,9.978379814077025,8.9243738376924,12.410956550078195,3.486582712385795,0.3027304512194086,5.127930688312205,5.1033333333333335,0.5556702661541097,0.44432973384589025,0.3077263985067409,-0.007332340068022691,9.0,752.3333333333334,4.262376237623763,4.513765822466469,False,,,starter_bullpen_sequential,xw+plat_consol_v12,xwOBA,2026-08-28T01:00:01.261100+00:00,2026-08-28T01:45:00Z,posted,posted,9,9,0,0
823503,2026-08-27,2026-08-27T23:05:00Z,Houston Astros @ New York Yankees,away,Hayden Wesneski,New York Yankees,9,measured,113.0,0.32427485195795863,0.32695506444135836,0.0026802124833997243,0.025195118007332516,0.30222473886795115,0.32695506444135836,0.3150587385747636,0.31265765210725716,-0.002401086467506419,0.31025292890833966,0.3219677918575647,0.006909053282801114,0.243,0.24636175298804783,0.24333949933394003,0.24601803710436812,0.002678537770428091,0.37,0.41736945551128823,0.3953364394149224,0.39062095760188514,-0.00471548181303727,40.0,42.57282868525897,39.111872164186984,43.539545748711085,4.427673584524101,89.2,89.78406374501992,88.87603527076313,90.10802847425678,1.2319932034936585,14.9,14.885179282868528,14.007490090814962,15.777689192053565,1.7701991012386031,19.5,24.041354581673307,22.078442738627515,21.233672134059777,-0.8447706045677386,8.8,9.754422310756974,8.9243738376924,9.618480567467687,0.694106729775287,0.290017171758941,5.455373135480542,5.533333333333333,0.60326712852318,0.39673287147682,0.298500768024498,-0.01655797055026559,6.0,1267.1515151515152,4.071428571428572,4.12087347167608,False,,,starter_bullpen_sequential,xw+plat_consol_v12,xwOBA,2026-08-28T01:00:01.261100+00:00,2026-08-27T23:05:00Z,posted,posted,9,9,0,0
823503,2026-08-27,2026-08-27T23:05:00Z,Houston Astros @ New York Yankees,home,Gerrit Cole,Houston Astros,9,measured,376.0,0.32262697882996527,0.3202936454966319,-0.002333333333333354,0.0439454245744219,0.2880448301903863,0.3202936454966319,0.3150587385747636,0.2935818966378358,-0.021476841936927782,0.2889451131459587,0.29374612510864984,-0.02131261346611374,0.235,0.2503678618857902,0.24333949933394003,0.24178749321094875,-0.0015520061229912785,0.366,0.41882682602921645,0.3953364394149224,0.38774725282990724,-0.007589186585015173,42.3,39.1,39.111872164186984,42.28716009954723,3.1752879353602452,90.2,88.57025232403718,88.87603527076313,89.89421705327406,1.0181817825109363,20.2,13.912084993359894,14.007490090814962,20.10459490254493,6.09710481172997,26.6,20.81678618857902,22.078442738627515,25.079962349311227,3.0015196106837116,5.3,8.594448871181939,8.9243738376924,5.104064424652387,-3.820309413040013,0.28640242347687217,5.814703146544636,6.005208333333334,0.6459328220357126,0.35406717796428744,0.2932822908957238,-0.0217764476790398,7.0,1272.8209993674889,4.074324324324324,4.076913982660732,False,,,starter_bullpen_sequential,xw+plat_consol_v12,xwOBA,2026-08-28T01:00:01.261100+00:00,2026-08-27T23:05:00Z,posted,posted,9,9,0,0
