game_pk,game_date,game_datetime_utc,matchup,side,pitcher,opp_team,n_opp,starter_rate_basis,starter_rate_bf,opp_xwOBA_neutral,opp_xwOBA_vs_sp,platoon_delta_sp,opp_xwOBA_sd,pit_xwOBA,opp_xwOBA,lg_xwOBA,mx_xwOBA,edge_xwOBA,starter_xwOBA,mx_xwOBA_sp,edge_xwOBA_sp,pit_xBA,opp_xBA,lg_xBA,mx_xBA,edge_xBA,pit_xSLG,opp_xSLG,lg_xSLG,mx_xSLG,edge_xSLG,pit_Hard Hit%,opp_Hard Hit%,lg_Hard Hit%,mx_Hard Hit%,edge_Hard Hit%,pit_EV,opp_EV,lg_EV,mx_EV,edge_EV,pit_LA°,opp_LA°,lg_LA°,mx_LA°,edge_LA°,pit_K%,opp_K%,lg_K%,mx_K%,edge_K%,pit_BB%,opp_BB%,lg_BB%,mx_BB%,edge_BB%,bullpen_xwOBA,expected_sp_ip,expected_sp_ip_raw,sp_share,bp_share,mx_xwOBA_bp,edge_xwOBA_bp,bullpen_pitchers,bullpen_relief_bf,sp_bf_per_ip,bp_bf_per_ip,opener,opener_reason,opener_confidence,pitching_basis,model_tag,model_metric,snapshot_utc,scheduled_start_utc,lineup_status_away,lineup_status_home,lineup_posted_away,lineup_posted_home,lineup_savant_backfill_away,lineup_savant_backfill_home,selection_rule_tag,hybrid_action,hybrid_selection,pregame_market_utc,hybrid_price_source,pregame_away_ml,pregame_home_ml,pregame_p_home,hybrid_p,hybrid_ml
822683,2026-09-15,2026-09-15T22:45:00Z,Philadelphia Phillies @ Washington Nationals,away,Cristopher Sánchez,Washington Nationals,9,measured,778.0,0.3262822121135672,0.3276800872795698,0.0013978751660025934,0.027987262872310348,0.2868212444566716,0.3276800872795698,0.3147179602835218,0.2981997420050394,-0.016518218278482377,0.2857264191666881,0.2974944864483525,-0.017223473835169256,0.236,0.2504810092961488,0.2429916232206666,0.24327389319181875,0.0002822699711521326,0.358,0.4377219123505976,0.39482219553628956,0.396898772138839,0.0020765766025494514,41.0,43.04092961487383,39.048114279688825,45.19240293065158,6.144288650962757,89.1,89.66690571049138,88.8509177187381,89.91598799175325,1.0650702730151522,2.5,13.495962815405047,14.035965904097953,1.959996911307094,-12.075968992790859,27.0,23.420451527224436,22.073675238708923,28.647345056801047,6.5736698180921245,5.4,8.021513944223107,8.908610509050435,4.862281862564203,-4.0463286464862325,0.2889592040028337,6.026698443874641,6.300000000000001,0.6613367899582131,0.3386632100417869,0.299576955213117,-0.015141005070404778,10.0,1726.1789819376027,4.156626506024097,4.314463938639756,False,,,starter_bullpen_sequential,xw+plat_consol_v12,xwOBA,2026-09-16T05:01:08.191994+00:00,2026-09-15T22:45:00Z,posted,posted,9,9,0,0,xwoba_market_hybrid_v2,FOLLOW,PHI,2026-09-16T05:01:08.191994+00:00,saved_pregame,-222.0,181.0,0.3404453278636527,0.6595546721363472,-222.0
822683,2026-09-15,2026-09-15T22:45:00Z,Philadelphia Phillies @ Washington Nationals,home,Jackson Kent,Philadelphia Phillies,9,measured,129.0,0.32330190195019404,0.3240904809674583,0.000788579017264257,0.02787177176972145,0.32343285100395425,0.3240904809674583,0.3147179602835218,0.33271044779445436,0.017992487510932575,0.3374095896434593,0.3474578828995637,0.03273992261604192,0.265,0.2533466135458167,0.2429916232206666,0.27629286845280593,0.033301245232139315,0.419,0.40770996015936256,0.39482219553628956,0.4326769752007806,0.03785477966449102,41.9,38.641673306772915,39.048114279688825,41.46387454095229,2.4157602612634648,88.2,89.37333333333333,88.8509177187381,88.72241561459522,-0.128502104142882,9.3,12.378698539176627,14.035965904097953,7.642732635078676,-6.393233269019277,17.8,20.647490039840637,22.073675238708923,16.649937934425264,-5.423737304283659,15.5,8.711420982735724,8.908610509050435,15.156911966824353,6.248301457773918,0.3070705919353521,4.720975614001605,4.624999999999999,0.5393144238324604,0.4606855761675396,0.3154459514043477,0.0007279911208259437,9.0,718.8406015037594,4.6701030927835046,4.401250047008198,False,,,starter_bullpen_sequential,xw+plat_consol_v12,xwOBA,2026-09-16T05:01:08.191994+00:00,2026-09-15T22:45:00Z,posted,posted,9,9,0,0,xwoba_market_hybrid_v2,FOLLOW,PHI,2026-09-16T05:01:08.191994+00:00,saved_pregame,-222.0,181.0,0.3404453278636527,0.6595546721363472,-222.0
822762,2026-09-15,2026-09-15T23:07:00Z,Detroit Tigers @ Toronto Blue Jays,away,Drew Anderson,Toronto Blue Jays,9,measured,415.0,0.30679801487366304,0.3044968196545395,-0.0023011952191235308,0.01564808565114242,0.3046194575814236,0.3044968196545395,0.3147179602835218,0.295707896249542,-0.019010064033979757,0.3068869825793246,0.2969201697437257,-0.017797790539796077,0.227,0.2416956175298805,0.2429916232206666,0.2257892862811107,-0.017202336939555918,0.367,0.3617142098273573,0.39482219553628956,0.33622505651265666,-0.058597139023632894,39.2,34.28610889774236,39.048114279688825,34.41947181276819,-4.628642466920638,89.9,87.6040903054449,88.8509177187381,88.65317258670679,-0.19774513203131505,10.7,12.805790172642762,14.035965904097953,9.469824268544809,-4.566141635553144,25.3,18.994501992031875,22.073675238708923,21.770769715578826,-0.30290552313009655,9.9,9.163160690571047,8.908610509050435,10.182877649044583,1.2742671399941479,0.3017895696523741,4.9375133967334515,4.902777777777778,0.5551616024841983,0.4448383975158017,0.2941949699836474,-0.020522990299874366,8.0,1246.2303427419356,4.254901960784314,4.143704240439217,False,,,starter_bullpen_sequential,xw+plat_consol_v12,xwOBA,2026-09-16T05:01:08.191994+00:00,2026-09-15T23:07:00Z,posted,posted,9,9,1,0,xwoba_market_hybrid_v2,FOLLOW,TOR,2026-09-16T05:01:08.191994+00:00,saved_pregame,115.0,-138.0,0.554890592855807,0.554890592855807,-138.0
822762,2026-09-15,2026-09-15T23:07:00Z,Detroit Tigers @ Toronto Blue Jays,home,Braydon Fisher,Detroit Tigers,9,measured,295.0,0.325461208381824,0.32566678607106714,0.00020557768924311937,0.01855709286875719,0.2844718468029321,0.32566678607106714,0.3147179602835218,0.29422688006109965,-0.02049108022242213,0.3104475848819042,0.32124784718652155,0.006529886902999771,0.22,0.2504490407673861,0.2429916232206666,0.22675180419198399,-0.01623981902868263,0.359,0.41280965227817745,0.39482219553628956,0.37535545580604074,-0.019466739730248817,38.5,41.56603717026379,39.048114279688825,40.982579071367866,1.9344647916790407,87.7,88.9793165467626,88.8509177187381,87.8283988280245,-1.0225188907135987,12.0,14.85341726618705,14.035965904097953,12.817451362089098,-1.2185145420088546,24.4,24.445953237410073,22.073675238708923,27.022290241309797,4.948615002600874,12.9,9.640797362110312,8.908610509050435,13.960233848463444,5.051623339413009,0.27721751619493773,1.9990956850622923,1.1333333333333333,0.21830621767085412,0.7816937823291459,0.28668064486733486,-0.028037315416186925,8.0,1442.5490523968786,4.054054054054054,4.145143091680376,True,repeated_short_starts,high,opener_bullpen_sequential,xw+plat_consol_v12,xwOBA,2026-09-16T05:01:08.191994+00:00,2026-09-15T23:07:00Z,posted,posted,9,9,1,0,xwoba_market_hybrid_v2,FOLLOW,TOR,2026-09-16T05:01:08.191994+00:00,saved_pregame,115.0,-138.0,0.554890592855807,0.554890592855807,-138.0
822849,2026-09-15,2026-09-16T00:05:00Z,Boston Red Sox @ Texas Rangers,away,Patrick Sandoval,Texas Rangers,9,measured,253.0,0.31823480136503074,0.32255565129862973,0.004320849933598991,0.021190319709720285,0.31597861973195146,0.32255565129862973,0.3147179602835218,0.3222533087116741,0.007535348428152344,0.33928837401799483,0.3477379630982487,0.033020002814726945,0.28,0.2434605577689243,0.2429916232206666,0.28054035473228195,0.037548731511615335,0.441,0.4111001328021248,0.39482219553628956,0.4591817800908651,0.06435958455457552,35.7,43.269960159362554,39.048114279688825,39.5598508707692,0.5117365910803784,87.6,89.80531208499336,88.8509177187381,88.55439436625524,-0.29652335248286477,14.4,14.747596281540504,14.035965904097953,15.111630377442552,1.0756644733445988,22.5,23.29035856573705,22.073675238708923,23.740182006942224,1.666506768233301,10.7,8.491128818061089,8.908610509050435,10.198568930693755,1.2899584216433198,0.2825709707123857,5.013301620689599,5.0,0.5890193674692062,0.41098063253079375,0.28572858268136236,-0.028989377602159416,8.0,1158.8111111111111,4.630057803468208,4.062455800713396,False,,,starter_bullpen_sequential,xw+plat_consol_v12,xwOBA,2026-09-16T05:01:08.191994+00:00,2026-09-16T00:05:00Z,posted,posted,9,9,0,0,xwoba_market_hybrid_v2,FOLLOW,TEX,2026-09-16T05:01:08.191994+00:00,saved_pregame,123.0,-148.0,0.5709639471316864,0.5709639471316864,-148.0
822849,2026-09-15,2026-09-16T00:05:00Z,Boston Red Sox @ Texas Rangers,home,Jacob deGrom,Boston Red Sox,9,measured,601.0,0.3264932158187749,0.3255636009449369,-0.0009296148738379695,0.028133362814901877,0.2903482082203574,0.3255636009449369,0.3147179602835218,0.3007006610615738,-0.014017299221947999,0.28923936665956085,0.2992069777647512,-0.015510982518770589,0.228,0.24793014608233732,0.2429916232206666,0.23263383551061095,-0.01035778771005566,0.376,0.42263930942895084,0.39482219553628956,0.4024910001055888,0.007668804569299248,44.8,41.53768924302789,39.048114279688825,47.65629563462953,8.608181354940704,90.4,89.64589641434263,88.8509177187381,91.19497869560452,2.344060976866416,16.2,15.35144754316069,14.035965904097953,17.515481639062738,3.479515734964785,30.9,23.74581673306773,22.073675238708923,33.24075982440291,11.167084585693985,6.3,9.457078353253651,8.908610509050435,6.687866033088987,-2.220744475961448,0.2919984584537519,5.468030964426477,5.583333333333334,0.5981135665253672,0.4018864334746328,0.3029236578325715,-0.011794302450950256,8.0,1102.8820806100218,4.0302375809935205,4.192416472950115,False,,,starter_bullpen_sequential,xw+plat_consol_v12,xwOBA,2026-09-16T05:01:08.191994+00:00,2026-09-16T00:05:00Z,posted,posted,9,9,0,0,xwoba_market_hybrid_v2,FOLLOW,TEX,2026-09-16T05:01:08.191994+00:00,saved_pregame,123.0,-148.0,0.5709639471316864,0.5709639471316864,-148.0
822925,2026-09-15,2026-09-15T22:40:00Z,Athletics @ Tampa Bay Rays,away,Jack Perkins,Tampa Bay Rays,9,measured,473.0,0.31745145433233396,0.31750218474402053,5.073041168657255e-05,0.02840515672525649,0.31005070134096224,0.31750218474402053,0.3147179602835218,0.31276891221818326,-0.0019490480653385212,0.31164885868822373,0.31440593163907976,-0.0003120286444420195,0.231,0.2565458167330677,0.2429916232206666,0.2438852948092013,0.000893671588534678,0.384,0.3954589641434263,0.39482219553628956,0.3846193145874395,-0.01020288094885008,37.3,36.00079681274901,39.048114279688825,34.38910548912271,-4.659008790566112,88.8,88.13067729083666,88.8509177187381,88.07975957209855,-0.7711581466395501,15.1,12.308818061088978,14.035965904097953,13.372852156991026,-0.6631137471069266,25.2,17.62475431606906,22.073675238708923,20.120972332966062,-1.9527029057428607,9.9,8.327011952191235,8.908610509050435,9.253678589151857,0.34506808010142187,0.30843506293743433,4.491290894461039,4.330357142857142,0.5027196899899635,0.4972803100100365,0.31111398665765977,-0.0036039736258620114,10.0,1298.400790513834,4.5181818181818185,4.452029566872486,False,,,starter_bullpen_sequential,xw+plat_consol_v12,xwOBA,2026-09-16T05:01:08.191994+00:00,2026-09-15T22:40:00Z,posted,posted,9,9,0,0,xwoba_market_hybrid_v2,FADE,TB,2026-09-16T05:01:08.191994+00:00,saved_pregame,189.0,-233.0,0.669107783419617,0.669107783419617,-233.0
822925,2026-09-15,2026-09-15T22:40:00Z,Athletics @ Tampa Bay Rays,home,Griffin Jax,Athletics,9,measured,413.0,0.3171836544213912,0.3166736942620286,-0.0005099601593625547,0.0166002516062956,0.31219265907535504,0.3166736942620286,0.3147179602835218,0.314354383689352,-0.00036357659416980104,0.32541090843733367,0.32743309099734497,0.012715130713823186,0.257,0.2519883134130146,0.2429916232206666,0.2665153460386316,0.02352372281796497,0.426,0.3993362549800797,0.39482219553628956,0.4308705198056117,0.03604832426932214,41.1,38.45123505976096,39.048114279688825,40.47175619382482,1.4236419141359917,89.1,88.67019920318725,88.8509177187381,88.91928148444914,0.06836376571104097,11.1,11.314741035856574,14.035965904097953,8.37877513175862,-5.657190772339334,24.9,20.18831341301461,22.073675238708923,22.773235473834294,0.6995602351253716,8.0,7.817397078353253,8.908610509050435,7.020082038976923,-1.8885284700735117,0.29674060287788756,4.807049382637514,4.735416666666667,0.5389568020274005,0.4610431979725995,0.2990654513368846,-0.015652508946637167,9.0,1416.3906741836975,4.121405750798722,4.041958689121354,False,,,starter_bullpen_sequential,xw+plat_consol_v12,xwOBA,2026-09-16T05:01:08.191994+00:00,2026-09-15T22:40:00Z,posted,posted,9,9,0,0,xwoba_market_hybrid_v2,FADE,TB,2026-09-16T05:01:08.191994+00:00,saved_pregame,189.0,-233.0,0.669107783419617,0.669107783419617,-233.0
823007,2026-09-15,2026-09-15T23:45:00Z,San Francisco Giants @ St. Louis Cardinals,away,Blade Tidwell,St. Louis Cardinals,9,measured,197.0,0.31958283048810887,0.31802107750006103,-0.0015617529880478376,0.02687357848024015,0.3152496393916574,0.31802107750006103,0.3147179602835218,0.3192769399225935,0.004558979639071703,0.32087473410219586,0.32424246963788184,0.009524509354360056,0.243,0.24652084993359893,0.2429916232206666,0.24652934837783994,0.0035377251571733215,0.388,0.41713227091633465,0.39482219553628956,0.4099245760378278,0.015102380501538226,38.1,43.169721115537854,39.048114279688825,42.121531470663875,3.07341719097505,88.4,89.99957503320053,88.8509177187381,89.54865731446243,0.6977395957243289,21.9,14.04239043824701,14.035965904097953,21.906424534149057,7.870458630051104,19.3,22.276281540504645,22.073675238708923,19.477147737400806,-2.596527501308117,10.2,8.393094289508632,8.908610509050435,9.609754704846011,0.7011441957955764,0.30887652352025063,4.901939332427505,4.857142857142857,0.5311721967104795,0.46882780328952045,0.3136510975382584,-0.0010668627452633528,7.0,571.0,4.1625,4.394624976654599,False,,,starter_bullpen_sequential,xw+plat_consol_v12,xwOBA,2026-09-16T05:01:08.191994+00:00,2026-09-15T23:45:00Z,posted,posted,9,9,0,0,xwoba_market_hybrid_v2,FOLLOW,STL,2026-09-16T05:01:08.191994+00:00,saved_pregame,154.0,-187.0,0.623349694217696,0.623349694217696,-187.0
823007,2026-09-15,2026-09-15T23:45:00Z,San Francisco Giants @ St. Louis Cardinals,home,Andre Pallante,San Francisco Giants,9,measured,602.0,0.31325709399945284,0.3144969346369031,0.0012398406374502513,0.01716966741377022,0.3107191974797684,0.3144969346369031,0.3147179602835218,0.3099940585844485,-0.004723901699073274,0.30638432482671246,0.3061691518717033,-0.008548808411818487,0.251,0.2109893758300133,0.2429916232206666,0.21794304112796753,-0.025048582092699084,0.372,0.31940557768924305,0.39482219553628956,0.3009427439584696,-0.09387945157781996,34.1,32.117025232403726,39.048114279688825,28.047207416483076,-11.00090686320575,87.2,83.74130146082338,88.8509177187381,82.09038374208528,-6.760533976652823,5.7,11.790411686586983,14.035965904097953,3.4544457824890316,-10.581520121608921,16.9,26.71604249667995,22.073675238708923,20.454279285677266,-1.6193959530316562,7.5,9.176600265604248,8.908610509050435,7.725615787345477,-1.182994721704958,0.31706575102233864,5.42055921975065,5.522435897435898,0.5941672419333917,0.40583275806660835,0.31559398670013644,0.0008760264166146614,9.0,1663.0103448275863,4.1655629139072845,4.308647899546971,False,,,starter_bullpen_sequential,xw+plat_consol_v12,xwOBA,2026-09-16T05:01:08.191994+00:00,2026-09-15T23:45:00Z,posted,posted,9,9,0,0,xwoba_market_hybrid_v2,FOLLOW,STL,2026-09-16T05:01:08.191994+00:00,saved_pregame,154.0,-187.0,0.623349694217696,0.623349694217696,-187.0
