game_pk,game_date,matchup,side,pitcher,throws,opp_team,n_opp,n_LHB,n_RHB,n_SW,n_platoon_adv,n_low_sample,pit_min_split_bf,pit_low_sample,reliable,opp_OPS_raw,opp_OPS_vs_hand,pit_OPS_raw,pit_OPS_allowed,mx_OPS,edge_OPS,model_tag,model_metric,snapshot_utc,lineup_status_away,lineup_status_home,lineup_posted_away,lineup_posted_home,lineup_savant_backfill_away,lineup_savant_backfill_home
822859,2026-08-18,Washington Nationals @ Texas Rangers,away,Jackson Kent,L,Texas Rangers,9,3,6,0,6,1,5,True,False,0.7009553784860558,0.7217260416056986,0.6933333333333334,0.7033527051021952,0.7147901284838062,-0.004943868971253096,xw+plat_consol_v12,xwOBA,2026-08-19T00:01:35.758683+00:00,posted,posted,9,9,0,0
822859,2026-08-18,Washington Nationals @ Texas Rangers,home,Cal Quantrill,R,Washington Nationals,9,4,4,1,5,1,133,False,True,0.7435598937583002,0.7161823216910732,0.6736507304116867,0.6875057438912106,0.6815229858231044,-0.03821101163195484,xw+plat_consol_v12,xwOBA,2026-08-19T00:01:35.758683+00:00,posted,posted,9,9,0,0
822938,2026-08-18,Toronto Blue Jays @ Tampa Bay Rays,away,José Soriano,R,Tampa Bay Rays,9,6,3,0,6,0,245,False,True,0.793378486055777,0.7885358643147092,0.6469917662682603,0.6809204450482119,0.7351194034238466,0.015385405968787347,xw+plat_consol_v12,xwOBA,2026-08-19T00:01:35.758683+00:00,posted,posted,9,9,0,0
822938,2026-08-18,Toronto Blue Jays @ Tampa Bay Rays,home,Nick Martinez,R,Toronto Blue Jays,9,5,4,0,5,1,221,False,True,0.7043399734395751,0.7164342393833073,0.6732084993359895,0.6850616309487626,0.6781019014318082,-0.04163209602325113,xw+plat_consol_v12,xwOBA,2026-08-19T00:01:35.758683+00:00,posted,posted,9,9,0,0
823341,2026-08-18,Detroit Tigers @ Pittsburgh Pirates,away,Keider Montero,R,Pittsburgh Pirates,9,4,3,2,6,1,229,False,True,0.7685266932270916,0.7707127473097919,0.6054645418326694,0.622183444267512,0.6567408208146224,-0.06299317664043691,xw+plat_consol_v12,xwOBA,2026-08-19T00:01:35.758683+00:00,posted,posted,9,9,0,0
823341,2026-08-18,Detroit Tigers @ Pittsburgh Pirates,home,Braxton Ashcraft,R,Detroit Tigers,9,5,4,0,5,1,243,False,True,0.8220918990703852,0.7664308992543694,0.6777529880478088,0.6831914132627228,0.7223137938101908,0.002579796355131503,xw+plat_consol_v12,xwOBA,2026-08-19T00:01:35.758683+00:00,posted,posted,9,9,0,0
823423,2026-08-18,Miami Marlins @ Philadelphia Phillies,away,Cade Gibson,L,Philadelphia Phillies,9,6,3,0,3,0,68,False,True,0.7073019920318726,0.7091212386280498,0.7353333333333334,0.712324930365461,0.7298541852608114,0.010120187805752079,xw+plat_consol_v12,xwOBA,2026-08-19T00:01:35.758683+00:00,posted,posted,9,9,0,0
823423,2026-08-18,Miami Marlins @ Philadelphia Phillies,home,Zack Wheeler,R,Miami Marlins,9,3,5,1,4,1,180,False,True,0.6707468791500665,0.7228046254362601,0.599980876494024,0.6216717100094621,0.6248525704948164,-0.09488142696024293,xw+plat_consol_v12,xwOBA,2026-08-19T00:01:35.758683+00:00,posted,posted,9,9,0,0
823586,2026-08-18,San Diego Padres @ New York Mets,away,Robbie Ray,L,New York Mets,9,2,6,1,7,1,145,False,True,0.6956342629482072,0.7046807266056792,0.7017147410358566,0.6959671697186047,0.6845714013239724,-0.035162596131086854,xw+plat_consol_v12,xwOBA,2026-08-19T00:01:35.758683+00:00,posted,posted,9,9,0,0
823586,2026-08-18,San Diego Padres @ New York Mets,home,Zac Thornton,L,San Diego Padres,9,2,6,1,7,1,61,False,True,0.7264996015936256,0.704322304479191,0.6545567065073041,0.6729265931064002,0.6609730935248377,-0.0587609039302216,xw+plat_consol_v12,xwOBA,2026-08-19T00:01:35.758683+00:00,posted,posted,9,9,0,0
