game_pk,game_date,matchup,side,pitcher,throws,opp_team,n_opp,n_LHB,n_RHB,n_SW,n_platoon_adv,n_low_sample,pit_min_split_bf,pit_low_sample,reliable,opp_OPS_raw,opp_OPS_vs_hand,pit_OPS_raw,pit_OPS_allowed,mx_OPS,edge_OPS,model_tag,model_metric,snapshot_utc,lineup_status_away,lineup_status_home,lineup_posted_away,lineup_posted_home,lineup_savant_backfill_away,lineup_savant_backfill_home,selection_rule_tag,hybrid_action,hybrid_selection,pregame_market_utc,hybrid_price_source,pregame_away_ml,pregame_home_ml,pregame_p_home,hybrid_p,hybrid_ml
822680,2026-09-16,Philadelphia Phillies @ Washington Nationals,away,Zack Wheeler,R,Washington Nationals,9,6,2,1,7,0,248,False,True,0.7333580345285525,0.7416919324363903,0.6608988047808765,0.6646888705591187,0.6723727134344376,-0.047424702777588146,xw+plat_consol_v12,xwOBA,2026-09-17T04:01:10.708023+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v2,,,2026-09-17T04:01:10.708023+00:00,saved_pregame,-194.0,159.0,0.3691334153629812,,
822680,2026-09-16,Philadelphia Phillies @ Washington Nationals,home,Jared Simpson,L,Philadelphia Phillies,9,6,3,0,3,0,8,True,False,0.7161827357237717,0.7132809344087248,0.43111022576361224,0.6626496699718131,0.6807535790495761,-0.039043837162449635,xw+plat_consol_v12,xwOBA,2026-09-17T04:01:10.708023+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v2,,,2026-09-17T04:01:10.708023+00:00,saved_pregame,-194.0,159.0,0.3691334153629812,,
822763,2026-09-16,Detroit Tigers @ Toronto Blue Jays,away,Keider Montero,R,Toronto Blue Jays,9,3,5,1,4,0,258,False,True,0.7417179282868526,0.7329010981212194,0.6255933598937583,0.6390592148734465,0.651687016585834,-0.06811039962619181,xw+plat_consol_v12,xwOBA,2026-09-17T04:01:10.708023+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v2,,,2026-09-17T04:01:10.708023+00:00,saved_pregame,109.0,-131.0,0.5423839616474178,,
822763,2026-09-16,Detroit Tigers @ Toronto Blue Jays,home,Max Scherzer,R,Detroit Tigers,9,5,4,0,5,0,112,False,True,0.7671428950863214,0.7694965909773592,0.7322860557768924,0.7471077544708709,0.7937206449089953,0.07392322869696955,xw+plat_consol_v12,xwOBA,2026-09-17T04:01:10.708023+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v2,,,2026-09-17T04:01:10.708023+00:00,saved_pregame,109.0,-131.0,0.5423839616474178,,
822846,2026-09-16,Boston Red Sox @ Texas Rangers,away,Jake Bennett,L,Texas Rangers,9,4,5,0,5,0,110,False,True,0.7622953519256309,0.7539624763165597,0.5827314741035858,0.645289446761542,0.6959341445345518,-0.02386327167747393,xw+plat_consol_v12,xwOBA,2026-09-17T04:01:10.708023+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v2,,,2026-09-17T04:01:10.708023+00:00,saved_pregame,-114.0,-105.0,0.49018324607329844,,
822846,2026-09-16,Boston Red Sox @ Texas Rangers,home,MacKenzie Gore,L,Boston Red Sox,9,2,5,2,7,0,181,False,True,0.7206982735723771,0.7281420247201006,0.7225458167330678,0.7182571248859441,0.7304887992804231,0.010691383068397342,xw+plat_consol_v12,xwOBA,2026-09-17T04:01:10.708023+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v2,,,2026-09-17T04:01:10.708023+00:00,saved_pregame,-114.0,-105.0,0.49018324607329844,,
822926,2026-09-16,Athletics @ Tampa Bay Rays,away,Brady Basso,L,Tampa Bay Rays,9,3,6,0,6,1,66,False,True,0.6983957503320052,0.7359999533620359,0.8207551128818061,0.7783574552457836,0.8048417666396704,0.08504435042764469,xw+plat_consol_v12,xwOBA,2026-09-17T04:01:10.708023+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v2,,,2026-09-17T04:01:10.708023+00:00,saved_pregame,157.0,-191.0,0.62781536572576,,
822926,2026-09-16,Athletics @ Tampa Bay Rays,home,Nick Martinez,R,Athletics,9,3,6,0,3,0,284,False,True,0.7124108897742364,0.71570458445867,0.6821752988047809,0.6763378331538807,0.6785902843014878,-0.04120713191053793,xw+plat_consol_v12,xwOBA,2026-09-17T04:01:10.708023+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v2,,,2026-09-17T04:01:10.708023+00:00,saved_pregame,157.0,-191.0,0.62781536572576,,
823004,2026-09-16,San Francisco Giants @ St. Louis Cardinals,away,Anthony Molina,R,St. Louis Cardinals,9,4,4,1,5,1,51,False,True,0.7209094418052256,0.7255637971157081,0.6596725099601594,0.7142824330935078,0.7161042610016273,-0.00369315521039848,xw+plat_consol_v12,xwOBA,2026-09-17T04:01:10.708023+00:00,posted,posted,9,9,0,1,xwoba_market_hybrid_v2,,,2026-09-17T04:01:10.708023+00:00,saved_pregame,141.0,-171.0,0.6032849760653483,,
823004,2026-09-16,San Francisco Giants @ St. Louis Cardinals,home,Matthew Liberatore,L,San Francisco Giants,9,5,4,0,4,3,167,False,True,0.6109450199203187,0.674470822908639,0.8161837981407702,0.7956384159285956,0.7669715101292276,0.04717409391720184,xw+plat_consol_v12,xwOBA,2026-09-17T04:01:10.708023+00:00,posted,posted,9,9,0,1,xwoba_market_hybrid_v2,,,2026-09-17T04:01:10.708023+00:00,saved_pregame,141.0,-171.0,0.6032849760653483,,
