game_pk,game_date,game_datetime_utc,matchup,side,pitcher,opp_team,n_opp,starter_rate_basis,starter_rate_bf,opp_xwOBA_neutral,opp_xwOBA_vs_sp,platoon_delta_sp,pit_xwOBA,opp_xwOBA,lg_xwOBA,mx_xwOBA,edge_xwOBA,starter_xwOBA,mx_xwOBA_sp,edge_xwOBA_sp,pit_xBA,opp_xBA,lg_xBA,mx_xBA,edge_xBA,pit_xSLG,opp_xSLG,lg_xSLG,mx_xSLG,edge_xSLG,pit_Hard Hit%,opp_Hard Hit%,lg_Hard Hit%,mx_Hard Hit%,edge_Hard Hit%,pit_EV,opp_EV,lg_EV,mx_EV,edge_EV,pit_LA°,opp_LA°,lg_LA°,mx_LA°,edge_LA°,pit_K%,opp_K%,lg_K%,mx_K%,edge_K%,pit_BB%,opp_BB%,lg_BB%,mx_BB%,edge_BB%,bullpen_xwOBA,expected_sp_ip,sp_share,bp_share,mx_xwOBA_bp,edge_xwOBA_bp,bullpen_pitchers,bullpen_relief_bf,sp_bf_per_ip,bp_bf_per_ip,opener,opener_reason,opener_confidence,pitching_basis,model_tag,model_metric,snapshot_utc,scheduled_start_utc,lineup_status_away,lineup_status_home,lineup_posted_away,lineup_posted_home,lineup_savant_backfill_away,lineup_savant_backfill_home
822700,2026-08-09,2026-08-09T16:15:00Z,Cincinnati Reds @ Washington Nationals,away,Brady Singer,Washington Nationals,9,measured,503.0,0.3149530715644895,0.3151907873679423,0.0002377158034528315,0.32249568141033114,0.3151907873679423,0.3163645206464555,0.32122248927144037,0.0048579686249848875,0.335978818521072,0.33473231490123523,0.018367794254779746,0.266,0.2715184594953519,0.24370431096476286,0.2963587715779326,0.05265446061316975,0.444,0.5244940239043825,0.3967211082093789,0.5870001413956537,0.19027903318627482,40.9,43.25378486055777,39.26069765857425,45.0598157012235,5.799118042649248,90.6,89.51054448871183,88.90934609153811,91.2011983971737,2.2918523056355866,13.9,12.771660026560426,13.981004254417176,12.690655772143248,-1.2903484822739273,19.3,21.00762284196547,22.142959766852126,18.310430273051637,-3.8325294938004895,7.8,7.411208499335991,8.91155444532758,6.486794941271975,-2.424759504055605,0.2967831541919336,5.854166666666666,0.6560043734041945,0.3439956265958055,0.2954590666815161,-0.02090545396493937,9.0,1048.0,4.428969359331476,4.321935038113427,False,,,starter_bullpen_sequential,woba+plat_consol_v5,wOBA,2026-08-09T22:53:18.109138+00:00,2026-08-09T16:15:00Z,posted,posted,9,9,0,0
822700,2026-08-09,2026-08-09T16:15:00Z,Cincinnati Reds @ Washington Nationals,home,Brad Lord,Cincinnati Reds,9,measured,251.0,0.31860801461456767,0.3158173107633061,-0.0027907038512615667,0.30394733637770965,0.3158173107633061,0.3163645206464555,0.30519078671382976,-0.011173733932625718,0.30686278052785304,0.3063320056295414,-0.0100325150169141,0.248,0.24278751660026562,0.24370431096476286,0.24706704562797746,0.0033627346632146005,0.399,0.4110308100929615,0.3967211082093789,0.4133919013468174,0.016670793137438522,41.3,39.46435590969456,39.26069765857425,41.51423678826124,2.2535391296869918,88.0,89.36953519256308,88.90934609153811,88.46018910102498,-0.4491569905131314,3.8,15.697662682602923,13.981004254417176,5.516658428185746,-8.46434582623143,20.7,25.043187250996017,22.142959766852126,23.41123235348375,1.2682725866316247,8.4,11.488286852589642,8.91155444532758,10.828818939926894,1.9172644945993138,0.3024660014034125,3.0,0.3369136662023334,0.6630863337976667,0.30461093424329283,-0.011753586403162652,8.0,435.0,4.24864864864865,4.180923985337778,False,,,starter_bullpen_sequential,woba+plat_consol_v5,wOBA,2026-08-09T22:53:18.109138+00:00,2026-08-09T16:15:00Z,posted,posted,9,9,0,0
822862,2026-08-09,2026-08-09T18:35:00Z,Baltimore Orioles @ Texas Rangers,away,Cade Povich,Texas Rangers,9,measured,105.0,0.31651540692648655,0.31756746535942143,0.001052058432934877,0.31924226754610163,0.31756746535942143,0.3163645206464555,0.3200090209786316,0.003644500332176115,0.3374398594478255,0.3387229410463476,0.02235842039989211,0.264,0.2357168658698539,0.24370431096476286,0.25534736067364494,0.01164304970888208,0.433,0.38469349269588315,0.3967211082093789,0.41987249705252633,0.023151388843147436,44.2,38.513572377158034,39.26069765857425,43.35888052408603,4.098182865511781,91.3,88.69726427622842,88.90934609153811,91.0879181846903,2.1785720931521837,15.1,13.463320053120851,13.981004254417176,14.582315798703675,0.6013115442864994,18.1,23.74863213811421,22.142959766852126,19.412501590837483,-2.7304581760146434,7.6,7.899203187250996,8.91155444532758,6.736641131624796,-2.174913313702784,0.29721460303317054,4.916666666666667,0.5476078085335943,0.45239219146640575,0.29735635598868826,-0.019008164657767224,8.0,953.0,4.235294117647059,4.2129370950664,False,,,starter_bullpen_sequential,woba+plat_consol_v5,wOBA,2026-08-09T22:53:18.109138+00:00,2026-08-09T18:35:00Z,posted,posted,9,9,0,0
822862,2026-08-09,2026-08-09T18:35:00Z,Baltimore Orioles @ Texas Rangers,home,Kumar Rocker,Baltimore Orioles,9,measured,463.0,0.31459532193755807,0.31294007625362713,-0.0016552456839309393,0.3134003687485331,0.31294007625362713,0.3163645206464555,0.31062238824619515,-0.005742132400260336,0.32339664098475324,0.31989607836914513,0.003531557722689649,0.258,0.23853333333333337,0.24370431096476286,0.2525256929447518,0.00882138197998894,0.414,0.42004196547144756,0.3967211082093789,0.43833657979549917,0.04161547158612028,40.7,42.130225763612216,39.26069765857425,43.674725382892916,4.4140277243186645,88.7,90.28903054448871,88.90934609153811,90.0796844529506,1.1703383614124903,12.4,16.17094289508632,13.981004254417176,14.589938640669143,0.6089343862519669,21.2,24.731660026560423,22.142959766852126,23.67846024576947,1.5355004789173456,8.6,9.099442231075699,8.91155444532758,8.781319091674408,-0.13023535365317152,0.2980260411884389,5.381578947368421,0.6059899128726031,0.39401008712739694,0.296359396375642,-0.020005124270813468,7.0,1078.3578088578088,4.333333333333333,4.190392049598136,False,,,starter_bullpen_sequential,woba+plat_consol_v5,wOBA,2026-08-09T22:53:18.109138+00:00,2026-08-09T18:35:00Z,posted,posted,9,9,0,0
823020,2026-08-09,2026-08-09T18:15:00Z,Colorado Rockies @ St. Louis Cardinals,away,Michael Lorenzen,St. Louis Cardinals,9,measured,520.0,0.3165491789240258,0.3166583422706394,0.00010916334661359439,0.3380858777549556,0.3166583422706394,0.3163645206464555,0.3383480175625832,0.02198349691612772,0.3642563623887521,0.36459466326964,0.048230142623184535,0.298,0.2534563081009297,0.24370431096476286,0.30992467681459235,0.06622036584982949,0.48,0.4091065073041169,0.3967211082093789,0.4949853169958797,0.09826420878650083,46.4,40.57569721115537,39.26069765857425,47.95412366255897,8.693426003984719,91.1,89.42589641434263,88.90934609153811,91.61655032280453,2.7072042312664166,11.4,12.762124833997344,13.981004254417176,10.18112057958017,-3.7998836748370053,15.4,20.031049136786187,22.142959766852126,13.931207027178777,-8.211752739673349,8.3,8.298007968127491,8.91155444532758,7.728558082430754,-1.1829963628968256,0.31023159411676565,4.447463768115943,0.5155835837732459,0.48441641622675413,0.31041267267671424,-0.005951847969741242,7.0,895.4127416323696,4.848214285714285,4.450005894395586,False,,,starter_bullpen_sequential,woba+plat_consol_v5,wOBA,2026-08-09T22:53:18.109138+00:00,2026-08-09T18:15:00Z,posted,posted,9,9,0,0
823020,2026-08-09,2026-08-09T18:15:00Z,Colorado Rockies @ St. Louis Cardinals,home,Michael McGreevy,Colorado Rockies,9,measured,487.0,0.3279670196017157,0.3282982281010517,0.0003312084993359887,0.3084586810361915,0.3282982281010517,0.3163645206464555,0.31995495564446963,0.003590434998014147,0.3110229426671468,0.3227551584095222,0.006390637763066698,0.289,0.2414555112881806,0.24370431096476286,0.28633323097995483,0.04262892001519197,0.498,0.3949907038512616,0.3967211082093789,0.4958278408874387,0.0991067326780598,43.6,35.67808764940239,39.26069765857425,39.62142076642951,0.3607231078552573,90.4,87.42106241699868,88.90934609153811,88.91171632546059,0.0023702339224769275,10.8,17.16233731739708,13.981004254417176,13.981333062979903,0.000328808562727545,16.6,22.505285524568393,22.142959766852126,16.871626180123123,-5.271333586729003,6.2,7.77644090305445,8.91155444532758,5.410272011996365,-3.501282433331215,0.30513868710148534,5.176136363636363,0.5642164752463372,0.4357835247536628,0.31632948463804256,-3.503600841292531e-05,8.0,1195.0,4.071428571428571,4.256720907306521,False,,,starter_bullpen_sequential,woba+plat_consol_v5,wOBA,2026-08-09T22:53:18.109138+00:00,2026-08-09T18:15:00Z,posted,posted,9,9,0,0
823104,2026-08-09,2026-08-09T20:10:00Z,Tampa Bay Rays @ Seattle Mariners,away,Ian Seymour,Seattle Mariners,9,measured,348.0,0.3228351674728097,0.32256079828290274,-0.00027436918990697556,0.29440518764401546,0.32256079828290274,0.3163645206464555,0.30029098771686025,-0.016073532929595236,0.3000303014932466,0.30590665906836384,-0.010457861578091643,0.216,0.24307702523240377,0.24370431096476286,0.2154440241222932,-0.028260286842469673,0.379,0.3948751660026561,0.3967211082093789,0.377236514060203,-0.019484594149175916,37.8,37.81580345285525,39.26069765857425,36.40886320841396,-2.8518344501602897,88.5,88.8143160690571,88.90934609153811,88.40496997751899,-0.5043761140191236,22.5,13.95567065073041,13.981004254417176,22.474666396313236,8.49366214189606,28.4,22.760026560424965,22.142959766852126,29.191434258201696,7.04847449134957,8.0,9.54156706507304,8.91155444532758,8.565569226882328,-0.3459852184452519,0.2882733004720149,4.583333333333334,0.5215519808943742,0.47844801910562584,0.2941693937286492,-0.022195126917806285,8.0,852.6875,4.1291512915129145,3.9308346634588913,False,,,starter_bullpen_sequential,woba+plat_consol_v5,wOBA,2026-08-09T22:53:18.109138+00:00,2026-08-09T20:10:00Z,posted,posted,9,9,0,0
823104,2026-08-09,2026-08-09T20:10:00Z,Tampa Bay Rays @ Seattle Mariners,home,Emerson Hancock,Tampa Bay Rays,9,measured,465.0,0.3294970526228017,0.33079824784192524,0.0013011952191235299,0.2989052950205759,0.33079824784192524,0.3163645206464555,0.31202836985392934,-0.004336150792526139,0.3045543261289976,0.3184492282835238,0.002084707637068306,0.247,0.24923160690571047,0.24370431096476286,0.25260204327945374,0.008897732314690876,0.422,0.3919471447543161,0.3967211082093789,0.4169218417262203,0.02020073351684143,42.9,36.16411686586986,39.26069765857425,39.51637912901411,0.25568147043986045,89.7,88.46741035856574,88.90934609153811,89.25806426702763,0.3487181754895232,13.5,13.542576361221782,13.981004254417176,13.061572106804608,-0.919432147612568,23.2,17.637636122177955,22.142959766852126,18.479605361840026,-3.6633544050121003,6.2,9.416998671978753,8.91155444532758,6.551650682769529,-2.3599037625580506,0.2913853827810498,5.2857142857142865,0.5710338362643163,0.42896616373568375,0.30348101173777586,-0.01288350890867962,7.0,853.0,4.049586776859504,4.329126535363197,False,,,starter_bullpen_sequential,woba+plat_consol_v5,wOBA,2026-08-09T22:53:18.109138+00:00,2026-08-09T20:10:00Z,posted,posted,9,9,0,0
823190,2026-08-09,2026-08-09T20:05:00Z,Detroit Tigers @ San Francisco Giants,away,Troy Melton,San Francisco Giants,9,measured,285.0,0.3183179601376595,0.3196542151177392,0.0013362549800797208,0.2849202294590312,0.3196542151177392,0.3163645206464555,0.28744669613936863,-0.028917824507086853,0.27774732077838854,0.28063545698187775,-0.03572906366457773,0.216,0.24835405046480744,0.24370431096476286,0.22012115702029927,-0.023583153944463586,0.33,0.40045869853917665,0.3967211082093789,0.3331089971854543,-0.06361211102392461,33.7,36.38414342629483,39.26069765857425,31.230867167189892,-8.02983049138436,88.0,87.99763612217795,88.90934609153811,87.08829003063983,-1.821056060898286,13.7,14.52820717131474,13.981004254417176,14.247202916897564,0.26619866248038804,22.5,21.35800796812749,22.142959766852126,21.702391385015144,-0.4405683818369823,8.1,8.818034528552458,8.91155444532758,8.014996723576585,-0.8965577217509946,0.2984756268518845,6.0625,0.6539558681153269,0.3460441318846731,0.300318608724387,-0.0160459119220685,9.0,1263.4236585365854,3.8375,4.190880840051625,False,,,starter_bullpen_sequential,woba+plat_consol_v5,wOBA,2026-08-09T22:53:18.109138+00:00,2026-08-09T20:05:00Z,posted,posted,9,9,0,0
823190,2026-08-09,2026-08-09T20:05:00Z,Detroit Tigers @ San Francisco Giants,home,Logan Webb,Detroit Tigers,9,measured,510.0,0.32763778493954915,0.32777908640037257,0.00014130146082341755,0.29120343146837846,0.32777908640037257,0.3163645206464555,0.3016684707324864,-0.014696049913969056,0.2877021578842278,0.29808257346307615,-0.018281947183379332,0.254,0.24481938911022577,0.24370431096476286,0.25516218645384786,0.011457875489085001,0.375,0.40694900398406375,0.3967211082093789,0.38466790230249753,-0.012053205906881359,39.1,40.606879150066405,39.26069765857425,40.44067144641909,1.1799737878448369,88.4,88.46382470119522,88.90934609153811,87.95447860965712,-0.9548674818809957,6.7,16.471474103585656,13.981004254417176,9.19046984916848,-4.790534405248696,19.8,25.80241699867198,22.142959766852126,23.07224788162697,0.9292881147748453,6.1,9.729986719787515,8.91155444532758,6.66022065564815,-2.25133378967943,0.29891075852721416,6.302083333333334,0.6876261635441924,0.31237383645580763,0.30956207926963114,-0.006802441376824342,8.0,763.9619047619047,4.045112781954887,4.2924822097028965,False,,,starter_bullpen_sequential,woba+plat_consol_v5,wOBA,2026-08-09T22:53:18.109138+00:00,2026-08-09T20:05:00Z,posted,posted,9,9,0,0
