game_pk,game_date,game_datetime_utc,matchup,side,pitcher,opp_team,n_opp,starter_rate_basis,starter_rate_bf,opp_xwOBA_neutral,opp_xwOBA_vs_sp,platoon_delta_sp,pit_xwOBA,opp_xwOBA,lg_xwOBA,mx_xwOBA,edge_xwOBA,starter_xwOBA,mx_xwOBA_sp,edge_xwOBA_sp,pit_xBA,opp_xBA,lg_xBA,mx_xBA,edge_xBA,pit_xSLG,opp_xSLG,lg_xSLG,mx_xSLG,edge_xSLG,pit_Hard Hit%,opp_Hard Hit%,lg_Hard Hit%,mx_Hard Hit%,edge_Hard Hit%,pit_EV,opp_EV,lg_EV,mx_EV,edge_EV,pit_LA°,opp_LA°,lg_LA°,mx_LA°,edge_LA°,pit_K%,opp_K%,lg_K%,mx_K%,edge_K%,pit_BB%,opp_BB%,lg_BB%,mx_BB%,edge_BB%,bullpen_xwOBA,expected_sp_ip,expected_sp_ip_raw,sp_share,bp_share,mx_xwOBA_bp,edge_xwOBA_bp,bullpen_pitchers,bullpen_relief_bf,sp_bf_per_ip,bp_bf_per_ip,opener,opener_reason,opener_confidence,pitching_basis,model_tag,model_metric,snapshot_utc,scheduled_start_utc
823913,2026-08-14,2026-08-15T02:10:00Z,Milwaukee Brewers @ Los Angeles Dodgers,away,Robert Gasser,Los Angeles Dodgers,9,measured,286.0,0.3301605549658229,0.32997542880380426,-0.00018512616201865617,0.3105795871307651,0.32997542880380426,0.31636602120491053,0.32401384687836854,0.0076478256734580086,0.32646788114116854,0.34051184972374776,0.02414582851883723,0.25,0.2618005312084994,0.24343892127113034,0.26885648548051894,0.025417564209388593,0.399,0.43658273572377154,0.39633008783228185,0.4395238133611016,0.043193725528819726,33.0,41.946268260292165,39.17678783247826,35.33283173977047,-3.843956092707792,86.8,90.05014608233733,88.89232734153263,87.95781874080471,-0.9345086007279235,20.2,15.290066401062417,14.01658030711011,21.473486093952303,7.456905786842194,21.3,20.985843293492692,22.099220643133144,20.226888059524825,-1.8723325836083191,6.3,9.000770252324036,8.931771708836349,6.348667928171785,-2.5831037806645645,0.28992921157412027,5.010238671379982,4.891025641025641,0.5651649554111852,0.43483504458881483,0.3025710189404792,-0.01379500226443131,7.0,1197.5489907485282,4.263888888888889,4.119710426746299,False,,,starter_bullpen_sequential,shadow_woba+plat_consol_v1,wOBA,2026-08-15T03:41:11.310977+00:00,2026-08-15T02:10:00Z
823913,2026-08-14,2026-08-15T02:10:00Z,Milwaukee Brewers @ Los Angeles Dodgers,home,Yoshinobu Yamamoto,Milwaukee Brewers,9,measured,533.0,0.32537149167393375,0.3249855686991661,-0.0003859229747676385,0.26358373165924576,0.3249855686991661,0.31636602120491053,0.27086807607100927,-0.04549794513390126,0.25543223083805855,0.2623916073124564,-0.05397441389245411,0.223,0.24799256308100928,0.24343892127113034,0.22717132198212478,-0.016267599289005563,0.351,0.3999357237715804,0.39633008783228185,0.35419324283860415,-0.0421368449936777,34.9,42.283160690571044,39.17678783247826,37.66726140006717,-1.5095264324110929,87.5,89.96746347941567,88.89232734153263,88.57513613788304,-0.31719120364959963,9.4,8.282018592297476,14.01658030711011,3.6654382851873653,-10.351142021922744,23.8,22.28010624169987,22.099220643133144,23.994806745242652,1.8955861021095082,6.0,10.792775564409032,8.931771708836349,7.250146499197843,-1.681625209638506,0.2827632632738794,6.477735764302761,6.821428571428571,0.7017492536980209,0.2982507463019791,0.29081221937681134,-0.025553801828099187,7.0,958.0735294117646,3.831408775981524,4.1820643972256875,False,,,starter_bullpen_sequential,shadow_woba+plat_consol_v1,wOBA,2026-08-15T03:41:11.310977+00:00,2026-08-15T02:10:00Z
823993,2026-08-14,2026-08-15T01:38:00Z,Kansas City Royals @ Los Angeles Angels,away,Seth Lugo,Los Angeles Angels,9,measured,572.0,0.30875049376515923,0.3083603211223969,-0.0003901726427623098,0.33200476680955315,0.3083603211223969,0.31636602120491053,0.32374954262421896,0.007383521419308425,0.33733422934596885,0.3287979249178757,0.012431903712965153,0.277,0.2413901726427623,0.24343892127113034,0.2746688059284247,0.031229884657294343,0.462,0.38410916334661355,0.39633008783228185,0.4477541294851981,0.05142404165291625,42.8,35.84629482071713,39.17678783247826,39.1614908523663,-0.015296980111962455,89.8,87.79317397078354,88.89232734153263,88.7008466292509,-0.1914807122817308,14.4,13.474980079681275,14.01658030711011,13.858399772571167,-0.15818053453894265,18.2,22.159043824701197,22.099220643133144,18.249267886959483,-3.8499527561736606,8.0,8.983107569721117,8.931771708836349,8.045980450515977,-0.8857912583203724,0.322822611681991,5.74242086657995,5.854166666666666,0.6327451108607268,0.3672548891392732,0.3150516619192033,-0.0013143592857072228,9.0,1164.732142857143,4.255980861244018,4.354502046524151,False,,,starter_bullpen_sequential,shadow_woba+plat_consol_v1,wOBA,2026-08-15T03:41:11.310977+00:00,2026-08-15T01:38:00Z
823993,2026-08-14,2026-08-15T01:38:00Z,Kansas City Royals @ Los Angeles Angels,home,Grayson Rodriguez,Kansas City Royals,9,measured,254.0,0.3160734778686152,0.31796351770925274,0.001890039840637514,0.33053224096789036,0.31796351770925274,0.31636602120491053,0.3314420425378348,0.015076021332924294,0.36058927152681086,0.36241007421154126,0.046044053006630725,0.298,0.23981779548472776,0.24343892127113034,0.2935672844805859,0.050128363209455545,0.522,0.3883112881806109,0.39633008783228185,0.5114385676316768,0.11510847979939498,49.7,40.02162018592298,39.17678783247826,50.77176137425421,11.59497354177595,91.1,89.27986719787516,88.89232734153263,91.48753985634254,2.5952125148099014,16.2,15.556945551128816,14.01658030711011,17.740365244018705,3.7237849369085954,19.7,20.86276228419655,22.099220643133144,18.597778792094203,-3.5014418510389405,10.2,7.971075697211155,8.931771708836349,9.10289411350689,0.17112240467054107,0.291617827997269,4.87927430202225,4.71875,0.5642105048004907,0.43578949519950927,0.2913481692899255,-0.025017851914985012,8.0,394.0,4.593220338983051,4.200823129499239,False,,,starter_bullpen_sequential,shadow_woba+plat_consol_v1,wOBA,2026-08-15T03:41:11.310977+00:00,2026-08-15T01:38:00Z
824159,2026-08-14,2026-08-15T00:10:00Z,Seattle Mariners @ Houston Astros,away,George Kirby,Houston Astros,9,measured,543.0,0.33015354633366484,0.327849429467795,-0.002304116865869843,0.3175740207308875,0.327849429467795,0.31636602120491053,0.3299508986523805,0.013584877447469945,0.3236572350240918,0.3354052987158329,0.01903927751092238,0.255,0.2480217795484728,0.24343892127113034,0.25980050131104865,0.016361580039918305,0.4,0.41165524568393097,0.39633008783228185,0.4154670647746879,0.01913697694240607,41.5,37.83861885790172,39.17678783247826,40.08247662665984,0.9056887941815788,89.6,88.19006640106241,88.89232734153263,88.89773905952977,0.005411717997134247,12.2,14.99301460823373,14.01658030711011,13.176434301123622,-0.8401460059864867,20.6,20.749986719787515,22.099220643133144,19.342298686919694,-2.75692195621345,5.2,8.963771580345284,8.931771708836349,5.2186300475729634,-3.7131416612633856,0.30761623787898706,5.663233108363648,5.75,0.6207708137981459,0.3792291862018541,0.3210224393212789,0.004656418116368355,8.0,1036.0,4.148780487804879,4.301594732933384,False,,,starter_bullpen_sequential,shadow_woba+plat_consol_v1,wOBA,2026-08-15T03:41:11.310977+00:00,2026-08-15T00:10:00Z
824159,2026-08-14,2026-08-15T00:10:00Z,Seattle Mariners @ Houston Astros,home,Peter Lambert,Seattle Mariners,9,measured,472.0,0.31939706623578884,0.3190724978426945,-0.0003245683930943599,0.28957010830703783,0.3190724978426945,0.31636602120491053,0.2921627317736887,-0.024203289431221853,0.28718287084001937,0.2896396888248965,-0.02672633238001404,0.205,0.2517500664010624,0.24343892127113034,0.21199881819529787,-0.031440103075832476,0.349,0.40090252324037184,0.39633008783228185,0.3530263911482257,-0.04330369668405615,37.2,38.769402390438245,39.17678783247826,36.8131704694961,-2.3636173629821613,88.9,88.76788844621512,88.89232734153263,88.7755611046825,-0.11676623685013965,18.8,13.008260292164676,14.01658030711011,17.791679985054564,3.7750996779444552,23.5,20.457556440903055,22.099220643133144,21.754277407543114,-0.34494323559002993,9.3,8.704860557768924,8.931771708836349,9.063734030188062,0.13196232135171293,0.29341084241359416,5.54128396071054,5.589583333333334,0.616691014270606,0.383308985729394,0.2962219580717056,-0.020144063133204937,7.0,1351.5333333333333,4.162921348314606,4.145482476452531,False,,,starter_bullpen_sequential,shadow_woba+plat_consol_v1,wOBA,2026-08-15T03:41:11.310977+00:00,2026-08-15T00:10:00Z
824237,2026-08-14,2026-08-14T22:40:00Z,Chicago White Sox @ Detroit Tigers,away,Sean Newcomb,Detroit Tigers,9,measured,263.0,0.3353649723914769,0.3369439896557532,0.0015790172642762834,0.2873276198584602,0.3369439896557532,0.31636602120491053,0.30492381987340567,-0.011442201331504864,0.2863955981280745,0.3050241460368986,-0.011341875168011939,0.252,0.2538432934926959,0.24343892127113034,0.26277026543719517,0.01933134416606483,0.358,0.42104701195219124,0.39633008783228185,0.38032648770958843,-0.016003600122693418,35.6,39.10533864541832,39.17678783247826,35.53507402724771,-3.6417138052305518,87.8,88.08539176626826,88.89232734153263,86.9930644247356,-1.8992629167970279,10.0,15.333306772908367,14.01658030711011,11.316726465798256,-2.699853841311853,22.8,21.633545816733065,22.099220643133144,22.31955834943795,0.2203377063048073,8.7,9.790332005312086,8.931771708836349,9.536281403380388,0.6045096945440385,0.2876197438283762,2.1789717468463263,1.1666666666666667,0.23863496791596087,0.7613650320840392,0.30489237460103646,-0.011473646603874066,7.0,911.1728108369618,4.0812182741116745,4.159588965672097,True,reliever_spot_start,medium,opener_bullpen_sequential,shadow_woba+plat_consol_v1,wOBA,2026-08-15T03:41:11.310977+00:00,2026-08-14T22:40:00Z
824237,2026-08-14,2026-08-14T22:40:00Z,Chicago White Sox @ Detroit Tigers,home,Jackson Jobe,Chicago White Sox,9,measured,16.0,0.32757521442900944,0.3283345769788103,0.0007593625498008572,0.2942823667858425,0.3283345769788103,0.31636602120491053,0.30510971215214344,-0.011256309052767088,0.28638450103871593,0.29721881523089105,-0.019147205974019477,0.21,0.23717211155378487,0.24343892127113034,0.20459400315376514,-0.03884491811736521,0.359,0.4005373173970784,0.39633008783228185,0.36281095319314016,-0.03351913463914169,36.4,41.04826029216468,39.17678783247826,38.13882549595124,-1.0379623365270234,86.1,89.22355909694556,88.89232734153263,86.43123175541292,-2.4610955861197112,6.7,14.099176626826031,14.01658030711011,6.782596319715923,-7.233983987394186,25.0,24.098061088977424,22.099220643133144,27.261211467728135,5.161990824594991,6.3,9.895670650730413,8.931771708836349,6.979883401847913,-1.9518883069884359,0.30531409215079397,5.093081249206268,5.0,0.5827767382631216,0.4172232617368784,0.316131703473035,-0.00023431773187554406,9.0,1340.3708791208792,4.5,4.199765524435454,False,,,starter_bullpen_sequential,shadow_woba+plat_consol_v1,wOBA,2026-08-15T03:41:11.310977+00:00,2026-08-14T22:40:00Z
824399,2026-08-14,2026-08-14T23:10:00Z,San Diego Padres @ Cleveland Guardians,away,Michael King,Cleveland Guardians,9,measured,559.0,0.3146838864642432,0.3169290391866867,0.0022451527224434664,0.28755654776978284,0.3169290391866867,0.31636602120491053,0.2873299714853923,-0.02903604971951823,0.29484916861986504,0.295373894325908,-0.020992126879002537,0.239,0.2559370517928287,0.24343892127113034,0.2512702367357234,0.007831315464593064,0.402,0.4015091633466135,0.39633008783228185,0.40725316755068663,0.010923079718404782,32.6,37.517131474103586,39.17678783247826,31.2189577993385,-7.957830033139761,87.3,88.75840637450199,88.89232734153263,87.16607903296936,-1.726248308563271,14.4,14.058326693227091,14.01658030711011,14.441746386116984,0.42516607900687475,21.5,18.765258964143424,22.099220643133144,18.256438733483026,-3.8427819096501175,9.8,7.880371845949536,8.931771708836349,8.646396998022562,-0.2853747108137874,0.27553526552824015,5.5721671864149,5.630208333333334,0.6224159966276045,0.3775840033723955,0.2740702300586951,-0.042295791146215456,7.0,1386.2968923418425,4.110070257611241,4.0530932277210505,False,,,starter_bullpen_sequential,shadow_woba+plat_consol_v1,wOBA,2026-08-15T03:41:11.310977+00:00,2026-08-14T23:10:00Z
824399,2026-08-14,2026-08-14T23:10:00Z,San Diego Padres @ Cleveland Guardians,home,Gavin Williams,San Diego Padres,9,measured,573.0,0.31772848275986154,0.316493688603155,-0.0012347941567065202,0.2913507964152938,0.316493688603155,0.31636602120491053,0.29187668477267925,-0.02448933643223128,0.2879578040423344,0.2880740074939765,-0.02829201371093404,0.225,0.24105816733067734,0.24343892127113034,0.22279957274783796,-0.020639348523292383,0.401,0.39201035856573707,0.39633008783228185,0.39662937185678043,0.0002992840244985806,47.6,40.39405046480744,39.17678783247826,49.0789803989707,9.902192566492438,90.0,89.41150066401063,88.89232734153263,90.51917332247801,1.626845980945376,10.7,12.433466135458167,14.01658030711011,9.116885828348055,-4.899694478762054,32.3,21.0736786188579,22.099220643133144,30.801078028089496,8.701857384956352,7.2,9.630305444887119,8.931771708836349,7.76309577355071,-1.1686759352856395,0.29761029726846966,5.987902917050488,6.177083333333333,0.648485391963548,0.35151460803645196,0.2988919854435825,-0.017474035761328055,8.0,1255.0,4.006711409395973,4.3175465444105505,False,,,starter_bullpen_sequential,shadow_woba+plat_consol_v1,wOBA,2026-08-15T03:41:11.310977+00:00,2026-08-14T23:10:00Z
