game_pk,faced_pitcher,pitcher_side,batting_side,player_id,batting_order,PA,xwoba_raw,xwoba_shrunk,slot_weight,savant_backfill,model_tag,model_metric,snapshot_utc
824465,Tarik Skubal,away,home,701398,1.0,645.0,0.35,0.34526451334285235,4.61,False,xw+plat_consol_v12,xwOBA,2026-09-14T14:22:43.212997+00:00
824465,Tarik Skubal,away,home,682829,2.0,581.0,0.373,0.3644420887524597,4.5,False,xw+plat_consol_v12,xwOBA,2026-09-14T14:22:43.212997+00:00
824465,Tarik Skubal,away,home,668709,3.0,502.0,0.342,0.3374685422598423,4.39,False,xw+plat_consol_v12,xwOBA,2026-09-14T14:22:43.212997+00:00
824465,Tarik Skubal,away,home,553993,4.0,459.0,0.299,0.3018122762798301,4.29,False,xw+plat_consol_v12,xwOBA,2026-09-14T14:22:43.212997+00:00
824465,Tarik Skubal,away,home,680574,5.0,458.0,0.304,0.30592125885380833,4.18,False,xw+plat_consol_v12,xwOBA,2026-09-14T14:22:43.212997+00:00
824465,Tarik Skubal,away,home,663886,6.0,431.0,0.333,0.32955755638498124,4.08,False,xw+plat_consol_v12,xwOBA,2026-09-14T14:22:43.212997+00:00
824465,Tarik Skubal,away,home,667472,7.0,307.0,0.31,0.31115985857598294,3.97,False,xw+plat_consol_v12,xwOBA,2026-09-14T14:22:43.212997+00:00
824465,Tarik Skubal,away,home,670770,8.0,268.0,0.246,0.26467408271854637,3.87,False,xw+plat_consol_v12,xwOBA,2026-09-14T14:22:43.212997+00:00
824465,Tarik Skubal,away,home,663647,9.0,224.0,0.298,0.3031606865445218,3.76,False,xw+plat_consol_v12,xwOBA,2026-09-14T14:22:43.212997+00:00
824465,Nick Lodolo,home,away,518692,1.0,609.0,0.368,0.3604852784773273,4.61,False,xw+plat_consol_v12,xwOBA,2026-09-14T14:22:43.212997+00:00
824465,Nick Lodolo,home,away,663656,2.0,576.0,0.327,0.3251835243201554,4.5,False,xw+plat_consol_v12,xwOBA,2026-09-14T14:22:43.212997+00:00
824465,Nick Lodolo,home,away,571970,3.0,517.0,0.35,0.34428211092451383,4.39,False,xw+plat_consol_v12,xwOBA,2026-09-14T14:22:43.212997+00:00
824465,Nick Lodolo,home,away,605141,4.0,475.0,0.335,0.3314731520703044,4.29,False,xw+plat_consol_v12,xwOBA,2026-09-14T14:22:43.212997+00:00
824465,Nick Lodolo,home,away,606192,5.0,437.0,0.331,0.3279684589207171,4.18,False,xw+plat_consol_v12,xwOBA,2026-09-14T14:22:43.212997+00:00
824465,Nick Lodolo,home,away,669242,6.0,282.0,0.311,0.3119739854461389,4.08,False,xw+plat_consol_v12,xwOBA,2026-09-14T14:22:43.212997+00:00
824465,Nick Lodolo,home,away,690976,7.0,255.0,0.288,0.2955269364519016,3.97,False,xw+plat_consol_v12,xwOBA,2026-09-14T14:22:43.212997+00:00
824465,Nick Lodolo,home,away,669257,8.0,240.0,0.382,0.3622119483541914,3.87,False,xw+plat_consol_v12,xwOBA,2026-09-14T14:22:43.212997+00:00
824465,Nick Lodolo,home,away,676439,9.0,230.0,0.314,0.3142183710315911,3.76,False,xw+plat_consol_v12,xwOBA,2026-09-14T14:22:43.212997+00:00
824386,Sean Newcomb,away,home,666176,1.0,608.0,0.325,0.3235481107915608,4.61,False,xw+plat_consol_v12,xwOBA,2026-09-14T14:22:43.212997+00:00
824386,Sean Newcomb,away,home,680757,2.0,587.0,0.322,0.32094041112143384,4.5,False,xw+plat_consol_v12,xwOBA,2026-09-14T14:22:43.212997+00:00
824386,Sean Newcomb,away,home,677587,3.0,554.0,0.293,0.29632119639208726,4.39,False,xw+plat_consol_v12,xwOBA,2026-09-14T14:22:43.212997+00:00
824386,Sean Newcomb,away,home,800050,4.0,518.0,0.344,0.33926223695861657,4.29,False,xw+plat_consol_v12,xwOBA,2026-09-14T14:22:43.212997+00:00
824386,Sean Newcomb,away,home,608070,5.0,494.0,0.326,0.3241011152195708,4.18,False,xw+plat_consol_v12,xwOBA,2026-09-14T14:22:43.212997+00:00
824386,Sean Newcomb,away,home,683953,6.0,471.0,0.307,0.3083521233632663,4.08,False,xw+plat_consol_v12,xwOBA,2026-09-14T14:22:43.212997+00:00
824386,Sean Newcomb,away,home,663993,7.0,402.0,0.338,0.33336267418411364,3.97,False,xw+plat_consol_v12,xwOBA,2026-09-14T14:22:43.212997+00:00
