game_pk,game_date,game_datetime_utc,matchup,side,pitcher,opp_team,n_opp,starter_rate_basis,starter_rate_bf,opp_xwOBA_neutral,opp_xwOBA_vs_sp,platoon_delta_sp,pit_xwOBA,opp_xwOBA,lg_xwOBA,mx_xwOBA,edge_xwOBA,starter_xwOBA,mx_xwOBA_sp,edge_xwOBA_sp,pit_xBA,opp_xBA,lg_xBA,mx_xBA,edge_xBA,pit_xSLG,opp_xSLG,lg_xSLG,mx_xSLG,edge_xSLG,pit_Hard Hit%,opp_Hard Hit%,lg_Hard Hit%,mx_Hard Hit%,edge_Hard Hit%,pit_EV,opp_EV,lg_EV,mx_EV,edge_EV,pit_LA°,opp_LA°,lg_LA°,mx_LA°,edge_LA°,pit_K%,opp_K%,lg_K%,mx_K%,edge_K%,pit_BB%,opp_BB%,lg_BB%,mx_BB%,edge_BB%,bullpen_xwOBA,expected_sp_ip,sp_share,bp_share,mx_xwOBA_bp,edge_xwOBA_bp,bullpen_pitchers,bullpen_relief_bf,sp_bf_per_ip,bp_bf_per_ip,opener,opener_reason,opener_confidence,pitching_basis,model_tag,model_metric,snapshot_utc,scheduled_start_utc,lineup_status_away,lineup_status_home,lineup_posted_away,lineup_posted_home,lineup_savant_backfill_away,lineup_savant_backfill_home
822696,2026-08-13,2026-08-13T20:05:00Z,Chicago Cubs @ Washington Nationals,away,Kevin Gausman,Washington Nationals,9,measured,566.0,0.315757395850477,0.31548116743082233,-0.00027622841965468936,0.2969212476724522,0.31548116743082233,0.31617219869814406,0.29636794475090067,-0.01980425394724339,0.3010457699792254,0.3003877992885474,-0.01578439940959664,0.245,0.2530045152722444,0.24336383717260965,0.2547054934777974,0.01134165630518777,0.395,0.4613601593625498,0.39623671174972663,0.4599201879691374,0.06368347621941078,38.8,40.452722443559104,39.177877015433616,40.062549335988344,0.8846723205547278,88.3,89.18974767596282,88.89083122945046,88.59891644651235,-0.29191478293810746,15.9,14.936254980079683,14.02654635392203,16.809708626157654,2.783162272235625,23.1,20.943240371845953,22.123219121283952,21.86792301506455,-0.2552961062194008,6.5,6.611606905710492,8.91530377861111,4.820412848995844,-4.094890929615265,0.29011649120906685,5.598958333333334,0.6226171558515944,0.3773828441484056,0.28973587220712993,-0.026436326491014128,6.0,766.0952380952381,4.114285714285715,4.10535578575151,False,,,starter_bullpen_sequential,woba+plat_consol_v5,wOBA,2026-08-14T00:45:43.771542+00:00,2026-08-13T20:05:00Z,posted,posted,9,9,0,0
822696,2026-08-13,2026-08-13T20:05:00Z,Chicago Cubs @ Washington Nationals,home,Cade Cavalli,Chicago Cubs,9,measured,552.0,0.3311787087412623,0.32902837673595026,-0.002150332005312061,0.3118205838364825,0.32902837673595026,0.31617219869814406,0.325243032258576,0.009070833560431923,0.32199563631576816,0.3350886066810228,0.018916407982878747,0.248,0.23026347941567069,0.24336383717260965,0.23465007602827803,-0.008713761144331617,0.387,0.3818741035856574,0.39623671174972663,0.37297219996362785,-0.023264511786098785,40.6,39.023718459495356,39.177877015433616,40.4402456220732,1.2623686066395834,89.2,88.33875166002657,88.89083122945046,88.64792043057612,-0.24291079887433398,7.4,15.02491367861886,14.02654635392203,8.398367324696832,-5.628179029225198,25.5,22.41163346613546,22.123219121283952,25.832436511765952,3.7092173904819994,7.1,9.38772908366534,8.91530377861111,7.476231674116614,-1.4390721044944952,0.2945679476557898,5.68,0.6290226053888096,0.3709773946111904,0.30854905315171494,-0.007623145546429122,9.0,723.9310344827586,4.229268292682927,4.267334453548582,False,,,starter_bullpen_sequential,woba+plat_consol_v5,wOBA,2026-08-14T00:45:43.771542+00:00,2026-08-13T20:05:00Z,posted,posted,9,9,0,0
822776,2026-08-13,2026-08-13T19:07:00Z,Boston Red Sox @ Toronto Blue Jays,away,Payton Tolle,Toronto Blue Jays,9,measured,435.0,0.31102502284914396,0.31750921939628873,0.0064841965471447716,0.29439271307678694,0.31750921939628873,0.31617219869814406,0.2933284307180157,-0.022843767980128382,0.3056148755521403,0.30690725171916766,-0.009264946978976396,0.204,0.23526666666666665,0.24336383717260965,0.19721253805658565,-0.046151299116024,0.325,0.36191686586985394,0.39623671174972663,0.2968502865075164,-0.09938642524221025,35.5,32.04209827357238,39.177877015433616,29.03410228848588,-10.143774726947736,87.8,87.494395750332,88.89083122945046,86.40356452088155,-2.48726670856891,17.7,15.288207171314738,14.02654635392203,18.961660817392712,4.935114463470683,28.5,19.521513944223113,22.123219121283952,25.14838118088799,3.025162059604039,6.7,7.559415670650731,8.91530377861111,5.6810273941389156,-3.234276384472194,0.2779160911563314,5.4451754385964914,0.5948500008162323,0.4051499991837677,0.27339171172531734,-0.042780486972826715,7.0,883.5,4.008695652173913,4.182203542879959,False,,,starter_bullpen_sequential,woba+plat_consol_v5,wOBA,2026-08-14T00:45:43.771542+00:00,2026-08-13T19:07:00Z,posted,posted,9,9,0,0
822776,2026-08-13,2026-08-13T19:07:00Z,Boston Red Sox @ Toronto Blue Jays,home,Max Scherzer,Boston Red Sox,9,measured,161.0,0.3252451111340572,0.32364351750855913,-0.0016015936254980545,0.3037446490805854,0.32364351750855913,0.31617219869814406,0.31168002993803,-0.004492168760114046,0.3372686807832521,0.34523852079219464,0.02906632209405058,0.27,0.24913041168658703,0.24336383717260965,0.2763977258776931,0.033033888705083475,0.475,0.38796334661354587,0.39623671174972663,0.46508206881605646,0.06884535706632983,37.3,35.73915006640106,39.177877015433616,34.02609837566271,-5.151778639770903,88.2,87.60549800796814,88.89083122945046,86.91466677851768,-1.976164450932771,18.5,14.367357237715805,14.02654635392203,18.84081088379378,4.81426452987175,16.8,19.993837981407705,22.123219121283952,15.18298382555437,-6.9402352957295825,9.3,9.126108897742364,8.91530377861111,9.519901380435755,0.6045976018246453,0.27552059528776024,3.9583333333333335,0.45708386853363675,0.5429161314663633,0.28342696480927243,-0.03274523388887163,8.0,1267.5769020251778,4.414634146341464,4.116895132852369,False,,,starter_bullpen_sequential,woba+plat_consol_v5,wOBA,2026-08-14T00:45:43.771542+00:00,2026-08-13T19:07:00Z,posted,posted,9,9,0,0
823508,2026-08-13,2026-08-13T17:35:00Z,Seattle Mariners @ New York Yankees,away,Logan Gilbert,New York Yankees,9,measured,549.0,0.32243019568930215,0.3238541000717723,0.0014239043824701425,0.2832304222741831,0.3238541000717723,0.31617219869814406,0.2897007600194198,-0.026471438678724257,0.2835701734934555,0.2904599573335555,-0.02571224136458855,0.234,0.24919309428950862,0.24336383717260965,0.23960496654392777,-0.003758870628681882,0.401,0.4312855245683931,0.39623671174972663,0.4364701458081009,0.04023343405837426,42.2,44.90953519256308,39.177877015433616,48.373789738009016,9.1959127225754,90.2,90.4370517928287,88.89083122945046,91.74622056337823,2.855389333927775,17.1,12.568419654714477,14.02654635392203,15.641873300792447,1.6153269468704181,26.4,25.54239043824701,22.123219121283952,30.480153176306196,8.356934055022244,5.8,9.22581673306773,8.91530377861111,6.002009396490689,-2.9132943821204202,0.28251888542856396,6.271739130434783,0.6768238595884729,0.3231761404115271,0.2881107823196794,-0.028061416378464654,8.0,1017.0,3.9288990825688073,4.312574346985051,False,,,starter_bullpen_sequential,woba+plat_consol_v5,wOBA,2026-08-14T00:45:43.771542+00:00,2026-08-13T17:35:00Z,posted,posted,9,9,0,0
823508,2026-08-13,2026-08-13T17:35:00Z,Seattle Mariners @ New York Yankees,home,Max Fried,Seattle Mariners,9,measured,312.0,0.32169870931679745,0.3216947252530523,-3.9840637451327154e-06,0.27097155842208637,0.3216947252530523,0.31617219869814406,0.2757062059727824,-0.040465992725361666,0.26131439251627053,0.26587872700802195,-0.050293471690122105,0.192,0.2366780876494024,0.24336383717260965,0.18672533009271494,-0.05663850707989471,0.252,0.3806690571049137,0.39623671174972663,0.2420992289352261,-0.15413748281450054,30.5,34.778565737051785,39.177877015433616,27.075133615897872,-12.102743399535743,86.2,87.81543160690572,88.89083122945046,85.12460037745528,-3.766230851995175,9.7,13.466985391766269,14.02654635392203,9.140439037844239,-4.886107316077791,24.0,22.31612217795485,22.123219121283952,24.209267617642833,2.086048496358881,8.0,8.43726427622842,8.91530377861111,7.571039180040448,-1.3442645985706614,0.2823556159503864,5.011904761904761,0.5410359128567651,0.4589640871432349,0.2872910318921151,-0.02888116680602898,7.0,1351.5940438871473,3.845559845559846,4.0996754179410795,False,,,starter_bullpen_sequential,woba+plat_consol_v5,wOBA,2026-08-14T00:45:43.771542+00:00,2026-08-13T17:35:00Z,posted,posted,9,9,0,0
823669,2026-08-13,2026-08-13T23:30:00Z,Philadelphia Phillies @ Minnesota Twins,away,Aaron Nola,Minnesota Twins,9,measured,544.0,0.32866302817925963,0.3265023376082105,-0.0021606905710491175,0.32178320980154074,0.3265023376082105,0.31617219869814406,0.3330527147991512,0.01688051610100716,0.3448565845842075,0.3561239143414549,0.03995171564331085,0.246,0.23406852589641436,0.24336383717260965,0.2366040001648963,-0.0067598370077133485,0.426,0.3997038512616202,0.39623671174972663,0.4297275734132368,0.033490861663510174,41.5,39.16427622841966,39.177877015433616,41.48559307690775,2.3077160614741317,88.7,88.91420982735723,88.89083122945046,88.72337859790677,-0.16745263154368217,13.8,17.348764940239043,14.02654635392203,17.122218586317015,3.0956722323949855,23.7,21.427622841965473,22.123219121283952,22.954826717148602,0.83160759586465,7.9,8.779229747675963,8.91530377861111,7.779422522094348,-1.135881256516762,0.28534456492850163,5.453125,0.612290510116228,0.38770948988377196,0.2966175051761286,-0.019554693522015443,8.0,1142.5833333333333,4.3515625,4.236368188536773,False,,,starter_bullpen_sequential,woba+plat_consol_v5,wOBA,2026-08-14T00:45:43.771542+00:00,2026-08-13T23:30:00Z,posted,posted,9,9,0,0
823669,2026-08-13,2026-08-13T23:30:00Z,Philadelphia Phillies @ Minnesota Twins,home,Taj Bradley,Philadelphia Phillies,9,measured,556.0,0.3309984627055784,0.33236101250637523,0.0013625498007968084,0.3037204849688655,0.33236101250637523,0.31617219869814406,0.31880517753710064,0.002632978838956579,0.306516873457072,0.3222113102668535,0.006039111568709454,0.226,0.2611766268260292,0.24336383717260965,0.24254185974565126,-0.0008219774269583868,0.377,0.4116371845949536,0.39623671174972663,0.39165280245490675,-0.004583909294819888,45.4,40.20358565737052,39.177877015433616,46.58860887550366,7.410731860070044,90.9,89.57027888446216,88.89083122945046,91.57944765501172,2.688616425561264,15.6,12.33859229747676,14.02654635392203,13.91204594355473,-0.11450041036729885,26.6,19.852483399734396,22.123219121283952,23.869765766813384,1.7465466455294312,9.9,8.840026560424969,8.91530377861111,9.816408405305188,0.9011046266940781,0.29879903048861806,5.771739130434782,0.6376722745414094,0.3623277254585906,0.312810614459096,-0.003361584239048032,8.0,977.7391304347826,4.263546798029556,4.331248874634011,False,,,starter_bullpen_sequential,woba+plat_consol_v5,wOBA,2026-08-14T00:45:43.771542+00:00,2026-08-13T23:30:00Z,posted,posted,9,9,0,0
823829,2026-08-13,2026-08-13T17:10:00Z,Pittsburgh Pirates @ Miami Marlins,away,Braxton Ashcraft,Miami Marlins,9,measured,546.0,0.31488059534542284,0.3145499180545862,-0.000330677290836634,0.2974932741958285,0.3145499180545862,0.31617219869814406,0.2960992094364647,-0.02007298926167933,0.30455780262360244,0.3029951154864184,-0.013177083211725671,0.229,0.23936228419654712,0.24336383717260965,0.22523462695951668,-0.018129210213092967,0.366,0.36752802124834,0.39623671174972663,0.33948206157599997,-0.05675465017372666,40.9,37.77033200531209,39.177877015433616,39.43058421487994,0.252707199446327,89.8,88.44908366533865,88.89083122945046,89.35825243588819,0.4674212064377343,12.6,12.256148738379814,14.02654635392203,10.829602384457786,-3.196943969464243,26.6,21.057583001328023,22.123219121283952,25.31872530686291,3.1955061855789566,5.9,8.633545816733069,8.91530377861111,5.71353725948535,-3.2017665191257594,0.28845721468284086,5.157608695652174,0.5612254376196552,0.43877456238034485,0.28727883053921577,-0.02889336815892829,8.0,895.6016156462586,4.061320754716981,4.2620464997257,False,,,starter_bullpen_sequential,woba+plat_consol_v5,wOBA,2026-08-14T00:45:43.771542+00:00,2026-08-13T17:10:00Z,posted,posted,9,9,0,0
823829,2026-08-13,2026-08-13T17:10:00Z,Pittsburgh Pirates @ Miami Marlins,home,Tyler Phillips,Pittsburgh Pirates,9,measured,401.0,0.32709759178292475,0.32621791050802434,-0.0008796812749004013,0.2997454454034666,0.32621791050802434,0.31617219869814406,0.30970559765702177,-0.0064666010411222885,0.31172180418747003,0.3216261139990766,0.0054539153009325325,0.268,0.21556228419654713,0.24336383717260965,0.2373840453694846,-0.005979791803125051,0.428,0.35162124833997344,0.39623671174972663,0.37980805368828235,-0.01642865806144428,44.8,38.505476613380694,39.177877015433616,44.03110846460353,4.853231449169911,90.6,88.14443457667258,88.89083122945046,89.85360334722212,0.9627721177716637,10.9,13.206009473060984,14.02654635392203,10.079463119138957,-3.947083234783072,17.5,31.92953519256308,22.123219121283952,25.25703256865925,3.133813447375296,9.7,8.049349269588312,8.91530377861111,8.757826974143812,-0.15747680446729717,0.28960693992711056,4.108974358974359,0.4584475562225882,0.5415524437774117,0.2996143652219732,-0.016557833476170847,8.0,1071.0708333333332,4.297297297297297,4.264614210413851,False,,,starter_bullpen_sequential,woba+plat_consol_v5,wOBA,2026-08-14T00:45:43.771542+00:00,2026-08-13T17:10:00Z,posted,posted,9,9,0,0
