game_pk,game_date,matchup,side,pitcher,throws,opp_team,n_opp,n_LHB,n_RHB,n_SW,n_platoon_adv,n_low_sample,pit_min_split_bf,pit_low_sample,reliable,opp_OPS_raw,opp_OPS_vs_hand,pit_OPS_raw,pit_OPS_allowed,mx_OPS,edge_OPS,model_tag,model_metric,snapshot_utc,lineup_status_away,lineup_status_home,lineup_posted_away,lineup_posted_home,lineup_savant_backfill_away,lineup_savant_backfill_home,selection_rule_tag,hybrid_action,hybrid_selection,pregame_market_utc,hybrid_price_source,pregame_away_ml,pregame_home_ml,pregame_p_home,hybrid_p,hybrid_ml
822685,2026-09-12,Los Angeles Angels @ Washington Nationals,away,Walbert Ureña,R,Washington Nationals,9,4,4,1,5,1,253,False,True,0.7288069057104913,0.756725613102901,0.6092956175298806,0.6229555412847102,0.6527937851078247,-0.06658343881673412,xw+plat_consol_v12,xwOBA,2026-09-13T01:01:32.778404+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v2,,,2026-09-13T01:01:32.778404+00:00,saved_pregame,109.0,-132.0,0.5431991809088762,,
822685,2026-09-12,Los Angeles Angels @ Washington Nationals,home,Andrew Alvarez,L,Los Angeles Angels,9,1,8,0,8,1,113,False,True,0.6453126162018593,0.7061197619499469,0.6324948207171316,0.6449624192429704,0.630325490074573,-0.08905173384998588,xw+plat_consol_v12,xwOBA,2026-09-13T01:01:32.778404+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v2,,,2026-09-13T01:01:32.778404+00:00,saved_pregame,109.0,-132.0,0.5431991809088762,,
822768,2026-09-12,Baltimore Orioles @ Toronto Blue Jays,away,Kyle Bradish,R,Toronto Blue Jays,9,4,5,0,4,0,261,False,True,0.7496934926958831,0.7395008021492463,0.7691123505976096,0.7655034742263236,0.7886362562372286,0.06925903231266972,xw+plat_consol_v12,xwOBA,2026-09-13T01:01:32.778404+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v2,,,2026-09-13T01:01:32.778404+00:00,saved_pregame,118.0,-142.0,0.5612444702298934,,
822768,2026-09-12,Baltimore Orioles @ Toronto Blue Jays,home,Spencer Miles,R,Baltimore Orioles,9,5,4,0,5,1,161,False,True,0.6499681274900398,0.6975567653517833,0.5619601593625498,0.5956873924825409,0.5731572875711296,-0.14621993635342923,xw+plat_consol_v12,xwOBA,2026-09-13T01:01:32.778404+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v2,,,2026-09-13T01:01:32.778404+00:00,saved_pregame,118.0,-142.0,0.5612444702298934,,
822927,2026-09-12,Houston Astros @ Tampa Bay Rays,away,Peter Lambert,R,Tampa Bay Rays,9,4,5,0,4,1,274,False,True,0.7642172642762285,0.7838230880580143,0.660537583001328,0.6600490073949126,0.7209286147679114,0.0015513908433525403,xw+plat_consol_v12,xwOBA,2026-09-13T01:01:32.778404+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v2,,,2026-09-13T01:01:32.778404+00:00,saved_pregame,123.0,-149.0,0.5716276429198135,,
822927,2026-09-12,Houston Astros @ Tampa Bay Rays,home,Ian Seymour,L,Houston Astros,9,2,7,0,7,0,175,False,True,0.6706701195219125,0.6986115543543653,0.7102297476759629,0.7107101424655987,0.6910497316702923,-0.028327492254266562,xw+plat_consol_v12,xwOBA,2026-09-13T01:01:32.778404+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v2,,,2026-09-13T01:01:32.778404+00:00,saved_pregame,123.0,-149.0,0.5716276429198135,,
823009,2026-09-12,Chicago White Sox @ St. Louis Cardinals,away,Sean Newcomb,L,St. Louis Cardinals,9,3,5,1,6,1,135,False,True,0.759865604249668,0.7192296070029204,0.5981208499335989,0.6161734552355916,0.6217417878650285,-0.09763543605953029,xw+plat_consol_v12,xwOBA,2026-09-13T01:01:32.778404+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v2,,,2026-09-13T01:01:32.778404+00:00,saved_pregame,-111.0,-108.0,0.49673031650536237,,
823009,2026-09-12,Chicago White Sox @ St. Louis Cardinals,home,Kyle Leahy,R,Chicago White Sox,9,6,3,0,6,0,258,False,True,0.7554725099601594,0.7538929710675334,0.7751782204515272,0.7612260875077647,0.7881523478772197,0.06877512395266083,xw+plat_consol_v12,xwOBA,2026-09-13T01:01:32.778404+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v2,,,2026-09-13T01:01:32.778404+00:00,saved_pregame,-111.0,-108.0,0.49673031650536237,,
823170,2026-09-12,San Diego Padres @ San Francisco Giants,away,Michael King,R,San Francisco Giants,9,7,2,0,7,0,265,False,True,0.7102642762284195,0.7417469685048906,0.6362857901726429,0.6468810327485759,0.6532700862170714,-0.06610713770748744,xw+plat_consol_v12,xwOBA,2026-09-13T01:01:32.778404+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v2,,,2026-09-13T01:01:32.778404+00:00,saved_pregame,-192.0,158.0,0.3708595813858972,,
823170,2026-09-12,San Diego Padres @ San Francisco Giants,home,Cesar Perdomo,L,San Diego Padres,9,4,5,0,5,3,23,True,False,0.6269760956175299,0.7059572603659762,0.779203984063745,0.7156526648905419,0.7151773871093793,-0.004199836815179547,xw+plat_consol_v12,xwOBA,2026-09-13T01:01:32.778404+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v2,,,2026-09-13T01:01:32.778404+00:00,saved_pregame,-192.0,158.0,0.3708595813858972,,
