game_pk,game_date,matchup,side,pitcher,throws,opp_team,n_opp,n_LHB,n_RHB,n_SW,n_platoon_adv,n_low_sample,pit_min_split_bf,pit_low_sample,reliable,opp_OPS_raw,opp_OPS_vs_hand,pit_OPS_raw,pit_OPS_allowed,mx_OPS,edge_OPS,model_tag,model_metric,snapshot_utc,lineup_status_away,lineup_status_home,lineup_posted_away,lineup_posted_home,lineup_savant_backfill_away,lineup_savant_backfill_home,selection_rule_tag,hybrid_action,hybrid_selection,pregame_market_utc,hybrid_price_source,pregame_away_ml,pregame_home_ml,pregame_p_home,hybrid_p,hybrid_ml
822845,2026-09-17,Boston Red Sox @ Texas Rangers,away,Sonny Gray,R,Texas Rangers,9,4,5,0,4,0,222,False,True,0.7098844621513944,0.7128043960777336,0.6758775564409032,0.6784170800204364,0.6736903682481329,-0.046254535492066595,xw+plat_consol_v12,xwOBA,2026-09-18T00:10:07.765091+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v2,,,2026-09-18T00:10:07.765091+00:00,saved_pregame,-130.0,108.0,0.45963229416466833,,
822845,2026-09-17,Boston Red Sox @ Texas Rangers,home,Tyler Alexander,L,Boston Red Sox,9,3,4,2,6,0,122,False,True,0.7337660026560424,0.7250374528160312,0.6615984063745021,0.6680628861327197,0.6814108609317151,-0.03853404280848438,xw+plat_consol_v12,xwOBA,2026-09-18T00:10:07.765091+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v2,,,2026-09-18T00:10:07.765091+00:00,saved_pregame,-130.0,108.0,0.45963229416466833,,
822924,2026-09-17,Athletics @ Tampa Bay Rays,away,Jeffrey Springs,L,Tampa Bay Rays,9,5,4,0,4,1,185,False,True,0.7149314741035856,0.7224976039660511,0.883468791500664,0.8384315218604304,0.861123087968614,0.14117818422841455,xw+plat_consol_v12,xwOBA,2026-09-18T00:10:07.765091+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v2,,,2026-09-18T00:10:07.765091+00:00,saved_pregame,223.0,-279.0,0.7039455697290203,,
822924,2026-09-17,Athletics @ Tampa Bay Rays,home,Drew Rasmussen,R,Athletics,9,3,6,0,3,1,272,False,True,0.716015139442231,0.7097500255764333,0.5343466135458168,0.5562503965449614,0.5530596661946333,-0.16688523754556617,xw+plat_consol_v12,xwOBA,2026-09-18T00:10:07.765091+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v2,,,2026-09-18T00:10:07.765091+00:00,saved_pregame,223.0,-279.0,0.7039455697290203,,
823334,2026-09-17,Milwaukee Brewers @ Pittsburgh Pirates,away,Kyle Harrison,L,Pittsburgh Pirates,9,2,5,2,7,1,137,False,True,0.7233381142098275,0.7340987105381791,0.7834358565737053,0.7775385647131456,0.7951552917990027,0.0752103880588032,xw+plat_consol_v12,xwOBA,2026-09-18T00:10:07.765091+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v2,,,2026-09-18T00:10:07.765091+00:00,saved_pregame,-143.0,118.0,0.43804304719327974,,
823334,2026-09-17,Milwaukee Brewers @ Pittsburgh Pirates,home,Wilber Dotel,R,Milwaukee Brewers,9,4,4,1,5,0,71,False,True,0.7356034528552458,0.7497345157948686,0.6700207171314742,0.6890263144366283,0.7161737122688246,-0.003771191471374835,xw+plat_consol_v12,xwOBA,2026-09-18T00:10:07.765091+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v2,,,2026-09-18T00:10:07.765091+00:00,saved_pregame,-143.0,118.0,0.43804304719327974,,
823573,2026-09-17,Philadelphia Phillies @ New York Mets,away,Aaron Nola,R,New York Mets,9,5,3,1,6,1,267,False,True,0.760458432934927,0.7581270422105909,0.8044382470119523,0.7975161144046884,0.8279900336781043,0.10804512993790483,xw+plat_consol_v12,xwOBA,2026-09-18T00:10:07.765091+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v2,,,2026-09-18T00:10:07.765091+00:00,saved_pregame,109.0,-132.0,0.5431991809088762,,
823573,2026-09-17,Philadelphia Phillies @ New York Mets,home,Nolan McLean,R,Philadelphia Phillies,9,7,2,0,7,0,272,False,True,0.7291625498007969,0.7452715863773783,0.6788940239043824,0.6793063596511828,0.6908292590494339,-0.029115644690765552,xw+plat_consol_v12,xwOBA,2026-09-18T00:10:07.765091+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v2,,,2026-09-18T00:10:07.765091+00:00,saved_pregame,109.0,-132.0,0.5431991809088762,,
823978,2026-09-17,Minnesota Twins @ Los Angeles Angels,away,Taj Bradley,R,Los Angeles Angels,9,3,5,1,4,0,282,False,True,0.6657176626826029,0.6793243735780494,0.6743877822045152,0.6773900829661255,0.6407764411205726,-0.07916846261962684,xw+plat_consol_v12,xwOBA,2026-09-18T00:10:07.765091+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v2,,,2026-09-18T00:10:07.765091+00:00,saved_pregame,-105.0,-115.0,0.5108342361863488,,
823978,2026-09-17,Minnesota Twins @ Los Angeles Angels,home,Walbert Ureña,R,Minnesota Twins,9,3,3,3,6,2,253,False,True,0.6740719787516601,0.7278676149611552,0.6212948207171315,0.6316935687860192,0.6303341022090686,-0.08961080153113088,xw+plat_consol_v12,xwOBA,2026-09-18T00:10:07.765091+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v2,,,2026-09-18T00:10:07.765091+00:00,saved_pregame,-105.0,-115.0,0.5108342361863488,,
824141,2026-09-17,Kansas City Royals @ Houston Astros,away,Seth Lugo,R,Houston Astros,9,4,5,0,4,0,259,False,True,0.7621915006640106,0.7598488694099093,0.7900528552456839,0.7926298506054533,0.8385222942813517,0.11857739054115224,xw+plat_consol_v12,xwOBA,2026-09-18T00:10:07.765091+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v2,,,2026-09-18T00:10:07.765091+00:00,saved_pregame,129.0,-156.0,0.5825451699171612,,
824141,2026-09-17,Kansas City Royals @ Houston Astros,home,Miguel Ullola,R,Kansas City Royals,9,5,3,1,6,0,15,True,False,0.7377612217795485,0.7362217509363634,0.5688916334661355,0.7100230455180896,0.7172257550448095,-0.002719148695390028,xw+plat_consol_v12,xwOBA,2026-09-18T00:10:07.765091+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v2,,,2026-09-18T00:10:07.765091+00:00,saved_pregame,129.0,-156.0,0.5825451699171612,,
824305,2026-09-17,San Diego Padres @ Colorado Rockies,away,Michael King,R,Colorado Rockies,9,4,3,2,6,0,271,False,True,0.7591835325365206,0.7605546367326752,0.6467367861885791,0.6526520494347244,0.6787420791020675,-0.04120282463813196,xw+plat_consol_v12,xwOBA,2026-09-18T00:10:07.765091+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v2,,,2026-09-18T00:10:07.765091+00:00,saved_pregame,-198.0,162.0,0.3648562613252363,,
824305,2026-09-17,San Diego Padres @ Colorado Rockies,home,Tanner Gordon,R,San Diego Padres,9,3,6,0,3,0,193,False,True,0.6517386454183267,0.6955710403728845,0.9121235059760957,0.8805613823482207,0.8580630567186545,0.13811815297845498,xw+plat_consol_v12,xwOBA,2026-09-18T00:10:07.765091+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v2,,,2026-09-18T00:10:07.765091+00:00,saved_pregame,-198.0,162.0,0.3648562613252363,,
