game_pk,game_date,matchup,side,pitcher,throws,opp_team,n_opp,n_LHB,n_RHB,n_SW,n_platoon_adv,n_low_sample,pit_min_split_bf,pit_low_sample,reliable,opp_OPS_raw,opp_OPS_vs_hand,pit_OPS_raw,pit_OPS_allowed,mx_OPS,edge_OPS,model_tag,model_metric,snapshot_utc,lineup_status_away,lineup_status_home,lineup_posted_away,lineup_posted_home,lineup_savant_backfill_away,lineup_savant_backfill_home,selection_rule_tag,hybrid_action,hybrid_selection,pregame_market_utc,hybrid_price_source,pregame_away_ml,pregame_home_ml,pregame_p_home,hybrid_p,hybrid_ml
822847,2026-09-18,Toronto Blue Jays @ Texas Rangers,away,Dylan Cease,R,Texas Rangers,9,4,5,0,4,0,287,False,True,0.6956454183266932,0.705581947967821,0.5496071713147411,0.5615240684473024,0.5522238147075603,-0.16771646655727357,xw+starter_blend_v13,xwOBA,2026-09-19T05:12:21.215660+00:00,posted,posted,9,9,0,0,lean,,,2026-09-19T05:12:21.215660+00:00,saved_pregame,-141.0,117.0,0.44060917417774287,,
822847,2026-09-18,Toronto Blue Jays @ Texas Rangers,home,Kumar Rocker,R,Toronto Blue Jays,9,4,5,0,4,0,270,False,True,0.7273859229747676,0.7285656428666345,0.7417338645418328,0.7461537782075804,0.7560833517921702,0.03614307052733634,xw+starter_blend_v13,xwOBA,2026-09-19T05:12:21.215660+00:00,posted,posted,9,9,0,0,lean,,,2026-09-19T05:12:21.215660+00:00,saved_pregame,-141.0,117.0,0.44060917417774287,,
822923,2026-09-18,Boston Red Sox @ Tampa Bay Rays,away,Ranger Suarez,L,Tampa Bay Rays,9,4,5,0,5,0,172,False,True,0.7058005312084994,0.7261652584288266,0.6606541832669324,0.6466698345090504,0.6615952356538817,-0.05834504561095222,xw+starter_blend_v13,xwOBA,2026-09-19T05:12:21.215660+00:00,posted,posted,9,9,0,0,lean,,,2026-09-19T05:12:21.215660+00:00,saved_pregame,114.0,-137.0,0.552982006111132,,
822923,2026-09-18,Boston Red Sox @ Tampa Bay Rays,home,Ian Seymour,L,Boston Red Sox,9,2,5,2,7,1,181,False,True,0.6242602921646747,0.7008237017581642,0.7273155378486055,0.7243320030422499,0.7100151691764223,-0.009925112088411625,xw+starter_blend_v13,xwOBA,2026-09-19T05:12:21.215660+00:00,posted,posted,9,9,0,0,lean,,,2026-09-19T05:12:21.215660+00:00,saved_pregame,114.0,-137.0,0.552982006111132,,
823005,2026-09-18,Washington Nationals @ St. Louis Cardinals,away,Cade Cavalli,R,St. Louis Cardinals,9,5,3,1,6,0,287,False,True,0.7213970783532536,0.7235185471297362,0.6589999999999999,0.6658918151221069,0.6605743250920285,-0.05936595617280538,xw+starter_blend_v13,xwOBA,2026-09-19T05:12:21.215660+00:00,posted,posted,9,9,0,0,lean,,,2026-09-19T05:12:21.215660+00:00,saved_pregame,-112.0,-107.0,0.49454957704717883,,
823005,2026-09-18,Washington Nationals @ St. Louis Cardinals,home,Kyle Leahy,R,Washington Nationals,9,5,3,1,6,1,269,False,True,0.7453877822045153,0.7242870336185128,0.7759325365205844,0.765737290330916,0.7614938228192728,0.04155354155443891,xw+starter_blend_v13,xwOBA,2026-09-19T05:12:21.215660+00:00,posted,posted,9,9,0,0,lean,,,2026-09-19T05:12:21.215660+00:00,saved_pregame,-112.0,-107.0,0.49454957704717883,,
823252,2026-09-18,Miami Marlins @ San Diego Padres,away,Tyler Phillips,R,San Diego Padres,9,4,5,0,4,1,231,False,True,0.7476552456839309,0.742153794720627,0.6962270916334662,0.702323605371674,0.7251319296113046,0.005191648346470679,xw+starter_blend_v13,xwOBA,2026-09-19T05:12:21.215660+00:00,posted,posted,9,9,0,0,lean,,,2026-09-19T05:12:21.215660+00:00,saved_pregame,169.0,-206.0,0.6442439602855349,,
823252,2026-09-18,Miami Marlins @ San Diego Padres,home,Nick Pivetta,R,Miami Marlins,9,4,4,1,5,1,54,False,True,0.7146746347941568,0.7515707486350047,0.5500653386454183,0.6330622652346102,0.6575205826129014,-0.06241969865193253,xw+starter_blend_v13,xwOBA,2026-09-19T05:12:21.215660+00:00,posted,posted,9,9,0,0,lean,,,2026-09-19T05:12:21.215660+00:00,saved_pregame,169.0,-206.0,0.6442439602855349,,
823331,2026-09-18,Kansas City Royals @ Pittsburgh Pirates,away,Randy Dobnak,R,Pittsburgh Pirates,9,3,4,2,5,1,117,False,True,0.7482539176626826,0.7575912971770937,0.703554316069057,0.7144645966188449,0.7488272507702174,0.028886969505383497,xw+starter_blend_v13,xwOBA,2026-09-19T05:12:21.215660+00:00,posted,posted,9,9,0,0,lean,,,2026-09-19T05:12:21.215660+00:00,saved_pregame,158.0,-193.0,0.6295547070574253,,
823331,2026-09-18,Kansas City Royals @ Pittsburgh Pirates,home,Paul Skenes,R,Kansas City Royals,9,4,4,1,5,0,287,False,True,0.7279381142098273,0.726942775726892,0.6741660026560425,0.6787837319623592,0.681496931220906,-0.03844335004392785,xw+starter_blend_v13,xwOBA,2026-09-19T05:12:21.215660+00:00,posted,posted,9,9,0,0,lean,,,2026-09-19T05:12:21.215660+00:00,saved_pregame,158.0,-193.0,0.6295547070574253,,
