game_pk,game_date,game_datetime_utc,matchup,side,pitcher,opp_team,n_opp,starter_rate_basis,starter_rate_bf,starter_rate_primary,starter_rate_blend_in,starter_rate_blended,starter_rate_prevelo,starter_velo_dv,starter_velo_last,starter_velo_base,starter_velo_starts,opp_xwOBA_neutral,opp_xwOBA_vs_sp,platoon_delta_sp,opp_xwOBA_sd,pit_xwOBA,opp_xwOBA,lg_xwOBA,mx_xwOBA,edge_xwOBA,starter_xwOBA,mx_xwOBA_sp,edge_xwOBA_sp,pit_xBA,opp_xBA,lg_xBA,mx_xBA,edge_xBA,pit_xSLG,opp_xSLG,lg_xSLG,mx_xSLG,edge_xSLG,pit_Hard Hit%,opp_Hard Hit%,lg_Hard Hit%,mx_Hard Hit%,edge_Hard Hit%,pit_EV,opp_EV,lg_EV,mx_EV,edge_EV,pit_LA°,opp_LA°,lg_LA°,mx_LA°,edge_LA°,pit_K%,opp_K%,lg_K%,mx_K%,edge_K%,pit_BB%,opp_BB%,lg_BB%,mx_BB%,edge_BB%,bullpen_xwOBA,expected_sp_ip,expected_sp_ip_raw,sp_share,bp_share,mx_xwOBA_bp,edge_xwOBA_bp,bullpen_pitchers,bullpen_relief_bf,sp_bf_per_ip,bp_bf_per_ip,opener,opener_reason,opener_confidence,pitching_basis,model_tag,model_metric,snapshot_utc,scheduled_start_utc,lineup_status_away,lineup_status_home,lineup_posted_away,lineup_posted_home,lineup_savant_backfill_away,lineup_savant_backfill_home,selection_rule_tag,hybrid_action,hybrid_selection,pregame_market_utc,hybrid_price_source,pregame_away_ml,pregame_home_ml,pregame_p_home,hybrid_p,hybrid_ml,game_type
822681,2026-09-25,2026-09-25T22:45:00Z,New York Mets @ Washington Nationals,away,Jefry Yan,Washington Nationals,9,measured,86.0,0.3154996047524056,0.3268219189211146,True,0.32009100965986076,,,,0.0,0.32915975871898434,0.33038472551845316,0.0012249667994688185,0.02566125122468608,0.3139041166191037,0.33038472551845316,0.3142092648394745,0.32910613098476094,0.014896866145286458,0.32009100965986076,0.3365692619580317,0.02235999711855724,0.228,0.25217954847277557,0.24269331501628594,0.23691191101796313,-0.005781403998322804,0.339,0.45080637450199207,0.3941365081651193,0.38774221060524444,-0.006394297559874862,40.4,45.55843293492696,38.95379088768868,47.24984779729762,8.296056909608936,87.7,90.47537848605579,88.82280522933746,89.35257325671833,0.529768027380868,5.8,14.219734395750335,14.01228728118768,6.007447114562654,-8.004840166625026,29.1,24.22839309428951,22.12956523184127,31.859922762032593,9.730357530191323,15.1,7.788871181938912,8.88651714644968,13.234876263561322,4.348359117111642,0.3122277426967585,1.7837621639098347,1.0,0.21319051358824276,0.7868094864117572,0.3270839531225901,0.01287468828311561,9.0,1202.0750350631135,4.721311475409836,4.307154730301344,True,reliever_spot_start,medium,opener_bullpen_sequential,xw+starter_velo_v14,xwOBA,2026-09-26T05:32:28.289794+00:00,2026-09-25T22:45:00Z,posted,posted,9,9,0,0,lean,FOLLOW,WSH,2026-09-26T05:32:28.289794+00:00,saved_pregame,-108.0,-112.0,0.5043297540699688,0.5043297540699688,-112.0,R
822681,2026-09-25,2026-09-25T22:45:00Z,New York Mets @ Washington Nationals,home,Andrew Alvarez,New York Mets,9,measured,450.0,0.31076532087990444,0.29315432167150424,True,0.300890069098805,0.2247938394373108,92.15806451612904,91.93327067669173,16.0,0.32921467479589045,0.3287758965754389,-0.00043877822045157444,0.025091731182865187,0.3071651529499382,0.3287758965754389,0.3142092648394745,0.3215942287898908,0.007384963950416323,0.29984028186863276,0.3137407725744671,-0.00046849226500739194,0.242,0.2551535192563081,0.24269331501628594,0.25442460850593684,0.011731293489650907,0.364,0.43729561752988044,0.3941365081651193,0.40385907289306866,0.009722564727949357,39.7,43.177290836653384,38.95379088768868,44.00440643010413,5.05061554241545,89.1,90.00180610889775,88.82280522933746,90.27900087956027,1.45619565022281,8.7,13.762337317397076,14.01228728118768,8.450050036209396,-5.562237244978284,23.8,21.88167330677291,22.12956523184127,23.53339612618607,1.4038308943448001,10.7,9.166347941567066,8.88651714644968,11.036936221290278,2.150419074840597,0.3169957415161909,5.296131629766623,5.40625,0.5730297391158499,0.42697026088415013,0.33213422273926574,0.01792495789979126,10.0,1029.9187788018432,4.1982248520710055,4.47290203890632,False,,,starter_bullpen_sequential,xw+starter_velo_v14,xwOBA,2026-09-26T05:32:28.289794+00:00,2026-09-25T22:45:00Z,posted,posted,9,9,0,0,lean,FOLLOW,WSH,2026-09-26T05:32:28.289794+00:00,saved_pregame,-108.0,-112.0,0.5043297540699688,0.5043297540699688,-112.0,R
822760,2026-09-25,2026-09-25T23:07:00Z,Cincinnati Reds @ Toronto Blue Jays,away,Nick Lodolo,Toronto Blue Jays,9,measured,462.0,0.36747139943762896,0.3612755817069881,True,0.36330373839540914,-0.589014317180613,93.15625,93.74526431718061,20.0,0.3047673964180395,0.31116659960529053,0.0063992031872510124,0.015064705320552284,0.34380644853494613,0.31116659960529053,0.3142092648394745,0.3379780113303718,0.02376874649089733,0.3660544352566426,0.3625097240446952,0.04830045920522075,0.293,0.23732058432934922,0.24269331501628594,0.2865135828064863,0.04382026779020037,0.486,0.36235166002656044,0.3941365081651193,0.44680688828534487,0.05267038012022557,40.9,36.09885790172644,38.95379088768868,37.90242886597309,-1.0513620217155903,90.0,87.82610889774237,88.82280522933746,89.0033036684049,0.1804984390674349,12.6,13.851739707835327,14.01228728118768,12.439452426647646,-1.5728348545400337,17.3,20.76637450199203,22.12956523184127,16.234312564240575,-5.895252667600694,9.5,8.96730411686587,8.88651714644968,9.586364118394844,0.6998469719451634,0.3098737148403328,5.392451927175462,5.527083333333334,0.6039924985504871,0.3960075014495129,0.300562128040757,-0.013647136798717485,8.0,1433.0,4.472392638036809,4.383146099934509,False,,,starter_bullpen_sequential,xw+starter_velo_v14,xwOBA,2026-09-26T05:32:28.289794+00:00,2026-09-25T23:07:00Z,posted,posted,9,9,0,0,lean,FOLLOW,TOR,2026-09-26T05:32:28.289794+00:00,saved_pregame,143.0,-174.0,0.6067851094974311,0.6067851094974311,-174.0,R
822760,2026-09-25,2026-09-25T23:07:00Z,Cincinnati Reds @ Toronto Blue Jays,home,José Soriano,Cincinnati Reds,9,measured,729.0,0.3201808522122406,0.29845461630799436,True,0.3082479820832181,-0.9204369274136752,95.72727272727273,96.64770965468641,31.0,0.310722380882478,0.30981640478686046,-0.0009059760956175444,0.03162385241292672,0.30117152744825215,0.30981640478686046,0.3142092648394745,0.2972540703392148,-0.016955194500259674,0.3125464225342399,0.3081768101523787,-0.00603245468709579,0.247,0.2312733067729084,0.24269331501628594,0.23537733937613825,-0.007315975640147687,0.386,0.3871362549800797,0.3941365081651193,0.3791442592263154,-0.01499224893880391,37.1,35.82879150066402,38.95379088768868,34.12371772768188,-4.830073160006805,88.3,88.1267197875166,88.82280522933746,87.60391455817916,-1.2188906711583058,5.3,14.528818061088979,14.01228728118768,5.8165307799012975,-8.195756501286382,22.9,25.027144754316073,22.12956523184127,25.89845796198464,3.768892730143371,10.0,7.579787516600266,8.88651714644968,8.529536815926274,-0.35698033052340605,0.2810948087236194,5.6569309640539025,5.858870967741936,0.6383366794950674,0.36166332050493255,0.2779754068198146,-0.03623385801965989,10.0,1747.5520764667106,4.306748466257669,4.128950787116117,False,,,starter_bullpen_sequential,xw+starter_velo_v14,xwOBA,2026-09-26T05:32:28.289794+00:00,2026-09-25T23:07:00Z,posted,posted,9,9,0,0,lean,FOLLOW,TOR,2026-09-26T05:32:28.289794+00:00,saved_pregame,143.0,-174.0,0.6067851094974311,0.6067851094974311,-174.0,R
823085,2026-09-25,2026-09-26T02:10:00Z,Los Angeles Angels @ Seattle Mariners,away,Reid Detmers,Seattle Mariners,9,measured,718.0,0.28330431110507026,0.278299360537075,True,0.27973208364417324,0.04698550037535654,94.0897435897436,94.04275808936825,31.0,0.31942761089933946,0.322332790182208,0.002905179282868542,0.02370838419507719,0.2929363249311465,0.322332790182208,0.3142092648394745,0.2993851316543211,-0.014824133185153354,0.2795126613574203,0.2867391452401026,-0.0274701195993719,0.217,0.25356600265604246,0.24269331501628594,0.22672162425515857,-0.015971690761127366,0.36,0.3872369189907039,0.3941365081651193,0.35369799028678417,-0.040438517878335134,37.9,37.911261620185925,38.95379088768868,36.88567358046679,-2.0681173072218897,89.8,88.83936254980081,88.82280522933746,89.81655732046335,0.9937520911258844,16.8,13.378432934926959,14.01228728118768,16.166145653739278,2.153858372551598,28.4,20.99152722443559,22.12956523184127,26.939497768179507,4.809932536338238,6.4,9.34804780876494,8.88651714644968,6.7323907657116,-2.154126380738081,0.3141830914543652,5.701930435590846,5.915322580645162,0.612820967718277,0.387179032281723,0.31940100283009976,0.005191737990625278,9.0,1117.0,4.0,4.36918373089583,False,,,starter_bullpen_sequential,xw+starter_velo_v14,xwOBA,2026-09-26T05:32:28.289794+00:00,2026-09-26T02:10:00Z,posted,posted,9,9,0,0,lean,FOLLOW,SEA,2026-09-26T05:32:28.289794+00:00,saved_pregame,-105.0,-115.0,0.5108342361863488,0.5108342361863488,-115.0,R
823085,2026-09-25,2026-09-26T02:10:00Z,Los Angeles Angels @ Seattle Mariners,home,Bryce Miller,Los Angeles Angels,9,measured,459.0,0.2984363622253085,0.3078513003923566,True,0.3020740791319332,-0.38919646638832717,95.4452380952381,95.83443456162642,20.0,0.30734442053878186,0.3049497326237752,-0.0023946879150066325,0.027793144257067845,0.30609811738799503,0.3049497326237752,0.3142092648394745,0.29818334816304687,-0.01602591667642761,0.30389162662996666,0.2949361481583213,-0.01927311668115317,0.224,0.22817529880478093,0.24269331501628594,0.2106002257575208,-0.03209308925876514,0.382,0.3822921646746348,0.3941365081651193,0.3705203752516385,-0.023616132913480803,32.0,39.74478087649402,38.95379088768868,32.64978732659805,-6.3040035610906315,87.3,88.66454183266933,88.82280522933746,87.14173660333188,-1.6810686260055832,16.5,14.4134395750332,14.01228728118768,16.90115229384552,2.88886501265784,24.4,26.51752988047809,22.12956523184127,29.238158197192472,7.108592965351203,7.8,8.624807436918992,8.88651714644968,7.5702884380125335,-1.316228708437147,0.30858468699616454,4.887600713170515,4.893750000000001,0.5298396811767461,0.47016031882325393,0.3018427284772492,-0.012366536362225289,8.0,1299.0,4.087078651685393,4.310373769599003,False,,,starter_bullpen_sequential,xw+starter_velo_v14,xwOBA,2026-09-26T05:32:28.289794+00:00,2026-09-26T02:10:00Z,posted,posted,9,9,0,0,lean,FOLLOW,SEA,2026-09-26T05:32:28.289794+00:00,saved_pregame,-105.0,-115.0,0.5108342361863488,0.5108342361863488,-115.0,R
823167,2026-09-25,2026-09-26T02:15:00Z,Los Angeles Dodgers @ San Francisco Giants,away,Tarik Skubal,San Francisco Giants,9,measured,597.0,0.2771993206369404,0.27664975167765754,True,0.2758547839803996,-0.42129167716470306,96.3469387755102,96.7682304526749,25.0,0.2982699746784147,0.30009600389488217,0.0018260292164674619,0.017459211592713932,0.28294621277721854,0.30009600389488217,0.3142092648394745,0.26963140859127416,-0.04457785624820032,0.27782221611275876,0.26534334336466375,-0.048865921474810725,0.23,0.22001088977423638,0.24269331501628594,0.20850390808942837,-0.03418940692685757,0.345,0.33847596281540504,0.3941365081651193,0.29627858559703235,-0.09785792256808695,35.5,37.296733067729086,38.95379088768868,33.989863213103675,-4.963927674585008,87.2,86.86717131474104,88.82280522933746,85.24436608540358,-3.5784391439338776,11.9,12.622974767596283,14.01228728118768,10.510687486408601,-3.5015997947790787,29.5,28.388366533864545,22.12956523184127,37.843346851840714,15.713781619999445,4.5,6.19203187250996,8.88651714644968,3.1355527668595156,-5.750964379590165,0.2921851139131622,5.888999667265854,6.15,0.6432477111745613,0.35675228882543875,0.27736307066824545,-0.03684619417122903,8.0,1155.6734006734007,3.967741935483871,4.16556013449354,False,,,starter_bullpen_sequential,xw+starter_velo_v14,xwOBA,2026-09-26T05:32:28.289794+00:00,2026-09-26T02:15:00Z,posted,posted,9,9,0,0,lean,FOLLOW,LAD,2026-09-26T05:32:28.289794+00:00,saved_pregame,-337.0,264.0,0.26267070590498176,0.7373292940950182,-337.0,R
823167,2026-09-25,2026-09-26T02:15:00Z,Los Angeles Dodgers @ San Francisco Giants,home,Yunior Marte,Los Angeles Dodgers,9,measured,83.0,0.32409249444780025,0.3279829339853952,True,0.32496796203969835,,93.32,,2.0,0.34379242284330025,0.34280304701328695,-0.0009893758300132949,0.02551913092268009,0.3175491054728401,0.34280304701328695,0.3142092648394745,0.34692625220382345,0.03271698736434897,0.32496796203969835,0.3545408109650096,0.040331546125535134,0.251,0.26554555112881806,0.24269331501628594,0.2746344015650396,0.03194108654875366,0.435,0.45096387782204517,0.3941365081651193,0.49771914752542185,0.10358263936030254,41.3,42.5195219123506,38.95379088768868,45.080497044385986,6.126706156697303,88.4,89.86135458167331,88.82280522933746,89.43854935233585,0.6157441229983931,14.4,15.389827357237717,14.01228728118768,15.77754007605004,1.7652527948623593,13.3,20.718645418326695,22.12956523184127,12.452028821029735,-9.677536410811534,10.8,10.414661354581675,8.88651714644968,12.657190750418929,3.7706736039692483,0.30986952956885533,4.706584981833215,4.666666666666667,0.508633986926457,0.491366013073543,0.3390440965838982,0.024834831744423747,9.0,821.0,4.232876712328768,4.48268673842821,False,,,starter_bullpen_sequential,xw+starter_velo_v14,xwOBA,2026-09-26T05:32:28.289794+00:00,2026-09-26T02:15:00Z,posted,posted,9,9,0,0,lean,FOLLOW,LAD,2026-09-26T05:32:28.289794+00:00,saved_pregame,-337.0,264.0,0.26267070590498176,0.7373292940950182,-337.0,R
823248,2026-09-25,2026-09-26T01:40:00Z,Arizona Diamondbacks @ San Diego Padres,away,Brandon Pfaadt,San Diego Padres,9,measured,531.0,0.30477642865918775,0.30090788735234125,True,0.3017724058288651,0.28124031007750716,93.3,93.01875968992249,18.0,0.3187613985879802,0.316395927140437,-0.002365471447543177,0.028353172905957957,0.2945554405910509,0.316395927140437,0.3142092648394745,0.2973527684173863,-0.016856496422088196,0.3004590135808031,0.30254998438116193,-0.011659280458312549,0.248,0.24849508632138118,0.24269331501628594,0.25392863171186675,0.01123531669558081,0.393,0.39592934926958834,0.3941365081651193,0.39478767137643883,0.0006511632113195276,35.0,40.11245683930943,38.95379088768868,36.04106191933025,-2.9127289683584365,88.6,89.32996015936256,88.82280522933746,89.1071549300251,0.28434970068764187,13.0,11.75652058432935,14.01228728118768,10.744233303141671,-3.2680539780460087,16.4,22.647357237715802,22.12956523184127,16.783730489387285,-5.3458347424539845,5.6,7.9645152722443555,8.88651714644968,5.018983791910803,-3.8675333545388773,0.28359594986137643,5.7528226950671515,5.979166666666667,0.6499110073959353,0.3500889926040647,0.2877045705761827,-0.026504694263291773,7.0,1345.9714285714285,4.132352941176471,3.9436372191394113,False,,,starter_bullpen_sequential,xw+starter_velo_v14,xwOBA,2026-09-26T05:32:28.289794+00:00,2026-09-26T01:40:00Z,posted,posted,9,9,0,0,lean,FOLLOW,ARI,2026-09-26T05:32:28.289794+00:00,saved_pregame,-115.0,-105.0,0.4891657638136511,0.5108342361863489,-115.0,R
823248,2026-09-25,2026-09-26T01:40:00Z,Arizona Diamondbacks @ San Diego Padres,home,Casey Mize,Arizona Diamondbacks,9,measured,528.0,0.2997403287960947,0.30848865751485244,True,0.30304474097857426,-1.0813655761024137,92.30810810810812,93.38947368421053,25.0,0.32355262953923064,0.32212633471851354,-0.0014262948207171,0.01918422163616188,0.29246636871475407,0.32212633471851354,0.3142092648394745,0.30038125593875487,-0.013828008900719613,0.30809471821897255,0.31585772105324167,0.001648456213767191,0.234,0.2559734395750332,0.24269331501628594,0.24680442828241203,0.004111113266126093,0.386,0.41020398406374503,0.3941365081651193,0.40173578079773126,0.007599272632611953,38.6,40.90921646746349,38.95379088768868,40.53766577422283,1.5838748865341472,89.1,89.32895086321382,88.82280522933746,89.60614563387634,0.7833404045388761,18.5,13.215989375830013,14.01228728118768,17.70370209464233,3.691414813454651,20.6,18.07561752988048,22.12956523184127,16.826255609385786,-5.303309622455483,6.8,9.191075697211156,8.88651714644968,7.033049473831875,-1.8534676726178052,0.27264796165498567,4.767698549844339,4.743333333333332,0.5591035395295788,0.4408964604704212,0.2807554544168211,-0.033453810422653385,8.0,1987.4511056756353,4.656716417910447,4.136722199585322,False,,,starter_bullpen_sequential,xw+starter_velo_v14,xwOBA,2026-09-26T05:32:28.289794+00:00,2026-09-26T01:40:00Z,posted,posted,9,9,0,0,lean,FOLLOW,ARI,2026-09-26T05:32:28.289794+00:00,saved_pregame,-115.0,-105.0,0.4891657638136511,0.5108342361863489,-115.0,R
