game_pk,game_date,matchup,side,pitcher,throws,opp_team,n_opp,n_LHB,n_RHB,n_SW,n_platoon_adv,n_low_sample,pit_min_split_bf,pit_low_sample,reliable,opp_OPS_raw,opp_OPS_vs_hand,pit_OPS_raw,pit_OPS_allowed,mx_OPS,edge_OPS,model_tag,model_metric,snapshot_utc,lineup_status_away,lineup_status_home,lineup_posted_away,lineup_posted_home,lineup_savant_backfill_away,lineup_savant_backfill_home,selection_rule_tag,hybrid_action,hybrid_selection,pregame_market_utc,hybrid_price_source,pregame_away_ml,pregame_home_ml,pregame_p_home,hybrid_p,hybrid_ml
822841,2026-09-23,New York Mets @ Texas Rangers,away,Nolan McLean,R,Texas Rangers,9,4,5,0,4,0,292,False,True,0.704124833997344,0.7067543267773547,0.5970924302788845,0.6207523202556245,0.6089287295388491,-0.10997628474074128,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,posted,posted,9,9,0,0,lean,,,2026-09-24T05:34:45.687934+00:00,saved_pregame,-113.0,-107.0,0.4935039625828245,,
822841,2026-09-23,New York Mets @ Texas Rangers,home,Cody Bradford,L,New York Mets,9,4,4,1,5,0,68,False,True,0.6907922974767596,0.7013009638297607,0.8115516600265604,0.7555941841858552,0.7513690991081978,0.03246408482860741,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,posted,posted,9,9,0,0,lean,,,2026-09-24T05:34:45.687934+00:00,saved_pregame,-113.0,-107.0,0.4935039625828245,,
823086,2026-09-23,Houston Astros @ Seattle Mariners,away,Ethan Pecko,R,Seattle Mariners,9,5,3,1,6,0,48,True,False,0.7551702523240373,0.7329413252436023,0.7029088977423639,0.7170931048826481,0.7220130487541346,0.003108034474544219,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,posted,posted,9,9,0,0,lean,,,2026-09-24T05:34:45.687934+00:00,saved_pregame,108.0,-130.0,0.5403677058353318,,
823086,2026-09-23,Houston Astros @ Seattle Mariners,home,George Kirby,R,Houston Astros,9,2,7,0,2,0,354,False,True,0.7627277556440905,0.7647034919838283,0.7643386454183266,0.7614012465132025,0.8236216155921932,0.10471660131260274,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,posted,posted,9,9,0,0,lean,,,2026-09-24T05:34:45.687934+00:00,saved_pregame,108.0,-130.0,0.5403677058353318,,
823168,2026-09-23,Minnesota Twins @ San Francisco Giants,away,Connor Prielipp,L,San Francisco Giants,9,5,4,0,4,4,152,False,True,0.6134544488711818,0.6527072939964506,0.7373784860557769,0.7079749034229488,0.6578160880317903,-0.06108892624780016,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,posted,posted,9,9,0,0,lean,,,2026-09-24T05:34:45.687934+00:00,saved_pregame,-155.0,129.0,0.41806705467661287,,
823168,2026-09-23,Minnesota Twins @ San Francisco Giants,home,Cesar Perdomo,L,Minnesota Twins,9,2,5,2,7,3,34,True,False,0.6749450199203186,0.7128870318601424,0.7609282868525896,0.7403617763263086,0.7356176472061554,0.016712632926564996,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,posted,posted,9,9,0,0,lean,,,2026-09-24T05:34:45.687934+00:00,saved_pregame,-155.0,129.0,0.41806705467661287,,
823327,2026-09-23,St. Louis Cardinals @ Pittsburgh Pirates,away,Matthew Liberatore,L,Pittsburgh Pirates,9,2,4,3,7,1,172,False,True,0.7283269588313412,0.7285804501678227,0.8160409030544489,0.8035321868911174,0.8158106339130348,0.09690561963344435,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,posted,posted,9,9,0,0,lean,,,2026-09-24T05:34:45.687934+00:00,saved_pregame,114.0,-138.0,0.5537388434710868,,
823327,2026-09-23,St. Louis Cardinals @ Pittsburgh Pirates,home,Lake Bachar,R,St. Louis Cardinals,9,5,3,1,6,0,152,False,True,0.709940770252324,0.714343882508932,0.6542804780876494,0.6699998276832649,0.6578123558999777,-0.06109265837961275,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,posted,posted,9,9,0,0,lean,,,2026-09-24T05:34:45.687934+00:00,saved_pregame,114.0,-138.0,0.5537388434710868,,
823410,2026-09-23,Milwaukee Brewers @ Philadelphia Phillies,away,Logan Henderson,R,Philadelphia Phillies,9,5,4,0,5,0,129,False,True,0.784984860557769,0.7620440473374265,0.5716395750332005,0.6019922420871139,0.6345348535507083,-0.08437016072888215,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,posted,posted,9,9,0,0,lean,,,2026-09-24T05:34:45.687934+00:00,saved_pregame,-126.0,104.0,0.46787015568068896,,
823410,2026-09-23,Milwaukee Brewers @ Philadelphia Phillies,home,Aaron Nola,R,Milwaukee Brewers,9,6,3,0,6,0,283,False,True,0.7682671978751661,0.7652885448299668,0.7900254980079681,0.7865475510941121,0.8282685368809072,0.10936352260131676,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,posted,posted,9,9,0,0,lean,,,2026-09-24T05:34:45.687934+00:00,saved_pregame,-126.0,104.0,0.46787015568068896,,
