game_pk,game_date,game_datetime_utc,matchup,side,pitcher,opp_team,n_opp,pit_xwOBA,opp_xwOBA,lg_xwOBA,mx_xwOBA,edge_xwOBA,pit_xBA,opp_xBA,lg_xBA,mx_xBA,edge_xBA,pit_xSLG,opp_xSLG,lg_xSLG,mx_xSLG,edge_xSLG,pit_Hard Hit%,opp_Hard Hit%,lg_Hard Hit%,mx_Hard Hit%,edge_Hard Hit%,pit_EV,opp_EV,lg_EV,mx_EV,edge_EV,pit_LA°,opp_LA°,lg_LA°,mx_LA°,edge_LA°,pit_K%,opp_K%,lg_K%,mx_K%,edge_K%,pit_BB%,opp_BB%,lg_BB%,mx_BB%,edge_BB%,starter_xwOBA,bullpen_xwOBA,expected_sp_ip,bullpen_pitchers,bullpen_relief_bf,opener,opener_reason,opener_confidence,pitching_basis,model_tag,snapshot_utc,scheduled_start_utc,lineup_status_away,lineup_status_home,lineup_posted_away,lineup_posted_home,lineup_savant_backfill_away,lineup_savant_backfill_home
823352,2026-07-24,2026-07-24T22:40:00Z,Chicago Cubs @ Pittsburgh Pirates,away,Matthew Boyd,Pittsburgh Pirates,9,0.32151992103265864,0.3191550910567722,0.3170900757445343,0.32361378524005463,0.006523709495520336,0.263,0.24215590969455508,0.24432470304699605,0.2606654319248993,0.016340728877903277,0.441,0.40368021248339975,0.3993258908590119,0.4458087436359918,0.046482852776979944,45.3,41.27078353253652,39.40825485909067,47.44098668435793,8.032731825267263,90.0,89.05938911022577,88.94419749685815,90.11519161336761,1.170994116509462,13.5,12.073731739707837,13.95112934047205,11.622602399235788,-2.3285269412362624,23.5,24.631447543160693,22.15435961439146,26.127544525740333,3.9731849113488735,6.5,9.198140770252325,8.943594422447925,6.684998467347286,-2.2585959551006383,0.32356032067608664,0.31838747650964944,5.45,7.0,692.1428571428571,False,,,starter_bullpen_blend,xw+plat_consol_v7,2026-07-25T01:06:00.734885+00:00,2026-07-24T22:40:00Z,posted,posted,9,9,0,0
823352,2026-07-24,2026-07-24T22:40:00Z,Chicago Cubs @ Pittsburgh Pirates,home,Jared Jones,Chicago Cubs,9,0.3085593405798313,0.3251661458343145,0.3170900757445343,0.3164181386060008,-0.0006719371385334738,0.218,0.24582523240371845,0.24432470304699605,0.2193388552024662,-0.02498584784452984,0.365,0.4043482071713147,0.3993258908590119,0.36959060004861477,-0.029735290810397108,38.8,40.41543160690571,39.40825485909067,39.79163127002081,0.38337641093013985,89.9,89.03335989375832,88.94419749685815,89.98916239690018,1.0449649000420322,12.0,15.662974767596282,13.95112934047205,13.711845427124231,-0.23928391334781907,29.4,21.439389110225765,22.15435961439146,28.451196550550854,6.296836936159394,7.4,11.142337317397077,8.943594422447925,9.219257074290532,0.2756626518426071,0.3055037410034564,0.31161494015620617,4.5,6.0,817.4047619047619,False,,,starter_bullpen_blend,xw+plat_consol_v7,2026-07-25T01:06:00.734885+00:00,2026-07-24T22:40:00Z,posted,posted,9,9,0,0
823434,2026-07-24,2026-07-24T22:45:00Z,New York Yankees @ Philadelphia Phillies,away,Cam Schlittler,Philadelphia Phillies,9,0.29454397483645284,0.31994310061643294,0.3170900757445343,0.29719414067372524,-0.019895935070809057,0.217,0.24244648074369193,0.24432470304699605,0.21533183368388828,-0.02899286936310777,0.353,0.4101681274900398,0.3993258908590119,0.3625844262001638,-0.03674146465884809,38.9,41.85994687915007,39.40825485909067,41.32007213771129,1.9118172786206244,87.9,90.16223107569722,88.94419749685815,89.11803357883909,0.17383608198093725,13.1,13.608021248339973,13.95112934047205,12.756891907867924,-1.194237432604126,29.7,24.855537848605575,22.15435961439146,33.321183141942186,11.166823527550726,5.1,7.934794156706507,8.943594422447925,4.52474120445714,-4.418853217990785,0.28911298293993165,0.30390876626883256,5.696428571428571,8.0,1298.24,False,,,starter_bullpen_blend,xw+plat_consol_v7,2026-07-25T01:06:00.734885+00:00,2026-07-24T22:45:00Z,posted,posted,9,9,0,0
823434,2026-07-24,2026-07-24T22:45:00Z,New York Yankees @ Philadelphia Phillies,home,Jesús Luzardo,New York Yankees,9,0.29296891216628396,0.3211547181915973,0.3170900757445343,0.29672435570473243,-0.02036572003980186,0.207,0.25019495351925636,0.24432470304699605,0.2119734710923772,-0.032351231954618836,0.304,0.4106847277556441,0.3993258908590119,0.31264728908297945,-0.08667860177603243,30.7,40.02669322709164,39.40825485909067,31.181778702597132,-8.226476156493536,86.7,88.95941567065074,88.94419749685815,86.71521817379258,-2.2289793230655732,7.2,14.260159362549802,13.95112934047205,7.509030022077752,-6.442099318394298,29.6,22.53003984063745,22.15435961439146,30.101938891055,7.947579276663539,7.7,9.007782204515271,8.943594422447925,7.755262559835901,-1.1883318626120234,0.28622859959717284,0.30561485146039513,5.870833333333334,9.0,1028.8461538461538,False,,,starter_bullpen_blend,xw+plat_consol_v7,2026-07-25T01:06:00.734885+00:00,2026-07-24T22:45:00Z,posted,posted,9,9,0,0
823601,2026-07-24,2026-07-24T23:10:00Z,Los Angeles Dodgers @ New York Mets,away,Roki Sasaki,New York Mets,9,0.31404703390910454,0.32814366017127705,0.3170900757445343,0.32499453958278934,0.00790446383825505,0.245,0.2582148738379814,0.24432470304699605,0.25892856228351513,0.014603859236519079,0.427,0.42358645418326696,0.3993258908590119,0.4529418704787024,0.0536159796196905,44.8,41.84573705179283,39.40825485909067,47.57097279804733,8.16271793895666,90.3,89.34961487383798,88.94419749685815,90.70541737697982,1.761219880121672,14.2,13.023452855245683,13.95112934047205,13.272323514773632,-0.6788058256984186,22.7,19.941540504648074,22.15435961439146,20.432681302214448,-1.721678312177012,9.1,9.363904382470121,8.943594422447925,9.527660340522809,0.5840659180748844,0.3235400910753178,0.302426519958216,4.953431372549019,8.0,887.7596843615495,False,,,starter_bullpen_blend,xw+plat_consol_v7,2026-07-25T01:06:00.734885+00:00,2026-07-24T23:10:00Z,posted,posted,9,9,0,0
823601,2026-07-24,2026-07-24T23:10:00Z,Los Angeles Dodgers @ New York Mets,home,Sean Manaea,Los Angeles Dodgers,9,0.31383518969233865,0.33976931585431686,0.3170900757445343,0.3362816305190329,0.01919155477449863,0.249,0.2784972111553785,0.24432470304699605,0.28382641915807644,0.03950171611108039,0.408,0.45243452855245686,0.3993258908590119,0.462262257156213,0.06293636629720112,40.5,43.21803452855246,39.40825485909067,44.41532376059047,5.0070689014997996,88.3,89.95771580345287,88.94419749685815,89.31351830659472,0.3693208097365641,14.1,15.098220451527224,13.95112934047205,15.247091111055173,1.2959617705831228,22.9,19.40002656042497,22.15435961439146,20.052965464419938,-2.1013941499715223,7.4,9.770491367861885,8.943594422447925,8.084181002294208,-0.8594134201537162,0.3191513440928418,0.30678515108736376,5.130952380952381,7.0,825.9663865546219,False,,,starter_bullpen_blend,xw+plat_consol_v7,2026-07-25T01:06:00.734885+00:00,2026-07-24T23:10:00Z,posted,posted,9,9,0,0
823680,2026-07-24,2026-07-25T00:10:00Z,Athletics @ Minnesota Twins,away,Jacob Lopez,Minnesota Twins,9,0.3139486257044381,0.3187828192389816,0.3170900757445343,0.31562459898270623,-0.0014654767618280662,0.225,0.24036626826029217,0.24432470304699605,0.22135465503118995,-0.0229700480158061,0.345,0.4031715803452855,0.3993258908590119,0.34832250651193764,-0.05100338434707424,31.4,37.45798140770252,39.40825485909067,29.84604673329092,-9.56220812579975,85.2,88.59253652058433,88.94419749685815,84.8483390237262,-4.095858473131955,21.0,16.06685258964143,13.95112934047205,23.115723249169378,9.164593908697327,17.4,19.775723771580346,22.15435961439146,15.531823063934215,-6.622536550457244,12.8,9.573652058432934,8.943594422447925,13.701733392601758,4.7581389701538335,0.31140504892641935,0.31570573451586786,3.6770833333333335,9.0,1056.4905882352941,False,,,starter_bullpen_blend,xw+plat_consol_v7,2026-07-25T01:06:00.734885+00:00,2026-07-25T00:10:00Z,posted,posted,9,9,0,0
823680,2026-07-24,2026-07-25T00:10:00Z,Athletics @ Minnesota Twins,home,Zebby Matthews,Athletics,9,0.3213255065490625,0.320305969064451,0.3170900757445343,0.3245843551510052,0.007494279406470905,0.258,0.26486029216467466,0.24432470304699605,0.2796850033021097,0.035360300255113664,0.459,0.3977346613545817,0.3993258908590119,0.45717098174886106,0.05784509088984918,38.9,38.5529614873838,39.40825485909067,38.05573749006746,-1.3525173690232108,90.5,88.29221779548473,88.94419749685815,89.84802029862658,0.9038228017684276,15.4,9.069774236387781,13.95112934047205,10.518644895915731,-3.4324844445563194,19.5,16.586188579017264,22.15435961439146,14.598963044760556,-7.555396569630904,7.1,8.744435590969456,8.943594422447925,6.94189492091144,-2.0016995015364847,0.32575914375216053,0.3142900942207931,5.520833333333334,8.0,824.1052631578948,False,,,starter_bullpen_blend,xw+plat_consol_v7,2026-07-25T01:06:00.734885+00:00,2026-07-25T00:10:00Z,posted,posted,9,9,0,0
823759,2026-07-24,2026-07-24T20:10:00Z,Colorado Rockies @ Milwaukee Brewers,away,Tomoyuki Sugano,Milwaukee Brewers,9,0.3432901117641312,0.32719004429002535,0.3170900757445343,0.35422460513373516,0.037134529389200865,0.311,0.2558783532536521,0.24432470304699605,0.32570659810268504,0.08138189505568899,0.56,0.415456839309429,0.3993258908590119,0.5826214511480874,0.1832955602890755,44.4,42.92961487383799,39.40825485909067,48.36740188607247,8.959147026981803,90.6,90.28573705179282,88.94419749685815,91.94153955493468,2.9973420580765264,14.8,8.244355909694557,13.95112934047205,9.093226569222509,-4.857902771249542,13.4,21.659203187251,22.15435961439146,13.10050607468825,-9.05385353970321,6.0,11.39893758300133,8.943594422447925,7.647219033808576,-1.2963753886393485,0.35914567324413793,0.3193224025501676,5.416666666666667,7.0,1127.7317257526317,False,,,starter_bullpen_blend,xw+plat_consol_v7,2026-07-25T01:06:00.734885+00:00,2026-07-24T20:10:00Z,posted,posted,9,9,0,0
823759,2026-07-24,2026-07-24T20:10:00Z,Colorado Rockies @ Milwaukee Brewers,home,Shane Drohan,Colorado Rockies,9,0.3016491822531662,0.3197259221498065,0.3170900757445343,0.3041566745196094,-0.012933401224924868,0.226,0.2516244355909695,0.24432470304699605,0.23275224213664825,-0.011572460910347804,0.347,0.4033848605577689,0.3993258908590119,0.35052710034012285,-0.048798790518889024,36.9,37.13120849933599,39.40825485909067,34.76788298605501,-4.640371873035662,87.9,87.9591235059761,88.94419749685815,86.91492600911795,-2.0292714877402034,13.6,15.65644090305445,13.95112934047205,15.3053115625824,1.3541822221103494,24.0,20.81915006640106,22.15435961439146,22.553556513953435,0.399196899561975,6.6,8.26241699867198,8.943594422447925,6.097319446235498,-2.8462749762124266,0.3000339894935274,0.3041481597303432,5.466666666666667,8.0,1121.0625,False,,,starter_bullpen_blend,xw+plat_consol_v7,2026-07-25T01:06:00.734885+00:00,2026-07-24T20:10:00Z,posted,posted,9,9,0,0
823843,2026-07-24,2026-07-24T23:10:00Z,San Diego Padres @ Miami Marlins,away,Germán Márquez,Miami Marlins,9,0.31750209134659724,0.32138603548020733,0.3170900757445343,0.3218036331000385,0.0047135573555042165,0.269,0.2553136786188579,0.24432470304699605,0.2810987947267135,0.03677409167971746,0.486,0.4127519256308101,0.3993258908590119,0.5023401698924593,0.10301427903344745,45.2,40.84100929614874,39.40825485909067,46.84332322724222,7.435068368151555,89.4,88.83529880478089,88.94419749685815,89.29110130792273,0.34690381106457835,17.6,12.14148738379814,13.95112934047205,15.79035804332609,1.8392287028540402,15.1,20.117476759628154,22.15435961439146,13.711698480919024,-8.442661133472436,11.1,8.81667994687915,8.943594422447925,10.942484954899395,1.9988905324514707,0.3355816826150454,0.2985070777354428,4.611111111111111,6.0,1044.9116531165312,False,,,starter_bullpen_blend,xw+plat_consol_v7,2026-07-25T01:06:00.734885+00:00,2026-07-24T23:10:00Z,posted,posted,9,9,0,0
823843,2026-07-24,2026-07-24T23:10:00Z,San Diego Padres @ Miami Marlins,home,Ryan Gusto,San Diego Padres,9,0.31585369003498687,0.32148061711959136,0.3170900757445343,0.32022711197607695,0.003137036231542656,0.266,0.24277689243027886,0.24432470304699605,0.2643148751685269,0.01999017212153087,0.421,0.40007011952191235,0.3993258908590119,0.42178462297149605,0.02245873211248417,42.4,42.214289508632135,39.40825485909067,45.419059574344814,6.010804715254146,89.5,89.20228419654714,88.94419749685815,89.75808669968899,0.8138892028308362,15.2,10.764435590969455,13.95112934047205,12.013306250497404,-1.9378230899746463,19.6,21.370013280212486,22.15435961439146,18.90608745107119,-3.2482721633202694,7.2,10.147569721115538,8.943594422447925,8.169254836584388,-0.7743395858635367,0.32100915058183827,0.31217121821580734,3.75,8.0,1060.262878787879,False,,,starter_bullpen_blend,xw+plat_consol_v7,2026-07-25T01:06:00.734885+00:00,2026-07-24T23:10:00Z,posted,posted,9,9,0,0
824248,2026-07-24,2026-07-24T22:40:00Z,Kansas City Royals @ Detroit Tigers,away,Beck Way,Detroit Tigers,9,0.31724578579902446,0.3220172492657815,0.3170900757445343,0.32217537885502273,0.005085303110488437,0.238,0.24707596281540506,0.24432470304699605,0.2406800393767608,-0.0036446636702352486,0.377,0.4052451527224436,0.3993258908590119,0.3825883221539012,-0.016737568705110673,40.3,38.61994687915007,39.40825485909067,39.49385388403522,0.08559902494454974,89.8,88.43038512616201,88.94419749685815,89.28618762930384,0.3419901324456873,2.7,14.911314741035856,13.95112934047205,3.6601854005638046,-10.290943939908246,21.4,22.425498007968127,22.15435961439146,21.661906086365565,-0.49245352802589437,10.2,9.162895086321381,8.943594422447925,10.450108252437614,1.5065138299896894,0.31777791927172944,0.3171792691149363,1.0,6.0,987.0588235294117,True,reliever_spot_start,medium,opener_bullpen_blend,xw+plat_consol_v7,2026-07-25T01:06:00.734885+00:00,2026-07-24T22:40:00Z,posted,posted,9,9,0,0
824248,2026-07-24,2026-07-24T22:40:00Z,Kansas City Royals @ Detroit Tigers,home,Tarik Skubal,Kansas City Royals,9,0.3006906060112207,0.31423349218158175,0.3170900757445343,0.297981761085535,-0.019108314658999315,0.235,0.24242523240371847,0.24432470304699605,0.23317302304841284,-0.011151679998583214,0.349,0.39339628154050466,0.3993258908590119,0.3438176822501858,-0.055508208608826104,34.1,41.58671978751661,39.40825485909067,35.98502775179826,-3.423227107292405,86.9,89.62788844621515,88.94419749685815,87.58369094935702,-1.3605065475011315,8.6,15.04167330677291,13.95112934047205,9.690543966300858,-4.2605853741711925,30.5,22.139203187250995,22.15435961439146,30.47913408305046,8.324774468659001,3.4,8.410889774236388,8.943594422447925,3.1974868136491943,-5.746107608798731,0.2948925357727005,0.31140229509594436,5.839285714285714,8.0,1004.1850775193799,False,,,starter_bullpen_blend,xw+plat_consol_v7,2026-07-25T01:06:00.734885+00:00,2026-07-24T22:40:00Z,posted,posted,9,9,0,0
824573,2026-07-24,2026-07-24T23:40:00Z,Houston Astros @ Chicago White Sox,away,Spencer Arrighetti,Chicago White Sox,9,0.321214581685269,0.32474696427419913,0.3170900757445343,0.3289710661488463,0.011880990404312008,0.239,0.24077211155378483,0.24432470304699605,0.23552483209315855,-0.008799870953837496,0.398,0.412991235059761,0.3993258908590119,0.411619970846865,0.012294079987853146,30.9,40.73543160690571,39.40825485909067,31.940638862444445,-7.467615996646224,87.5,88.7521646746348,88.94419749685815,87.30796717777665,-1.6362303190815055,17.7,14.698565737051792,13.95112934047205,18.44743639657974,4.496307056107689,23.1,23.059999999999995,22.15435961439146,24.04429689107183,1.8899372766803708,12.7,10.014236387782205,8.943594422447925,14.220323073418585,5.276728650970661,0.3317169467461418,0.30785358471433616,5.0390625,6.0,906.16,False,,,starter_bullpen_blend,xw+plat_consol_v7,2026-07-25T01:06:00.734885+00:00,2026-07-24T23:40:00Z,posted,posted,9,9,0,0
