game_pk,game_date,away,home,replay_model_tag,replay_config_hash,replay_asof,input_fidelity,replay_error,wf_home_off_edge,wf_away_off_edge,wf_xw_net,wf_lean,wf_delta,actual_full,actual_f5,wf_full_grade,wf_f5_grade,original_model_tag,original_lean,original_xw_net,original_full_grade,original_f5_grade,changed_from_original,source_lineup_status_away,source_lineup_status_home,source_away_sp,source_home_sp,act_sp_ip_away,act_sp_ip_home,B_home,B_away,P_awaySP,P_homeSP,d_lineup,d_sp,expected_sp_ip_away,expected_sp_ip_home,expected_sp_ip_raw_away,expected_sp_ip_raw_home,starter_xwoba_away,starter_xwoba_home,bullpen_xwoba_away,bullpen_xwoba_home,sp_share_away,sp_share_home,bp_share_away,bp_share_home,market_home_prob,wf_market_pick_prob,wf_close_ml,wf_vs_market,wf_roi
823684,2026-07-08,CLE,MIN,xw+plat_consol_v12,50ed75241f197c87,2026-07-07,historical_lineup,,-0.0087130607213,-0.01962758561165,0.0109145248903499,MIN,0.0109145248903499,5-6,3-3,W,T,xw+plat_consol_v2,MIN,0.027,W,T,False,,,Slade Cecconi,Connor Prielipp,3.6666666666666665,5.0,0.3115813093804006,0.3018033644581185,0.3251688325367859,0.3142397915786445,0.009777944922282,0.0109290409581414,5.232527491641443,5.2517852813483,5.444444444444444,5.468749999999999,0.3251688325367859,0.3142397915786445,0.2989638079938164,0.3089858852153661,0.5870491573349407,0.5845700326773097,0.4129508426650593,0.4154299673226903,0.541193294669103,0.541193294669103,-131.0,AGREE,0.7633587786259542
823848,2026-07-08,SEA,MIA,xw+plat_consol_v12,50ed75241f197c87,2026-07-07,historical_lineup,,-0.0051965277406553,0.0039237418776418,-0.0091202696182972,SEA,0.0091202696182972,0-2,0-2,L,L,xw+plat_consol_v2,SEA,-0.039,L,L,False,,,George Kirby,Tyler Phillips,6.0,5.0,0.3280369123411483,0.3222433502713626,0.3033128613887864,0.3321195019114217,0.0057935620697857,-0.0288066405226352,5.70766085785431,4.918114598468274,6.044117647058823,5.047619047619048,0.3033128613887864,0.3321195019114217,0.3029698852767367,0.3005131397237539,0.6246935004333276,0.5462793952902234,0.3753064995666724,0.4537206047097766,0.466652901094363,0.533347098905637,-126.0,AGREE,-1.0
823928,2026-07-08,COL,LAD,xw+plat_consol_v12,50ed75241f197c87,2026-07-07,historical_lineup,,0.0235724448145097,-0.0008093662934064,0.0243818111079161,LAD,0.0243818111079161,3-4,3-3,W,T,xw+plat_consol_v2,LAD,0.035,W,T,False,,,Gabriel Hughes,Roki Sasaki,6.0,6.0,0.3432770496198311,0.3261182197771944,0.3186526329624721,0.3317166486219916,0.0171588298426367,-0.0130640156595195,5.038849149446771,4.781344989937945,5.2,4.875,0.3186526329624721,0.3317166486219916,0.3123161670934243,0.2806871827303759,0.5150185362535968,0.5525066196265876,0.4849814637464031,0.4474933803734123,0.6983911484712252,0.6983911484712252,-271.0,AGREE,0.3690036900369003
824253,2026-07-08,ATH,DET,xw+plat_consol_v12,50ed75241f197c87,2026-07-07,historical_lineup,,0.0075873154289453,-0.0188120621891112,0.0263993776180565,DET,0.0263993776180565,1-6,1-6,W,W,xw+plat_consol_v2,DET,0.07,W,W,False,,,Jeffrey Springs,Troy Melton,4.333333333333333,5.333333333333333,0.3291426691375848,0.323838441278779,0.3283618190509554,0.2903387350518142,0.0053042278588057,0.0380230839991412,4.770340538676884,5.889650438373369,4.861111111111111,6.273809523809524,0.3283618190509554,0.2903387350518142,0.3018580990150626,0.2977587425847469,0.531531981604002,0.627193637369645,0.468468018395998,0.372806362630355,0.5612444702298934,0.5612444702298934,-142.0,AGREE,0.704225352112676
824496,2026-07-08,PHI,CIN,xw+plat_consol_v12,50ed75241f197c87,2026-07-07,historical_lineup,,-0.0246284735366961,-0.0210253302245155,-0.0036031433121805,PHI,0.0036031433121805,5-11,3-7,L,L,xw+plat_consol_v2,CIN,0.014,W,W,True,,,Alan Rangel,Chase Burns,3.333333333333333,5.0,0.3138353845204512,0.3208542699679692,0.3063458121824521,0.2813111066506825,-0.0070188854475179,0.0250347055317696,4.088064560491105,5.332862194315823,4.0,5.571078431372549,0.3063458121824521,0.2813111066506825,0.2863518398836464,0.3123968396542511,0.4525866713161721,0.5756895845169872,0.5474133286838279,0.4243104154830128,0.5637871853546911,0.4362128146453089,119.0,DIVERGE,-1.0
824578,2026-07-08,BOS,CWS,xw+plat_consol_v12,50ed75241f197c87,2026-07-07,historical_lineup,,-0.0156871885098254,-0.013830137783087,-0.0018570507267383,BOS,0.0018570507267383,5-0,5-0,W,W,xw+plat_consol_v2,BOS,-0.027,W,W,False,,,Jake Bennett,Davis Martin,7.0,4.0,0.3307725353340836,0.3146276611069764,0.2842546391394335,0.3147292600781377,0.0161448742271071,-0.0304746209387041,5.649124575095895,4.979425112637042,5.970238095238095,5.125,0.2842546391394335,0.3147292600781377,0.3015389784764068,0.2953557704128013,0.6063118137849908,0.54638531094598,0.3936881862150092,0.45361468905402,0.5151837230488916,0.4848162769511084,-103.0,DIVERGE,0.970873786407767
824815,2026-07-08,CHC,BAL,xw+plat_consol_v12,50ed75241f197c87,2026-07-07,historical_lineup,,0.0192181514490401,-0.0013014058448495,0.0205195572938896,BAL,0.0205195572938896,9-7,4-3,L,L,xw+plat_consol_v2,BAL,0.06,L,L,False,,,Colin Rea,Dean Kremer,5.333333333333333,5.0,0.3220115452013277,0.3262463223296293,0.3490453378966351,0.3134390439929357,-0.0042347771283016,0.0356062939036994,4.9629184357454506,5.40859871181842,5.104166666666666,5.666666666666667,0.3490453378966351,0.3134390439929357,0.3102910443250323,0.2989417340589334,0.5687721682935576,0.5814368786330882,0.4312278317064424,0.4185631213669117,0.533347098905637,0.533347098905637,-126.0,AGREE,-1.0
822877,2026-07-09,LAA,TEX,xw+plat_consol_v12,50ed75241f197c87,2026-07-08,historical_lineup,,-0.0176707783696449,-0.0088651450909153,-0.0088056332787296,LAA,0.0088056332787296,6-7,1-5,L,L,xw+plat_consol_v2,LAA,-0.026,L,L,False,,,Reid Detmers,Nathan Eovaldi,4.0,6.0,0.3271760038067701,0.3172596548165566,0.2862492920566732,0.3122250436084891,0.0099163489902134,-0.0259757515518158,5.72950738398119,5.845651015969395,6.013888888888889,6.156862745098039,0.2862492920566732,0.3122250436084891,0.3036083892848315,0.2997840699055952,0.6286877444915969,0.6447302116348685,0.3713122555084031,0.3552697883651314,0.5630832299476779,0.4369167700523221,119.0,DIVERGE,-1.0
822954,2026-07-09,NYY,TB,xw+plat_consol_v12,50ed75241f197c87,2026-07-08,historical_lineup,,-0.0212410400743986,-0.0247449567011732,0.0035039166267745,TB,0.0035039166267745,12-4,7-3,L,L,xw+plat_consol_v2,TB,0.011,L,L,False,,,Paul Blackburn,Drew Rasmussen,2.0,2.333333333333333,0.321283971862297,0.3196925856631818,0.3005219475775992,0.2862774547576363,0.0015913861991151,0.0142444928199628,1.927296711635884,5.7301710618782655,1.3333333333333333,6.014705882352941,0.3005219475775992,0.2862774547576363,0.2899767361749552,0.300557069244646,0.2053989817655997,0.6283082200622788,0.7946010182344003,0.3716917799377212,0.5637871853546911,0.5637871853546911,-144.0,AGREE,-1.0
823034,2026-07-09,MIL,STL,xw+plat_consol_v12,50ed75241f197c87,2026-07-08,historical_lineup,,-0.013776931452634,0.0061316898546813,-0.0199086213073154,MIL,0.0199086213073154,8-4,6-1,W,W,xw+plat_consol_v2,MIL,-0.025,W,W,False,,,Logan Henderson,Andre Pallante,5.333333333333333,5.0,0.3309501577602485,0.3309896893793295,0.2950348598639483,0.3027281593858437,-3.953161908093472e-05,-0.0076932995218954,4.5809464153024,5.728180028187039,4.6,6.012254901960784,0.2950348598639483,0.3027281593858437,0.2881239858653479,0.3228825542214783,0.4959867597592969,0.6286836330089729,0.504013240240703,0.3713163669910271,0.4678701556806889,0.5321298443193111,-126.0,AGREE,0.7936507936507936
823201,2026-07-09,COL,SF,xw+plat_consol_v12,50ed75241f197c87,2026-07-08,historical_lineup,,0.0115357485048202,-0.0002819279979673,0.0118176765027876,SF,0.0118176765027876,2-8,2-4,W,W,xw+plat_consol_v2,SF,0.022,W,W,False,,,Ryan Feltner,Carson Whisenhunt,4.333333333333333,5.666666666666667,0.3218301479942235,0.3203495137445109,0.333478556320204,0.3193302713345542,0.0014806342497126,0.0141482849856497,5.083582870652499,4.905883113710545,5.21875,5.0,0.333478556320204,0.3193302713345542,0.3140541025937721,0.3097261522417929,0.5499745679192957,0.5592235350174979,0.4500254320807043,0.4407764649825021,0.5431991809088762,0.5431991809088762,-132.0,AGREE,0.7575757575757576
823277,2026-07-09,ARI,SD,xw+plat_consol_v12,50ed75241f197c87,2026-07-08,historical_lineup,,0.0370102055770794,-0.0037158974519732,0.0407261030290526,SD,0.0407261030290526,3-1,2-1,L,L,xw+plat_consol_v2,SD,0.06,L,L,False,,,Merrill Kelly,Griffin Canning,7.0,4.666666666666667,0.3157825486381716,0.3184088998004812,0.3926090829037991,0.3310569522145266,-0.0026263511623096,0.0615521306892725,5.481291850474968,4.905883113710545,5.708333333333332,5.0,0.3926090829037991,0.3310569522145266,0.2935115584097726,0.288435304794131,0.6323743167556087,0.5637161570483122,0.3676256832443912,0.4362838429516877,0.541193294669103,0.541193294669103,-131.0,AGREE,-1.0
823359,2026-07-09,ATL,PIT,xw+plat_consol_v12,50ed75241f197c87,2026-07-08,historical_lineup,,-0.023002437949528,0.0210004105849661,-0.0440028485344941,ATL,0.0440028485344941,10-5,6-4,W,W,xw+plat_consol_v2,ATL,-0.058,W,W,False,,,Bryce Elder,Mitch Keller,4.0,3.0,0.3230465243004018,0.3253520262977158,0.2993817929595149,0.347099665481345,-0.0023055019973139,-0.0477178725218301,5.320018121485633,5.317695248845868,5.509803921568628,5.506944444444445,0.2993817929595149,0.347099665481345,0.2733982134061376,0.3088176485398934,0.6112435015710203,0.5861985422718247,0.3887564984289797,0.4138014577281753,0.5,0.5,-110.0,DIVERGE,0.9090909090909092
823606,2026-07-09,KC,NYM,xw+plat_consol_v12,50ed75241f197c87,2026-07-08,historical_lineup,,0.0119608028954522,-0.0038426467411984,0.0158034496366507,NYM,0.0158034496366507,3-7,2-6,W,W,xw+plat_consol_v2,NYM,0.005,W,W,False,,,Michael Wacha,Sean Manaea,4.666666666666667,7.0,0.3352209292454239,0.329486846781811,0.3129869208761527,0.3156367825661295,0.0057340824636128,-0.0026498616899767,6.203373402493067,4.905883113710545,6.597222222222221,5.0,0.3129869208761527,0.3156367825661295,0.3102100237799232,0.2912732183473729,0.6747753385278477,0.5626740900679907,0.3252246614721523,0.4373259099320092,0.5727229047978585,0.5727229047978585,-149.0,AGREE,0.6711409395973155
823683,2026-07-09,CLE,MIN,xw+plat_consol_v12,50ed75241f197c87,2026-07-08,historical_lineup,,-0.0081795132407634,-0.0145695971818766,0.0063900839411131,MIN,0.0063900839411131,5-2,1-1,L,T,xw+plat_consol_v2,MIN,0.011,L,T,False,,,Gavin Williams,Bailey Ober,7.0,5.0,0.3111286369518411,0.3046855991393751,0.3276715793523411,0.3215738146303154,0.0064430378124659,0.0060977647220257,5.148457385091626,5.44744427772412,5.298611111111111,5.666666666666667,0.3276715793523411,0.3215738146303154,0.3009652937836367,0.3094899319917206,0.560654495495752,0.593702470478741,0.439345504504248,0.4062975295212589,0.4891657638136511,0.4891657638136511,-105.0,DIVERGE,-1.0
823846,2026-07-09,SEA,MIA,xw+plat_consol_v12,50ed75241f197c87,2026-07-08,historical_lineup,,-0.0330465123398295,-0.0071140433825158,-0.0259324689573137,SEA,0.0259324689573137,4-8,2-6,L,L,xw+plat_consol_v2,SEA,-0.083,L,L,False,,,Bryce Miller,Janson Junk,5.0,5.0,0.327070685965616,0.3215676736812537,0.2579046110597567,0.3121313334483103,0.0055030122843623,-0.0542267223885536,5.874769883703581,5.247435893287287,6.192708333333334,5.420454545454545,0.2579046110597567,0.3121313334483103,0.3042985429841733,0.3007514701025993,0.6075060474280386,0.581280758876257,0.3924939525719614,0.418719241123743,0.4576160383525822,0.5423839616474178,-131.0,AGREE,-1.0
824251,2026-07-09,ATH,DET,xw+plat_consol_v12,50ed75241f197c87,2026-07-08,historical_lineup,,-0.0155456939800692,0.0002451901639897,-0.0157908841440589,ATH,0.0157908841440589,1-4,1-3,L,L,xw+plat_consol_v2,ATH,-0.028,L,L,False,,,José Suarez,Framber Valdez,1.3333333333333333,7.0,0.3165835392142139,0.323613628469645,0.3056483066692931,0.3219993063980666,-0.007030089255431,-0.0163509997287734,2.333467584646065,5.391031656472705,1.8333333333333333,5.597222222222222,0.3056483066692931,0.3219993063980666,0.3031323193651754,0.2992371399354533,0.2515158208943707,0.606579483498315,0.7484841791056293,0.3934205165016849,0.5423839616474178,0.4576160383525822,109.0,DIVERGE,-1.0
824494,2026-07-09,PHI,CIN,xw+plat_consol_v12,50ed75241f197c87,2026-07-08,historical_lineup,,-0.0281700706801716,0.0216952269598036,-0.0498652976399753,PHI,0.0498652976399753,1-0,0-0,W,T,xw+plat_consol_v2,PHI,-0.085,W,T,False,,,Jesús Luzardo,Brady Singer,7.0,7.333333333333333,0.3250573228282453,0.3221603707669093,0.2812991124285851,0.3494696695657176,0.002896952061336,-0.0681705571371325,5.673094762729777,5.095031314377051,5.944444444444445,5.232843137254902,0.2812991124285851,0.3494696695657176,0.2895116010749652,0.3137981745877772,0.6280344458977624,0.5805218944794266,0.3719655541022376,0.4194781055205734,0.3854625550660792,0.6145374449339208,-180.0,AGREE,0.5555555555555556
824816,2026-07-09,CHC,BAL,xw+plat_consol_v12,50ed75241f197c87,2026-07-08,historical_lineup,,0.0168048614427451,0.0039441738641375,0.0128606875786075,BAL,0.0128606875786075,2-3,0-1,W,W,xw+plat_consol_v2,BAL,0.036,W,W,False,,,David Peterson,Trevor Rogers,5.0,6.0,0.3243141455061191,0.3317540656142519,0.340629054922403,0.3155590923184099,-0.0074399201081328,0.025069962603993,4.635102531703757,5.496100163553464,4.666666666666666,5.7265625,0.340629054922403,0.3155590923184099,0.3147088712405861,0.3009368370444442,0.5416852694392555,0.6165924842439533,0.4583147305607444,0.3834075157560467,0.5403677058353318,0.5403677058353318,-130.0,AGREE,0.7692307692307693
822709,2026-07-10,NYY,WSH,xw+plat_consol_v12,50ed75241f197c87,2026-07-09,historical_lineup,,0.0044771532024232,-0.0033977154019873,0.0078748686044105,WSH,0.0078748686044105,5-3,2-1,L,L,xw+plat_consol_v2,WSH,0.05,L,L,False,,,Ryan Weathers,Carson Palmquist,5.333333333333333,3.0,0.3297376066037868,0.3184798155730818,0.3274455404325734,0.3133010363299273,0.0112577910307049,0.0141445041026461,4.766190161413789,2.6418045879255194,4.828431372549019,2.1666666666666665,0.3274455404325734,0.3133010363299273,0.2906555445002475,0.3098187820447332,0.5284051667834094,0.2971341002269405,0.4715948332165905,0.7028658997730595,0.4141384956178368,0.4141384956178368,131.0,DIVERGE,-1.0
822878,2026-07-10,HOU,TEX,xw+plat_consol_v12,50ed75241f197c87,2026-07-09,historical_lineup,,-0.0169496504778424,0.0006288737297494,-0.0175785242075918,HOU,0.0175785242075918,3-7,0-3,L,L,xw+plat_consol_v2,HOU,-0.062,L,L,False,,,Hunter Brown,Cal Quantrill,6.0,6.0,0.3182572847760299,0.3236129052568546,0.3009760203957486,0.3310686394452989,-0.0053556204808247,-0.0300926190495502,4.836611782634394,3.8389721486758144,4.916666666666666,3.6666666666666665,0.3009760203957486,0.3310686394452989,0.2976794470862962,0.2952138058789169,0.5509938657318643,0.4250835497332511,0.4490061342681357,0.574916450266749,0.4470179938888678,0.5529820061111321,-137.0,AGREE,-1.0
822955,2026-07-10,SEA,TB,xw+plat_consol_v12,50ed75241f197c87,2026-07-09,historical_lineup,,0.0002542493668175,0.0070544473437686,-0.0068001979769511,SEA,0.0068001979769511,2-7,1-4,L,L,xw+plat_consol_v2,SEA,-0.018,L,L,False,,,Luis Castillo,Nick Martinez,5.0,5.333333333333333,0.3189951978229302,0.3238784003788054,0.3265452315058725,0.32996561545321,-0.0048832025558752,-0.0034203839473375,5.164407662363642,5.599512679190955,5.3273809523809526,5.872549019607844,0.3265452315058725,0.32996561545321,0.3042285144021696,0.300954755579628,0.5800393409775114,0.6233229004992841,0.4199606590224886,0.3766770995007159,0.54911742133538,0.45088257866462,112.0,DIVERGE,-1.0
823033,2026-07-10,ATL,STL,xw+plat_consol_v12,50ed75241f197c87,2026-07-09,historical_lineup,,-0.014809061739877,0.0272182014503637,-0.0420272631902407,ATL,0.0420272631902407,1-2,1-0,L,W,xw+plat_consol_v2,ATL,-0.058,L,W,False,,,Chris Sale,Kyle Leahy,3.0,3.0,0.3352493811579415,0.3242896373016514,0.294810025711851,0.3503358423644993,0.0109597438562901,-0.0555258166526483,5.482999128803391,5.159377546562171,5.7265625,5.321078431372549,0.294810025711851,0.3503358423644993,0.2747259977763823,0.3213524404304561,0.6224670953734459,0.5760809771452768,0.3775329046265541,0.4239190228547231,0.4070892345793669,0.5929107654206331,-163.0,AGREE,-1.0
823200,2026-07-10,COL,SF,xw+plat_consol_v12,50ed75241f197c87,2026-07-09,historical_lineup,,0.0125885622603546,0.0018697363297844,0.0107188259305701,SF,0.0107188259305701,4-3,1-1,L,T,xw+plat_consol_v2,SF,0.018,L,T,False,,,Tanner Gordon,Robbie Ray,5.0,5.0,0.3252713619505825,0.3192617371573835,0.3319787955745268,0.3259971781735206,0.0060096247931989,0.0059816174010062,4.504065237981535,5.849900665753108,4.5,6.186274509803921,0.3319787955745268,0.3259971781735206,0.3136647566453943,0.3041377778678877,0.5068041964650457,0.6433587718529945,0.4931958035349543,0.3566412281470055,0.5825451699171612,0.5825451699171612,-156.0,AGREE,-1.0
823278,2026-07-10,TOR,SD,xw+plat_consol_v12,50ed75241f197c87,2026-07-09,historical_lineup,,0.014862248388556,-0.0087153058735602,0.0235775542621163,SD,0.0235775542621163,5-3,5-2,L,L,xw+plat_consol_v2,SD,0.144,L,L,False,,,Shane Bieber,JP Sears,4.666666666666667,4.333333333333333,0.3116230349352179,0.313950308663217,0.3891617844526261,0.3374103751510819,-0.0023272737279991,0.0517514093015442,4.37104662012039,4.991800170139063,4.333333333333333,5.111111111111112,0.3891617844526261,0.3374103751510819,0.2803911185411499,0.2872229217473155,0.527956115615568,0.5690032037329568,0.472043884384432,0.4309967962670432,0.5205006473888649,0.5205006473888649,-120.0,AGREE,-1.0
823604,2026-07-10,BOS,NYM,xw+plat_consol_v12,50ed75241f197c87,2026-07-09,historical_lineup,,-0.0007361707924666,-0.028105439653128,0.0273692688606614,NYM,0.0273692688606614,6-2,2-1,L,L,xw+plat_consol_v2,NYM,0.051,L,L,False,,,Sonny Gray,Nolan McLean,6.0,6.0,0.3342864718200374,0.3125359688402087,0.3022669556649906,0.2936676870694074,0.0217505029798287,0.0085992685955831,5.9153096368521085,5.490619987118352,6.268229166666667,5.736111111111111,0.3022669556649906,0.2936676870694074,0.3001783647026176,0.2944458430702031,0.6463686237560246,0.6094048065861672,0.3536313762439754,0.3905951934138327,0.5709639471316864,0.5709639471316864,-148.0,AGREE,-1.0
823685,2026-07-10,LAA,MIN,xw+plat_consol_v12,50ed75241f197c87,2026-07-09,historical_lineup,,0.0190073161898235,-0.0065604583421309,0.0255677745319544,MIN,0.0255677745319544,4-3,4-1,L,L,xw+plat_consol_v2,MIN,0.079,L,L,False,,,Grayson Rodriguez,Zebby Matthews,5.333333333333333,6.0,0.320479512393732,0.3098332192805854,0.3624911778037251,0.3235889187685693,0.0106462931131466,0.0389022590351558,4.387673947353033,5.797671296681161,4.354166666666666,6.120833333333334,0.3624911778037251,0.3235889187685693,0.3028221399627899,0.3084295655232571,0.5167182203304559,0.625680189295935,0.4832817796695441,0.3743198107040649,0.5913146565171273,0.5913146565171273,-162.0,AGREE,-1.0
823845,2026-07-10,CLE,MIA,xw+plat_consol_v12,50ed75241f197c87,2026-07-09,historical_lineup,,-0.016320667756649,-0.0238130523232864,0.0074923845666373,MIA,0.0074923845666373,3-2,3-0,L,L,xw+plat_consol_v2,CLE,-0.005,W,W,True,,,Parker Messick,Sandy Alcantara,6.0,7.0,0.329343540732746,0.3084066454158898,0.2871864869029267,0.3045259848464031,0.0209368953168562,-0.0173394979434763,5.767742107662404,6.285814619332121,6.083333333333334,6.732456140350878,0.2871864869029267,0.3045259848464031,0.2991876484349605,0.2999635186588539,0.6255127606171286,0.6933605847096297,0.3744872393828714,0.3066394152903703,0.532129844319311,0.532129844319311,-126.0,AGREE,-1.0
823927,2026-07-10,ARI,LAD,xw+plat_consol_v12,50ed75241f197c87,2026-07-09,historical_lineup,,0.0192286951607401,-0.0358526188213014,0.0550813139820415,LAD,0.0550813139820415,9-3,6-2,L,L,xw+plat_consol_v2,LAD,0.092,L,L,False,,,Eduardo Rodriguez,Kyle Hurt,6.0,1.6666666666666667,0.3337286706456731,0.3153476580512833,0.3374535058663513,0.29830324181518,0.0183810125943897,0.0391502640511713,5.634723489801258,1.7106742628975118,5.916666666666666,1.0,0.3374535058663513,0.29830324181518,0.2918331776499805,0.2783128323858519,0.6266870407515188,0.1998572850180084,0.3733129592484812,0.8001427149819915,0.6430243445692884,0.6430243445692884,-205.0,AGREE,-1.0
824252,2026-07-10,PHI,DET,xw+plat_consol_v12,50ed75241f197c87,2026-07-09,historical_lineup,,-0.0053992440765981,-0.0070498435523687,0.0016505994757706,DET,0.0016505994757706,2-10,2-2,W,T,xw+plat_consol_v2,PHI,-0.001,L,T,True,,,Aaron Nola,Jack Flaherty,5.0,6.0,0.324556130268825,0.318461325900407,0.3187198666341201,0.3202360909401133,0.006094804368418,-0.0015162243059931,5.03613970942611,4.617522294392511,5.166666666666666,4.642156862745098,0.3187198666341201,0.3202360909401133,0.2883418436200663,0.2985679994023998,0.5671667815528559,0.5292207401323096,0.432833218447144,0.4707792598676904,0.5205006473888649,0.5205006473888649,-120.0,AGREE,0.8333333333333334
824493,2026-07-10,CHC,CIN,xw+plat_consol_v12,50ed75241f197c87,2026-07-09,historical_lineup,,-0.0066967007653949,0.0169275020215264,-0.0236242027869213,CHC,0.0236242027869213,0-4,0-1,L,L,xw+plat_consol_v2,CHC,-0.162,L,L,False,,,Shota Imanaga,Hunter Greene,5.0,7.0,0.3235737560609325,0.3253743122277465,0.3018029760198654,0.3408211054185891,-0.0018005561668139,-0.0390181293987236,5.318804272381041,3.572934912953527,5.520833333333334,3.333333333333333,0.3018029760198654,0.3408211054185891,0.3146131523278126,0.3118002577301259,0.5835302700946824,0.4801883274181165,0.4164697299053176,0.5198116725818835,0.4760776372762327,0.5239223627237672,-121.0,AGREE,-1.0
824575,2026-07-10,ATH,CWS,xw+plat_consol_v12,50ed75241f197c87,2026-07-09,historical_lineup,,0.0014608388308157,-0.0216250611349306,0.0230858999657463,CWS,0.0230858999657463,1-14,0-4,W,W,xw+plat_consol_v2,CWS,0.032,W,W,False,,,Jacob Lopez,Sean Burke,1.6666666666666667,7.0,0.3272045249538346,0.3130537325563313,0.3128446292723549,0.3034413554799035,0.0141507923975032,0.0094032737924514,4.387673947353033,5.181034989596286,4.354166666666666,5.348214285714286,0.3128446292723549,0.3034413554799035,0.3027591974303064,0.2945995968570094,0.5128008056134508,0.5715315403669444,0.4871991943865492,0.4284684596330556,0.6219831346321605,0.6219831346321605,-186.0,AGREE,0.5376344086021505
824817,2026-07-10,KC,BAL,xw+plat_consol_v12,50ed75241f197c87,2026-07-09,historical_lineup,,0.0124323677773709,-0.0018885918472119,0.0143209596245828,BAL,0.0143209596245828,3-5,2-3,W,W,xw+plat_consol_v2,BAL,0.018,W,W,False,,,Luinder Avila,Brandon Young,5.0,7.0,0.3293225643926141,0.3204690588743096,0.3240942365747861,0.3209874602069511,0.0088535055183044,0.0031067763678349,4.188146020561317,5.359184924231744,4.104166666666666,5.571428571428571,0.3240942365747861,0.3209874602069511,0.3128291440362744,0.2999709409771771,0.4639935174165104,0.6062469165768921,0.5360064825834896,0.3937530834231079,0.5727229047978585,0.5727229047978585,-149.0,AGREE,0.6711409395973155
822711,2026-07-11,NYY,WSH,xw+plat_consol_v12,50ed75241f197c87,2026-07-10,historical_lineup,,-0.0195566834585173,-0.0037246135963473,-0.01583206986217,NYY,0.01583206986217,4-2,0-2,W,L,xw+plat_consol_v2,NYY,-0.086,W,L,False,,,Cam Schlittler,PJ Poulin,6.666666666666667,1.6666666666666667,0.3361406710429222,0.3162118793610652,0.2763252791630464,0.3409605744161428,0.0199287916818569,-0.0646352952530964,5.6665908158162,2.184039550522813,5.9605263157894735,1.4,0.2763252791630464,0.3409605744161428,0.2915185108714216,0.3039257557204018,0.6152557173203732,0.2294352426386465,0.3847442826796268,0.7705647573613534,0.3635833019200603,0.6364166980799397,-199.0,AGREE,0.5025125628140703
822875,2026-07-11,HOU,TEX,xw+plat_consol_v12,50ed75241f197c87,2026-07-10,historical_lineup,,-0.0103355864898288,-0.000578410687364,-0.0097571758024648,HOU,0.0097571758024648,9-3,7-1,W,W,xw+plat_consol_v2,HOU,-0.042,W,W,False,,,Peter Lambert,Kumar Rocker,6.0,5.666666666666667,0.3254806641777641,0.3183150338318987,0.2986944345855478,0.3273036824813228,0.0071656303458654,-0.0286092478957749,5.551280886030842,4.710379634587826,5.809523809523809,4.708333333333332,0.2986944345855478,0.3273036824813228,0.2993800212604451,0.3004388516755271,0.6165342995045665,0.5275250103583365,0.3834657004954335,0.4724749896416634,0.5217391304347826,0.4782608695652174,100.0,DIVERGE,1.0
822953,2026-07-11,SEA,TB,xw+plat_consol_v12,50ed75241f197c87,2026-07-10,historical_lineup,,-0.0152793214205213,0.0102899843582102,-0.0255693057787315,SEA,0.0255693057787315,1-6,1-2,L,L,xw+plat_consol_v2,SEA,-0.061,L,L,False,,,Logan Gilbert,Griffin Jax,6.666666666666667,5.0,0.3174584099026174,0.3247876464045112,0.3001508695691158,0.3382248669572981,-0.0073292365018938,-0.0380739973881822,6.036124850826815,4.830308586456831,6.444444444444445,4.865384615384615,0.3001508695691158,0.3382248669572981,0.3053224867606517,0.300555770688157,0.6484061300362015,0.539337138052648,0.3515938699637985,0.4606628619473519,0.5043297540699688,0.4956702459300312,-108.0,DIVERGE,-1.0
823030,2026-07-11,ATL,STL,xw+plat_consol_v12,50ed75241f197c87,2026-07-10,historical_lineup,,-0.0065067447161382,0.022203910029195,-0.0287106547453333,ATL,0.0287106547453333,1-4,0-4,L,L,xw+plat_consol_v2,ATL,-0.015,L,L,False,,,Reynaldo López,Matthew Liberatore,5.0,6.0,0.331173616320581,0.3216175292737669,0.3235053135881154,0.3481516353191247,0.009556087046814,-0.0246463217310092,4.169475586362321,4.545987227774193,4.0,4.493055555555555,0.3235053135881154,0.3481516353191247,0.2748143474582337,0.3211460079211607,0.4819593722272215,0.5127899528930492,0.5180406277727785,0.4872100471069508,0.5054504229528212,0.4945495770471788,-107.0,DIVERGE,-1.0
823198,2026-07-11,COL,SF,xw+plat_consol_v12,50ed75241f197c87,2026-07-10,historical_lineup,,0.0269379325694542,-0.0040790051226221,0.0310169376920763,SF,0.0310169376920763,2-4,1-1,W,T,xw+plat_consol_v2,SF,0.058,W,T,False,,,Kyle Freeland,Tyler Mahle,6.0,7.0,0.3221972916993054,0.3216058907796419,0.3550717600551697,0.3148683855548311,0.0005914009196634,0.0402033745003385,5.350714574031258,4.889923415301336,5.546875,4.9434523809523805,0.3550717600551697,0.3148683855548311,0.3137254754318199,0.3038274359194866,0.6052631338050332,0.5476595443026769,0.3947368661949668,0.452340455697323,0.5716276429198135,0.5716276429198135,-149.0,AGREE,0.6711409395973155
