game_pk,game_date,game_datetime_utc,matchup,side,pitcher,opp_team,n_opp,starter_rate_basis,starter_rate_bf,opp_xwOBA_neutral,opp_xwOBA_vs_sp,platoon_delta_sp,pit_xwOBA,opp_xwOBA,lg_xwOBA,mx_xwOBA,edge_xwOBA,starter_xwOBA,mx_xwOBA_sp,edge_xwOBA_sp,pit_xBA,opp_xBA,lg_xBA,mx_xBA,edge_xBA,pit_xSLG,opp_xSLG,lg_xSLG,mx_xSLG,edge_xSLG,pit_Hard Hit%,opp_Hard Hit%,lg_Hard Hit%,mx_Hard Hit%,edge_Hard Hit%,pit_EV,opp_EV,lg_EV,mx_EV,edge_EV,pit_LA°,opp_LA°,lg_LA°,mx_LA°,edge_LA°,pit_K%,opp_K%,lg_K%,mx_K%,edge_K%,pit_BB%,opp_BB%,lg_BB%,mx_BB%,edge_BB%,bullpen_xwOBA,expected_sp_ip,sp_share,bp_share,mx_xwOBA_bp,edge_xwOBA_bp,bullpen_pitchers,bullpen_relief_bf,sp_bf_per_ip,bp_bf_per_ip,opener,opener_reason,opener_confidence,pitching_basis,model_tag,model_metric,snapshot_utc,scheduled_start_utc
822698,2026-08-12,2026-08-12T22:45:00Z,Chicago Cubs @ Washington Nationals,away,David Peterson,Washington Nationals,9,measured,476.0,0.3073452186450491,0.3050145413542124,-0.0023306772908366913,0.3169752801317559,0.3050145413542124,0.31547734451866816,0.3073244380579245,-0.00815290646074368,0.329140434592018,0.31822449517375684,0.0027471506550886815,0.274,0.24567543160690572,0.24345341293267342,0.27650081980534,0.03304740687266661,0.423,0.384201593625498,0.3962254525547985,0.4101636405629679,0.013938188008169372,41.5,37.150544488711816,39.1816070015018,39.348758620912264,0.1671516194104612,89.4,88.19893758300132,88.89116432883523,88.70777325416609,-0.18339107466914584,7.6,12.631420982735724,14.00903986150568,6.222381121230043,-7.786658740275637,18.5,20.719867197875164,22.137559644022286,17.315257387197878,-4.822302256824408,9.0,7.760929614873839,8.923115618781301,7.827800234578187,-1.095315384203114,0.2980520730240157,5.466666666666667,0.608691039132049,0.391308960867951,0.29036912203930254,-0.025108222479365616,6.0,753.0952380952381,4.131578947368421,4.1093858719810825,False,,,starter_bullpen_sequential,shadow_xw+plat_consol_v1,xwOBA,2026-08-12T17:07:59.555886+00:00,2026-08-12T22:45:00Z
822698,2026-08-12,2026-08-12T22:45:00Z,Chicago Cubs @ Washington Nationals,home,Jackson Kent,Chicago Cubs,9,prior_only,0.0,0.32548351830998007,0.32840250901383133,0.0029189907038512652,,0.32840250901383133,0.31547734451866816,,,0.31547734451866816,,,,0.2418749003984064,0.24345341293267342,,,,0.4011346613545817,0.3962254525547985,,,,39.46733067729084,39.1816070015018,,,,88.71444887118194,88.89116432883523,,,,16.20018592297477,14.00903986150568,,,,21.976600265604247,22.137559644022286,,,,11.156334661354583,8.923115618781301,,,0.3035236093229216,5.2,0.5777777777777778,0.42222222222222217,0.3131506397180367,-0.002326704800631463,9.0,693.9310344827586,,4.232825267493388,False,,,starter_unmeasured_no_lean,shadow_xw+plat_consol_v1,xwOBA,2026-08-12T17:07:59.555886+00:00,2026-08-12T22:45:00Z
822779,2026-08-12,2026-08-12T23:07:00Z,Boston Red Sox @ Toronto Blue Jays,away,Ranger Suarez,Toronto Blue Jays,9,measured,424.0,0.3097426576412244,0.3130842247062974,0.0033415670650729923,0.28549301229851043,0.3130842247062974,0.31547734451866816,0.28188338525629597,-0.033593959262372186,0.2988963385363653,0.29662899743557153,-0.018848347083096628,0.247,0.24666613545816735,0.24345341293267342,0.25025952490966497,0.006806111976991547,0.349,0.37314528552456844,0.3962254525547985,0.3286707196834199,-0.06755473287137864,33.9,34.076679946879146,39.1816070015018,29.483207520174584,-9.698399481327218,86.7,87.84624169986719,88.89116432883523,85.65507737103198,-3.236086957803252,13.0,13.50066401062417,14.00903986150568,12.49162414911849,-1.5174157123871908,25.5,18.805073041168658,22.137559644022286,21.661347061770023,-0.4762125822522627,7.1,6.860770252324037,8.923115618781301,5.459020242769594,-3.4640953760117066,0.27213970712700014,4.472916666666666,0.4990652585226591,0.5009347414773409,0.2671928035397593,-0.04828454097890883,6.0,786.25,4.116504854368932,4.082486564626535,False,,,starter_bullpen_sequential,shadow_xw+plat_consol_v1,xwOBA,2026-08-12T17:07:59.555886+00:00,2026-08-12T23:07:00Z
822779,2026-08-12,2026-08-12T23:07:00Z,Boston Red Sox @ Toronto Blue Jays,home,José Soriano,Boston Red Sox,9,measured,531.0,0.3217084122432943,0.32014798727649474,-0.001560424966799534,0.30137413560808646,0.32014798727649474,0.31547734451866816,0.30635386848479357,-0.009123476033874589,0.31518936359254557,0.3198557427921473,0.004378398273479134,0.243,0.2509349269588314,0.24345341293267342,0.2504675802916723,0.007014167358998902,0.383,0.4026541832669323,0.3962254525547985,0.389214148654185,-0.007011303900613497,38.3,38.148818061088974,39.1816070015018,37.29044936017312,-1.8911576413286824,88.9,88.30448871181939,88.89116432883523,88.31332438298418,-0.5778399458510535,6.7,14.659096945551129,14.00903986150568,7.350057084045449,-6.658982777460231,24.5,19.796069057104916,22.137559644022286,21.908634000226577,-0.22892564379570857,11.3,8.38082337317397,8.923115618781301,10.613255298130971,1.6901396793496701,0.2784490745054971,5.539855072463768,0.6239760674793065,0.37602393252069355,0.2839487881022069,-0.03152855641646124,8.0,1255.9864742501416,4.285714285714286,4.134993991971107,False,,,starter_bullpen_sequential,shadow_xw+plat_consol_v1,xwOBA,2026-08-12T17:07:59.555886+00:00,2026-08-12T23:07:00Z
823017,2026-08-12,2026-08-12T18:15:00Z,Philadelphia Phillies @ St. Louis Cardinals,away,Zack Wheeler,St. Louis Cardinals,9,measured,431.0,0.3212150091727847,0.32132417251939827,0.00010916334661353888,0.2733221185743058,0.32132417251939827,0.31547734451866816,0.2783433290528502,-0.03713401546581796,0.26553129702675793,0.27045246125455674,-0.045024883264111415,0.204,0.2512106241699867,0.24345341293267342,0.2105000982050292,-0.032953314727644206,0.316,0.4061394422310758,0.3962254525547985,0.3239066620215932,-0.07231879053320533,34.9,40.24934926958832,39.1816070015018,35.851063726273175,-3.330543275228628,86.7,89.40579017264275,88.89116432883523,87.21462584380751,-1.67653848502772,13.9,12.06871181938911,14.00903986150568,11.95967195788343,-2.049367903622251,30.6,19.136998671978752,22.137559644022286,26.452426047813038,4.314866403790752,6.5,7.591978751660028,8.923115618781301,5.53033984922522,-3.3927757695560814,0.2827190953222175,5.094298245614034,0.5467237040124037,0.45327629598759633,0.2878609775792431,-0.02761636693942504,8.0,1127.5833333333333,3.906344410876133,4.224262773193573,False,,,starter_bullpen_sequential,shadow_xw+plat_consol_v1,xwOBA,2026-08-12T17:07:59.555886+00:00,2026-08-12T18:15:00Z
823017,2026-08-12,2026-08-12T18:15:00Z,Philadelphia Phillies @ St. Louis Cardinals,home,Kyle Leahy,Philadelphia Phillies,9,measured,478.0,0.32954016201033437,0.330934849925341,0.0013946879150066316,0.3164865219541464,0.330934849925341,0.31547734451866816,0.33140989443126895,0.01593254991260079,0.32182489495482897,0.33759341253683184,0.02211606801816368,0.278,0.2610555112881806,0.24345341293267342,0.2980998757170197,0.05464646278434626,0.463,0.4116366533864542,0.3962254525547985,0.48100839885234214,0.08478294629754363,48.5,40.07155378486056,39.1816070015018,49.60159899748996,10.419991995988156,91.5,89.56749003984065,88.89116432883523,92.17632571100543,3.2851613821702017,9.6,12.451155378486057,14.00903986150568,8.042115516980378,-5.966924344525303,20.7,19.968339973439573,22.137559644022286,18.67164421448833,-3.465915429533954,7.3,8.754236387782205,8.923115618781301,7.161839917920757,-1.7612757008605442,0.30931597315735015,5.164772727272727,0.5732347609880722,0.42676523901192776,0.3231041394182448,0.007626794899576628,8.0,1227.0,4.2551928783382795,4.266147634783114,False,,,starter_bullpen_sequential,shadow_xw+plat_consol_v1,xwOBA,2026-08-12T17:07:59.555886+00:00,2026-08-12T18:15:00Z
823187,2026-08-12,2026-08-12T19:45:00Z,Houston Astros @ San Francisco Giants,away,Bryan King,San Francisco Giants,9,measured,216.0,0.31406675907891324,0.3115783128637738,-0.0024884462151394393,0.2836178567386011,0.3115783128637738,0.31547734451866816,0.2820706087942997,-0.033406735724368475,0.3000138775633854,0.29630596120789565,-0.019171383310772505,0.252,0.2365800796812749,0.24345341293267342,0.24488537400857294,0.0014319610758995183,0.378,0.38703691899070386,0.3962254525547985,0.36923411768518977,-0.026991334869608752,37.0,37.2873572377158,39.1816070015018,35.21122086040535,-3.970386141096455,87.2,87.98058432934927,88.89116432883523,86.28942000051404,-2.601744328321189,9.5,13.875697211155378,14.00903986150568,9.366657349649696,-4.642382511855985,18.5,21.72499335989376,22.137559644022286,18.155225039294756,-3.98233460472753,7.9,6.922735723771581,8.923115618781301,6.12898168692169,-2.7941339318596112,0.2814254314040083,1.0,0.1179455945803637,0.8820544054196363,0.2801671013755211,-0.03531024314314707,6.0,1093.103448275862,4.378378378378379,4.092954839669035,True,reliever_spot_start,medium,opener_bullpen_sequential,shadow_xw+plat_consol_v1,xwOBA,2026-08-12T17:07:59.555886+00:00,2026-08-12T19:45:00Z
823187,2026-08-12,2026-08-12T19:45:00Z,Houston Astros @ San Francisco Giants,home,Adrian Houser,Houston Astros,9,measured,424.0,0.32538394578128393,0.3219228568038603,-0.003461088977423643,0.31567733007001875,0.3219228568038603,0.31547734451866816,0.3239458546375982,0.008468510118930017,0.3317393272961766,0.33851708787619933,0.023039743357531173,0.27,0.25364010624169986,0.24345341293267342,0.2812974682108801,0.03784405527820667,0.462,0.4141078353253652,0.3962254525547985,0.4828509089628946,0.0866254564080961,41.7,38.0538379814077,39.1816070015018,40.499743764054365,1.3181367625525624,90.0,88.28911022576362,88.89116432883523,89.3979458969284,0.5067815680931744,11.8,14.237423638778221,14.00903986150568,12.028383777272541,-1.9806560842331393,15.3,19.33641434262948,22.137559644022286,13.364035792541273,-8.773523851481013,7.3,8.561088977423639,8.923115618781301,7.003826040721875,-1.9192895780594261,0.3024393484868053,4.017857142857142,0.4518085719222212,0.5481914280777789,0.31193653135473953,-0.0035408131639286244,8.0,807.5837837837838,4.371134020618556,4.277107946202301,False,,,starter_bullpen_sequential,shadow_xw+plat_consol_v1,xwOBA,2026-08-12T17:07:59.555886+00:00,2026-08-12T19:45:00Z
823263,2026-08-12,2026-08-12T20:10:00Z,Milwaukee Brewers @ San Diego Padres,away,Dustin May,San Diego Padres,9,measured,482.0,0.31632868886947346,0.3147592333581853,-0.0015694555112881758,0.3016969991134594,0.3147592333581853,0.31547734451866816,0.30162720469792204,-0.013850139820746121,0.31679873822422916,0.31607761921679994,0.0006002746981317864,0.248,0.24678114209827356,0.24345341293267342,0.25138987580057903,0.007936462867905614,0.377,0.3866863213811421,0.3962254525547985,0.36792372176173843,-0.028301730793060087,45.7,40.66496679946879,39.1816070015018,47.43013686662962,8.248529865127814,90.1,88.88379814077027,88.89116432883523,90.09263381193503,1.2014694830997996,11.8,9.94440903054449,14.00903986150568,7.735369169038808,-6.273670692466872,23.0,21.08448871181939,22.137559644022286,21.90590327795201,-0.2316563660702755,7.9,8.478300132802126,8.923115618781301,7.506186618064305,-1.416929000716996,0.2824084204459215,5.210227272727273,0.5608723592459658,0.4391276407540342,0.2831705252928902,-0.03230681922577794,7.0,1167.7058441558443,3.8333333333333335,4.126167216238822,False,,,starter_bullpen_sequential,shadow_xw+plat_consol_v1,xwOBA,2026-08-12T17:07:59.555886+00:00,2026-08-12T20:10:00Z
823263,2026-08-12,2026-08-12T20:10:00Z,Milwaukee Brewers @ San Diego Padres,home,Robbie Ray,Milwaukee Brewers,9,measured,537.0,0.3241774797589926,0.32160669622645605,-0.002570783532536536,0.30204257218426794,0.32160669622645605,0.31547734451866816,0.30870458178098514,-0.0067727627376830135,0.31929922510702546,0.3255028314347353,0.010025486916067139,0.242,0.2484108897742364,0.24345341293267342,0.24692788078510125,0.0034744678524278316,0.413,0.41199123505976093,0.3962254525547985,0.42943324055172594,0.03320778799692742,37.8,43.01285524568394,39.1816070015018,41.49615221817047,2.3145452166686695,89.1,90.24685258964143,88.89116432883523,90.4556882608062,1.5645239319709674,19.0,8.495298804780875,14.00903986150568,13.486258943275192,-0.5227809182304881,20.3,22.816653386454185,22.137559644022286,20.92272459986754,-1.2148350441547464,11.5,10.633147410358566,8.923115618781301,13.703867622397164,4.780752003615863,0.2712413502368027,5.318181818181818,0.6409193504840152,0.35908064951598484,0.27872155910387314,-0.03675578541479502,7.0,1343.4014309314719,5.0,4.046312916821528,False,,,starter_bullpen_sequential,shadow_xw+plat_consol_v1,xwOBA,2026-08-12T17:07:59.555886+00:00,2026-08-12T20:10:00Z
