game_pk,game_date,game_datetime_utc,matchup,side,pitcher,opp_team,n_opp,starter_rate_basis,starter_rate_bf,opp_xwOBA_neutral,opp_xwOBA_vs_sp,platoon_delta_sp,pit_xwOBA,opp_xwOBA,lg_xwOBA,mx_xwOBA,edge_xwOBA,starter_xwOBA,mx_xwOBA_sp,edge_xwOBA_sp,pit_xBA,opp_xBA,lg_xBA,mx_xBA,edge_xBA,pit_xSLG,opp_xSLG,lg_xSLG,mx_xSLG,edge_xSLG,pit_Hard Hit%,opp_Hard Hit%,lg_Hard Hit%,mx_Hard Hit%,edge_Hard Hit%,pit_EV,opp_EV,lg_EV,mx_EV,edge_EV,pit_LA°,opp_LA°,lg_LA°,mx_LA°,edge_LA°,pit_K%,opp_K%,lg_K%,mx_K%,edge_K%,pit_BB%,opp_BB%,lg_BB%,mx_BB%,edge_BB%,bullpen_xwOBA,expected_sp_ip,sp_share,bp_share,mx_xwOBA_bp,edge_xwOBA_bp,bullpen_pitchers,bullpen_relief_bf,sp_bf_per_ip,bp_bf_per_ip,opener,opener_reason,opener_confidence,pitching_basis,model_tag,model_metric,snapshot_utc,scheduled_start_utc
822700,2026-08-09,2026-08-09T16:15:00Z,Cincinnati Reds @ Washington Nationals,away,Brady Singer,Washington Nationals,9,measured,503.0,0.3150826394626938,0.31532035526614666,0.0002377158034528315,0.3201495442868701,0.31532035526614666,0.3155881862873869,0.319800336917314,0.004212150629927136,0.33117867041074267,0.33089760817405833,0.015309421886671448,0.266,0.2712892430278884,0.24355593500206402,0.29628897626660905,0.05273304126454503,0.444,0.5175139442231076,0.39644445528577327,0.5795923947767859,0.18314793949101266,40.9,43.421115537848614,39.219016880709155,45.282206611648654,6.063189730939499,90.6,89.54836653386455,88.8953162998769,91.25305023398764,2.3577339341107404,13.9,12.53503320053121,13.982393340739184,12.452639859792024,-1.5297534809471607,19.3,20.43120849933599,22.137104364468797,17.812732756055144,-4.324371608413653,7.8,7.270278884462152,8.918860659736556,6.358230884221463,-2.5606297755150926,0.29911684964570195,5.854166666666666,0.6560043734041945,0.3439956265958055,0.29863768857402334,-0.016950497713363544,9.0,1048.0,4.428969359331476,4.321935038113427,False,,,starter_bullpen_sequential,shadow_xw+plat_consol_v1,xwOBA,2026-08-10T03:06:36.396072+00:00,2026-08-09T16:15:00Z
822700,2026-08-09,2026-08-09T16:15:00Z,Cincinnati Reds @ Washington Nationals,home,Brad Lord,Cincinnati Reds,9,measured,251.0,0.3223504178093996,0.319559713958138,-0.0027907038512616222,0.3074170754198166,0.319559713958138,0.3155881862873869,0.3130569508597918,-0.002531235427595091,0.3179525904454761,0.3219538730213431,0.006365686733956211,0.248,0.242328818061089,0.24355593500206402,0.24675049236078264,0.003194557358718625,0.399,0.40937184594953524,0.39644445528577327,0.41201072270293937,0.015566267417166102,41.3,40.42374501992032,39.219016880709155,42.56865169264083,3.349634811931672,88.0,89.65875166002657,88.8953162998769,88.76343536014966,-0.1318809397272389,3.8,15.398034528552458,13.982393340739184,5.215641187813274,-8.76675215292591,20.7,24.78956175298805,22.137104364468797,23.18026422238291,1.0431598579141124,8.4,11.32241699867198,8.918860659736556,10.66372784790809,1.7448671881715345,0.30206398817958424,3.0,0.3369136662023334,0.6630863337976667,0.30853643141823184,-0.007051754869155047,8.0,435.0,4.24864864864865,4.180923985337778,False,,,starter_bullpen_sequential,shadow_xw+plat_consol_v1,xwOBA,2026-08-10T03:06:36.396072+00:00,2026-08-09T16:15:00Z
822862,2026-08-09,2026-08-09T18:35:00Z,Baltimore Orioles @ Texas Rangers,away,Cade Povich,Texas Rangers,9,measured,105.0,0.31486924655728066,0.3159213049902156,0.0010520584329349325,0.31779578518081547,0.3159213049902156,0.3155881862873869,0.31768328396916884,0.0020950976817819544,0.3349536540148999,0.3353072139122009,0.019719027624814034,0.264,0.2361808764940239,0.24355593500206402,0.2560058796920466,0.012449944689982562,0.433,0.385317662682603,0.39644445528577327,0.4208472226488833,0.024402767363110034,44.2,38.40911022576361,39.219016880709155,43.28723173103809,4.0682148503289355,91.3,88.67673306772909,88.8953162998769,91.08141676785218,2.1861004679752796,15.1,13.344196547144755,13.982393340739184,14.461803206405571,0.479409865666387,18.1,23.776653386454182,22.137104364468797,19.44054738186837,-2.696556982600427,7.6,7.926401062416998,8.918860659736556,6.7542986007529535,-2.164562058983602,0.297026675703298,4.916666666666667,0.5476078085335943,0.45239219146640575,0.29635002084946255,-0.019238165437924337,8.0,953.0,4.235294117647059,4.2129370950664,False,,,starter_bullpen_sequential,shadow_xw+plat_consol_v1,xwOBA,2026-08-10T03:06:36.396072+00:00,2026-08-09T18:35:00Z
822862,2026-08-09,2026-08-09T18:35:00Z,Baltimore Orioles @ Texas Rangers,home,Kumar Rocker,Baltimore Orioles,9,measured,463.0,0.317953778937853,0.3162985332539221,-0.0016552456839308838,0.31601720298682257,0.3162985332539221,0.3155881862873869,0.31734563299031565,0.0017574467029287666,0.32732881509410733,0.32806558865206914,0.012477402364682255,0.258,0.23895192563081008,0.24355593500206402,0.253122950225896,0.009567015223831965,0.414,0.4201798140770252,0.39644445528577327,0.43878641940519764,0.04234196411942437,40.7,42.322284196547145,39.219016880709155,43.92045246923901,4.701435588529854,88.7,90.33258964143427,88.8953162998769,90.13727334155737,1.2419570416804788,12.4,16.153784860557767,13.982393340739184,14.571391519818585,0.5889981790794003,21.2,24.85179282868526,22.137104364468797,23.799770705953843,1.6626663414850462,8.6,9.108339973439577,8.918860659736556,8.782705186235537,-0.13615547350101842,0.2986198746967837,5.381578947368421,0.6059899128726031,0.39401008712739694,0.3008582759157144,-0.014729910371672483,7.0,1078.3578088578088,4.333333333333333,4.190392049598136,False,,,starter_bullpen_sequential,shadow_xw+plat_consol_v1,xwOBA,2026-08-10T03:06:36.396072+00:00,2026-08-09T18:35:00Z
823020,2026-08-09,2026-08-09T18:15:00Z,Colorado Rockies @ St. Louis Cardinals,away,Michael Lorenzen,St. Louis Cardinals,9,measured,520.0,0.3212889325623785,0.32139809590899204,0.00010916334661353888,0.3270174060162946,0.32139809590899204,0.3155881862873869,0.3329862848817605,0.017398098594373634,0.345831869189157,0.35219855841126263,0.036610372123875745,0.298,0.25403479415670654,0.24355593500206402,0.31082128488495675,0.06726534988289273,0.48,0.40982204515272247,0.39644445528577327,0.49619708145875546,0.0997526261729822,46.4,40.516122177954855,39.219016880709155,47.93460465302495,8.715587772315793,91.1,89.41705179282869,88.8953162998769,91.62173549295179,2.7264191930748893,11.4,12.799946879150067,13.982393340739184,10.217553538410884,-3.7648398023283,15.4,19.90887118193891,22.137104364468797,13.849897039558737,-8.28720732491006,8.3,8.457317397078356,8.918860659736556,7.8704822368896385,-1.048378422846917,0.3069924274555074,4.447463768115943,0.5155835837732459,0.48441641622675413,0.3125379009976441,-0.0030502852897427712,7.0,895.4127416323696,4.848214285714285,4.450005894395586,False,,,starter_bullpen_sequential,shadow_xw+plat_consol_v1,xwOBA,2026-08-10T03:06:36.396072+00:00,2026-08-09T18:15:00Z
823020,2026-08-09,2026-08-09T18:15:00Z,Colorado Rockies @ St. Louis Cardinals,home,Michael McGreevy,Colorado Rockies,9,measured,487.0,0.3129085063394997,0.3132397148388356,0.0003312084993359332,0.3258231035410485,0.3132397148388356,0.3155881862873869,0.3232567365071283,0.007668550219741388,0.33812493393701437,0.3356087537126024,0.02002056742521552,0.289,0.24173413014608236,0.24355593500206402,0.28683827233208564,0.043282337330021625,0.498,0.3961088977423639,0.39644445528577327,0.497578484061538,0.10113402877576472,43.6,35.56324037184594,39.219016880709155,39.53585284732528,0.3168359666161251,90.4,87.43529880478089,88.8953162998769,88.93998250490401,0.04466620502711294,10.8,17.206374501992034,13.982393340739184,14.02398116125285,0.04158782051366572,16.6,22.414130146082336,22.137104364468797,16.80773394293455,-5.329370421534247,6.2,7.761115537848607,8.918860659736556,5.3951864672457726,-3.523674192490783,0.3098957107167932,5.176136363636363,0.5642164752463372,0.4357835247536628,0.3072643659516003,-0.008323820335786603,8.0,1195.0,4.071428571428571,4.256720907306521,False,,,starter_bullpen_sequential,shadow_xw+plat_consol_v1,xwOBA,2026-08-10T03:06:36.396072+00:00,2026-08-09T18:15:00Z
823104,2026-08-09,2026-08-09T20:10:00Z,Tampa Bay Rays @ Seattle Mariners,away,Ian Seymour,Seattle Mariners,9,measured,348.0,0.32651466266763013,0.3262402934777231,-0.0002743691899070311,0.29501165730705764,0.3262402934777231,0.3155881862873869,0.30509176470902755,-0.010496421578359338,0.29542798365417255,0.30539961974717705,-0.010188566540209831,0.216,0.2433625498007968,0.24355593500206402,0.21582849441351792,-0.027727440588546093,0.379,0.39592164674634794,0.39644445528577327,0.3785001962221937,-0.01794425906357955,37.8,37.88820717131473,39.219016880709155,36.51734145789226,-2.7016754228168978,88.5,88.82571049136787,88.8953162998769,88.43039419149099,-0.4649221083859061,22.5,13.907835325365205,13.982393340739184,22.42544198462602,8.443048643886835,28.4,22.693891102257638,22.137104364468797,29.11430947303945,6.977205108570654,8.0,9.517370517928287,8.918860659736556,8.536848712879799,-0.3820119468567569,0.29455782361485805,4.583333333333334,0.5215519808943742,0.47844801910562584,0.30475617463745536,-0.010832011649931528,8.0,852.6875,4.1291512915129145,3.9308346634588913,False,,,starter_bullpen_sequential,shadow_xw+plat_consol_v1,xwOBA,2026-08-10T03:06:36.396072+00:00,2026-08-09T20:10:00Z
823104,2026-08-09,2026-08-09T20:10:00Z,Tampa Bay Rays @ Seattle Mariners,home,Emerson Hancock,Tampa Bay Rays,9,measured,465.0,0.32065979431664904,0.3219609895357725,0.0013011952191234744,0.3059229627933536,0.3219609895357725,0.3155881862873869,0.3115934204782364,-0.00399476580915048,0.3203224952115092,0.3267909003252417,0.011202714037854833,0.247,0.24861992031872512,0.24355593500206402,0.2521355938963454,0.008579658894281361,0.422,0.3923856573705179,0.39644445528577327,0.4176795644449029,0.021235109159129628,42.9,36.0652855245684,39.219016880709155,39.450268570220416,0.23125168951126085,89.7,88.49795484727755,88.8953162998769,89.30263854740068,0.4073222475237799,13.5,13.490411686586985,13.982393340739184,13.0080183458478,-0.9743749948913845,23.2,17.632430278884463,22.137104364468797,18.479037535130473,-3.658066829338324,6.2,9.42414342629482,8.918860659736556,6.551250375152041,-2.367610284584515,0.28675450399104513,5.2857142857142865,0.5710338362643163,0.42896616373568375,0.29136274507248955,-0.024225441214897336,7.0,853.0,4.049586776859504,4.329126535363197,False,,,starter_bullpen_sequential,shadow_xw+plat_consol_v1,xwOBA,2026-08-10T03:06:36.396072+00:00,2026-08-09T20:10:00Z
823190,2026-08-09,2026-08-09T20:05:00Z,Detroit Tigers @ San Francisco Giants,away,Troy Melton,San Francisco Giants,9,measured,285.0,0.3152066086304681,0.3165428636105478,0.0013362549800796653,0.2907207903682301,0.3165428636105478,0.3155881862873869,0.2911728100197921,-0.02441537626759477,0.29019179706506376,0.29106964845514416,-0.024518537832242726,0.216,0.24667144754316067,0.24355593500206402,0.21876302324092894,-0.024792911761135072,0.33,0.39704913678618853,0.39644445528577327,0.33050333632486595,-0.06594111896090732,33.7,35.76791500664011,39.219016880709155,30.734547461761267,-8.484469418947889,88.0,87.9188047808765,88.8953162998769,87.02348848099959,-1.871827818877307,13.7,14.458831341301462,13.982393340739184,14.176438000562277,0.19404465982309205,22.5,21.181726427622845,22.137104364468797,21.528960462709108,-0.6081439017596892,8.1,8.87245683930943,8.918860659736556,8.057856618709545,-0.8610040410270106,0.29172048446191484,6.0625,0.6539558681153269,0.3460441318846731,0.2913677652418271,-0.02422042104555977,9.0,1263.4236585365854,3.8375,4.190880840051625,False,,,starter_bullpen_sequential,shadow_xw+plat_consol_v1,xwOBA,2026-08-10T03:06:36.396072+00:00,2026-08-09T20:05:00Z
823190,2026-08-09,2026-08-09T20:05:00Z,Detroit Tigers @ San Francisco Giants,home,Logan Webb,Detroit Tigers,9,measured,510.0,0.3238788217055547,0.32402012316637807,0.00014130146082336204,0.30147238172409274,0.32402012316637807,0.3155881862873869,0.30948480212987967,-0.006103384157507219,0.30081146146265914,0.3088485913862123,-0.006739594901174595,0.254,0.2437195219123506,0.24355593500206402,0.25417060177659984,0.01061466677453582,0.375,0.40646374501992033,0.39644445528577327,0.38447732677354957,-0.011967128512223701,39.1,40.09699867197875,39.219016880709155,39.97531740387727,0.7563005231681146,88.4,88.18908366533866,88.8953162998769,87.69376736546175,-1.2015489344151433,6.7,16.401381142098273,13.982393340739184,9.118987801359088,-4.863405539380096,19.8,25.468127490039837,22.137104364468797,22.779353433060855,0.6422490685920579,6.1,9.707968127490041,8.918860659736556,6.639705208651442,-2.2791554510851135,0.3029272604967025,6.302083333333334,0.6876261635441924,0.31237383645580763,0.31088528802792154,-0.004702898259465349,8.0,763.9619047619047,4.045112781954887,4.2924822097028965,False,,,starter_bullpen_sequential,shadow_xw+plat_consol_v1,xwOBA,2026-08-10T03:06:36.396072+00:00,2026-08-09T20:05:00Z
