game_pk,game_date,matchup,side,pitcher,throws,opp_team,n_opp,n_LHB,n_RHB,n_SW,n_platoon_adv,n_low_sample,pit_min_split_bf,pit_low_sample,reliable,opp_OPS_raw,opp_OPS_vs_hand,pit_OPS_raw,pit_OPS_allowed,mx_OPS,edge_OPS,model_tag,model_metric,snapshot_utc,lineup_status_away,lineup_status_home,lineup_posted_away,lineup_posted_home,lineup_savant_backfill_away,lineup_savant_backfill_home,selection_rule_tag,hybrid_action,hybrid_selection,pregame_market_utc,hybrid_price_source,pregame_away_ml,pregame_home_ml,pregame_p_home,hybrid_p,hybrid_ml
822845,2026-09-17,Boston Red Sox @ Texas Rangers,away,Sonny Gray,R,Texas Rangers,9,4,5,0,4,0,236,False,True,0.7085760956175299,0.7113734750914359,0.676785657370518,0.6764834517136876,0.6710570812759321,-0.04871324337733551,xw+starter_blend_v13,xwOBA,2026-09-18T05:08:25.404083+00:00,posted,posted,9,9,0,0,lean,,,2026-09-18T05:08:25.404083+00:00,saved_pregame,-130.0,108.0,0.45963229416466833,,
822845,2026-09-17,Boston Red Sox @ Texas Rangers,home,Tyler Alexander,L,Boston Red Sox,9,3,4,2,6,1,124,False,True,0.6386929614873839,0.704121930226132,0.6575322709163347,0.6658726993879991,0.6593482074227164,-0.06042211723055124,xw+starter_blend_v13,xwOBA,2026-09-18T05:08:25.404083+00:00,posted,posted,9,9,0,0,lean,,,2026-09-18T05:08:25.404083+00:00,saved_pregame,-130.0,108.0,0.45963229416466833,,
822924,2026-09-17,Athletics @ Tampa Bay Rays,away,Jeffrey Springs,L,Tampa Bay Rays,9,5,4,0,4,1,185,False,True,0.7149314741035856,0.7225129461964105,0.883468791500664,0.8384712909402334,0.8613003430132677,0.14153001836000012,xw+starter_blend_v13,xwOBA,2026-09-18T05:08:25.404083+00:00,posted,posted,9,9,0,0,lean,,,2026-09-18T05:08:25.404083+00:00,saved_pregame,223.0,-279.0,0.7039455697290203,,
822924,2026-09-17,Athletics @ Tampa Bay Rays,home,Drew Rasmussen,R,Athletics,9,3,6,0,3,1,272,False,True,0.716015139442231,0.7096579921722458,0.5343466135458168,0.5561968522050308,0.553139672357054,-0.16663065229621365,xw+starter_blend_v13,xwOBA,2026-09-18T05:08:25.404083+00:00,posted,posted,9,9,0,0,lean,,,2026-09-18T05:08:25.404083+00:00,saved_pregame,223.0,-279.0,0.7039455697290203,,
823334,2026-09-17,Milwaukee Brewers @ Pittsburgh Pirates,away,Kyle Harrison,L,Pittsburgh Pirates,9,2,5,2,7,1,137,False,True,0.7233381142098275,0.7340278301268701,0.7834358565737053,0.7775180560207743,0.7952888966860473,0.07551857203277967,xw+starter_blend_v13,xwOBA,2026-09-18T05:08:25.404083+00:00,posted,posted,9,9,0,0,lean,,,2026-09-18T05:08:25.404083+00:00,saved_pregame,-143.0,118.0,0.43804304719327974,,
823334,2026-09-17,Milwaukee Brewers @ Pittsburgh Pirates,home,Wilber Dotel,R,Milwaukee Brewers,9,4,4,1,5,0,71,False,True,0.7356034528552458,0.7497070581310582,0.6700207171314742,0.6889514494929119,0.7162587855197587,-0.0035115391335088786,xw+starter_blend_v13,xwOBA,2026-09-18T05:08:25.404083+00:00,posted,posted,9,9,0,0,lean,,,2026-09-18T05:08:25.404083+00:00,saved_pregame,-143.0,118.0,0.43804304719327974,,
823573,2026-09-17,Philadelphia Phillies @ New York Mets,away,Aaron Nola,R,New York Mets,9,5,3,1,6,0,275,False,True,0.7468913678618859,0.7471721557734119,0.790521646746348,0.7875295442776961,0.8057527528804085,0.08598242822714086,xw+starter_blend_v13,xwOBA,2026-09-18T05:08:25.404083+00:00,posted,posted,9,9,0,0,lean,,,2026-09-18T05:08:25.404083+00:00,saved_pregame,109.0,-132.0,0.5431991809088762,,
823573,2026-09-17,Philadelphia Phillies @ New York Mets,home,Nolan McLean,R,Philadelphia Phillies,9,6,3,0,6,0,278,False,True,0.7550106241699868,0.7543900288723318,0.6565059760956176,0.6656662620592447,0.6916155739626109,-0.02815475069065676,xw+starter_blend_v13,xwOBA,2026-09-18T05:08:25.404083+00:00,posted,posted,9,9,0,0,lean,,,2026-09-18T05:08:25.404083+00:00,saved_pregame,109.0,-132.0,0.5431991809088762,,
823978,2026-09-17,Minnesota Twins @ Los Angeles Angels,away,Taj Bradley,R,Los Angeles Angels,9,4,5,0,4,0,297,False,True,0.6782472775564409,0.688961059654061,0.6639752988047809,0.667485570584375,0.6402440263888136,-0.07952629826445401,xw+starter_blend_v13,xwOBA,2026-09-18T05:08:25.404083+00:00,posted,posted,9,9,0,0,lean,,,2026-09-18T05:08:25.404083+00:00,saved_pregame,-105.0,-115.0,0.5108342361863488,,
823978,2026-09-17,Minnesota Twins @ Los Angeles Angels,home,Walbert Ureña,R,Minnesota Twins,9,2,5,2,4,1,261,False,True,0.7360653386454185,0.7355045774990666,0.5833306772908367,0.6019788372047561,0.615705130491972,-0.10406519416129567,xw+starter_blend_v13,xwOBA,2026-09-18T05:08:25.404083+00:00,posted,posted,9,9,0,0,lean,,,2026-09-18T05:08:25.404083+00:00,saved_pregame,-105.0,-115.0,0.5108342361863488,,
