game_pk,game_date,matchup,side,pitcher,throws,opp_team,n_opp,n_LHB,n_RHB,n_SW,n_platoon_adv,n_low_sample,pit_min_split_bf,pit_low_sample,reliable,opp_OPS_raw,opp_OPS_vs_hand,pit_OPS_raw,pit_OPS_allowed,mx_OPS,edge_OPS,model_tag,model_metric,snapshot_utc,lineup_status_away,lineup_status_home,lineup_posted_away,lineup_posted_home,lineup_savant_backfill_away,lineup_savant_backfill_home,selection_rule_tag,hybrid_action,hybrid_selection,pregame_market_utc,pregame_away_ml,pregame_home_ml,pregame_p_home,hybrid_p,hybrid_ml
823092,2026-09-08,Texas Rangers @ Seattle Mariners,away,Cal Quantrill,R,Seattle Mariners,9,5,2,2,7,1,178,False,True,0.749720849933599,0.7395679733954943,0.649597609561753,0.6585442310085302,0.6650850460596274,-0.053527448527434074,xw+plat_consol_v12,xwOBA,2026-09-09T01:21:29.393210+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-09T01:21:29.393210+00:00,104.0,-126.0,0.532129844319311,,
823092,2026-09-08,Texas Rangers @ Seattle Mariners,home,Bryce Miller,R,Texas Rangers,9,5,4,0,5,0,173,False,True,0.7139062416998673,0.7182748064873844,0.6992244355909695,0.7055528668550416,0.7009359857693317,-0.017676508817729752,xw+plat_consol_v12,xwOBA,2026-09-09T01:21:29.393210+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-09T01:21:29.393210+00:00,104.0,-126.0,0.532129844319311,,
823174,2026-09-08,St. Louis Cardinals @ San Francisco Giants,away,Quinn Mathews,L,San Francisco Giants,9,4,5,0,5,4,20,True,False,0.6155519256308101,0.6805487485387325,0.6282201859229749,0.699636063951925,0.6743774973866635,-0.04423499720039792,xw+plat_consol_v12,xwOBA,2026-09-09T01:21:29.393210+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-09T01:21:29.393210+00:00,-110.0,-110.0,0.5,,
823174,2026-09-08,St. Louis Cardinals @ San Francisco Giants,home,Landen Roupp,R,St. Louis Cardinals,9,4,4,1,5,1,244,False,True,0.7439378486055778,0.7353502759635334,0.6563428950863215,0.6613026955899899,0.673632692113783,-0.044979802473278485,xw+plat_consol_v12,xwOBA,2026-09-09T01:21:29.393210+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-09T01:21:29.393210+00:00,-110.0,-110.0,0.5,,
823250,2026-09-08,Washington Nationals @ San Diego Padres,away,Riley Cornelio,R,San Diego Padres,9,3,6,0,3,0,51,False,True,0.7200921646746349,0.7191641616468072,0.8126918990703852,0.741882781442029,0.7524870790797558,0.033874584492694315,xw+plat_consol_v12,xwOBA,2026-09-09T01:21:29.393210+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-09T01:21:29.393210+00:00,158.0,-193.0,0.6295547070574253,,
823250,2026-09-08,Washington Nationals @ San Diego Padres,home,Casey Mize,R,Washington Nationals,9,5,4,0,5,1,201,False,True,0.7665644090305445,0.737038802559838,0.6751965471447543,0.7252948101678138,0.735759662504868,0.01714716791780657,xw+plat_consol_v12,xwOBA,2026-09-09T01:21:29.393210+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-09T01:21:29.393210+00:00,158.0,-193.0,0.6295547070574253,,
823414,2026-09-08,Houston Astros @ Philadelphia Phillies,away,Hayden Wesneski,R,Philadelphia Phillies,9,6,3,0,6,0,65,False,True,0.7274592297476761,0.7440141205263731,0.5830265604249667,0.6415764625474311,0.6555104434927308,-0.06310205109433065,xw+plat_consol_v12,xwOBA,2026-09-09T01:21:29.393210+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-09T01:21:29.393210+00:00,112.0,-135.0,0.54911742133538,,
823414,2026-09-08,Houston Astros @ Philadelphia Phillies,home,Andrew Painter,R,Houston Astros,9,3,6,0,3,0,187,False,True,0.7666286852589642,0.7610744743884327,0.7253333333333334,0.7422552852427887,0.7943356257282262,0.0757231311411648,xw+plat_consol_v12,xwOBA,2026-09-09T01:21:29.393210+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-09T01:21:29.393210+00:00,112.0,-135.0,0.54911742133538,,
823500,2026-09-08,Colorado Rockies @ New York Yankees,away,Gabriel Hughes,R,New York Yankees,9,6,3,0,6,0,82,False,True,0.7622887118193893,0.762314118917175,0.7429999999999999,0.7313929559270279,0.766564393184302,0.04795189859724058,xw+plat_consol_v12,xwOBA,2026-09-09T01:21:29.393210+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-09T01:21:29.393210+00:00,277.0,-354.0,0.7461673506356998,,
823500,2026-09-08,Colorado Rockies @ New York Yankees,home,Cam Schlittler,R,Colorado Rockies,9,4,3,2,6,1,271,False,True,0.8424347941567065,0.8060059789324373,0.5628241699867199,0.5753335747622308,0.6372927654700925,-0.08131972911696894,xw+plat_consol_v12,xwOBA,2026-09-09T01:21:29.393210+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-09T01:21:29.393210+00:00,277.0,-354.0,0.7461673506356998,,
