game_pk,game_date,game_datetime_utc,matchup,side,pitcher,opp_team,n_opp,starter_rate_basis,starter_rate_bf,starter_rate_primary,starter_rate_blend_in,starter_rate_blended,opp_xwOBA_neutral,opp_xwOBA_vs_sp,platoon_delta_sp,opp_xwOBA_sd,pit_xwOBA,opp_xwOBA,lg_xwOBA,mx_xwOBA,edge_xwOBA,starter_xwOBA,mx_xwOBA_sp,edge_xwOBA_sp,pit_xBA,opp_xBA,lg_xBA,mx_xBA,edge_xBA,pit_xSLG,opp_xSLG,lg_xSLG,mx_xSLG,edge_xSLG,pit_Hard Hit%,opp_Hard Hit%,lg_Hard Hit%,mx_Hard Hit%,edge_Hard Hit%,pit_EV,opp_EV,lg_EV,mx_EV,edge_EV,pit_LA°,opp_LA°,lg_LA°,mx_LA°,edge_LA°,pit_K%,opp_K%,lg_K%,mx_K%,edge_K%,pit_BB%,opp_BB%,lg_BB%,mx_BB%,edge_BB%,bullpen_xwOBA,expected_sp_ip,expected_sp_ip_raw,sp_share,bp_share,mx_xwOBA_bp,edge_xwOBA_bp,bullpen_pitchers,bullpen_relief_bf,sp_bf_per_ip,bp_bf_per_ip,opener,opener_reason,opener_confidence,pitching_basis,model_tag,model_metric,snapshot_utc,scheduled_start_utc,lineup_status_away,lineup_status_home,lineup_posted_away,lineup_posted_home,lineup_savant_backfill_away,lineup_savant_backfill_home,selection_rule_tag,hybrid_action,hybrid_selection,pregame_market_utc,hybrid_price_source,pregame_away_ml,pregame_home_ml,pregame_p_home,hybrid_p,hybrid_ml
822844,2026-09-20,2026-09-20T18:35:00Z,Toronto Blue Jays @ Texas Rangers,away,Spencer Miles,Texas Rangers,9,measured,370.0,0.2779014288829292,0.2689255572977026,True,0.30994582750733857,0.3087402498180955,-0.0012055776892430647,0.02431492806868155,0.27929187019631985,0.3087402498180955,0.3145367157497671,0.2748631053412385,-0.039673610408528626,0.27230679131559826,0.26728856304593135,-0.047248152703835755,0.229,0.23763745019920318,0.2429078101211171,0.22403139721396154,-0.018876412907155554,0.32,0.37399282868525896,0.3944437873520122,0.3034087720907093,-0.09103501526130287,34.5,37.74972111553785,38.97576552930884,33.414747877285656,-5.561017652023182,86.8,88.61402390438248,88.8324332308811,86.58159067350138,-2.2508425573797126,6.7,13.044462151394423,14.014445195634513,5.730016955759909,-8.284428239874604,23.5,21.617795484727754,22.09019871838571,22.997447889333735,0.9072491709480239,6.5,8.856069057104914,8.904932169882064,6.464333222646469,-2.4405989472355953,0.2828510110112334,3.0853181431913703,2.6,0.3375442581480778,0.6624557418519221,0.2787225982829605,-0.03581411746680663,9.0,1389.9736572015054,4.036363636363636,4.132234815878161,True,repeated_short_starts,high,opener_bullpen_sequential,xw+starter_blend_v13,xwOBA,2026-09-20T17:25:46.887495+00:00,2026-09-20T18:35:00Z,posted,posted,9,9,0,0,lean,FOLLOW,TEX,2026-09-20T17:25:46.887495+00:00,saved_pregame,149.0,-181.0,0.6159575776626715,0.6159575776626715,-181.0
822844,2026-09-20,2026-09-20T18:35:00Z,Toronto Blue Jays @ Texas Rangers,home,Jacob deGrom,Toronto Blue Jays,9,measured,622.0,0.2882294620152032,0.2816440608447649,True,0.30048640181474257,0.3013057909249683,0.0008193891102257211,0.01982598301879977,0.2861966588226835,0.3013057909249683,0.3145367157497671,0.2738454050042802,-0.04069131074548693,0.2838300596552664,0.2718908042543021,-0.04264591149546498,0.227,0.23803346613545817,0.2429078101211171,0.2224448723398689,-0.02046293778124819,0.375,0.3551195219123507,0.3944437873520122,0.3376141924078201,-0.0568295949441921,45.5,34.677290836653384,38.97576552930884,40.48199468670471,1.5062291573958717,90.6,87.41240371845949,88.8324332308811,89.1799704875784,0.34753725669730784,16.5,12.809800796812748,14.014445195634513,15.295355601178235,1.2809104055437217,31.2,21.27213811420983,22.09019871838571,30.044578485885495,7.954379767499784,6.3,7.262576361221779,8.904932169882064,5.138077438753042,-3.7668547311290226,0.2895432594121853,5.346754377042734,5.454022988505747,0.58576642370135,0.41423357629865,0.2766093999013359,-0.03792731584843123,8.0,1033.425,4.0302375809935205,4.171217477904746,False,,,starter_bullpen_sequential,xw+starter_blend_v13,xwOBA,2026-09-20T17:25:46.887495+00:00,2026-09-20T18:35:00Z,posted,posted,9,9,0,0,lean,FOLLOW,TEX,2026-09-20T17:25:46.887495+00:00,saved_pregame,149.0,-181.0,0.6159575776626715,0.6159575776626715,-181.0
822922,2026-09-20,2026-09-20T17:40:00Z,Boston Red Sox @ Tampa Bay Rays,away,Patrick Sandoval,Tampa Bay Rays,9,measured,267.0,0.3403369797683289,0.35694553659378814,True,0.3062872550684997,0.3131610930499074,0.006873837981407727,0.032375582865171205,0.3185407554872747,0.3131610930499074,0.3145367157497671,0.31447299339281926,-6.372235694784845e-05,0.3475345564063409,0.34601461803082045,0.03147790228105335,0.28,0.24999867197875167,0.2429078101211171,0.28817364134626927,0.04526583122515218,0.442,0.3760796812749004,0.3944437873520122,0.4214218209378472,0.026978033585835004,36.0,34.90116865869854,38.97576552930884,32.23649502838715,-6.739270500921691,87.8,87.83606905710492,88.8324332308811,86.80363582622383,-2.0287974046572685,15.1,11.24621513944223,14.014445195634513,12.331769943807716,-1.6826752518267973,23.2,17.76804780876494,22.09019871838571,18.660706244360593,-3.4294924740251176,10.9,7.6234528552456835,8.904932169882064,9.331417077293521,0.4264849074114565,0.2809716535405937,4.797162984628444,4.760416666666667,0.5644150169119768,0.4355849830880232,0.27360251508275524,-0.040934200667011866,8.0,1300.982972136223,4.630057803468208,4.078520759244118,False,,,starter_bullpen_sequential,xw+starter_blend_v13,xwOBA,2026-09-20T17:25:46.887495+00:00,2026-09-20T17:40:00Z,posted,posted,9,9,0,0,lean,FOLLOW,TB,2026-09-20T17:25:46.887495+00:00,saved_pregame,127.0,-153.0,0.5785510819409971,0.5785510819409971,-153.0
822922,2026-09-20,2026-09-20T17:40:00Z,Boston Red Sox @ Tampa Bay Rays,home,Griffin Jax,Boston Red Sox,9,measured,430.0,0.3205918331603334,0.3055943621319249,True,0.31185361655685,0.310443257991113,-0.0014103585657370132,0.022118154558518583,0.30646146214886877,0.310443257991113,0.3145367157497671,0.30311427762857635,-0.011422438121190759,0.3119863958714115,0.30792612859949664,-0.006610587150270464,0.254,0.23864780876494024,0.2429078101211171,0.2495454691064507,0.006637658985333611,0.417,0.3711205843293493,0.3944437873520122,0.3923430628842155,-0.0021007244677966885,40.4,35.07397078353253,38.97576552930884,36.35562766789463,-2.6201378614142072,88.9,87.46958831341301,88.8324332308811,87.53715508253194,-1.295278148349155,11.1,13.398964143426296,14.014445195634513,10.484518947791782,-3.529926247842731,25.6,21.272430278884464,22.09019871838571,24.65230041983245,2.562101701446739,7.7,9.791766268260291,8.904932169882064,8.466835999111579,-0.43809617077048557,0.3003805405638952,4.685146687661559,4.619047619047619,0.5239529034137947,0.47604709658620525,0.29781819809130394,-0.01671851765846316,10.0,1691.90585106383,4.121405750798722,4.0659328228601375,False,,,starter_bullpen_sequential,xw+starter_blend_v13,xwOBA,2026-09-20T17:25:46.887495+00:00,2026-09-20T17:40:00Z,posted,posted,9,9,0,0,lean,FOLLOW,TB,2026-09-20T17:25:46.887495+00:00,saved_pregame,127.0,-153.0,0.5785510819409971,0.5785510819409971,-153.0
823001,2026-09-20,2026-09-20T18:15:00Z,Washington Nationals @ St. Louis Cardinals,away,Jake Irvin,St. Louis Cardinals,9,measured,426.0,0.3448777026140242,0.33476998465764307,True,0.32571956468810964,0.325273615152917,-0.000445949535192669,0.02300480619311989,0.32458915304508595,0.325273615152917,0.3145367157497671,0.3358613350211651,0.021324619271398004,0.338717141861116,0.3502794546092993,0.03574273885953222,0.25,0.2597941567065073,0.2429078101211171,0.2673793779798295,0.024471567858712434,0.454,0.4187428950863214,0.3944437873520122,0.48196797735219826,0.08752419000018608,45.1,42.30823373173971,38.97576552930884,48.95609657407793,9.980331044769095,89.4,89.74300132802124,88.8324332308811,90.31056809714013,1.4781348662590403,17.1,12.31112881806109,14.014445195634513,15.396683622426577,1.382238426792064,22.5,19.284833997343956,22.09019871838571,19.642592195383738,-2.447606523001973,10.8,8.291660026560425,8.904932169882064,10.056216777228814,1.1512846073467493,0.30673897424380475,5.028704704286861,5.052631578947368,0.5581989254324267,0.44180107456757334,0.3176445869774214,0.0031078712276542686,9.0,795.2692307692307,4.422145328719723,4.431948806335333,False,,,starter_bullpen_sequential,xw+starter_blend_v13,xwOBA,2026-09-20T17:25:46.887495+00:00,2026-09-20T18:15:00Z,posted,posted,9,9,0,0,lean,FOLLOW,STL,2026-09-20T17:25:46.887495+00:00,saved_pregame,108.0,-131.0,0.541193294669103,0.541193294669103,-131.0
823001,2026-09-20,2026-09-20T18:15:00Z,Washington Nationals @ St. Louis Cardinals,home,Quinn Mathews,Washington Nationals,9,measured,162.0,0.2981285174617432,0.3113397401905353,True,0.3262457694025377,0.3290603776362694,0.002814608233731697,0.03139345008728031,0.3088827852650735,0.3290603776362694,0.3145367157497671,0.322021099706216,0.007484383956448903,0.30362742705142165,0.31764735499354374,0.003110639243776636,0.236,0.2429933598937583,0.2429078101211171,0.2360831169089757,-0.006824693212141381,0.321,0.41830225763612217,0.3944437873520122,0.34041612266886734,-0.05402766468314485,32.1,40.18791500664011,38.97576552930884,33.098312610257125,-5.877452919051713,87.7,89.03258964143427,88.8324332308811,87.9001564105532,-0.9322768203278997,14.8,13.290013280212484,14.014445195634513,14.075568084577972,0.06112288894345852,22.2,23.039548472775568,22.09019871838571,23.154068581099434,1.063869862713723,9.9,9.925816733067728,8.904932169882064,11.034961724887786,2.1300295550057218,0.31688221857805604,5.416200415234908,5.541666666666666,0.6035125710508777,0.39648742894912226,0.3286785867384309,0.014141870988663818,9.0,1737.7666666666667,4.339285714285714,4.3083637112326105,False,,,starter_bullpen_sequential,xw+starter_blend_v13,xwOBA,2026-09-20T17:25:46.887495+00:00,2026-09-20T18:15:00Z,posted,posted,9,9,0,0,lean,FOLLOW,STL,2026-09-20T17:25:46.887495+00:00,saved_pregame,108.0,-131.0,0.541193294669103,0.541193294669103,-131.0
823247,2026-09-20,2026-09-20T20:10:00Z,Miami Marlins @ San Diego Padres,away,Sandy Alcantara,San Diego Padres,9,measured,861.0,0.30599237416750963,0.3062226971175029,True,0.32315907814613093,0.3219535004568879,-0.0012055776892430092,0.02631226264977467,0.3027852539849403,0.3219535004568879,0.3145367157497671,0.3103488057042959,-0.004187910045471199,0.30500083386778865,0.31219276220880104,-0.0023439535409660595,0.252,0.2449511288180611,0.2429078101211171,0.2541198013821505,0.011211991261033422,0.382,0.393793625498008,0.3944437873520122,0.38137034924571406,-0.01307343810629813,36.1,38.236892430278886,38.97576552930884,35.41564348992905,-3.5601220393797846,88.6,89.38363877822046,88.8324332308811,89.15120554733934,0.31877231645825077,13.5,13.149402390438247,14.014445195634513,12.634957194803734,-1.3794880008307793,17.3,21.08685258964144,22.09019871838571,16.514226714365005,-5.575972004020706,6.7,8.35792828685259,8.904932169882064,6.2884386375571895,-2.616493532324875,0.29901026657201485,5.7350046919972355,5.944010416666666,0.6301552468308951,0.3698447531691049,0.30720700402592904,-0.007329711723838062,9.0,1319.159090909091,4.179611650485437,4.308826949895434,False,,,starter_bullpen_sequential,xw+starter_blend_v13,xwOBA,2026-09-20T17:25:46.887495+00:00,2026-09-20T20:10:00Z,projected,posted,0,9,0,0,lean,FOLLOW,SD,2026-09-20T17:25:46.887495+00:00,saved_pregame,129.0,-156.0,0.5825451699171612,0.5825451699171612,-156.0
823247,2026-09-20,2026-09-20T20:10:00Z,Miami Marlins @ San Diego Padres,home,Walker Buehler,Miami Marlins,9,measured,609.0,0.3175115254936202,0.32984910004220064,True,0.3166393317369074,0.31618302363597783,-0.00045630810092955887,0.0198083140396771,0.29817064956208056,0.31618302363597783,0.3145367157497671,0.2999152924962022,-0.014621423253564914,0.3225736109931928,0.32426198456953564,0.00972526881976854,0.246,0.24189853917662682,0.2429078101211171,0.2449778811466753,0.002070071025558201,0.403,0.3934589641434263,0.3944437873520122,0.4019938141611395,0.007550026809127308,38.3,39.32297476759628,38.97576552930884,38.64118929149471,-0.33457623781412593,89.3,88.60100929614875,88.8324332308811,89.06857606526765,0.23614283438655548,12.1,14.014475431606906,14.014445195634513,12.100030235972392,-1.9144149596621212,20.0,22.114980079681278,22.09019871838571,20.022436521836212,-2.0677621965494986,8.9,9.22706507304117,8.904932169882064,9.221954483585248,0.317022313703184,0.27052311798823364,4.722878492955668,4.666666666666666,0.5311675255643161,0.4688324744356839,0.2723315117441652,-0.042205204005601904,7.0,1775.5947163947164,4.248837209302326,4.1410592741757,False,,,starter_bullpen_sequential,xw+starter_blend_v13,xwOBA,2026-09-20T17:25:46.887495+00:00,2026-09-20T20:10:00Z,projected,posted,0,9,0,0,lean,FOLLOW,SD,2026-09-20T17:25:46.887495+00:00,saved_pregame,129.0,-156.0,0.5825451699171612,0.5825451699171612,-156.0
823329,2026-09-20,2026-09-20T17:35:00Z,Kansas City Royals @ Pittsburgh Pirates,away,Michael Wacha,Pittsburgh Pirates,9,measured,760.0,0.3061089204360194,0.3019476882906049,True,0.3233034582574055,0.32349309969166845,0.00018964143426297708,0.016344053955297134,0.30741535371227546,0.32349309969166845,0.3145367157497671,0.31610557792961846,0.0015688621798513602,0.3029216025885945,0.31154724799413097,-0.0029894677556361327,0.24,0.25001832669322704,0.2429078101211171,0.2470253977278684,0.004117587606751322,0.403,0.41247543160690575,0.3944437873520122,0.42142278384837906,0.02697899649636687,36.2,40.726772908366534,38.97576552930884,37.826304609058255,-1.1494609202505828,88.1,89.24937583001329,88.8324332308811,88.5169425991322,-0.3154906317489008,17.7,9.968818061088978,14.014445195634513,13.654372865454464,-0.36007233018004925,19.6,23.64332005312085,22.09019871838571,20.978040032544953,-1.1121586858407575,6.4,8.965869853917665,8.904932169882064,6.4437960863022505,-2.461136083579814,0.3164492536521051,6.162346864925899,6.483333333333333,0.6678099470053338,0.3321900529946662,0.32526930226515605,0.010732586515388942,9.0,1288.9777777777776,4.028268551236749,4.351500007476584,False,,,starter_bullpen_sequential,xw+starter_blend_v13,xwOBA,2026-09-20T17:25:46.887495+00:00,2026-09-20T17:35:00Z,posted,posted,9,9,0,0,lean,FOLLOW,PIT,2026-09-20T17:25:46.887495+00:00,saved_pregame,100.0,-120.0,0.5217391304347826,0.5217391304347826,-120.0
823329,2026-09-20,2026-09-20T17:35:00Z,Kansas City Royals @ Pittsburgh Pirates,home,Lake Bachar,Kansas City Royals,9,measured,339.0,0.29558922910017466,0.2922323734166748,True,0.31742304857791703,0.3150867935978374,-0.0023362549800796106,0.024739947903648116,0.2870397747368494,0.3150867935978374,0.3145367157497671,0.2890472579656612,-0.025489457784105884,0.2928040994837071,0.29331617022421264,-0.02122054552555447,0.2,0.24705630810092963,0.2429078101211171,0.2034156974843617,-0.039492112636755394,0.353,0.3888839309428951,0.3944437873520122,0.34802431176418347,-0.04641947558782872,34.0,38.76576361221779,38.97576552930884,33.8168075704446,-5.158957958864235,89.0,88.76231075697211,88.8324332308811,88.92987752609102,0.09744429520992526,17.8,13.91144754316069,14.014445195634513,17.69700234752618,3.6825571518916664,25.4,20.426427622841963,22.09019871838571,23.486944062135652,1.3967453437499415,10.3,8.066666666666666,8.904932169882064,9.330409831495333,0.42547766161326805,0.2847072331931062,2.662721923897358,2.066666666666667,0.2880795433723386,0.7119204566276613,0.28731983704006303,-0.027216878709704073,8.0,1275.5995670995671,4.098591549295774,4.255756220361878,True,repeated_short_starts,high,opener_bullpen_sequential,xw+starter_blend_v13,xwOBA,2026-09-20T17:25:46.887495+00:00,2026-09-20T17:35:00Z,posted,posted,9,9,0,0,lean,FOLLOW,PIT,2026-09-20T17:25:46.887495+00:00,saved_pregame,100.0,-120.0,0.5217391304347826,0.5217391304347826,-120.0
