gamePk,date,away,home,venue,pythag_tag,pythag_basis,home_prior_games_all,away_prior_games_all,home_prior_games_split,away_prior_games_split,home_rs_hat,home_ra_hat,away_rs_hat,away_ra_hat,home_strength,away_strength,league_hfa_p,pythag_p_home,pythag_p_away,pythag_split_p_home,pythag_lean,pythag_lean_p,final_home_runs,final_away_runs,home_win,pythag_grade_fg,is_doubleheader_pair,pythag_split_basis
823314,2026-04-15,Seattle Mariners,San Diego Padres,Petco Park,pythag_v1,league,17.0,18.0,11.0,7.0,4.448141232388389,4.324053641147513,4.3579373104145605,4.299966295921807,0.5129411580588149,0.5061263810235209,0.5425531914893617,0.5425531914893617,0.45744680851063835,0.5425531914893617,San Diego Padres,0.5425531914893617,7.0,6.0,1.0,W,False,league
823399,2026-04-15,Washington Nationals,Pittsburgh Pirates,PNC Park,pythag_v1,league,17.0,17.0,8.0,11.0,4.506535392972331,4.375148531658462,4.6014259039212355,4.66711933457817,0.5135332876334979,0.4935149343000495,0.5425531914893617,0.5425531914893617,0.45744680851063835,0.5425531914893617,Pittsburgh Pirates,0.5425531914893617,2.0,0.0,1.0,W,False,league
823477,2026-04-15,Chicago Cubs,Philadelphia Phillies,Citizens Bank Park,pythag_v1,league,17.0,17.0,11.0,8.0,4.389747071804448,4.506535392972331,4.4846375827533524,4.411644882023426,0.4879897140422672,0.507507045921714,0.5425531914893617,0.5425531914893617,0.45744680851063835,0.5425531914893617,Philadelphia Phillies,0.5425531914893617,2.0,11.0,0.0,L,False,league
823561,2026-04-15,Los Angeles Angels,New York Yankees,Yankee Stadium,pythag_v1,league,17.0,18.0,8.0,12.0,4.440841962315397,4.324053641147513,4.502864846646444,4.4956184698348505,0.5121902719409068,0.5007368387741398,0.5425531914893617,0.5425531914893617,0.45744680851063835,0.5425531914893617,New York Yankees,0.5425531914893617,5.0,4.0,1.0,W,False,league
823722,2026-04-15,Boston Red Sox,Minnesota Twins,Target Field,pythag_v1,league,18.0,17.0,9.0,11.0,4.560835861139198,4.40866194809572,4.375148531658462,4.470039042607367,0.5155201283703493,0.4901848328665528,0.5425531914893617,0.5425531914893617,0.45744680851063835,0.5425531914893617,Minnesota Twins,0.5425531914893617,5.0,9.0,0.0,L,False,league
823803,2026-04-15,Toronto Blue Jays,Milwaukee Brewers,American Family Field,pythag_v1,league,16.0,16.0,10.0,4.0,4.54702462380301,4.444083447332422,4.392612859097127,4.561730506155951,0.51047496141298,0.4827235304425567,0.5425531914893617,0.5425531914893617,0.45744680851063835,0.5425531914893617,Milwaukee Brewers,0.5425531914893617,2.0,1.0,1.0,W,False,league
823963,2026-04-15,New York Mets,Los Angeles Dodgers,UNIQLO Field at Dodger Stadium,pythag_v1,league,17.0,18.0,11.0,9.0,4.58682736377525,4.294856560855543,4.307212672733401,4.365183687226154,0.5300536952173406,0.49388385627531883,0.5425531914893617,0.5425531914893617,0.45744680851063835,0.5425531914893617,Los Angeles Dodgers,0.5425531914893617,8.0,2.0,1.0,W,False,league
824209,2026-04-15,Colorado Rockies,Houston Astros,Daikin Park,pythag_v1,league,18.0,17.0,8.0,11.0,4.589821368385575,4.669531513313111,4.397046341877441,4.448141232388389,0.49212358014759394,0.49471457185215656,0.5425531914893617,0.5425531914893617,0.45744680851063835,0.5425531914893617,Houston Astros,0.5425531914893617,3.0,1.0,1.0,W,False,league
824291,2026-04-15,Kansas City Royals,Detroit Tigers,Comerica Park,pythag_v1,league,17.0,17.0,7.0,7.0,4.404345611950433,4.324053641147513,4.2802580207095575,4.367849261585469,0.5084164672005522,0.4907332846406526,0.5425531914893617,0.5425531914893617,0.45744680851063835,0.5425531914893617,Detroit Tigers,0.5425531914893617,2.0,1.0,1.0,W,False,league
824532,2026-04-15,San Francisco Giants,Cincinnati Reds,Great American Ball Park,pythag_v1,league,17.0,17.0,10.0,7.0,4.28755729078255,4.397046341877441,4.258360210490579,4.418944152096419,0.48846579302424364,0.4830713652569408,0.5425531914893617,0.5425531914893617,0.45744680851063835,0.5425531914893617,Cincinnati Reds,0.5425531914893617,8.0,3.0,1.0,W,False,league
824615,2026-04-15,Tampa Bay Rays,Chicago White Sox,Rate Field,pythag_v1,league,17.0,16.0,7.0,10.0,4.2729587506365645,4.513834663045324,4.480848153214774,4.5323187414500685,0.4749314865688649,0.49477493468061207,0.5425531914893617,0.5425531914893617,0.45744680851063835,0.5425531914893617,Chicago White Sox,0.5425531914893617,3.0,8.0,0.0,L,False,league
824855,2026-04-15,Arizona Diamondbacks,Baltimore Orioles,Oriole Park at Camden Yards,pythag_v1,league,17.0,18.0,11.0,11.0,4.404345611950433,4.389747071804448,4.394169194472531,4.44489383215369,0.5015189327532571,0.4947492345508896,0.5425531914893617,0.5425531914893617,0.45744680851063835,0.5425531914893617,Baltimore Orioles,0.5425531914893617,5.0,8.0,0.0,L,False,league
824936,2026-04-15,Miami Marlins,Atlanta Braves,Truist Park,pythag_v1,league,18.0,18.0,11.0,8.0,4.575328614762387,4.278227165487024,4.4666329625884735,4.430401078530503,0.5306778819683171,0.5037261567497004,0.5425531914893617,0.5425531914893617,0.45744680851063835,0.5425531914893617,Atlanta Braves,0.5425531914893617,6.0,3.0,1.0,W,False,league
825021,2026-04-15,Texas Rangers,Athletics,Sutter Health Park,pythag_v1,league,17.0,17.0,5.0,11.0,4.360549991512477,4.418944152096419,4.375148531658462,4.302155830928535,0.49391436392221844,0.5076964709666012,0.5425531914893617,0.5425531914893617,0.45744680851063835,0.5425531914893617,Athletics,0.5425531914893617,6.0,5.0,1.0,W,False,league
823313,2026-04-16,Seattle Mariners,San Diego Padres,Petco Park,pythag_v1,league,18.0,19.0,12.0,8.0,4.468466316292403,4.338031533683708,4.371570875167998,4.321211162937781,0.5135499187289063,0.5053007110556254,0.5468053491827637,0.5468053491827637,0.4531946508172363,0.5468053491827637,San Diego Padres,0.5468053491827637,5.0,2.0,1.0,W,False,league
823396,2026-04-16,Washington Nationals,Pittsburgh Pirates,PNC Park,pythag_v1,league,18.0,18.0,9.0,12.0,4.4902054467271855,4.345277910495302,4.5699155916547225,4.649625736582259,0.5150054909672912,0.4920895723943717,0.5468053491827637,0.5468053491827637,0.4531946508172363,0.5468053491827637,Pittsburgh Pirates,0.5468053491827637,7.0,8.0,0.0,L,False,league
823560,2026-04-16,Los Angeles Angels,New York Yankees,Yankee Stadium,pythag_v1,league,18.0,19.0,9.0,13.0,4.446727185857621,4.323538780060519,4.501067278045696,4.501067278045696,0.512850235362887,0.5,0.5468053491827637,0.5468053491827637,0.4531946508172363,0.5468053491827637,New York Yankees,0.5468053491827637,4.0,11.0,0.0,L,False,league
823801,2026-04-16,Toronto Blue Jays,Milwaukee Brewers,American Family Field,pythag_v1,league,17.0,17.0,11.0,5.0,4.530279939039064,4.420790887944173,4.369695997433224,4.544878479185049,0.5111909232777633,0.482024546512391,0.5468053491827637,0.5468053491827637,0.4531946508172363,0.5468053491827637,Milwaukee Brewers,0.5468053491827637,2.0,1.0,1.0,W,False,league
824208,2026-04-16,Colorado Rockies,Houston Astros,Daikin Park,pythag_v1,league,19.0,18.0,9.0,12.0,4.580203968693177,4.644952170132027,4.374263417741679,4.439480809046026,0.4935781770589606,0.49322973830235634,0.5468053491827637,0.5468053491827637,0.4531946508172363,0.5468053491827637,Houston Astros,0.5468053491827637,2.0,3.0,0.0,L,False,league
824289,2026-04-16,Kansas City Royals,Detroit Tigers,Comerica Park,pythag_v1,league,18.0,18.0,8.0,8.0,4.388756171364867,4.301799649625736,4.258321388756172,4.352524287306896,0.5091546481596703,0.4899908117223996,0.5468053491827637,0.5468053491827637,0.4531946508172363,0.5468053491827637,Detroit Tigers,0.5468053491827637,10.0,9.0,1.0,W,False,league
824453,2026-04-16,Baltimore Orioles,Cleveland Guardians,Progressive Field,pythag_v1,league,19.0,18.0,6.0,6.0,4.364376630563681,4.40754209818958,4.410495301799649,4.417741678611244,0.49549748974196123,0.499248951823603,0.5468053491827637,0.5468053491827637,0.4531946508172363,0.5468053491827637,Cleveland Guardians,0.5468053491827637,4.0,2.0,1.0,W,False,league
824530,2026-04-16,San Francisco Giants,Cincinnati Reds,Great American Ball Park,pythag_v1,league,18.0,18.0,11.0,8.0,4.316292403248925,4.388756171364867,4.251075011944577,4.446727185857621,0.4923836438044605,0.47942574036616104,0.5468053491827637,0.5468053491827637,0.4531946508172363,0.5468053491827637,Cincinnati Reds,0.5468053491827637,0.0,3.0,0.0,L,False,league
824614,2026-04-16,Tampa Bay Rays,Chicago White Sox,Rate Field,pythag_v1,league,18.0,17.0,8.0,11.0,4.2655677655677655,4.540930084408346,4.508382128820085,4.5229806689660705,0.4714115880810591,0.49852097217152286,0.5468053491827637,0.5468053491827637,0.4531946508172363,0.5468053491827637,Chicago White Sox,0.5468053491827637,3.0,5.0,0.0,L,False,league
825023,2026-04-16,Texas Rangers,Athletics,Sutter Health Park,pythag_v1,league,18.0,18.0,6.0,12.0,4.374263417741679,4.424988055422838,4.381509794553272,4.316292403248925,0.4947254790897895,0.5068605016467159,0.5468053491827637,0.5468053491827637,0.4531946508172363,0.5468053491827637,Athletics,0.5468053491827637,6.0,9.0,0.0,L,False,league
822752,2026-04-17,San Francisco Giants,Washington Nationals,Nationals Park,pythag_v1,league,19.0,19.0,6.0,9.0,4.6058672496631665,4.677809695706332,4.253349264051656,4.426011134555253,0.49290967969728594,0.48180318990102405,0.5446559297218155,0.5446559297218155,0.45534407027818447,0.5446559297218155,Washington Nationals,0.5446559297218155,5.0,10.0,0.0,L,False,league
823152,2026-04-17,Texas Rangers,Seattle Mariners,T-Mobile Park,pythag_v1,league,20.0,19.0,11.0,13.0,4.365825340737001,4.337253912165573,4.426011134555253,4.339680199303454,0.5030038375821295,0.5090109044460669,0.5446559297218155,0.5446559297218155,0.45534407027818447,0.5446559297218155,Seattle Mariners,0.5446559297218155,0.0,5.0,0.0,L,False,league
823397,2026-04-17,Tampa Bay Rays,Pittsburgh Pirates,PNC Park,pythag_v1,league,19.0,18.0,10.0,12.0,4.5195363144113685,4.382845666929354,4.5233010703128995,4.5233010703128995,0.5140466742147674,0.5,0.5446559297218155,0.5446559297218155,0.45534407027818447,0.5446559297218155,Pittsburgh Pirates,0.5446559297218155,5.0,1.0,1.0,W,False,league
823476,2026-04-17,Atlanta Braves,Philadelphia Phillies,Citizens Bank Park,pythag_v1,league,18.0,19.0,12.0,7.0,4.3856199108926095,4.566779331182465,4.59867300505885,4.282126242468922,0.4814901306946071,0.5325818014623954,0.5446559297218155,0.5446559297218155,0.45534407027818447,0.5446559297218155,Philadelphia Phillies,0.5446559297218155,0.0,9.0,0.0,L,False,league
823559,2026-04-17,Kansas City Royals,New York Yankees,Yankee Stadium,pythag_v1,league,19.0,19.0,10.0,9.0,4.454788112972519,4.382845666929354,4.303708976281872,4.404428400742304,0.5074481387762765,0.4894181019956817,0.5446559297218155,0.5446559297218155,0.45534407027818447,0.5446559297218155,New York Yankees,0.5446559297218155,4.0,2.0,1.0,W,False,league
823720,2026-04-17,Cincinnati Reds,Minnesota Twins,Target Field,pythag_v1,league,19.0,19.0,10.0,7.0,4.5770902712459005,4.454788112972519,4.296514731677555,4.390039911533671,0.5123883876791622,0.49014940022597975,0.5446559297218155,0.5446559297218155,0.45534407027818447,0.5446559297218155,Minnesota Twins,0.5446559297218155,1.0,2.0,0.0,L,False,league
823883,2026-04-17,Milwaukee Brewers,Miami Marlins,loanDepot park,pythag_v1,league,19.0,18.0,10.0,6.0,4.469176602181152,4.454788112972519,4.5233010703128995,4.407359041327393,0.5014752905517539,0.5118773928468602,0.5446559297218155,0.5446559297218155,0.45534407027818447,0.5446559297218155,Miami Marlins,0.5446559297218155,5.0,7.0,0.0,L,False,league
824048,2026-04-17,San Diego Padres,Los Angeles Angels,Angel Stadium,pythag_v1,league,20.0,19.0,6.0,6.0,4.558682483594144,4.508682483594144,4.483565091389785,4.332485954699138,0.5050454471589731,0.515676591560848,0.5446559297218155,0.5446559297218155,0.45534407027818447,0.5446559297218155,Los Angeles Angels,0.5446559297218155,8.0,0.0,1.0,W,False,league
824207,2026-04-17,St. Louis Cardinals,Houston Astros,Daikin Park,pythag_v1,league,20.0,18.0,10.0,6.0,4.572968197879859,4.64439676930843,4.443590925385363,4.566779331182465,0.4929096796972861,0.48749209033619945,0.5446559297218155,0.5446559297218155,0.45534407027818447,0.5446559297218155,Houston Astros,0.5446559297218155,4.0,9.0,0.0,L,False,league
824373,2026-04-17,Los Angeles Dodgers,Colorado Rockies,Coors Field,pythag_v1,league,19.0,18.0,6.0,6.0,4.375651422325038,4.43320537915957,4.624750345675219,4.291417012341885,0.49402191321856437,0.5341701276795727,0.5446559297218155,0.5446559297218155,0.45534407027818447,0.5446559297218155,Colorado Rockies,0.5446559297218155,1.0,7.0,0.0,L,False,league
824454,2026-04-17,Baltimore Orioles,Cleveland Guardians,Progressive Field,pythag_v1,league,20.0,19.0,7.0,7.0,4.3729681978798585,4.401539626451287,4.404428400742304,4.426011134555253,0.4970206146440944,0.4977636323772061,0.5446559297218155,0.5446559297218155,0.45534407027818447,0.5446559297218155,Cleveland Guardians,0.5446559297218155,4.0,6.0,0.0,L,False,league
824693,2026-04-17,New York Mets,Chicago Cubs,Wrigley Field,pythag_v1,league,18.0,19.0,9.0,10.0,4.545040200747683,4.407359041327393,4.303708976281872,4.404428400742304,0.514069405513614,0.4894181019956817,0.5446559297218155,0.5446559297218155,0.45534407027818447,0.5446559297218155,Chicago Cubs,0.5446559297218155,12.0,4.0,1.0,W,False,league
824778,2026-04-17,Detroit Tigers,Boston Red Sox,Fenway Park,pythag_v1,league,18.0,19.0,6.0,10.0,4.421851794950581,4.487069186254929,4.440399623763886,4.346874443907771,0.49330206099695006,0.5097377126907469,0.5446559297218155,0.5446559297218155,0.45534407027818447,0.5446559297218155,Boston Red Sox,0.5446559297218155,1.0,0.0,1.0,W,False,league
825019,2026-04-17,Chicago White Sox,Athletics,Sutter Health Park,pythag_v1,league,19.0,19.0,7.0,10.0,4.397234156137987,4.469176602181152,4.267737753260289,4.555507537432951,0.4925760325374947,0.47018214796110946,0.5446559297218155,0.5446559297218155,0.45534407027818447,0.5446559297218155,Athletics,0.5446559297218155,2.0,9.0,0.0,L,False,league
825101,2026-04-17,Toronto Blue Jays,Arizona Diamondbacks,Chase Field,pythag_v1,league,19.0,18.0,7.0,6.0,4.43320537915957,4.461982357576836,4.3566344036462334,4.537793823936088,0.49703989165114537,0.4813695674310718,0.5446559297218155,0.5446559297218155,0.45534407027818447,0.5446559297218155,Arizona Diamondbacks,0.5446559297218155,6.0,3.0,1.0,W,False,league
822751,2026-04-18,San Francisco Giants,Washington Nationals,Nationals Park,pythag_v1,pooled,20.0,20.0,7.0,10.0,4.6068072866730585,4.713950143815915,4.2925215723873436,4.42823585810163,0.4894830893998186,0.4857632746015541,0.5415472779369628,0.5452413372623633,0.45475866273763665,0.5452413372623633,Washington Nationals,0.5452413372623633,6.0,7.0,0.0,L,False,pooled
823151,2026-04-18,Texas Rangers,Seattle Mariners,T-Mobile Park,pythag_v1,pooled,21.0,20.0,12.0,14.0,4.333000142795944,4.340092341377504,4.42823585810163,4.306807286673059,0.4992517826465619,0.5127177773810431,0.5415472779369628,0.5281447785850287,0.47185522141497127,0.5308837896317348,Seattle Mariners,0.5281447785850287,7.0,3.0,1.0,W,False,split
823394,2026-04-18,Tampa Bay Rays,Pittsburgh Pirates,PNC Park,pythag_v1,league,20.0,19.0,11.0,13.0,4.521093000958772,4.3568072866730585,4.496064893052001,4.524841871469267,0.5169275538542114,0.4970811442637008,0.5415472779369628,0.5415472779369628,0.4584527220630372,0.5415472779369628,Pittsburgh Pirates,0.5415472779369628,7.0,8.0,0.0,L,False,league
823474,2026-04-18,Atlanta Braves,Philadelphia Phillies,Citizens Bank Park,pythag_v1,league,19.0,20.0,13.0,8.0,4.35218000096567,4.596784317512433,4.62823585810163,4.249664429530201,0.47500469412777235,0.5389619559568791,0.5415472779369628,0.5415472779369628,0.4584527220630372,0.5415472779369628,Philadelphia Phillies,0.5415472779369628,1.0,3.0,0.0,L,False,league
823558,2026-04-18,Kansas City Royals,New York Yankees,Yankee Stadium,pythag_v1,pooled,20.0,20.0,11.0,10.0,4.449664429530201,4.363950143815916,4.285378715244486,4.399664429530201,0.5088979116712559,0.4879612281418639,0.5415472779369628,0.5622584620107736,0.43774153798922644,0.5622584620107736,New York Yankees,0.5622584620107736,13.0,4.0,1.0,W,False,pooled
823721,2026-04-18,Cincinnati Reds,Minnesota Twins,Target Field,pythag_v1,pooled,20.0,20.0,11.0,8.0,4.549664429530201,4.435378715244487,4.278235858101629,4.363950143815916,0.5116369150387123,0.49092561404065294,0.5415472779369628,0.5620363956851245,0.43796360431487547,0.5620363956851245,Minnesota Twins,0.5620363956851245,4.0,5.0,0.0,L,False,pooled
823882,2026-04-18,Milwaukee Brewers,Miami Marlins,loanDepot park,pythag_v1,league,20.0,19.0,11.0,7.0,4.471093000958772,4.471093000958772,4.539230360677901,4.409733957800203,0.5,0.5132383794417641,0.5415472779369628,0.5415472779369628,0.4584527220630372,0.5415472779369628,Miami Marlins,0.5415472779369628,2.0,5.0,0.0,L,False,league
824049,2026-04-18,San Diego Padres,Los Angeles Angels,Angel Stadium,pythag_v1,pooled,21.0,20.0,7.0,7.0,4.581227093150554,4.4748441144271505,4.449664429530201,4.3568072866730585,0.5107474761571105,0.5096470973731564,0.5415472779369628,0.5426403123572764,0.4573596876427236,0.5426403123572764,Los Angeles Angels,0.5426403123572764,1.0,4.0,0.0,L,False,pooled
824206,2026-04-18,St. Louis Cardinals,Houston Astros,Daikin Park,pythag_v1,league,21.0,19.0,11.0,7.0,4.567042695987434,4.673425674710838,4.474482159239051,4.56081309449085,0.48946694897321824,0.4912579326493798,0.5415472779369628,0.5415472779369628,0.4584527220630372,0.5415472779369628,Houston Astros,0.5415472779369628,5.0,7.0,0.0,L,False,league
824372,2026-04-18,Los Angeles Dodgers,Colorado Rockies,Coors Field,pythag_v1,league,20.0,19.0,7.0,7.0,4.349664429530201,4.449664429530201,4.639949785138332,4.265849065713872,0.48960253108873053,0.5383828406732127,0.5415472779369628,0.5415472779369628,0.4584527220630372,0.5415472779369628,Colorado Rockies,0.5415472779369628,4.0,3.0,1.0,W,False,league
824451,2026-04-18,Baltimore Orioles,Cleveland Guardians,Progressive Field,pythag_v1,pooled,21.0,20.0,8.0,8.0,4.368461135703746,4.411014327193107,4.413950143815915,4.421093000958773,0.4955651730895133,0.499260251383737,0.5415472779369628,0.5378754100573913,0.46212458994260874,0.5378754100573913,Cleveland Guardians,0.5378754100573913,4.0,2.0,1.0,W,False,pooled
824694,2026-04-18,New York Mets,Chicago Cubs,Wrigley Field,pythag_v1,league,19.0,20.0,10.0,11.0,4.596784317512433,4.402539713195886,4.299664429530201,4.456807286673058,0.5197424831427193,0.4835836315431994,0.5415472779369628,0.5415472779369628,0.4584527220630372,0.5415472779369628,Chicago Cubs,0.5415472779369628,4.0,2.0,1.0,W,False,league
824775,2026-04-18,Detroit Tigers,Boston Red Sox,Fenway Park,pythag_v1,league,19.0,20.0,7.0,11.0,4.39534546859157,4.452899425426102,4.406807286673058,4.321093000958773,0.494048522992965,0.508985282459128,0.5415472779369628,0.5415472779369628,0.4584527220630372,0.5415472779369628,Boston Red Sox,0.5415472779369628,1.0,4.0,0.0,L,False,league
825020,2026-04-18,Chicago White Sox,Athletics,Sutter Health Park,pythag_v1,pooled,20.0,20.0,8.0,11.0,4.37823585810163,4.499664429530201,4.299664429530201,4.535378715244486,0.48748680802299965,0.475601880934259,0.5415472779369628,0.5533412510170482,0.44665874898295177,0.5533412510170482,Athletics,0.5533412510170482,7.0,6.0,1.0,W,False,pooled
825098,2026-04-18,Toronto Blue Jays,Arizona Diamondbacks,Chase Field,pythag_v1,league,20.0,19.0,8.0,7.0,4.442521572387344,4.449664429530201,4.344985756361353,4.546424605282217,0.49926500514244615,0.4792785963530818,0.5415472779369628,0.5415472779369628,0.4584527220630372,0.5415472779369628,Arizona Diamondbacks,0.5415472779369628,6.0,2.0,1.0,W,False,league
822750,2026-04-19,San Francisco Giants,Washington Nationals,Nationals Park,pythag_v1,pooled,21.0,21.0,8.0,11.0,4.62180227947341,4.735277456778375,4.316837740466318,4.444497314934403,0.4889048896184137,0.4866699428950029,0.5399719495091164,0.5421931329468233,0.45780686705317675,0.5421931329468233,Washington Nationals,0.5421931329468233,3.0,0.0,1.0,W,False,pooled
823150,2026-04-19,Texas Rangers,Seattle Mariners,T-Mobile Park,pythag_v1,pooled,22.0,21.0,13.0,15.0,4.356860009899654,4.335733249336274,4.423220719189723,4.331022137629438,0.5022238353888023,0.5096358277411027,0.5399719495091164,0.5325979565214789,0.4674020434785211,0.5382749286641,Seattle Mariners,0.5325979565214789,5.0,2.0,1.0,W,False,split
823393,2026-04-19,Tampa Bay Rays,Pittsburgh Pirates,PNC Park,pythag_v1,pooled,21.0,20.0,12.0,14.0,4.5437880950762475,4.387759726281921,4.5262437243267915,4.547672295755363,0.5159806401830282,0.49783918462566934,0.5399719495091164,0.5579428539474798,0.4420571460525202,0.553545401509452,Pittsburgh Pirates,0.5579428539474798,6.0,3.0,1.0,W,False,split
823475,2026-04-19,Atlanta Braves,Philadelphia Phillies,Citizens Bank Park,pythag_v1,pooled,20.0,21.0,14.0,9.0,4.333386581469649,4.590529438612506,4.62180227947341,4.231731357487595,0.4736513826442739,0.5402520883987351,0.5399719495091164,0.47337022049290933,0.5266297795070907,0.47337022049290933,Atlanta Braves,0.5266297795070907,2.0,4.0,0.0,W,False,pooled
823556,2026-04-19,Kansas City Royals,New York Yankees,Yankee Stadium,pythag_v1,pooled,21.0,21.0,12.0,11.0,4.515419300750006,4.36648313053724,4.2884689461400765,4.465773910679084,0.5153397991983304,0.4814739030260035,0.5399719495091164,0.5734023886373942,0.42659761136260577,0.5734023886373942,New York Yankees,0.5734023886373942,7.0,0.0,1.0,W,False,pooled
823718,2026-04-19,Cincinnati Reds,Minnesota Twins,Target Field,pythag_v1,pooled,21.0,21.0,12.0,9.0,4.550880293657808,4.444497314934403,4.2884689461400765,4.36648313053724,0.5108199756855597,0.49175287889297714,0.5399719495091164,0.5588528883542028,0.44114711164579723,0.5588528883542028,Minnesota Twins,0.5588528883542028,4.0,7.0,0.0,L,False,pooled
823881,2026-04-19,Milwaukee Brewers,Miami Marlins,loanDepot park,pythag_v1,pooled,21.0,20.0,12.0,8.0,4.4586817120975235,4.479958307842205,4.547672295755363,4.397672295755363,0.49782204018729004,0.5153397991983304,0.5399719495091164,0.522519597391092,0.477480402608908,0.522519597391092,Miami Marlins,0.522519597391092,5.0,3.0,1.0,W,False,pooled
824047,2026-04-19,San Diego Padres,Los Angeles Angels,Angel Stadium,pythag_v1,pooled,22.0,21.0,8.0,8.0,4.56108536201233,4.476578319758809,4.451589513515963,4.338114336210999,0.5085551590959111,0.5118111191603139,0.5399719495091164,0.5367338038259356,0.4632661961740644,0.5367338038259356,Los Angeles Angels,0.5367338038259356,1.0,2.0,0.0,L,False,pooled
824205,2026-04-19,St. Louis Cardinals,Houston Astros,Daikin Park,pythag_v1,pooled,22.0,20.0,12.0,8.0,4.575169869054584,4.694888178913739,4.497672295755363,4.569100867183934,0.4881847610944458,0.4927919265354532,0.5399719495091164,0.5353892917355003,0.4646107082644997,0.5353892917355003,Houston Astros,0.5353892917355003,5.0,7.0,0.0,L,False,pooled
824371,2026-04-19,Los Angeles Dodgers,Colorado Rockies,Coors Field,pythag_v1,pooled,21.0,20.0,8.0,8.0,4.352298733374119,4.444497314934403,4.633386581469649,4.269100867183934,0.49041077610437767,0.5373923562843583,0.5399719495091164,0.49300518812992494,0.5069948118700751,0.49300518812992494,Los Angeles Dodgers,0.5069948118700751,9.0,6.0,1.0,L,False,pooled
824452,2026-04-19,Baltimore Orioles,Cleveland Guardians,Progressive Field,pythag_v1,pooled,22.0,21.0,9.0,9.0,4.370944516941908,4.399113531026415,4.401944123445041,4.423220719189723,0.49706108676237,0.49779403593523097,0.5399719495091164,0.5392435803884272,0.46075641961157277,0.5392435803884272,Cleveland Guardians,0.5392435803884272,8.0,4.0,1.0,W,False,pooled
824691,2026-04-19,New York Mets,Chicago Cubs,Wrigley Field,pythag_v1,pooled,20.0,21.0,11.0,12.0,4.5976722957553635,4.390529438612506,4.2884689461400765,4.4586817120975235,0.5210784016923125,0.4822000872290843,0.5399719495091164,0.5783059701653335,0.42169402983466653,0.5783059701653335,Chicago Cubs,0.5783059701653335,2.0,1.0,1.0,W,False,pooled
824777,2026-04-19,Detroit Tigers,Boston Red Sox,Fenway Park,pythag_v1,pooled,20.0,21.0,8.0,12.0,4.376243724326792,4.45481515289822,4.409036322026601,4.302653343303198,0.49185959435548515,0.5111722370001864,0.5399719495091164,0.52073031894119,0.47926968105880996,0.52073031894119,Boston Red Sox,0.52073031894119,2.0,6.0,0.0,L,False,pooled
825018,2026-04-19,Chicago White Sox,Athletics,Sutter Health Park,pythag_v1,pooled,21.0,21.0,9.0,12.0,4.401944123445041,4.515419300750006,4.316837740466318,4.557972492239368,0.48835792378477694,0.4751531776132909,0.5399719495091164,0.5530797962396451,0.4469202037603549,0.5530797962396451,Athletics,0.5530797962396451,4.0,7.0,0.0,L,False,pooled
825100,2026-04-19,Toronto Blue Jays,Arizona Diamondbacks,Chase Field,pythag_v1,pooled,21.0,20.0,9.0,8.0,4.4586817120975235,4.437405116352843,4.333386581469649,4.561958010041077,0.5021883776868352,0.47650065288544236,0.5399719495091164,0.5653858966850491,0.4346141033149509,0.5653858966850491,Arizona Diamondbacks,0.5653858966850491,4.0,10.0,0.0,L,False,pooled
822749,2026-04-20,Atlanta Braves,Washington Nationals,Nationals Park,pythag_v1,pooled,22.0,22.0,9.0,10.0,4.6046891102713845,4.6962384060460325,4.6117313637925115,4.2103229130882855,0.4909943119642466,0.5415656336347788,0.5398351648351648,0.4892529800862667,0.5107470199137333,0.4892529800862667,Atlanta Braves,0.5107470199137333,4.0,9.0,0.0,W,False,pooled
822994,2026-04-20,Cincinnati Reds,Tampa Bay Rays,Tropicana Field,pythag_v1,pooled,21.0,22.0,6.0,10.0,4.509686905379692,4.5522400968690535,4.3018722088629335,4.3582102370319475,0.4957033975244643,0.49404767933756255,0.5398351648351648,0.5414801078821908,0.4585198921178092,0.5414801078821908,Tampa Bay Rays,0.5414801078821908,1.0,6.0,0.0,L,False,pooled
823149,2026-04-20,Athletics,Seattle Mariners,T-Mobile Park,pythag_v1,pooled,23.0,22.0,14.0,12.0,4.355705270339417,4.3137472283813745,4.3934215046375815,4.5272243215389905,0.5044282962876748,0.4862781218378375,0.5398351648351648,0.5578137685070041,0.44218623149299585,0.557732920049648,Seattle Mariners,0.5578137685070041,4.0,6.0,0.0,L,False,split
823879,2026-04-20,St. Louis Cardinals,Miami Marlins,loanDepot park,pythag_v1,pooled,22.0,21.0,13.0,9.0,4.4568017863277225,4.4638440398488495,4.509686905379692,4.566424494032175,0.49927766902159154,0.49428022608863387,0.5398351648351648,0.5447970180894118,0.45520298191058817,0.5447970180894118,Miami Marlins,0.5447970180894118,5.0,3.0,1.0,W,False,pooled
824046,2026-04-20,Toronto Blue Jays,Los Angeles Angels,Angel Stadium,pythag_v1,pooled,23.0,21.0,9.0,9.0,4.530530445164591,4.4536073682415145,4.367842933748486,4.5522400968690535,0.5078338708804493,0.4810913230045794,0.5398351648351648,0.566279614990408,0.433720385009592,0.566279614990408,Los Angeles Angels,0.566279614990408,2.0,5.0,0.0,L,False,pooled
