game_pk,game_date,game_datetime_utc,matchup,side,pitcher,opp_team,n_opp,starter_rate_basis,starter_rate_bf,opp_xwOBA_neutral,opp_xwOBA_vs_sp,platoon_delta_sp,pit_xwOBA,opp_xwOBA,lg_xwOBA,mx_xwOBA,edge_xwOBA,starter_xwOBA,mx_xwOBA_sp,edge_xwOBA_sp,pit_xBA,opp_xBA,lg_xBA,mx_xBA,edge_xBA,pit_xSLG,opp_xSLG,lg_xSLG,mx_xSLG,edge_xSLG,pit_Hard Hit%,opp_Hard Hit%,lg_Hard Hit%,mx_Hard Hit%,edge_Hard Hit%,pit_EV,opp_EV,lg_EV,mx_EV,edge_EV,pit_LA°,opp_LA°,lg_LA°,mx_LA°,edge_LA°,pit_K%,opp_K%,lg_K%,mx_K%,edge_K%,pit_BB%,opp_BB%,lg_BB%,mx_BB%,edge_BB%,bullpen_xwOBA,expected_sp_ip,sp_share,bp_share,mx_xwOBA_bp,edge_xwOBA_bp,bullpen_pitchers,bullpen_relief_bf,sp_bf_per_ip,bp_bf_per_ip,opener,opener_reason,opener_confidence,pitching_basis,model_tag,model_metric,snapshot_utc,scheduled_start_utc,lineup_status_away,lineup_status_home,lineup_posted_away,lineup_posted_home,lineup_savant_backfill_away,lineup_savant_backfill_home
822698,2026-08-12,2026-08-12T22:45:00Z,Chicago Cubs @ Washington Nationals,away,David Peterson,Washington Nationals,9,measured,476.0,0.309702667225577,0.30737198993474035,-0.0023306772908366358,0.3131611196593429,0.30737198993474035,0.3163214378185638,0.30515008946971645,-0.011171348348847365,0.3251788333590937,0.3159787897511137,-0.000342648067450102,0.274,0.24567543160690572,0.24345341293267342,0.27650081980534,0.03304740687266661,0.423,0.384201593625498,0.3962254525547985,0.4101636405629679,0.013938188008169372,41.5,37.150544488711816,39.1816070015018,39.348758620912264,0.1671516194104612,89.4,88.19893758300132,88.89116432883523,88.70777325416609,-0.18339107466914584,7.6,12.631420982735724,14.00903986150568,6.222381121230043,-7.786658740275637,18.5,20.719867197875164,22.137559644022286,17.315257387197878,-4.822302256824408,9.0,7.760929614873839,8.923115618781301,7.827800234578187,-1.095315384203114,0.29446726040381394,5.466666666666667,0.608691039132049,0.391308960867951,0.2883057708215742,-0.028015666996989597,6.0,753.0952380952381,4.131578947368421,4.1093858719810825,False,,,starter_bullpen_sequential,woba+plat_consol_v5,wOBA,2026-08-12T19:13:23.129026+00:00,2026-08-12T22:45:00Z,projected,projected,0,0,0,0
822698,2026-08-12,2026-08-12T22:45:00Z,Chicago Cubs @ Washington Nationals,home,Jackson Kent,Chicago Cubs,9,prior_only,0.0,0.3313190299641844,0.33423802066803565,0.0029189907038512652,,0.33423802066803565,0.3163214378185638,,,0.3163214378185638,,,,0.2418749003984064,0.24345341293267342,,,,0.4011346613545817,0.3962254525547985,,,,39.46733067729084,39.1816070015018,,,,88.71444887118194,88.89116432883523,,,,16.20018592297477,14.00903986150568,,,,21.976600265604247,22.137559644022286,,,,11.156334661354583,8.923115618781301,,,0.29850017678918145,5.2,0.5777777777777778,0.42222222222222217,0.31265281828497404,-0.0036686195335897676,9.0,693.9310344827586,,4.232825267493388,False,,,starter_unmeasured_no_lean,woba+plat_consol_v5,wOBA,2026-08-12T19:13:23.129026+00:00,2026-08-12T22:45:00Z,projected,projected,0,0,0,0
822779,2026-08-12,2026-08-12T23:07:00Z,Boston Red Sox @ Toronto Blue Jays,away,Ranger Suarez,Toronto Blue Jays,9,measured,424.0,0.3113072920963887,0.3160562960804524,0.004749003984063693,0.28408100109986795,0.3160562960804524,0.3163214378185638,0.281774221519698,-0.03454721629886581,0.2931313352838875,0.2928856315710185,-0.02343580624754532,0.247,0.24270225763612222,0.24345341293267342,0.24623790200345452,0.0027844890707811043,0.349,0.3658363877822045,0.3962254525547985,0.3222329573043556,-0.07399249525044294,33.9,32.37176626826029,39.1816070015018,28.00811300189809,-11.173493999603714,86.7,87.50950863213811,88.89116432883523,85.3183443033029,-3.5728200255323372,13.0,14.231925630810093,14.00903986150568,13.222885769304412,-0.7861540922012686,25.5,18.891686586985394,22.137559644022286,21.761116207685035,-0.37644343633725086,7.1,6.73046480743692,8.923115618781301,5.3553379978874105,-3.5677776208938905,0.275064442663646,4.472916666666666,0.4990652585226591,0.5009347414773409,0.27070427912868034,-0.045617158689883475,6.0,786.25,4.116504854368932,4.082486564626535,False,,,starter_bullpen_sequential,woba+plat_consol_v5,wOBA,2026-08-12T19:13:23.129026+00:00,2026-08-12T23:07:00Z,projected,posted,0,9,0,0
822779,2026-08-12,2026-08-12T23:07:00Z,Boston Red Sox @ Toronto Blue Jays,home,José Soriano,Boston Red Sox,9,measured,531.0,0.3263441644161472,0.3247837394493478,-0.001560424966799423,0.2905507240658791,0.3247837394493478,0.3163214378185638,0.2988435344199357,-0.017477903398628092,0.2967303274163461,0.30466852329366345,-0.01165291452490036,0.243,0.2509349269588314,0.24345341293267342,0.2504675802916723,0.007014167358998902,0.383,0.4026541832669323,0.3962254525547985,0.389214148654185,-0.007011303900613497,38.3,38.148818061088974,39.1816070015018,37.29044936017312,-1.8911576413286824,88.9,88.30448871181939,88.89116432883523,88.31332438298418,-0.5778399458510535,6.7,14.659096945551129,14.00903986150568,7.350057084045449,-6.658982777460231,24.5,19.796069057104916,22.137559644022286,21.908634000226577,-0.22892564379570857,11.3,8.38082337317397,8.923115618781301,10.613255298130971,1.6901396793496701,0.2802962581563345,5.539855072463768,0.6239760674793065,0.37602393252069355,0.2891775176157012,-0.027143920202862604,8.0,1255.9864742501416,4.285714285714286,4.134993991971107,False,,,starter_bullpen_sequential,woba+plat_consol_v5,wOBA,2026-08-12T19:13:23.129026+00:00,2026-08-12T23:07:00Z,projected,posted,0,9,0,0
823017,2026-08-12,2026-08-12T18:15:00Z,Philadelphia Phillies @ St. Louis Cardinals,away,Zack Wheeler,St. Louis Cardinals,9,measured,431.0,0.3155326345858447,0.3156417979324582,0.00010916334661353888,0.2795073815591807,0.3156417979324582,0.3163214378185638,0.2788614975200282,-0.03745994029853561,0.2711241217198485,0.27054159159328833,-0.04577984622527548,0.204,0.2512106241699867,0.24345341293267342,0.2105000982050292,-0.032953314727644206,0.316,0.4061394422310758,0.3962254525547985,0.3239066620215932,-0.07231879053320533,34.9,40.24934926958832,39.1816070015018,35.851063726273175,-3.330543275228628,86.7,89.40579017264275,88.89116432883523,87.21462584380751,-1.67653848502772,13.9,12.06871181938911,14.00903986150568,11.95967195788343,-2.049367903622251,30.6,19.136998671978752,22.137559644022286,26.452426047813038,4.314866403790752,6.5,7.591978751660028,8.923115618781301,5.53033984922522,-3.3927757695560814,0.2896025111594086,5.094298245614034,0.546320859469246,0.453679140530754,0.28888033627748627,-0.02744110154107754,8.0,1127.5833333333333,3.900000000000001,4.224262773193573,False,,,starter_bullpen_sequential,woba+plat_consol_v5,wOBA,2026-08-12T19:13:23.129026+00:00,2026-08-12T18:15:00Z,posted,posted,9,9,0,0
823017,2026-08-12,2026-08-12T18:15:00Z,Philadelphia Phillies @ St. Louis Cardinals,home,Kyle Leahy,Philadelphia Phillies,9,measured,478.0,0.3314442137459551,0.3328389016609617,0.001394687915006576,0.30776338405266374,0.3328389016609617,0.3163214378185638,0.3232631665516451,0.006941728733081298,0.31132106502311857,0.327577422702694,0.01125598488413021,0.278,0.2610555112881806,0.24345341293267342,0.2980998757170197,0.05464646278434626,0.463,0.4116366533864542,0.3962254525547985,0.48100839885234214,0.08478294629754363,48.5,40.07155378486056,39.1816070015018,49.60159899748996,10.419991995988156,91.5,89.56749003984065,88.89116432883523,92.17632571100543,3.2851613821702017,9.6,12.451155378486057,14.00903986150568,8.042115516980378,-5.966924344525303,20.7,19.968339973439573,22.137559644022286,18.67164421448833,-3.465915429533954,7.3,8.754236387782205,8.923115618781301,7.161839917920757,-1.7612757008605442,0.30299453026466555,5.164772727272727,0.5727297040532846,0.4272702959467154,0.3174801699987829,0.001158732180219113,8.0,1227.0,4.246418338108883,4.266147634783114,False,,,starter_bullpen_sequential,woba+plat_consol_v5,wOBA,2026-08-12T19:13:23.129026+00:00,2026-08-12T18:15:00Z,posted,posted,9,9,0,0
823187,2026-08-12,2026-08-12T19:45:00Z,Houston Astros @ San Francisco Giants,away,Bryan King,San Francisco Giants,9,measured,216.0,0.3176878671906764,0.3151994209755368,-0.0024884462151395503,0.28414058848650886,0.3151994209755368,0.3163214378185638,0.2850839202637491,-0.031237517554814687,0.3061723797061748,0.3050863623648619,-0.011235075453701893,0.252,0.2365800796812749,0.24345341293267342,0.24488537400857294,0.0014319610758995183,0.378,0.38703691899070386,0.3962254525547985,0.36923411768518977,-0.026991334869608752,37.0,37.2873572377158,39.1816070015018,35.21122086040535,-3.970386141096455,87.2,87.98058432934927,88.89116432883523,86.28942000051404,-2.601744328321189,9.5,13.875697211155378,14.00903986150568,9.366657349649696,-4.642382511855985,18.5,21.72499335989376,22.137559644022286,18.155225039294756,-3.98233460472753,7.9,6.922735723771581,8.923115618781301,6.12898168692169,-2.7941339318596112,0.28119456531706766,1.0,0.1179455945803637,0.8820544054196363,0.28240925539933787,-0.033912182419225945,6.0,1093.103448275862,4.378378378378379,4.092954839669035,True,reliever_spot_start,medium,opener_bullpen_sequential,woba+plat_consol_v5,wOBA,2026-08-12T19:13:23.129026+00:00,2026-08-12T19:45:00Z,posted,posted,9,9,0,0
823187,2026-08-12,2026-08-12T19:45:00Z,Houston Astros @ San Francisco Giants,home,Adrian Houser,Houston Astros,9,measured,424.0,0.322020198581543,0.32096946816985644,-0.0010507304116865734,0.31156501379875196,0.32096946816985644,0.3163214378185638,0.3166842347773746,0.0003627969588108071,0.32906170268447543,0.333896938614336,0.017575500795772192,0.27,0.24146932270916335,0.24345341293267342,0.26779956109920766,0.024346148166534243,0.462,0.39408100929614875,0.3962254525547985,0.45949957308621114,0.06327412053141263,41.7,36.29583001328022,39.1816070015018,38.62874004876248,-0.552866952739322,90.0,87.80249667994688,88.89116432883523,88.91133235111167,0.02016802227643666,11.8,15.464993359893757,14.00903986150568,13.255953498388077,-0.7530863631176032,15.3,20.366932270916333,22.137559644022286,14.076260832533263,-8.061298811489022,7.3,9.84605577689243,8.923115618781301,8.0550572515311,-0.8680583672502014,0.2971445876229079,4.017857142857142,0.4518085719222212,0.5481914280777789,0.3024978634822834,-0.013823574336280398,8.0,807.5837837837838,4.371134020618556,4.277107946202301,False,,,starter_bullpen_sequential,woba+plat_consol_v5,wOBA,2026-08-12T19:13:23.129026+00:00,2026-08-12T19:45:00Z,posted,posted,9,9,0,0
823263,2026-08-12,2026-08-12T20:10:00Z,Milwaukee Brewers @ San Diego Padres,away,Dustin May,San Diego Padres,9,measured,482.0,0.3117531933937105,0.3101837378824223,-0.0015694555112881758,0.2990166742982424,0.3101837378824223,0.3163214378185638,0.2938248083163357,-0.022496629502228138,0.31390263541239044,0.30781186837929936,-0.008509569439264453,0.248,0.24678114209827356,0.24345341293267342,0.25138987580057903,0.007936462867905614,0.377,0.3866863213811421,0.3962254525547985,0.36792372176173843,-0.028301730793060087,45.7,40.66496679946879,39.1816070015018,47.43013686662962,8.248529865127814,90.1,88.88379814077027,88.89116432883523,90.09263381193503,1.2014694830997996,11.8,9.94440903054449,14.00903986150568,7.735369169038808,-6.273670692466872,23.0,21.08448871181939,22.137559644022286,21.90590327795201,-0.2316563660702755,7.9,8.478300132802126,8.923115618781301,7.506186618064305,-1.416929000716996,0.2800036963964198,5.210227272727273,0.5608723592459658,0.4391276407540342,0.27595994478153574,-0.04036149303702807,7.0,1167.7058441558443,3.8333333333333335,4.126167216238822,False,,,starter_bullpen_sequential,woba+plat_consol_v5,wOBA,2026-08-12T19:13:23.129026+00:00,2026-08-12T20:10:00Z,posted,posted,9,9,0,0
823263,2026-08-12,2026-08-12T20:10:00Z,Milwaukee Brewers @ San Diego Padres,home,Robbie Ray,Milwaukee Brewers,9,measured,537.0,0.325463217450141,0.33003931306767087,0.004576095617529863,0.29695169790706644,0.33003931306767087,0.3163214378185638,0.30840721115678976,-0.007914226661774049,0.3099167676043129,0.3233568922601732,0.007035454441609412,0.242,0.24673094289508632,0.24345341293267342,0.2452579631616143,0.0018045502289408821,0.413,0.40243638778220453,0.3962254525547985,0.41947388054548035,0.02324842799068183,37.8,40.4981673306773,39.1816070015018,39.070136276976235,-0.11147072452556728,89.1,89.52637450199202,88.89116432883523,89.73521017315679,0.8440458443215562,19.0,9.938193891102259,14.00903986150568,14.929154029596578,0.9201141680908975,20.3,21.219096945551133,22.137559644022286,19.45777560495477,-2.679784039067517,11.5,11.336865869853918,8.923115618781301,14.610811186723842,5.687695567942541,0.2738104786279438,5.318181818181818,0.6409193504840152,0.35908064951598484,0.28172367943309784,-0.03459775838546597,7.0,1343.4014309314719,5.0,4.046312916821528,False,,,starter_bullpen_sequential,woba+plat_consol_v5,wOBA,2026-08-12T19:13:23.129026+00:00,2026-08-12T20:10:00Z,posted,posted,9,9,0,0
