game_pk,faced_pitcher,pitcher_side,batting_side,player_id,batting_order,PA,xwoba_raw,xwoba_shrunk,slot_weight,savant_backfill,model_tag,model_metric,snapshot_utc
824631,Wilber Dotel,away,home,691718,1.0,659.0,0.373,0.3652946208740295,4.61,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
824631,Wilber Dotel,away,home,807713,2.0,176.0,0.3,0.30525948276589987,4.5,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
824631,Wilber Dotel,away,home,673548,3.0,573.0,0.339,0.33536198698869,4.39,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
824631,Wilber Dotel,away,home,683737,4.0,647.0,0.329,0.3270610672602254,4.29,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
824631,Wilber Dotel,away,home,672356,5.0,147.0,0.275,0.29099845037809063,4.18,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
824631,Wilber Dotel,away,home,608324,6.0,657.0,0.318,0.31753978499787106,4.08,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
824631,Wilber Dotel,away,home,681230,7.0,10.0,0.095,0.2945601567580761,3.97,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
824631,Wilber Dotel,away,home,664023,8.0,585.0,0.313,0.31322133904144284,3.87,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
824631,Wilber Dotel,away,home,621438,9.0,221.0,0.317,0.3162262219420198,3.76,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
824631,Shota Imanaga,home,away,804606,1.0,272.0,0.302,0.30536456248222676,4.61,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
824631,Shota Imanaga,home,away,665833,2.0,367.0,0.354,0.3455452189365918,4.5,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
824631,Shota Imanaga,home,away,694378,3.0,213.0,0.306,0.3087208218638606,4.39,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
824631,Shota Imanaga,home,away,668804,4.0,640.0,0.36,0.35385353681538967,4.29,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
824631,Shota Imanaga,home,away,804668,5.0,118.0,0.349,0.3331817304742586,4.18,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
824631,Shota Imanaga,home,away,699013,6.0,284.0,0.334,0.3289260865713239,4.08,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
824631,Shota Imanaga,home,away,695257,7.0,52.0,0.161,0.26199748186439714,3.97,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
824631,Shota Imanaga,home,away,693304,8.0,564.0,0.326,0.3242705078966692,3.87,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
824631,Shota Imanaga,home,away,663968,9.0,435.0,0.284,0.2897039574642773,3.76,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
824227,Mason Adams,away,home,805808,1.0,635.0,0.35,0.3451722683583515,4.61,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
824227,Mason Adams,away,home,650402,2.0,377.0,0.326,0.3235924889798499,4.5,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
824227,Mason Adams,away,home,690993,3.0,405.0,0.335,0.33094379652156114,4.39,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
824227,Mason Adams,away,home,682985,4.0,527.0,0.37,0.3611509046943993,4.29,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
824227,Mason Adams,away,home,693307,5.0,563.0,0.34,0.33615628543497494,4.18,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
824227,Mason Adams,away,home,703601,6.0,141.0,0.311,0.31245899271115507,4.08,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
824227,Mason Adams,away,home,807726,7.0,29.0,0.332,0.31844664529758426,3.97,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
824227,Mason Adams,away,home,656716,8.0,395.0,0.284,0.29016488331997653,3.87,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
824227,Mason Adams,away,home,595879,9.0,177.0,0.258,0.2784029503371422,3.76,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
824227,Framber Valdez,home,away,664983,1.0,528.0,0.322,0.3208083077124019,4.61,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
824227,Framber Valdez,home,away,681393,2.0,331.0,0.302,0.30490398432340693,4.5,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
824227,Framber Valdez,home,away,694249,3.0,304.0,0.313,0.31337529020640686,4.39,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
824227,Framber Valdez,home,away,696100,4.0,522.0,0.319,0.31827912740094594,4.29,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
824227,Framber Valdez,home,away,691720,5.0,414.0,0.339,0.3342366094229346,4.18,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
824227,Framber Valdez,home,away,691182,6.0,41.0,0.268,0.3009901932155204,4.08,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
824227,Framber Valdez,home,away,687859,7.0,417.0,0.326,0.3237787567570375,3.97,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
824227,Framber Valdez,home,away,687597,8.0,152.0,0.247,0.2737921319182078,3.87,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
824227,Framber Valdez,home,away,678662,9.0,465.0,0.277,0.28364003051927145,3.76,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
822684,Yusei Kikuchi,away,home,695578,1.0,566.0,0.415,0.39991233820328587,4.61,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
822684,Yusei Kikuchi,away,home,665953,2.0,192.0,0.342,0.3325877302855766,4.5,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
822684,Yusei Kikuchi,away,home,691781,3.0,313.0,0.335,0.3300402354561462,4.39,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
822684,Yusei Kikuchi,away,home,682928,4.0,600.0,0.327,0.3252165960619834,4.29,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
822684,Yusei Kikuchi,away,home,686611,5.0,387.0,0.312,0.31251666785090015,4.18,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
822684,Yusei Kikuchi,away,home,691002,6.0,19.0,0.329,0.31682871633099474,4.08,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
822684,Yusei Kikuchi,away,home,695670,7.0,97.0,0.289,0.3019523717938496,3.97,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
822684,Yusei Kikuchi,away,home,678391,8.0,324.0,0.3,0.3034236255740292,3.87,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
822684,Yusei Kikuchi,away,home,696285,9.0,435.0,0.316,0.3157226490530624,3.76,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
822684,Cade Cavalli,home,away,687263,1.0,630.0,0.311,0.3114816674566964,4.61,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
822684,Cade Cavalli,home,away,545361,2.0,566.0,0.375,0.36591834420929187,4.5,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
822684,Cade Cavalli,home,away,685133,3.0,273.0,0.315,0.31487028751578655,4.39,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
822684,Cade Cavalli,home,away,687093,4.0,405.0,0.312,0.31249825196710573,4.29,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
822684,Cade Cavalli,home,away,694208,5.0,299.0,0.291,0.2968937775523518,4.18,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
822684,Cade Cavalli,home,away,695681,6.0,91.0,0.245,0.28139590179784485,4.08,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
822684,Cade Cavalli,home,away,666139,7.0,301.0,0.292,0.2976150055944847,3.97,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
822684,Cade Cavalli,home,away,694203,8.0,241.0,0.27,0.28305459602166677,3.87,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
822684,Cade Cavalli,home,away,624428,9.0,137.0,0.256,0.28069036811556275,3.76,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
823498,Nolan McLean,away,home,700250,1.0,604.0,0.373,0.364692638129813,4.61,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
823498,Nolan McLean,away,home,641355,2.0,506.0,0.339,0.33495976442803366,4.5,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
823498,Nolan McLean,away,home,592450,3.0,268.0,0.407,0.38186852511790315,4.39,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
823498,Nolan McLean,away,home,671277,4.0,499.0,0.351,0.3449092107569088,4.29,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
823498,Nolan McLean,away,home,682987,5.0,235.0,0.334,0.32818393206981605,4.18,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
823498,Nolan McLean,away,home,806146,6.0,111.0,0.268,0.29004557935255154,4.08,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
823498,Nolan McLean,away,home,641857,7.0,330.0,0.302,0.3049107377753218,3.97,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
823498,Nolan McLean,away,home,669224,8.0,351.0,0.293,0.29777076994099416,3.87,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
823498,Nolan McLean,away,home,683011,9.0,198.0,0.295,0.30154905115230995,3.76,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
823498,Carlos Rodón,home,away,596019,1.0,392.0,0.335,0.330836620413391,4.61,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
823498,Carlos Rodón,home,away,665742,2.0,407.0,0.416,0.39598346596329065,4.5,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
823498,Carlos Rodón,home,away,666182,3.0,622.0,0.328,0.3261324338551086,4.39,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
823498,Carlos Rodón,home,away,668901,4.0,266.0,0.312,0.31268747880707204,4.29,False,xw+plat_consol_v12,xwOBA,2026-09-11T20:54:16.948094+00:00
