game_pk,faced_pitcher,pitcher_side,batting_side,player_id,batting_order,PA,xwoba_raw,xwoba_shrunk,slot_weight,savant_backfill,model_tag,model_metric,snapshot_utc
824225,Gabriel Hughes,away,home,805808,1.0,645.0,0.352,0.34700402689334253,4.61,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
824225,Gabriel Hughes,away,home,701678,2.0,303.0,0.3,0.30366749388471503,4.5,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
824225,Gabriel Hughes,away,home,690993,3.0,410.0,0.335,0.3310352941873337,4.39,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
824225,Gabriel Hughes,away,home,682985,4.0,536.0,0.372,0.36300314470996886,4.29,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
824225,Gabriel Hughes,away,home,693307,5.0,567.0,0.341,0.337068965570525,4.18,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
824225,Gabriel Hughes,away,home,703601,6.0,150.0,0.321,0.31851200014216074,4.08,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
824225,Gabriel Hughes,away,home,679529,7.0,558.0,0.309,0.3098784195069,3.97,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
824225,Gabriel Hughes,away,home,656716,8.0,398.0,0.284,0.29018072296293207,3.87,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
824225,Gabriel Hughes,away,home,807726,9.0,38.0,0.341,0.32200000025753756,3.76,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
824225,Jackson Jobe,home,away,664983,1.0,538.0,0.322,0.3208683386136994,4.61,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
824225,Jackson Jobe,home,away,691182,2.0,49.0,0.27,0.3000536915136925,4.5,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
824225,Jackson Jobe,home,away,694249,3.0,313.0,0.314,0.31418886207152585,4.39,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
824225,Jackson Jobe,home,away,681198,4.0,583.0,0.334,0.3311859444151394,4.29,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
824225,Jackson Jobe,home,away,666160,5.0,399.0,0.279,0.2861703407525856,4.18,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
824225,Jackson Jobe,home,away,687859,6.0,421.0,0.326,0.32384644920449174,4.08,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
824225,Jackson Jobe,home,away,605353,7.0,3.0,0.297,0.3142621362673804,3.97,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
824225,Jackson Jobe,home,away,664954,8.0,214.0,0.284,0.2938025478838859,3.87,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
824225,Jackson Jobe,home,away,691728,9.0,54.0,0.298,0.3088961041268843,3.76,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
822682,Grayson Rodriguez,away,home,695578,1.0,575.0,0.413,0.398448888941541,4.61,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
822682,Grayson Rodriguez,away,home,694673,2.0,116.0,0.291,0.3020092594237972,4.5,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
822682,Grayson Rodriguez,away,home,665953,3.0,197.0,0.339,0.3308451179647817,4.39,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
822682,Grayson Rodriguez,away,home,682928,4.0,609.0,0.329,0.32699435830118506,4.29,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
822682,Grayson Rodriguez,away,home,691002,5.0,23.0,0.32,0.3157560978499202,4.18,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
822682,Grayson Rodriguez,away,home,695734,6.0,610.0,0.324,0.32270140850076084,4.08,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
822682,Grayson Rodriguez,away,home,660688,7.0,329.0,0.288,0.2942424243252685,3.97,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
822682,Grayson Rodriguez,away,home,677588,8.0,278.0,0.297,0.3017037037977254,3.87,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
822682,Grayson Rodriguez,away,home,696285,9.0,440.0,0.314,0.3141444445102596,3.76,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
822682,Riley Cornelio,home,away,687263,1.0,639.0,0.308,0.30891745606974313,4.61,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
822682,Riley Cornelio,home,away,545361,2.0,575.0,0.376,0.3669303704230225,4.5,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
822682,Riley Cornelio,home,away,685133,3.0,278.0,0.313,0.3134708995649211,4.39,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
822682,Riley Cornelio,home,away,687093,4.0,414.0,0.308,0.3093190662170043,4.29,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
822682,Riley Cornelio,home,away,694208,5.0,304.0,0.288,0.29462871295925785,4.18,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
822682,Riley Cornelio,home,away,694203,6.0,248.0,0.271,0.2835804598722419,4.08,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
822682,Riley Cornelio,home,away,666139,7.0,304.0,0.291,0.29688613870183217,3.97,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
822682,Riley Cornelio,home,away,642350,8.0,210.0,0.309,0.310864516243678,3.87,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
822682,Riley Cornelio,home,away,695681,9.0,100.0,0.25,0.28239000017770094,3.76,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
824869,Andrew Painter,away,home,671739,1.0,570.0,0.339,0.33538507467991074,4.61,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
824869,Andrew Painter,away,home,660670,2.0,421.0,0.362,0.35293666033692933,4.5,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
824869,Andrew Painter,away,home,621566,3.0,645.0,0.354,0.34873557051750353,4.39,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
824869,Andrew Painter,away,home,686948,4.0,559.0,0.364,0.35653110779292896,4.29,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
824869,Andrew Painter,away,home,643289,5.0,568.0,0.304,0.3056137725082937,4.18,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
824869,Andrew Painter,away,home,645277,6.0,632.0,0.283,0.28734153010319696,4.08,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
824869,Andrew Painter,away,home,663586,7.0,582.0,0.3,0.30216715547733164,3.97,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
824869,Andrew Painter,away,home,573262,8.0,367.0,0.309,0.3102376874422702,3.87,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
824869,Andrew Painter,away,home,673490,9.0,119.0,0.22,0.2632785389750693,3.76,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
824869,Grant Holmes,home,away,656941,1.0,641.0,0.363,0.35649257764580317,4.61,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
824869,Grant Holmes,home,away,607208,2.0,640.0,0.291,0.2942135135615408,4.5,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
824869,Grant Holmes,home,away,547180,3.0,634.0,0.388,0.3780245232091828,4.39,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
824869,Grant Holmes,home,away,650333,4.0,612.0,0.305,0.30637359555553395,4.29,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
824869,Grant Holmes,home,away,664761,5.0,574.0,0.323,0.32178041548299735,4.18,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
824869,Grant Holmes,home,away,681082,6.0,553.0,0.327,0.3251286371141504,4.08,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
824869,Grant Holmes,home,away,669016,7.0,534.0,0.305,0.3065425868068457,3.97,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
824869,Grant Holmes,home,away,592663,8.0,420.0,0.319,0.318188461606808,3.87,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
824869,Grant Holmes,home,away,702222,9.0,428.0,0.284,0.2898295455218564,3.76,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
823495,Christian Scott,away,home,700250,1.0,608.0,0.375,0.36649435033268385,4.61,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
823495,Christian Scott,away,home,641355,2.0,514.0,0.339,0.33505537465071694,4.5,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
823495,Christian Scott,away,home,592450,3.0,276.0,0.407,0.3824734043498409,4.39,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
823495,Christian Scott,away,home,671277,4.0,503.0,0.354,0.34749585412195716,4.29,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
823495,Christian Scott,away,home,682987,5.0,243.0,0.334,0.3283965015613417,4.18,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
823495,Christian Scott,away,home,683011,6.0,205.0,0.29,0.2981245902804596,4.08,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
823495,Christian Scott,away,home,641857,7.0,334.0,0.303,0.30571428579617554,3.97,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
823495,Christian Scott,away,home,669224,8.0,357.0,0.288,0.2938599563140923,3.87,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
823495,Christian Scott,away,home,676609,9.0,422.0,0.281,0.28747126443590076,3.76,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
823495,Cam Schlittler,home,away,596019,1.0,402.0,0.334,0.33017131481183304,4.61,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
823495,Cam Schlittler,home,away,665742,2.0,417.0,0.417,0.3972282399140042,4.5,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
823495,Cam Schlittler,home,away,666182,3.0,631.0,0.328,0.3261915185164709,4.39,False,xw+plat_consol_v12,xwOBA,2026-09-13T17:23:41.162328+00:00
