game_pk,game_date,game_datetime_utc,matchup,side,pitcher,opp_team,n_opp,starter_rate_basis,starter_rate_bf,starter_rate_primary,starter_rate_blend_in,starter_rate_blended,opp_xwOBA_neutral,opp_xwOBA_vs_sp,platoon_delta_sp,opp_xwOBA_sd,pit_xwOBA,opp_xwOBA,lg_xwOBA,mx_xwOBA,edge_xwOBA,starter_xwOBA,mx_xwOBA_sp,edge_xwOBA_sp,pit_xBA,opp_xBA,lg_xBA,mx_xBA,edge_xBA,pit_xSLG,opp_xSLG,lg_xSLG,mx_xSLG,edge_xSLG,pit_Hard Hit%,opp_Hard Hit%,lg_Hard Hit%,mx_Hard Hit%,edge_Hard Hit%,pit_EV,opp_EV,lg_EV,mx_EV,edge_EV,pit_LA°,opp_LA°,lg_LA°,mx_LA°,edge_LA°,pit_K%,opp_K%,lg_K%,mx_K%,edge_K%,pit_BB%,opp_BB%,lg_BB%,mx_BB%,edge_BB%,bullpen_xwOBA,expected_sp_ip,expected_sp_ip_raw,sp_share,bp_share,mx_xwOBA_bp,edge_xwOBA_bp,bullpen_pitchers,bullpen_relief_bf,sp_bf_per_ip,bp_bf_per_ip,opener,opener_reason,opener_confidence,pitching_basis,model_tag,model_metric,snapshot_utc,scheduled_start_utc,lineup_status_away,lineup_status_home,lineup_posted_away,lineup_posted_home,lineup_savant_backfill_away,lineup_savant_backfill_home,selection_rule_tag,hybrid_action,hybrid_selection,pregame_market_utc,hybrid_price_source,pregame_away_ml,pregame_home_ml,pregame_p_home,hybrid_p,hybrid_ml
822844,2026-09-20,2026-09-20T18:35:00Z,Toronto Blue Jays @ Texas Rangers,away,Spencer Miles,Texas Rangers,9,measured,370.0,0.2779014288829292,0.2689255572977026,True,0.31424736955118127,0.3119432526853114,-0.002304116865869843,0.022393371617212016,0.2792027933826791,0.3119432526853114,0.3145367157497671,0.2782755920512514,-0.036261123698515696,0.27230679131559826,0.2700615284571939,-0.044475187292573215,0.229,0.24259760956175297,0.2429078101211171,0.22870756013131502,-0.014200249989802072,0.32,0.38727011952191237,0.3944437873520122,0.3141802259808866,-0.08026356137112561,34.5,38.578167330677296,38.97576552930884,34.148059822135544,-4.827705707173294,86.8,88.80961487383797,88.8324332308811,86.77718164295689,-2.0552515879242037,6.7,13.137317397078354,14.014445195634513,5.822872201443841,-8.191572994190672,23.5,21.59840637450199,22.09019871838571,22.976821361880805,0.8866226434950946,6.5,8.524462151394422,8.904932169882064,6.222282542641487,-2.6826496272405773,0.28269326485805213,3.0789639775469,2.6,0.33605934305864205,0.663940656941358,0.2824332118421188,-0.03210350390764832,9.0,1405.9837837837838,4.024647887323943,4.134738850108449,True,repeated_short_starts,high,opener_bullpen_sequential,xw+starter_blend_v13,xwOBA,2026-09-21T05:51:15.127596+00:00,2026-09-20T18:35:00Z,posted,posted,9,9,0,0,lean,FOLLOW,TEX,2026-09-21T05:51:15.127596+00:00,saved_pregame,145.0,-176.0,0.6097285067873303,0.6097285067873303,-176.0
822844,2026-09-20,2026-09-20T18:35:00Z,Toronto Blue Jays @ Texas Rangers,home,Jacob deGrom,Toronto Blue Jays,9,measured,622.0,0.2882294620152032,0.2816440608447649,True,0.3044988901739864,0.30342186494158274,-0.001077025232403661,0.014903684251906083,0.28635838953515325,0.30342186494158274,0.3145367157497671,0.27664859343155557,-0.03788812231821154,0.2838300596552664,0.27380029648302,-0.04073641926674709,0.227,0.23848658698539174,0.2429078101211171,0.22286831872013815,-0.020039491400978937,0.375,0.35762841965471454,0.3944437873520122,0.3399994160659298,-0.05444437128608237,45.5,35.474342629482074,38.97576552930884,41.4124666371898,2.436701107880964,90.6,87.54892430278885,88.8324332308811,89.31649107190773,0.4840578410266403,16.5,12.721088977423639,14.014445195634513,15.206643781789127,1.192198586154614,31.2,21.250411686586986,22.09019871838571,30.013892272942172,7.923693554556461,6.3,7.97046480743692,8.904932169882064,5.638889474833318,-3.2660426950487462,0.2899631223961364,5.347791726185733,5.454022988505747,0.5877541145897025,0.4122458854102975,0.2807095151055436,-0.03382720064422351,9.0,1062.5054828973844,4.065126050420169,4.174972480977559,False,,,starter_bullpen_sequential,xw+starter_blend_v13,xwOBA,2026-09-21T05:51:15.127596+00:00,2026-09-20T18:35:00Z,posted,posted,9,9,0,0,lean,FOLLOW,TEX,2026-09-21T05:51:15.127596+00:00,saved_pregame,145.0,-176.0,0.6097285067873303,0.6097285067873303,-176.0
822922,2026-09-20,2026-09-20T17:40:00Z,Boston Red Sox @ Tampa Bay Rays,away,Patrick Sandoval,Tampa Bay Rays,9,measured,267.0,0.3403369797683289,0.35694553659378814,True,0.3062872550684997,0.3131610930499074,0.006873837981407727,0.032375582865171205,0.3182623550376702,0.3131610930499074,0.3145367157497671,0.3141750881834352,-0.0003616275663319013,0.3475345564063409,0.34601461803082045,0.03147790228105335,0.28,0.24999867197875167,0.2429078101211171,0.28817364134626927,0.04526583122515218,0.442,0.3760796812749004,0.3944437873520122,0.4214218209378472,0.026978033585835004,36.0,34.90116865869854,38.97576552930884,32.23649502838715,-6.739270500921691,87.8,87.83606905710492,88.8324332308811,86.80363582622383,-2.0287974046572685,15.1,11.24621513944223,14.014445195634513,12.331769943807716,-1.6826752518267973,23.2,17.76804780876494,22.09019871838571,18.660706244360593,-3.4294924740251176,10.9,7.6234528552456835,8.904932169882064,9.331417077293521,0.4264849074114565,0.2808726668766611,4.796403991763967,4.760416666666667,0.5608855138191386,0.43911448618086135,0.2735061245754911,-0.04103059117427599,8.0,1303.982972136223,4.561855670103093,4.075114976721094,False,,,starter_bullpen_sequential,xw+starter_blend_v13,xwOBA,2026-09-21T05:51:15.127596+00:00,2026-09-20T17:40:00Z,posted,posted,9,9,0,0,lean,FOLLOW,TB,2026-09-21T05:51:15.127596+00:00,saved_pregame,127.0,-153.0,0.5785510819409971,0.5785510819409971,-153.0
822922,2026-09-20,2026-09-20T17:40:00Z,Boston Red Sox @ Tampa Bay Rays,home,Griffin Jax,Boston Red Sox,9,measured,430.0,0.3205918331603334,0.3055943621319249,True,0.31442481198846034,0.3129533644452996,-0.0014714475431607532,0.02215939264783485,0.3064794167300967,0.3129533644452996,0.3145367157497671,0.30560696439619456,-0.008929751353572546,0.3119863958714115,0.3104158826621615,-0.00412083308760558,0.254,0.24476573705179283,0.2429078101211171,0.25594276767040275,0.013034957549285658,0.417,0.3860956175298805,0.3944437873520122,0.4081744412576532,0.013730653905640988,40.4,36.7123240371846,38.97576552930884,38.05384887147229,-0.9219166578365474,88.9,87.99458167330678,88.8324332308811,88.0621484424257,-0.7702847884553989,11.1,13.364196547144754,14.014445195634513,10.449751351510239,-3.5646938441242746,25.6,21.87073041168659,22.09019871838571,25.345661470812335,3.2554627524266238,7.7,9.423930942895087,8.904932169882064,8.148772711118045,-0.756159458764019,0.3004399089356748,4.68402156901247,4.619047619047619,0.5230602024698456,0.47693979753015436,0.30033302044166726,-0.01420369530809984,10.0,1709.0166666666667,4.1067073170731705,4.063921010191856,False,,,starter_bullpen_sequential,xw+starter_blend_v13,xwOBA,2026-09-21T05:51:15.127596+00:00,2026-09-20T17:40:00Z,posted,posted,9,9,0,0,lean,FOLLOW,TB,2026-09-21T05:51:15.127596+00:00,saved_pregame,127.0,-153.0,0.5785510819409971,0.5785510819409971,-153.0
823001,2026-09-20,2026-09-20T18:15:00Z,Washington Nationals @ St. Louis Cardinals,away,Jake Irvin,St. Louis Cardinals,9,measured,426.0,0.3448777026140242,0.33476998465764307,True,0.326261830735902,0.32471734202408253,-0.0015444887118194472,0.022315158762615243,0.3243755344827628,0.32471734202408253,0.3145367157497671,0.3355429264809833,0.02100621073121617,0.338717141861116,0.3496804172478142,0.035143701498047075,0.25,0.2596884462151394,0.2429078101211171,0.26727058105465534,0.024362770933538253,0.454,0.415529614873838,0.3944437873520122,0.47826953092397356,0.08382574357196138,45.1,42.766693227091636,38.97576552930884,49.48659348567351,10.510827956364672,89.4,89.98881806108898,88.8324332308811,90.55638483020789,1.7239515993267958,17.1,12.12762284196547,14.014445195634513,15.213177646330957,1.1987324506964434,22.5,19.717662682602924,22.09019871838571,20.083450403246818,-2.0067483151388927,10.8,8.60183266932271,8.904932169882064,10.432397581071706,1.5274654111896417,0.3064277446292901,5.028702506603761,5.052631578947368,0.5558415886371074,0.4441584113628926,0.31785057815178025,0.0033138624020131457,9.0,808.3141025641025,4.386885245901638,4.438810957103823,False,,,starter_bullpen_sequential,xw+starter_blend_v13,xwOBA,2026-09-21T05:51:15.127596+00:00,2026-09-20T18:15:00Z,posted,posted,9,9,0,0,lean,FOLLOW,STL,2026-09-21T05:51:15.127596+00:00,saved_pregame,108.0,-131.0,0.541193294669103,0.541193294669103,-131.0
823001,2026-09-20,2026-09-20T18:15:00Z,Washington Nationals @ St. Louis Cardinals,home,Quinn Mathews,Washington Nationals,9,measured,162.0,0.2981285174617432,0.3113397401905353,True,0.3259116811494583,0.32351380598345564,-0.00239787516600265,0.030169903935232795,0.30889730447845215,0.32351380598345564,0.3145367157497671,0.31867712023503225,0.004140404485265148,0.30362742705142165,0.31229315882001984,-0.002243556929747259,0.236,0.24012722443559095,0.2429078101211171,0.23329848858520863,-0.00960932153590846,0.321,0.4216100929614874,0.3944437873520122,0.34310805285889634,-0.05133573449311585,32.1,40.810624169986724,38.97576552930884,33.61116883955671,-5.364596689752126,87.7,88.97304116865871,88.8324332308811,87.8406079377776,-0.9918252931034885,14.8,13.804037184594954,14.014445195634513,14.589591988960441,0.5751467933259278,22.2,23.46897742363878,22.09019871838571,23.585632046448833,1.4954333280631218,9.9,9.856148738379815,8.904932169882064,10.957508788217131,2.052576618335067,0.3168360747897883,5.417464749074862,5.541666666666666,0.6010282406333473,0.39897175936665275,0.3282941946455797,0.01375747889581258,9.0,1743.7666666666667,4.285714285714286,4.302056536809529,False,,,starter_bullpen_sequential,xw+starter_blend_v13,xwOBA,2026-09-21T05:51:15.127596+00:00,2026-09-20T18:15:00Z,posted,posted,9,9,0,0,lean,FOLLOW,STL,2026-09-21T05:51:15.127596+00:00,saved_pregame,108.0,-131.0,0.541193294669103,0.541193294669103,-131.0
823247,2026-09-20,2026-09-20T20:10:00Z,Miami Marlins @ San Diego Padres,away,Sandy Alcantara,San Diego Padres,9,measured,861.0,0.30599237416750963,0.3062226971175029,True,0.32273834798244916,0.32037579818165235,-0.0023625498007968093,0.026366814184898495,0.30275475901751475,0.32037579818165235,0.3145367157497671,0.30920454519254503,-0.005332170557222071,0.30500083386778865,0.3106628914959499,-0.003873824253817215,0.252,0.253522443559097,0.2429078101211171,0.2630119457461545,0.020104135625037406,0.382,0.3991681274900398,0.3944437873520122,0.3865752981555164,-0.007868489196495798,36.1,38.44385126162018,38.97576552930884,35.60733218955966,-3.368433339749174,88.6,89.05118193891101,88.8324332308811,88.81874870802991,-0.013684522851178826,13.5,11.52132802124834,14.014445195634513,11.006882825613827,-3.007562370020686,17.3,22.474820717131475,22.09019871838571,17.601217778215986,-4.488980940169725,6.7,8.559389110225762,8.904932169882064,6.440016155594379,-2.4649160142876854,0.2989207046807485,5.737311039089974,5.944010416666666,0.6305876435880006,0.36941235641199943,0.30671514508711456,-0.007821570662652544,9.0,1328.159090909091,4.183962264150943,4.310091023450904,False,,,starter_bullpen_sequential,xw+starter_blend_v13,xwOBA,2026-09-21T05:51:15.127596+00:00,2026-09-20T20:10:00Z,posted,posted,9,9,0,0,lean,FOLLOW,SD,2026-09-21T05:51:15.127596+00:00,saved_pregame,129.0,-156.0,0.5825451699171612,0.5825451699171612,-156.0
823247,2026-09-20,2026-09-20T20:10:00Z,Miami Marlins @ San Diego Padres,home,Walker Buehler,Miami Marlins,9,measured,609.0,0.3175115254936202,0.32984910004220064,True,0.3136201875998696,0.31372935094648313,0.00010916334661353888,0.023913109309736277,0.29801671805146857,0.31372935094648313,0.3145367157497671,0.2972076138013022,-0.01732910194846493,0.3225736109931928,0.32174561678156854,0.00720890103180144,0.246,0.23913598937583003,0.2429078101211171,0.24218016438879436,-0.0007276457323227292,0.403,0.3934565737051793,0.3944437873520122,0.40199137186988165,0.007547584517869466,38.3,40.97622841965472,38.97576552930884,40.26577867451076,1.2900131452019252,89.3,89.11994687915006,88.8324332308811,89.58751364826898,0.7550804173878873,12.1,13.232961487383799,14.014445195634513,11.318516291749285,-2.6959289038852283,20.0,22.81667994687915,22.09019871838571,20.657740781561,-1.4324579368247115,8.9,8.654475431606906,8.904932169882064,8.649681982060686,-0.2552501878213782,0.270373116362221,4.721876700886658,4.666666666666666,0.5295658955853255,0.4704341044146745,0.26958527647036357,-0.04495143927940354,7.0,1784.0222222222224,4.22,4.137638902190602,False,,,starter_bullpen_sequential,xw+starter_blend_v13,xwOBA,2026-09-21T05:51:15.127596+00:00,2026-09-20T20:10:00Z,posted,posted,9,9,0,0,lean,FOLLOW,SD,2026-09-21T05:51:15.127596+00:00,saved_pregame,129.0,-156.0,0.5825451699171612,0.5825451699171612,-156.0
823329,2026-09-20,2026-09-20T17:35:00Z,Kansas City Royals @ Pittsburgh Pirates,away,Michael Wacha,Pittsburgh Pirates,9,measured,760.0,0.3061089204360194,0.3019476882906049,True,0.32348564494934134,0.3225300008590359,-0.000955644090305463,0.016660434168106784,0.3073574644894667,0.3225300008590359,0.3145367157497671,0.3154865881134263,0.0009498723636591766,0.3029216025885945,0.3106197141730417,-0.003917001576725421,0.24,0.2551160690571049,0.2429078101211171,0.2520621158421219,0.009154305721004813,0.403,0.41626029216467464,0.3944437873520122,0.42528974500657224,0.030845957654560052,36.2,40.86695883134131,38.97576552930884,37.95650680888088,-1.0192587204279562,88.1,89.31853917662683,88.8324332308811,88.58610594574574,-0.24632728513535085,17.7,9.704037184594954,14.014445195634513,13.389591988960442,-0.6248532066740715,19.6,23.44382470119522,22.09019871838571,20.80103352628442,-1.28916519210129,6.4,8.602098273572379,8.904932169882064,6.18235242005132,-2.7225797498307447,0.3163155499987541,6.166049981886931,6.483333333333333,0.6688159386449799,0.3311840613550201,0.32531508906660406,0.010778373316836953,9.0,1300.9777777777776,4.044596912521441,4.357655702569942,False,,,starter_bullpen_sequential,xw+starter_blend_v13,xwOBA,2026-09-21T05:51:15.127596+00:00,2026-09-20T17:35:00Z,posted,posted,9,9,0,0,lean,FOLLOW,PIT,2026-09-21T05:51:15.127596+00:00,saved_pregame,101.0,-122.0,0.524849107486837,0.524849107486837,-122.0
823329,2026-09-20,2026-09-20T17:35:00Z,Kansas City Royals @ Pittsburgh Pirates,home,Lake Bachar,Kansas City Royals,9,measured,339.0,0.29558922910017466,0.2922323734166748,True,0.31742304857791703,0.3150867935978374,-0.0023362549800796106,0.024739947903648116,0.2870322861465876,0.3150867935978374,0.3145367157497671,0.2890321380121856,-0.025504577737581524,0.2928040994837071,0.29331617022421264,-0.02122054552555447,0.2,0.24705630810092963,0.2429078101211171,0.2034156974843617,-0.039492112636755394,0.353,0.3888839309428951,0.3944437873520122,0.34802431176418347,-0.04641947558782872,34.0,38.76576361221779,38.97576552930884,33.8168075704446,-5.158957958864235,89.0,88.76231075697211,88.8324332308811,88.92987752609102,0.09744429520992526,17.8,13.91144754316069,14.014445195634513,17.69700234752618,3.6825571518916664,25.4,20.426427622841963,22.09019871838571,23.486944062135652,1.3967453437499415,10.3,8.066666666666666,8.904932169882064,9.330409831495333,0.42547766161326805,0.2846569197974649,2.654986500555995,2.066666666666667,0.29155688724208473,0.7084431127579153,0.2872690619456811,-0.027267653804086023,8.0,1293.6698649609098,4.175675675675675,4.245591490678883,True,repeated_short_starts,high,opener_bullpen_sequential,xw+starter_blend_v13,xwOBA,2026-09-21T05:51:15.127596+00:00,2026-09-20T17:35:00Z,posted,posted,9,9,0,0,lean,FOLLOW,PIT,2026-09-21T05:51:15.127596+00:00,saved_pregame,101.0,-122.0,0.524849107486837,0.524849107486837,-122.0
